School_Label,ID_Position,ID_Race,CIPFamily,CIPFamilyTitle,Variable,Value,Percentage_School_Position_Race
Ohio State,K,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.25
Ohio State,K,C,45,SOCIAL SCIENCES.,College Major,1,0.25
Ohio State,LB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.25
Ohio State,LB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.25
Ohio State,LB,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.25
Ohio State,LB,AA,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.25
Ohio State,LB,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.25
Ohio State,LB,C,14,ENGINEERING.,College Major,1,0.25
Ohio State,LB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.5
Ohio State,LS,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.5
Ohio State,LS,C,45,SOCIAL SCIENCES.,College Major,1,0.5
Ohio State,OL,AA,5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",College Major,1,0.333333333
Ohio State,OL,AA,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Ohio State,OL,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.333333333
Ohio State,OL,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,2,0.25
Ohio State,OL,C,14,ENGINEERING.,College Major,1,0.125
Ohio State,OL,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.125
Ohio State,OL,C,11,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,College Major,1,0.125
Ohio State,OL,C,45,SOCIAL SCIENCES.,College Major,2,0.25
Ohio State,OL,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.125
Ohio State,QB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.5
Ohio State,QB,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.5
Ohio State,QB,C,49,TRANSPORTATION AND MATERIALS MOVING.,College Major,1,1
Ohio State,RB,AA,5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",College Major,1,0.333333333
Ohio State,RB,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.333333333
Ohio State,RB,AA,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Ohio State,RB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
Ohio State,TE,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.333333333
Ohio State,TE,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Ohio State,TE,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.333333333
Ohio State,WR,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.5
Ohio State,WR,AA,45,SOCIAL SCIENCES.,College Major,2,0.5
Ohio State,WR,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.333333333
Ohio State,WR,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.333333333
Ohio State,WR,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.333333333
Oklahoma,DB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,3,0.25
Oklahoma,DB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.333333333
Oklahoma,DB,AA,45,SOCIAL SCIENCES.,College Major,2,0.166666667
Oklahoma,DB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,3,0.25
Oklahoma,DE,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.8
Oklahoma,DE,AA,45,SOCIAL SCIENCES.,College Major,1,0.2
Oklahoma,DT,AA,5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",College Major,1,0.142857143
Oklahoma,DT,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.571428571
Oklahoma,DT,AA,45,SOCIAL SCIENCES.,College Major,2,0.285714286
Oklahoma,FB,AA,42,PSYCHOLOGY.,College Major,1,1
Oklahoma,FB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,1
Oklahoma,K,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
Oklahoma,K,C,45,SOCIAL SCIENCES.,College Major,1,0.5
Oklahoma,LB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.2
Oklahoma,LB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.8
Oklahoma,LB,C,15,ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS.,College Major,1,0.333333333
Oklahoma,LB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.333333333
Oklahoma,LB,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Oklahoma,OL,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.25
Oklahoma,OL,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.5
Oklahoma,OL,AA,45,SOCIAL SCIENCES.,College Major,1,0.25
Oklahoma,OL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.166666667
Oklahoma,OL,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.333333333
Oklahoma,OL,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.166666667
Oklahoma,OL,C,45,SOCIAL SCIENCES.,College Major,2,0.333333333
Oklahoma,OL,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oklahoma,P,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oklahoma,QB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oklahoma,QB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,1
Oklahoma,RB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,2,0.666666667
Oklahoma,RB,AA,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Oklahoma,WR,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,1
Oklahoma,WR,H,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,1
Oregon,CB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,1
Oregon,DB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.8
Oregon,DB,AA,45,SOCIAL SCIENCES.,College Major,1,0.2
Oregon,DB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,3,1
Oregon,DB,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon,DE,AA,42,PSYCHOLOGY.,College Major,1,0.333333333
Oregon,DE,AA,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Oregon,DE,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.333333333
Oregon,DE,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon,DL,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
Oregon,DL,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
Oregon,DL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,3,0.6
Oregon,DL,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.2
Oregon,DL,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.2
Oregon,DT,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon,DT,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,1
Oregon,FS,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon,FS,C,45,SOCIAL SCIENCES.,College Major,1,1
Oregon,LB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.285714286
Oregon,LB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,3,0.428571429
Oregon,LB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.142857143
Oregon,LB,AA,42,PSYCHOLOGY.,College Major,1,0.142857143
Oregon,LB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,6,1
Oregon,LB,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
Oregon,LB,PI,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.5
Oregon,LS,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
Oregon,LS,C,42,PSYCHOLOGY.,College Major,1,0.5
Oregon,OL,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
Oregon,OL,AA,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.5
Oregon,OL,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,3,0.272727273
Oregon,OL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.363636364
Oregon,OL,C,45,SOCIAL SCIENCES.,College Major,2,0.181818182
Oregon,OL,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.090909091
Oregon,OL,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.090909091
Oregon,OL,H,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon,OL,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon,P,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Oregon,PK,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.5
Oregon,PK,C,42,PSYCHOLOGY.,College Major,1,0.5
Oregon,PK,H,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,1
Oregon,QB,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.333333333
Oregon,QB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.666666667
Oregon,QB,H,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.5
Oregon,QB,H,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.5
Oregon,RB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,2,0.333333333
Oregon,RB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.166666667
Oregon,RB,AA,50,VISUAL AND PERFORMING ARTS.,College Major,1,0.166666667
Oregon,RB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.333333333
Oregon,RB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon,RB,PI,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Oregon,TE,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,1
Oregon,TE,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,3,0.6
Oregon,TE,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.2
Oregon,TE,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.2
Oregon,TE,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon,WR,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,8,0.8
Oregon,WR,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.1
Oregon,WR,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.1
Oregon,WR,C,13,EDUCATION.,College Major,1,0.333333333
Oregon,WR,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.666666667
Oregon,WR,H,45,SOCIAL SCIENCES.,College Major,1,0.5
Oregon,WR,H,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.5
Oregon State,CB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,3,0.25
Oregon State,CB,AA,13,EDUCATION.,College Major,1,0.083333333
Oregon State,CB,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.083333333
Oregon State,CB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.166666667
Oregon State,CB,AA,42,PSYCHOLOGY.,College Major,1,0.083333333
Oregon State,CB,AA,45,SOCIAL SCIENCES.,College Major,2,0.166666667
Oregon State,CB,AA,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,0.083333333
Oregon State,CB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.083333333
Oregon State,CB,C,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,1
Oregon State,DE,AA,14,ENGINEERING.,College Major,1,0.25
Oregon State,DE,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.25
Oregon State,DE,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.25
Oregon State,DE,AA,42,PSYCHOLOGY.,College Major,1,0.25
Oregon State,DE,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.333333333
Oregon State,DE,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Oregon State,DE,C,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,0.333333333
Oregon State,DE,H,45,SOCIAL SCIENCES.,College Major,1,1
Oregon State,DE,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon State,DT,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,1
Oregon State,DT,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
Oregon State,DT,C,45,SOCIAL SCIENCES.,College Major,1,0.5
Oregon State,DT,PI,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.25
Oregon State,DT,PI,42,PSYCHOLOGY.,College Major,1,0.25
Oregon State,DT,PI,45,SOCIAL SCIENCES.,College Major,1,0.25
Oregon State,DT,PI,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.25
Oregon State,FB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,1
Oregon State,FB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
Oregon State,FB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.5
Oregon State,LB,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,2,0.333333333
Oregon State,LB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.333333333
Oregon State,LB,AA,45,SOCIAL SCIENCES.,College Major,2,0.333333333
Oregon State,LB,C,14,ENGINEERING.,College Major,1,0.25
Oregon State,LB,C,42,PSYCHOLOGY.,College Major,1,0.25
Oregon State,LB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.25
Oregon State,LB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.25
Oregon State,LB,H,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon State,LB,PI,5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",College Major,2,0.666666667
Oregon State,LB,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.333333333
Oregon State,LS,C,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,1,0.5
Oregon State,LS,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.5
Oregon State,OC,PI,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Oregon State,OG,AA,45,SOCIAL SCIENCES.,College Major,1,1
Oregon State,OG,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Oregon State,OL,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,1
Oregon State,OL,C,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,1,0.111111111
Oregon State,OL,C,3,NATURAL RESOURCES AND CONSERVATION.,College Major,1,0.111111111
Oregon State,OL,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,5,0.555555556
Oregon State,OL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.111111111
Oregon State,OL,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.111111111
Oregon State,OL,PI,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,1
Oregon State,OT,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Oregon State,OT,O,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,1
Oregon State,P,C,15,ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS.,College Major,1,0.5
Oregon State,P,C,45,SOCIAL SCIENCES.,College Major,1,0.5
Oregon State,PK,AA,14,ENGINEERING.,College Major,1,1
Oregon State,PK,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.5
Oregon State,PK,C,45,SOCIAL SCIENCES.,College Major,1,0.5
Oregon State,QB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.25
Oregon State,QB,C,45,SOCIAL SCIENCES.,College Major,2,0.5
Oregon State,QB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.25
Oregon State,RB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,2,0.5
Oregon State,RB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.5
Oregon State,RB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Oregon State,S,AA,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,2,0.4
Oregon State,S,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.4
Oregon State,S,AA,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,0.2
Oregon State,S,C,14,ENGINEERING.,College Major,1,0.5
Oregon State,S,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
Oregon State,TE,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.166666667
Oregon State,TE,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.333333333
Oregon State,TE,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.166666667
Oregon State,TE,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.333333333
Oregon State,TE,H,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,1,1
Oregon State,WR,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.166666667
Oregon State,WR,AA,42,PSYCHOLOGY.,College Major,1,0.166666667
Oregon State,WR,AA,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,0.166666667
Oregon State,WR,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,3,0.5
Oregon State,WR,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.2
Oregon State,WR,C,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,0.2
Oregon State,WR,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.2
Oregon State,WR,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.4
Rutgers,DB,AA,11,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,College Major,1,0.090909091
Rutgers,DB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,5,0.454545455
Rutgers,DB,AA,45,SOCIAL SCIENCES.,College Major,1,0.090909091
Rutgers,DB,AA,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,0.090909091
Rutgers,DB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,3,0.272727273
Rutgers,DB,C,45,SOCIAL SCIENCES.,College Major,1,1
Rutgers,DE,AA,11,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,College Major,1,0.142857143
Rutgers,DE,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.571428571
Rutgers,DE,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.285714286
Rutgers,DE,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Rutgers,DL,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,7,0.7
Rutgers,DL,AA,42,PSYCHOLOGY.,College Major,1,0.1
Rutgers,DL,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.1
Rutgers,DL,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.1
Rutgers,DL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Rutgers,DT,C,45,SOCIAL SCIENCES.,College Major,1,1
Rutgers,FB,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.333333333
Rutgers,FB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.333333333
Rutgers,FB,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Rutgers,K,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.333333333
Rutgers,K,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.666666667
Rutgers,LB,AA,23,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,College Major,1,0.166666667
Rutgers,LB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,3,0.5
Rutgers,LB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.166666667
Rutgers,LB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.166666667
Rutgers,LB,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.166666667
Rutgers,LB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,5,0.833333333
Rutgers,LS,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
Rutgers,OC,C,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,1,1
Rutgers,OL,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,2,0.181818182
Rutgers,OL,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.090909091
Rutgers,OL,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,5,0.454545455
Rutgers,OL,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,3,0.272727273
Rutgers,OL,C,11,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,College Major,1,0.142857143
Rutgers,OL,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.142857143
Rutgers,OL,C,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.142857143
Rutgers,OL,C,45,SOCIAL SCIENCES.,College Major,1,0.142857143
Rutgers,OL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.285714286
Rutgers,OL,C,54,HISTORY.,College Major,1,0.142857143
