URL,player_imageurl
http://www.okstate.com/sports/m-footbl/mtt/mccoy_isaac00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913038.jpeg
http://www.okstate.com/sports/m-footbl/mtt/anderson_isaiah00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966589.jpeg
http://www.okstate.com/sports/m-footbl/mtt/walsh_jw00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121531.jpeg
http://www.okstate.com/sports/m-footbl/mtt/jackson_radford_819707.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/8887972.jpeg
http://www.okstate.com/sports/m-footbl/mtt/jenkins_jacob00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616089.jpeg
http://www.okstate.com/sports/m-footbl/mtt/jenkins_jake00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121446.jpeg
http://www.okstate.com/sports/m-footbl/mtt/mosley_jamal00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292713.jpeg
http://www.okstate.com/sports/m-footbl/mtt/castleman_james00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121166.jpeg
http://www.okstate.com/sports/m-footbl/mtt/thomas_james00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913299.jpeg
http://www.okstate.com/sports/m-footbl/mtt/blatnick_jamie00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912460.jpeg
http://www.okstate.com/sports/m-footbl/mtt/king_jarid00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967119.jpeg
http://www.okstate.com/sports/m-footbl/mtt/fields_jarrod00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616026.jpeg
http://www.okstate.com/sports/m-footbl/mtt/chilcoat_jase00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616008.jpeg
http://www.okstate.com/sports/m-footbl/mtt/townsend_javius00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616321.jpeg
http://www.okstate.com/sports/m-footbl/mtt/price_jeremiah00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/2931992.jpeg
http://www.okstate.com/sports/m-footbl/mtt/jeremiah_tshimanga_796935.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121550.jpeg
http://www.okstate.com/sports/m-footbl/mtt/gunnells_jeremy01.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616064.jpeg
http://www.okstate.com/sports/m-footbl/mtt/seaton_jeremy00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121599.jpeg
http://www.okstate.com/sports/m-footbl/mtt/smith_jeremy00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121616.jpeg
http://www.okstate.com/sports/m-footbl/mtt/price_jermiah00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292726.jpeg
http://www.okstate.com/sports/m-footbl/mtt/monroe_jerrod00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292705.jpeg
http://www.okstate.com/sports/m-footbl/mtt/reagan_jerry00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5196424.jpeg
http://www.okstate.com/sports/m-footbl/mtt/jesse_patton_796932.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967251.jpeg
