ID_Sport,ID_School,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Experience,Hometown/Prior_School,Player_URL,Photo_URL
FBALL,UF,2007-2008,16,Tyler Stewart,Tyler,Stewart,QB,0-0,0,FR,HS,Melbourne/Palm Bay,http://www.gatorzone.com/football/bios.php?player_id=163,http://www.gatorzone.com/football/bios.php?year=2007&player_id=163
FBALL,UF,2007-2008,63,Jim Tartt,Jim,Tartt,OL,6/3/13,316,RJR,2L,Sopchoppy /Wakulla,http://www.gatorzone.com/football/bios.php?player_id=92,http://www.gatorzone.com/football/bios.php?year=2007&player_id=92
FBALL,UF,2007-2008,85,Greg Taussig,Greg,Taussig,K,6/1/00,192,RJR,SQ,Winter Park/Lake Highland Prep/Southern Methodist,http://www.gatorzone.com/football/bios.php?player_id=117,http://www.gatorzone.com/football/bios.php?year=2007&player_id=117
FBALL,UF,2007-2008,15,Tim Tebow,Tim,Tebow,QB,6/3/13,235,SO,1L,Jacksonville/Nease,http://www.gatorzone.com/football/bios.php?player_id=93,http://www.gatorzone.com/football/bios.php?year=2007&player_id=93
FBALL,UF,2007-2008,28,Chris Thomas,Chris,Thomas,DB,5/9/13,164,SO,SQ,Ft. Lauderdale/Plantation,http://www.gatorzone.com/football/bios.php?player_id=164,http://www.gatorzone.com/football/bios.php?year=2007&player_id=164
FBALL,UF,2007-2008,31,Bryan Thomas,Bryan,Thomas,S,6/1/13,201,RFR,SQ,"Zephyrhills, Fla./Zephyrhills",http://www.gatorzone.com/football/bios.php?player_id=94,http://www.gatorzone.com/football/bios.php?year=2007&player_id=94
FBALL,UF,2007-2008,6,Deonte Thompson,Deonte,Thompson,WR,5/11/13,186,FR,HS,Belle Glade/Glades Central,http://www.gatorzone.com/football/bios.php?player_id=146,http://www.gatorzone.com/football/bios.php?year=2007&player_id=146
FBALL,UF,2007-2008,94,Justin Trattou,Justin,Trattou,DE,6/4/13,250,FR,HS,"Ramsey, N.J./Don Bosco Prep",http://www.gatorzone.com/football/bios.php?player_id=147,http://www.gatorzone.com/football/bios.php?year=2007&player_id=147
FBALL,UF,2007-2008,75,Phil Trautwein,Phil,Trautwein,OL,6/6/13,298,SR,3L,"Voorhees, N.J./Eastern",http://www.gatorzone.com/football/bios.php?player_id=97,http://www.gatorzone.com/football/bios.php?year=2007&player_id=97
FBALL,UF,2007-2008,10,Bryan Waggener,Bryan,Waggener,QB,6/6/13,232,JR,TR,"Chino Hills, Calif./Citrus College",http://www.gatorzone.com/football/bios.php?player_id=124,http://www.gatorzone.com/football/bios.php?year=2007&player_id=124
FBALL,UF,2007-2008,28,Chevon Walker,Chevon,Walker,RB,5/10/13,193,RFR,SQ,Fort Myers/Riverdale,http://www.gatorzone.com/football/bios.php?player_id=98,http://www.gatorzone.com/football/bios.php?year=2007&player_id=98
FBALL,UF,2007-2008,77,Jason Watkins,Jason,Watkins,OL,6/6/13,302,RJR,2L,Lakeland/Lake Gibson,http://www.gatorzone.com/football/bios.php?player_id=99,http://www.gatorzone.com/football/bios.php?year=2007&player_id=99
FBALL,UF,2007-2008,42,Steven Wilks,Steven,Wilks,LB,6/2/13,195,FR,HS,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=148,http://www.gatorzone.com/football/bios.php?year=2007&player_id=148
FBALL,UF,2007-2008,34,Bo Williams,Bo,Williams,RB,6/1/00,207,FR,HS,Oakland Park/Northeast,http://www.gatorzone.com/football/bios.php?player_id=125,http://www.gatorzone.com/football/bios.php?year=2007&player_id=125
FBALL,UF,2007-2008,87,Justin Williams,Justin,Williams,WR,6/1/13,188,RFR,SQ,"Folkston, Ga./Charlton County",http://www.gatorzone.com/football/bios.php?player_id=101,http://www.gatorzone.com/football/bios.php?year=2007&player_id=101
FBALL,UF,2007-2008,27,Mon Williams,Mon,Williams,RB,6/1/13,196,SO,1L,"Mesquite, Texas/Horn",http://www.gatorzone.com/football/bios.php?player_id=102,http://www.gatorzone.com/football/bios.php?year=2007&player_id=102
FBALL,UF,2007-2008,58,Mike Williamson,Mike,Williamson,LS,5/10/13,198,RSO,SQ,Winter Park/The First Academy,http://www.gatorzone.com/football/bios.php?player_id=103,http://www.gatorzone.com/football/bios.php?year=2007&player_id=103
FBALL,UF,2007-2008,66,James Wilson,James,Wilson,OL,6/5/13,305,FR,HS,St. Augustine/Nease,http://www.gatorzone.com/football/bios.php?player_id=149,http://www.gatorzone.com/football/bios.php?year=2007&player_id=149
FBALL,UF,2007-2008,88,Paul Wilson,Paul,Wilson,WR,6/1/00,183,FR,HS,"Lakeland, Lakeland",http://www.gatorzone.com/football/bios.php?player_id=126,http://www.gatorzone.com/football/bios.php?year=2007&player_id=126
FBALL,UF,2007-2008,35,Cody Worton,Cody,Worton,S,6/2/13,200,RFR,SQ,"Homestead, Fla./South Dade",http://www.gatorzone.com/football/bios.php?player_id=113,http://www.gatorzone.com/football/bios.php?year=2007&player_id=113
FBALL,UF,2007-2008,21,Major Wright,Major,Wright,S,6/1/13,204,FR,HS,Miramar/St. Thomas Aquinas,http://www.gatorzone.com/football/bios.php?player_id=150,http://www.gatorzone.com/football/bios.php?year=2007&player_id=150
FBALL,UF,2008-2009,62,Lamar Abel,Lamar,Abel,DL,6/2/13,265,RFR,SQ,Sunrise/Ely,http://www.gatorzone.com/football/bios.php?player_id=151,http://www.gatorzone.com/football/bios.php?year=2008&player_id=151
FBALL,UF,2008-2009,14,Markihe Anderson,Markihe,Anderson,CB,5/10/13,182,JR,2L,"Fort Myers, Fla./Dunbar",http://www.gatorzone.com/football/bios.php?player_id=2,http://www.gatorzone.com/football/bios.php?year=2008&player_id=2
FBALL,UF,2008-2009,47,Brandon Antwine,Brandon,Antwine,DT,6/1/00,295,RSO,1L,"Garland, Texas/Garland",http://www.gatorzone.com/football/bios.php?player_id=3,http://www.gatorzone.com/football/bios.php?year=2008&player_id=3
FBALL,UF,2008-2009,58,Jamael Autry,Jamael,Autry,DL,6/1/13,273,RSO,SQ,Fernandina Beach/Fernandina Beach,http://www.gatorzone.com/football/bios.php?player_id=152,http://www.gatorzone.com/football/bios.php?year=2008&player_id=152
FBALL,UF,2008-2009,68,Jim Barrie,Jim,Barrie,OL,6/5/13,290,RSO,SQ,"Tampa, Fla./Berkeley Preparatory",http://www.gatorzone.com/football/bios.php?player_id=6,http://www.gatorzone.com/football/bios.php?year=2008&player_id=6
FBALL,UF,2008-2009,54,Brendan Beal,Brendan,Beal,LB,6/2/13,232,FR,HS,"Bangor, Pa./Liberty",http://www.gatorzone.com/football/bios.php?player_id=165,http://www.gatorzone.com/football/bios.php?year=2008&player_id=165
FBALL,UF,2008-2009,35,Ahmad Black,Ahmad,Black,S,5/9/13,190,SO,SQ,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=118,http://www.gatorzone.com/football/bios.php?year=2008&player_id=118
FBALL,UF,2008-2009,54,Roderick Blackett,Roderick,Blackett,LB,5/9/13,230,RJR,1L,Pompano Beach/Blanche Ely,http://www.gatorzone.com/football/bios.php?player_id=7,http://www.gatorzone.com/football/bios.php?year=2008&player_id=7
FBALL,UF,2008-2009,14,Andrew Blaylock,Andrew,Blaylock,QB,6/1/13,200,RSO,SQ,"Durham, N.C./Charles E. Jordan",http://www.gatorzone.com/football/bios.php?player_id=106,http://www.gatorzone.com/football/bios.php?year=2008&player_id=106
FBALL,UF,2008-2009,12,John Brantley,John,Brantley,QB,6/3/13,215,RFR,SQ,Ocala/Trinity Catholic,http://www.gatorzone.com/football/bios.php?player_id=127,http://www.gatorzone.com/football/bios.php?year=2008&player_id=127
FBALL,UF,2008-2009,28,Jeremy Brown,Jeremy,Brown,CB,5/10/13,178,FR,HS,Orlando/Boone,http://www.gatorzone.com/football/bios.php?player_id=167,http://www.gatorzone.com/football/bios.php?year=2008&player_id=167
FBALL,UF,2008-2009,97,John Brown,John,Brown,DT,6/1/13,295,RFR,SQ,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=128,http://www.gatorzone.com/football/bios.php?year=2008&player_id=128
FBALL,UF,2008-2009,37,Vincent Brown,Vincent,Brown,CB,5/6/13,175,RFR,SQ,Gainesville/Eastside,http://www.gatorzone.com/football/bios.php?player_id=153,http://www.gatorzone.com/football/bios.php?year=2008&player_id=153
FBALL,UF,2008-2009,48,Rick Burgess,Rick,Burgess,FB,6/1/13,235,JR,TR,Jupiter/William T. Dwyer/Southern Illinois,http://www.gatorzone.com/football/bios.php?player_id=168,http://www.gatorzone.com/football/bios.php?year=2008&player_id=168
FBALL,UF,2008-2009,27,Adrian Bushell,Adrian,Bushell,DB,5/10/13,183,FR,HS,"DeSoto, Texas/DeSoto",http://www.gatorzone.com/football/bios.php?player_id=180,http://www.gatorzone.com/football/bios.php?year=2008&player_id=180
FBALL,UF,2008-2009,42,Miguel Carodine,Miguel,Carodine,DB,5/11/13,204,RSO,SQ,Gainesville/P.K Yonge,http://www.gatorzone.com/football/bios.php?player_id=107,http://www.gatorzone.com/football/bios.php?year=2008&player_id=107
FBALL,UF,2008-2009,84,Tate Casey,Tate,Casey,TE,6/6/13,251,RSR,3L,"Longview, Texas/Longview",http://www.gatorzone.com/football/bios.php?player_id=15,http://www.gatorzone.com/football/bios.php?year=2008&player_id=15
FBALL,UF,2008-2009,82,Christopher Coleman,Christopher,Coleman,TE,6/3/13,245,RSO,SQ,Lake City/Lake City/Santa Fe CC,http://www.gatorzone.com/football/bios.php?player_id=159,http://www.gatorzone.com/football/bios.php?year=2008&player_id=159
FBALL,UF,2008-2009,11,Riley Cooper,Riley,Cooper,WR,6/3/13,215,JR,2L,"Clearwater, Fla./Central Catholic",http://www.gatorzone.com/football/bios.php?player_id=19,http://www.gatorzone.com/football/bios.php?year=2008&player_id=19
FBALL,UF,2008-2009,49,Jermaine Cunningham,Jermaine,Cunningham,DE,6/3/13,250,JR,1L,"Stone Mountain, Ga./Stephenson",http://www.gatorzone.com/football/bios.php?player_id=22,http://www.gatorzone.com/football/bios.php?year=2008&player_id=22
FBALL,UF,2008-2009,24,John Curtis,John,Curtis,S,6/2/13,215,RSR,1L,Rockledge/Cocoa Beach,http://www.gatorzone.com/football/bios.php?player_id=23,http://www.gatorzone.com/football/bios.php?year=2008&player_id=23
FBALL,UF,2008-2009,95,Torrey Davis,Torrey,Davis,DL,6/3/13,298,SO,1L,Seffner/Armwood,http://www.gatorzone.com/football/bios.php?player_id=131,http://www.gatorzone.com/football/bios.php?year=2008&player_id=131
FBALL,UF,2008-2009,2,Jeffery Demps,Jeffery,Demps,ATH,5/8/13,176,FR,HS,Winter Garden/ South Lake,http://www.gatorzone.com/football/bios.php?player_id=181,http://www.gatorzone.com/football/bios.php?year=2008&player_id=181
FBALL,UF,2008-2009,53,Jamaal Deveaux,Jamaal,Deveaux,LB,5/11/13,230,SR,1L,Port St. Lucie/Centennial,http://www.gatorzone.com/football/bios.php?player_id=25,http://www.gatorzone.com/football/bios.php?year=2008&player_id=25
FBALL,UF,2008-2009,32,Dustin Doe,Dustin,Doe,LB,6/1/00,230,JR,2L,"Jasper, Fla./Live Oak Suwannee",http://www.gatorzone.com/football/bios.php?player_id=26,http://www.gatorzone.com/football/bios.php?year=2008&player_id=26
FBALL,UF,2008-2009,29,Rashad Dunbar,Rashad,Dunbar,CB,5/7/13,170,RFR,SQ,Jacksonville/Baines,http://www.gatorzone.com/football/bios.php?player_id=130,http://www.gatorzone.com/football/bios.php?year=2008&player_id=130
FBALL,UF,2008-2009,8,Carlos Dunlap,Carlos,Dunlap,DE,6/6/13,290,SO,1L,"North Charleston, S.C./Fort Dorchester",http://www.gatorzone.com/football/bios.php?player_id=132,http://www.gatorzone.com/football/bios.php?year=2008&player_id=132
FBALL,UF,2008-2009,26,Lorenzo Edwards,Lorenzo,Edwards,LB,6/2/13,232,SO,SQ,Orlando/Edgewater,http://www.gatorzone.com/football/bios.php?player_id=133,http://www.gatorzone.com/football/bios.php?year=2008&player_id=133
FBALL,UF,2008-2009,98,Troy Epps,Troy,Epps,DT,6/1/13,292,JR,TR,"Union, S.C./Union/Coffeyville C.C.",http://www.gatorzone.com/football/bios.php?player_id=169,http://www.gatorzone.com/football/bios.php?year=2008&player_id=169
FBALL,UF,2008-2009,93,Javier Estopinan,Javier,Estopinan,DT,6/2/13,290,RSR,3L,Miami/South Miami,http://www.gatorzone.com/football/bios.php?player_id=27,http://www.gatorzone.com/football/bios.php?year=2008&player_id=27
FBALL,UF,2008-2009,59,John Fairbanks,John,Fairbanks,DL,6/4/13,265,RSO,SQ,"Celebration, Fla./Corona Del Mar",http://www.gatorzone.com/football/bios.php?player_id=108,http://www.gatorzone.com/football/bios.php?year=2008&player_id=108
FBALL,UF,2008-2009,3,Brandon Frazier,Brandon,Frazier,WR,6/3/13,200,RSO,SQ,Jacksonville/Samuel W. Wolfson,http://www.gatorzone.com/football/bios.php?player_id=135,http://www.gatorzone.com/football/bios.php?year=2008&player_id=135
FBALL,UF,2008-2009,85,Andrew Fritze,Andrew,Fritze,DB,6/1/13,180,SR,SQ,Ponce Inlet/Father Lopez,http://www.gatorzone.com/football/bios.php?player_id=30,http://www.gatorzone.com/football/bios.php?year=2008&player_id=30
FBALL,UF,2008-2009,76,Marcus Gilbert,Marcus,Gilbert,OL,6/6/13,308,RSO,1L,"Fort Lauderdale, Fla./St. Thomas Aquinas",http://www.gatorzone.com/football/bios.php?player_id=31,http://www.gatorzone.com/football/bios.php?year=2008&player_id=31
FBALL,UF,2008-2009,96,William Green,William,Green,DE,6/4/13,215,FR,HS,"Hoover, Ala./Spain Park",http://www.gatorzone.com/football/bios.php?player_id=183,http://www.gatorzone.com/football/bios.php?year=2008&player_id=183
FBALL,UF,2008-2009,5,Joe Haden,Joe,Haden,DB,5/11/13,185,SO,1L,"Ft. Washington, Md./Friendly",http://www.gatorzone.com/football/bios.php?player_id=119,http://www.gatorzone.com/football/bios.php?year=2008&player_id=119
FBALL,UF,2008-2009,85,"Frankie Hammond, Jr.",Frankie,"Hammond, Jr.",WR,6/1/00,170,FR,HS,Hollywood/Hallandale,http://www.gatorzone.com/football/bios.php?player_id=184,http://www.gatorzone.com/football/bios.php?year=2008&player_id=184
FBALL,UF,2008-2009,48,Marquis Hannah,Marquis,Hannah,DB,5/9/13,200,RFR,SQ,Miami/Miami Carol City,http://www.gatorzone.com/football/bios.php?player_id=136,http://www.gatorzone.com/football/bios.php?year=2008&player_id=136
FBALL,UF,2008-2009,1,Percy Harvin,Percy,Harvin,RB/WR,5/11/13,195,JR,2L,"Virginia Beach, Va./Landstown",http://www.gatorzone.com/football/bios.php?player_id=35,http://www.gatorzone.com/football/bios.php?year=2008&player_id=35
FBALL,UF,2008-2009,17,Chas Henry,Chas,Henry,P,6/4/13,215,SO,1L,"Dallas, Ga./East Paulding",http://www.gatorzone.com/football/bios.php?player_id=137,http://www.gatorzone.com/football/bios.php?year=2008&player_id=137
FBALL,UF,2008-2009,81,Aaron Hernandez,Aaron,Hernandez,TE,6/3/13,255,SO,1L,"Bristol, Conn./Bristol Central",http://www.gatorzone.com/football/bios.php?player_id=120,http://www.gatorzone.com/football/bios.php?year=2008&player_id=120
FBALL,UF,2008-2009,40,Brandon Hicks,Brandon,Hicks,LB,6/2/13,225,SO,1L,Jacksonville/Nathan Bedford Forrest,http://www.gatorzone.com/football/bios.php?player_id=138,http://www.gatorzone.com/football/bios.php?year=2008&player_id=138
FBALL,UF,2008-2009,65,Brad Hiers,Brad,Hiers,OL,6/6/13,305,SR,SQ,Bartow/Bartow,http://www.gatorzone.com/football/bios.php?player_id=38,http://www.gatorzone.com/football/bios.php?year=2008&player_id=38
FBALL,UF,2008-2009,10,Will Hill,Will,Hill,S,6/1/13,203,FR,HS,"West Orange, N.J./St. Peters Prepatory",http://www.gatorzone.com/football/bios.php?player_id=185,http://www.gatorzone.com/football/bios.php?year=2008&player_id=185
FBALL,UF,2008-2009,82,Omarius Hines,Omarius,Hines,WR,6/1/13,205,FR,HS,"Coriscana, Texas/Coriscana",http://www.gatorzone.com/football/bios.php?player_id=186,http://www.gatorzone.com/football/bios.php?year=2008&player_id=186
FBALL,UF,2008-2009,79,Corey Hobbs,Corey,Hobbs,OL,6/4/13,293,RSO,SQ,"Oviedo, Fla./Oviedo",http://www.gatorzone.com/football/bios.php?player_id=40,http://www.gatorzone.com/football/bios.php?year=2008&player_id=40
FBALL,UF,2008-2009,22,Cade Holliday,Cade,Holliday,S,5/11/13,195,RJR,2L,Gainesville/Green Hope (N.C.),http://www.gatorzone.com/football/bios.php?player_id=41,http://www.gatorzone.com/football/bios.php?year=2008&player_id=41
FBALL,UF,2008-2009,34,Reginald Hopkins,Reginald,Hopkins,DB,5/6/13,175,RFR,SQ,Miramar/Miami Carol City,http://www.gatorzone.com/football/bios.php?player_id=139,http://www.gatorzone.com/football/bios.php?year=2008&player_id=139
FBALL,UF,2008-2009,6,Jaye Howard,Jaye,Howard,DE/DT,6/3/13,270,RFR,SQ,Apopka/Jones,http://www.gatorzone.com/football/bios.php?player_id=140,http://www.gatorzone.com/football/bios.php?year=2008&player_id=140
FBALL,UF,2008-2009,99,Omar Hunter,Omar,Hunter,DT,6/1/00,315,FR,HS,"Buford, Ga./Buford",http://www.gatorzone.com/football/bios.php?player_id=187,http://www.gatorzone.com/football/bios.php?year=2008&player_id=187
FBALL,UF,2008-2009,74,Maurice Hurt,Maurice,Hurt,OL,6/3/13,310,RSO,1L,"Milledgeville, Ga./Baldwin",http://www.gatorzone.com/football/bios.php?player_id=43,http://www.gatorzone.com/football/bios.php?year=2008&player_id=43
FBALL,UF,2008-2009,7,Cornelius Ingram,Cornelius,Ingram,TE,6/4/13,245,RSR,2L,Hawthorne/Hawthorne,http://www.gatorzone.com/football/bios.php?player_id=45,http://www.gatorzone.com/football/bios.php?year=2008&player_id=45
FBALL,UF,2008-2009,25,Brandon James,Brandon,James,ATH,5/7/13,186,JR,2L,"St. Augustine, Fla./St. Augustine",http://www.gatorzone.com/football/bios.php?player_id=47,http://www.gatorzone.com/football/bios.php?year=2008&player_id=47
FBALL,UF,2008-2009,29,Janoris Jenkins,Janoris,Jenkins,CB,5/10/13,185,FR,HS,Pahokee/Pahokee,http://www.gatorzone.com/football/bios.php?player_id=172,http://www.gatorzone.com/football/bios.php?year=2008&player_id=172
FBALL,UF,2008-2009,36,Moses Jenkins,Moses,Jenkins,CB,6/2/13,190,SO,1L,Coral Springs/Boyd H. Anderson,http://www.gatorzone.com/football/bios.php?player_id=141,http://www.gatorzone.com/football/bios.php?year=2008&player_id=141
FBALL,UF,2008-2009,57,Carl Johnson,Carl,Johnson,OL,6/6/13,330,RSO,1L,"Durham, N.C./Southern",http://www.gatorzone.com/football/bios.php?player_id=49,http://www.gatorzone.com/football/bios.php?year=2008&player_id=49
FBALL,UF,2008-2009,16,A.J. Jones,A.J.,Jones,LB,6/1/13,225,RSO,1L,"Tampa, Fla./Middleton",http://www.gatorzone.com/football/bios.php?player_id=51,http://www.gatorzone.com/football/bios.php?year=2008&player_id=51
FBALL,UF,2008-2009,72,Byran Jones,Byran,Jones,OL/DL,6/3/13,305,FR,HS,Jacksonville/Nathan Bedford Forrest,http://www.gatorzone.com/football/bios.php?player_id=188,http://www.gatorzone.com/football/bios.php?year=2008&player_id=188
FBALL,UF,2008-2009,30,John Jones,John,Jones,LB,6/2/13,225,SO,SQ,Sarasota/Booker,http://www.gatorzone.com/football/bios.php?player_id=142,http://www.gatorzone.com/football/bios.php?year=2008&player_id=142
FBALL,UF,2008-2009,92,Bobby Kane,Bobby,Kane,P,6/1/00,192,SR,SQ,Coconut Creek/Coconut Creek,http://www.gatorzone.com/football/bios.php?player_id=52,http://www.gatorzone.com/football/bios.php?year=2008&player_id=52
FBALL,UF,2008-2009,18,T.J. Lawrence,T.J.,Lawrence,WR,6/1/13,185,FR,HS,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=189,http://www.gatorzone.com/football/bios.php?year=2008&player_id=189
FBALL,UF,2008-2009,86,Levi Leigh,Levi,Leigh,DB,6/1/00,205,SR,SQ,"Niles, Ohio/Mineral Ridge",http://www.gatorzone.com/football/bios.php?player_id=160,http://www.gatorzone.com/football/bios.php?year=2008&player_id=160
FBALL,UF,2008-2009,44,Duke Lemmens,Duke,Lemmens,DE,6/4/13,260,SO,1L,"Westlake Village, Calif./Oaks Christian",http://www.gatorzone.com/football/bios.php?player_id=143,http://www.gatorzone.com/football/bios.php?year=2008&player_id=143
FBALL,UF,2008-2009,40,David Lerner,David,Lerner,P,6/1/13,180,FR,SQ,Gainesville/Buchholz,http://www.gatorzone.com/football/bios.php?player_id=196,http://www.gatorzone.com/football/bios.php?year=2008&player_id=196
FBALL,UF,2008-2009,90,Lawrence Marsh,Lawrence,Marsh,DT,6/5/13,305,RSO,1L,"Augusta, Ga./Josey",http://www.gatorzone.com/football/bios.php?player_id=58,http://www.gatorzone.com/football/bios.php?year=2008&player_id=58
FBALL,UF,2008-2009,34,Lerentee McCray,Lerentee,McCray,LB,6/2/13,205,FR,HS,Ocala/Dunnellon,http://www.gatorzone.com/football/bios.php?player_id=190,http://www.gatorzone.com/football/bios.php?year=2008&player_id=190
FBALL,UF,2008-2009,44,Ean McQuay,Ean,McQuay,RB,5/8/13,168,RFR,SQ,Gainesville/Florida State,http://www.gatorzone.com/football/bios.php?player_id=161,http://www.gatorzone.com/football/bios.php?year=2008&player_id=161
FBALL,UF,2008-2009,21,Emmanuel Moody,Emmanuel,Moody,RB,6/1/00,210,RSO,SQ,"Coppell, Texas/Southern Cal",http://www.gatorzone.com/football/bios.php?player_id=158,http://www.gatorzone.com/football/bios.php?year=2008&player_id=158
FBALL,UF,2008-2009,16,Carl Moore,Carl,Moore,WR,6/3/13,220,JR,TR,"Roseville, Calif./Cordova/Sierra C.C.",http://www.gatorzone.com/football/bios.php?player_id=174,http://www.gatorzone.com/football/bios.php?year=2008&player_id=174
FBALL,UF,2008-2009,33,Kestahn Moore,Kestahn,Moore,RB,5/10/13,212,SR,3L,"Arlington, Texas/Mansfield Summit",http://www.gatorzone.com/football/bios.php?player_id=65,http://www.gatorzone.com/football/bios.php?year=2008&player_id=65
FBALL,UF,2008-2009,20,Dorian Munroe,Dorian,Munroe,S,5/11/13,205,RJR,2L,Miami/Coral Reef,http://www.gatorzone.com/football/bios.php?player_id=67,http://www.gatorzone.com/football/bios.php?year=2008&player_id=67
FBALL,UF,2008-2009,9,Louis Murphy,Louis,Murphy,WR,6/3/13,205,SR,3L,St. Petersburg/Lakewood,http://www.gatorzone.com/football/bios.php?player_id=68,http://www.gatorzone.com/football/bios.php?year=2008&player_id=68
FBALL,UF,2008-2009,83,David Nelson,David,Nelson,WR,6/5/13,215,RJR,1L,"Wichita Falls, Texas/Rider",http://www.gatorzone.com/football/bios.php?player_id=70,http://www.gatorzone.com/football/bios.php?year=2008&player_id=70
FBALL,UF,2008-2009,64,Kyle Newell,Kyle,Newell,OL,6/8/13,300,SR,2L,Tampa/Chamberlain,http://www.gatorzone.com/football/bios.php?player_id=72,http://www.gatorzone.com/football/bios.php?year=2008&player_id=72
FBALL,UF,2008-2009,13,Cameron Newton,Cameron,Newton,QB,6/6/13,240,SO,1L,"College Park, Ga./Westlake",http://www.gatorzone.com/football/bios.php?player_id=121,http://www.gatorzone.com/football/bios.php?year=2008&player_id=121
FBALL,UF,2008-2009,91,Earl Okine,Earl,Okine,DE,6/7/13,270,FR,HS,Gainesville/Gainesville,http://www.gatorzone.com/football/bios.php?player_id=175,http://www.gatorzone.com/football/bios.php?year=2008&player_id=175
FBALL,UF,2008-2009,71,Matt Patchan,Matt,Patchan,DL,6/6/13,270,FR,HS,Tampa/Armwood,http://www.gatorzone.com/football/bios.php?player_id=176,http://www.gatorzone.com/football/bios.php?year=2008&player_id=176
FBALL,UF,2008-2009,33,Scott Peek,Scott,Peek,DB,6/1/13,198,FR,HS,Tampa/Freedom,http://www.gatorzone.com/football/bios.php?player_id=194,http://www.gatorzone.com/football/bios.php?year=2008&player_id=194
FBALL,UF,2008-2009,38,Jonathan Phillips,Jonathan,Phillips,K,5/10/13,210,SR,1L,Wellington/Wellington,http://www.gatorzone.com/football/bios.php?player_id=74,http://www.gatorzone.com/football/bios.php?year=2008&player_id=74
FBALL,UF,2008-2009,4,Wondy Pierre-Louis,Wondy,Pierre-Louis,CB,6/1/13,185,JR,2L,"Naples, Fla./Lely",http://www.gatorzone.com/football/bios.php?player_id=75,http://www.gatorzone.com/football/bios.php?year=2008&player_id=75
FBALL,UF,2008-2009,50,Chris Pintado,Chris,Pintado,LB,6/1/13,230,RSO,SQ,Miami/Miami Sunset,http://www.gatorzone.com/football/bios.php?player_id=112,http://www.gatorzone.com/football/bios.php?year=2008&player_id=112
FBALL,UF,2008-2009,56,Maurkice Pouncey,Maurkice,Pouncey,OL,6/5/13,312,SO,1L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=123,http://www.gatorzone.com/football/bios.php?year=2008&player_id=123
FBALL,UF,2008-2009,55,Mike Pouncey,Mike,Pouncey,OL,6/5/13,312,SO,1L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=122,http://www.gatorzone.com/football/bios.php?year=2008&player_id=122
FBALL,UF,2008-2009,45,Kyle Pratt,Kyle,Pratt,DB,5/11/13,205,SR,SQ,Gainesville/Buchholz,http://www.gatorzone.com/football/bios.php?player_id=162,http://www.gatorzone.com/football/bios.php?year=2008&player_id=162
FBALL,UF,2008-2009,45,T.J. Pridemore,T.J.,Pridemore,FB,6/2/13,240,FR,HS,"Gainesville, Ga./Buford",http://www.gatorzone.com/football/bios.php?player_id=191,http://www.gatorzone.com/football/bios.php?year=2008&player_id=191
FBALL,UF,2008-2009,3,Chris Rainey,Chris,Rainey,RB,5/9/13,185,RFR,SQ,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=144,http://www.gatorzone.com/football/bios.php?year=2008&player_id=144
FBALL,UF,2008-2009,23,Jacques Rickerson,Jacques,Rickerson,CB,5/10/13,185,RSO,1L,"St. Augustine, Fla./St. Augustine",http://www.gatorzone.com/football/bios.php?player_id=78,http://www.gatorzone.com/football/bios.php?year=2008&player_id=78
FBALL,UF,2008-2009,50,Sam Robey,Sam,Robey,OL,6/4/13,290,FR,HS,"Louisville, Ky./Trinity",http://www.gatorzone.com/football/bios.php?player_id=192,http://www.gatorzone.com/football/bios.php?year=2008&player_id=192
FBALL,UF,2008-2009,46,Michael Ross,Michael,Ross,LB,5/11/13,210,FR,HS,Boca Raton/West Boca Raton,http://www.gatorzone.com/football/bios.php?player_id=197,http://www.gatorzone.com/football/bios.php?year=2008&player_id=197
FBALL,UF,2008-2009,37,Butch Rowley,Butch,Rowley,LS,6/1/13,195,RSR,2L,Orlando/The First Academy/Utah,http://www.gatorzone.com/football/bios.php?player_id=81,http://www.gatorzone.com/football/bios.php?year=2008&player_id=81
FBALL,UF,2008-2009,92,Terron Sanders,Terron,Sanders,DT,6/2/13,300,RSO,SQ,"Bradenton, Fla./Southeast",http://www.gatorzone.com/football/bios.php?player_id=83,http://www.gatorzone.com/football/bios.php?year=2008&player_id=83
FBALL,UF,2008-2009,72,Shawn Schmieder,Shawn,Schmieder,OL,6/4/13,250,RFR,SQ,Jacksonville/Bishop John J. Snyder,http://www.gatorzone.com/football/bios.php?player_id=156,http://www.gatorzone.com/football/bios.php?year=2008&player_id=156
FBALL,UF,2008-2009,20,Christopher Scott,Christopher,Scott,RB,6/1/00,205,RJR,TR,Englewood/Lemon Bay/Santa Fe C.C.,http://www.gatorzone.com/football/bios.php?player_id=177,http://www.gatorzone.com/football/bios.php?year=2008&player_id=177
