ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Year,Height,Weight,Hometown/Last_School,Last_School,Player_URL
UGA,FBALL,2008-2009,17,Chad Gloer,Chad,Gloer,CB,So.,6/1/00,191,"Fayetteville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/gloer_chad00.html
UGA,FBALL,2008-2009,85,Demiko Goodman,Demiko,Goodman,WR,Sr.,6/2/13,190,"Newnan, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/goodman_demiko00.html
UGA,FBALL,2008-2009,6,Logan Gray,Logan,Gray,QB,RFr.,6/2/13,180,"Columbia, MO",,http://www.georgiadogs.com/sports/m-footbl/mtt/gray_logan00.html
UGA,FBALL,2008-2009,8,A.J. Green,A.J.,Green,WR,Fr.,6/4/13,190,"Summerville, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/green_a.j.00.html
UGA,FBALL,2008-2009,69,Andrew Gully,Andrew,Gully,DE,Jr.,6/4/13,250,"Vienna, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/gully_andrew00.html
UGA,FBALL,2008-2009,76,Ben Harden,Ben,Harden,OL,RFr.,6/3/13,310,"Perry, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/harden_ben00.html
UGA,FBALL,2008-2009,93,A.J. Harmon,A.J.,Harmon,DT,Fr.,6/5/13,322,"Wadley, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/harmon_a.j.00.html
UGA,FBALL,2008-2009,88,Kenneth Harris,Kenneth,Harris,WR,Sr.,6/3/13,215,"Cherryville, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/harris_kenneth00.html
UGA,FBALL,2008-2009,37,Akeem Hebron,Akeem,Hebron,LB,So.,6/1/13,225,"Gaithersburg, MD",,http://www.georgiadogs.com/sports/m-footbl/mtt/hebron_akeem00.html
UGA,FBALL,2008-2009,80,Walter Hill,Walter,Hill,WR,RFr.,6/4/13,214,"Gainesville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/hill_walter00.html
UGA,FBALL,2008-2009,42,Justin Houston,Justin,Houston,DE,RFr.,6/3/13,240,"Statesboro, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/houston_justin00.html
UGA,FBALL,2008-2009,90,Corey Irvin,Corey,Irvin,DT,Sr.,6/4/13,286,"Milledgeville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/irvin_corey00.html
UGA,FBALL,2008-2009,27,Dontavious Jackson,Dontavious,Jackson,RB,Fr.,5/10/13,190,"Franklin, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jackson_dontavious00.html
UGA,FBALL,2008-2009,68,Wes Jacobs,Wes,Jacobs,DE,Sr.,6/2/13,245,"Cordele, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jacobs_wes00.html
UGA,FBALL,2008-2009,96,Andrew Jensen,Andrew,Jensen,K,So.,6/3/13,210,"Lawrenceville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jensen_andrew00.html
UGA,FBALL,2008-2009,6,Andrew Johnson,Andrew,Johnson,S,So.,6/1/00,195,"Athens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/johnson_andrew00.html
UGA,FBALL,2008-2009,61,Ben Jones,Ben,Jones,C,Fr.,6/3/13,300,"Centreville, AL",,http://www.georgiadogs.com/sports/m-footbl/mtt/jones_ben00.html
UGA,FBALL,2008-2009,9,Reshad Jones,Reshad,Jones,S,So.,6/2/13,203,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jones_reshad00.html
UGA,FBALL,2008-2009,4,Caleb King,Caleb,King,RB,RFr.,5/11/13,212,"Norcross, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/king_caleb00.html
UGA,FBALL,2008-2009,12,Tavarres King,Tavarres,King,WR,Fr.,6/1/13,172,"Mt. Airy, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/king_tavarres00.html
UGA,FBALL,2008-2009,32,John Knox,John,Knox,S,RFr.,6/2/13,194,"Statesboro, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/knox_john00.html
UGA,FBALL,2008-2009,73,Chris Little,Chris,Little,OL,RFr.,6/6/13,360,"Jeffersonville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/little_chris00.html
UGA,FBALL,2008-2009,55,Jeremy Lomax,Jeremy,Lomax,DE,Sr.,6/2/13,247,"Jonesboro, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/lomax_jeremy00.html
UGA,FBALL,2008-2009,53,Jeremy Longo,Jeremy,Longo,DE,Fr.,6/3/13,255,"Fort Lauderdale, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/longo_jeremy00.html
UGA,FBALL,2008-2009,1,Mohamed Massaquoi,Mohamed,Massaquoi,WR,Sr.,6/2/13,198,"Charlotte, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/massaquoi_mohamed00.html
UGA,FBALL,2008-2009,23,Prince Miller,Prince,Miller,CB,Jr.,5/8/13,190,"Duncan, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/miller_prince00.html
UGA,FBALL,2008-2009,32,Brian Mimbs,Brian,Mimbs,P,Sr.,5/11/13,205,"Dublin, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/mimbs_brian00.html
UGA,FBALL,2008-2009,82,Mike Moore,Mike,Moore,WR,Jr.,6/2/13,188,"Coconut Creek, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/moore_mike00.html
UGA,FBALL,2008-2009,24,Knowshon Moreno,Knowshon,Moreno,RB,So.,5/11/13,207,"Belford, NJ",,http://www.georgiadogs.com/sports/m-footbl/mtt/moreno_knowshon00.html
UGA,FBALL,2008-2009,48,Fred Munzenmaier,Fred,Munzenmaier,FB,So.,6/2/13,233,"Norcross, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/munzenmaier_fred00.html
UGA,FBALL,2008-2009,58,Casey Nickels,Casey,Nickels,TE,So.,6/4/13,240,"Tignall, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/nickels_casey00.html
UGA,FBALL,2008-2009,95,Jeff Owens,Jeff,Owens,DT,Sr.,6/3/13,298,"Sunrise, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/owens_jeff00.html
UGA,FBALL,2008-2009,67,Jonathan Owens,Jonathan,Owens,OG,Fr.,6/4/13,295,"Horton, AL",,http://www.georgiadogs.com/sports/m-footbl/mtt/owens_jonathan00.html
UGA,FBALL,2008-2009,74,Kevin Perez,Kevin,Perez,C,So.,6/3/13,270,"Miami, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/perez_kevin00.html
UGA,FBALL,2008-2009,61,John Potts,John,Potts,OL,So.,6/3/13,285,"Baton Rouge, LA",,http://www.georgiadogs.com/sports/m-footbl/mtt/potts_john00.html
UGA,FBALL,2008-2009,29,Makiri Pugh,Makiri,Pugh,S,Fr.,6/1/00,180,"Charlotte, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/pugh_makiri00.html
UGA,FBALL,2008-2009,18,Bacarri Rambo,Bacarri,Rambo,S,Fr.,6/1/00,195,"Donaldsonville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/rambo_bacarri00.html
UGA,FBALL,2008-2009,25,Zach Renner,Zach,Renner,WR,Fr.,5/11/13,180,"Monroe, CT",,http://www.georgiadogs.com/sports/m-footbl/mtt/renner_zach00.html
UGA,FBALL,2008-2009,45,Christian Robinson,Christian,Robinson,OLB,Fr.,6/2/13,205,"Lawrenceville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/robinson_christian00.html
UGA,FBALL,2008-2009,84,Bryce Ros,Bryce,Ros,TE,Fr.,6/4/13,242,"Kennesaw, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/ros_bryce00.html
UGA,FBALL,2008-2009,44,Josh Sailors,Josh,Sailors,RB,Fr.,5/11/13,220,"Athens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/sailors_josh00.html
UGA,FBALL,2008-2009,22,Richard Samuel,Richard,Samuel,RB,Fr.,6/2/13,215,"Cartersville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/samuel_richard00.html
UGA,FBALL,2008-2009,36,Brannan Southerland,Brannan,Southerland,FB,Sr.,6/1/00,240,"Dacula, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/southerland_brannan00.html
UGA,FBALL,2008-2009,87,Vernon Spellman,Vernon,Spellman,WR,Jr.,6/1/13,184,"Marietta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/spellman_vernon00.html
UGA,FBALL,2008-2009,7,Matthew Stafford,Matthew,Stafford,QB,Jr.,6/3/13,237,"Dallas, TX",,http://www.georgiadogs.com/sports/m-footbl/mtt/stafford_matthew00.html
UGA,FBALL,2008-2009,54,Tanner Strickland,Tanner,Strickland,OG,RFr.,6/5/13,328,"Nashville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/strickland_tanner00.html
UGA,FBALL,2008-2009,77,Trinton Sturdivant,Trinton,Sturdivant,OT,So.,6/5/13,293,"Wadesboro, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/sturdivant_trinton00.html
UGA,FBALL,2008-2009,30,Carlton Thomas,Carlton,Thomas,TB,Fr.,5/7/13,165,"Frostproof, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/thomas_carlton00.html
UGA,FBALL,2008-2009,75,Kiante Tripp,Kiante,Tripp,OL,So.,6/6/13,288,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/tripp_kiante00.html
UGA,FBALL,2008-2009,28,Israel Troupe,Israel,Troupe,WR,Fr.,6/1/00,215,"Tifton, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/troupe_israel00.html
UGA,FBALL,2008-2009,94,DeAngelo Tyson,DeAngelo,Tyson,DT,Fr.,6/2/13,308,"Statesboro, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/tyson_deangelo00.html
UGA,FBALL,2008-2009,72,Vince Vance,Vince,Vance,OT,Jr.,6/8/13,320,"Milledgeville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/vance_vince00.html
UGA,FBALL,2008-2009,57,Blair Walsh,Blair,Walsh,K,Fr.,5/10/13,175,"Fort Lauderdale, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/walsh_blair00.html
UGA,FBALL,2008-2009,83,Cornelius Washington,Cornelius,Washington,DE,Fr.,6/4/13,217,"Hephzibah, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/washington_cornelius00.html
UGA,FBALL,2008-2009,44,Marcus Washington,Marcus,Washington,LB,Sr.,6/1/00,250,"Keysville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/washington_marcus00.html
UGA,FBALL,2008-2009,91,Kade Weston,Kade,Weston,DT,Jr.,6/5/13,316,"Red Bank, NJ",,http://www.georgiadogs.com/sports/m-footbl/mtt/weston_kade00.html
UGA,FBALL,2008-2009,81,Aron White,Aron,White,WR,RFr.,6/4/13,228,"Columbia, MO",,http://www.georgiadogs.com/sports/m-footbl/mtt/white_aron00.html
UGA,FBALL,2008-2009,43,Charles White,Charles,White,LB,RFr.,6/1/13,217,"Columbia, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/white_charles00.html
UGA,FBALL,2008-2009,47,Andrew Williams,Andrew,Williams,S,Sr.,6/1/00,197,"Blairsville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/williams_andrew00.html
UGA,FBALL,2008-2009,39,Nick Williams,Nick,Williams,S,Fr.,6/2/13,205,"Bainbridge, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/williams_nick00.html
UGA,FBALL,2008-2009,26,Tony Wilson,Tony,Wilson,WR,So.,5/11/13,198,"Daytona Beach, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/wilson_tony00.html
UGA,FBALL,2008-2009,97,Brandon Wood,Brandon,Wood,DE,So.,6/1/13,280,"Buchanan, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/wood_brandon00.html
UGA,FBALL,2008-2009,99,Jarius Wynn,Jarius,Wynn,DE,Sr.,6/5/13,273,"Lincolnton, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/wynn_jarius00.html
UGA,FBALL,2007-2008,67,Chester Adams,Chester,Adams,OT,Sr.,6/4/13,330,"Luvern, AL",,http://www.georgiadogs.com/sports/m-footbl/mtt/adams_chester00.html
UGA,FBALL,2007-2008,2,Asher Allen,Asher,Allen,CB,So.,5/10/13,192,"Tucker, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/allen_asher00.html
UGA,FBALL,2007-2008,79,Justin Anderson,Justin,Anderson,OG,Fr.,6/5/13,335,"Chatham, VA",,http://www.georgiadogs.com/sports/m-footbl/mtt/anderson_justin00.html
UGA,FBALL,2007-2008,56,Geno Atkins,Geno,Atkins,DT,So.,6/1/13,275,"Pembroke Pines, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/atkins_geno00.html
UGA,FBALL,2007-2008,93,Andy Bailey,Andy,Bailey,K,Sr.,6/2/13,223,"Athens, TN",,http://www.georgiadogs.com/sports/m-footbl/mtt/bailey_andy00.html
UGA,FBALL,2007-2008,4,Sean Bailey,Sean,Bailey,FL,Sr.,6/1/13,174,"Alpharetta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/bailey_sean00.html
UGA,FBALL,2007-2008,10,Donovan Baldwin,Donovan,Baldwin,DB,So.,6/2/13,190,"Ft. Lauderdale, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/baldwin_donovan00.html
UGA,FBALL,2007-2008,92,Neland Ball,Neland,Ball,DE,Fr.,6/6/13,218,"Jackson, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/ball_neland00.html
UGA,FBALL,2007-2008,31,Quintin Banks,Quintin,Banks,S,RFr.,6/2/13,197,"Warner Robins, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/banks_quintin00.html
UGA,FBALL,2007-2008,15,Blake Barnes,Blake,Barnes,QB,Jr.,6/3/13,230,"Baldwyn, MS",,http://www.georgiadogs.com/sports/m-footbl/mtt/barnes_blake00.html
UGA,FBALL,2007-2008,41,Roderick Battle,Roderick,Battle,DE,So.,6/4/13,256,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/battle_roderick00.html
UGA,FBALL,2007-2008,60,Clint Boling,Clint,Boling,OL,Fr.,6/5/13,270,"Alpharetta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/boling_clint00.html
UGA,FBALL,2007-2008,11,Ramarcus Brown,Ramarcus,Brown,CB,So.,5/11/13,165,"East Point, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/brown_ramarcus00.html
UGA,FBALL,2007-2008,20,Thomas Brown,Thomas,Brown,TB,Sr.,5/8/13,200,"Tucker, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/brown_thomas00.html
UGA,FBALL,2007-2008,18,A.J. Bryant,A.J.,Bryant,FL,Sr.,6/2/13,200,"Fort Valley, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/bryant_a.j.00.html
UGA,FBALL,2007-2008,13,Drew Butler,Drew,Butler,P,Fr.,6/2/13,195,"Duluth, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/butler_drew00.html
UGA,FBALL,2007-2008,5,C.J. Byrd,C.J.,Byrd,S,Jr.,6/2/13,190,"North Augusta, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/byrd_c.j.00.html
UGA,FBALL,2007-2008,86,Tripp Chandler,Tripp,Chandler,TE,Jr..,6/6/13,259,"Woodstock, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/chandler_tripp00.html
UGA,FBALL,2007-2008,49,Shaun Chapas,Shaun,Chapas,FB,RFr.,6/2/13,227,"St. Augustine, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/chapas_shaun00.html
UGA,FBALL,2007-2008,17,Antavious Coates,Antavious,Coates,S,RSo.,6/4/13,211,"Greenwood, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/coates_antavious00.html
UGA,FBALL,2007-2008,96,Brandon Coutu,Brandon,Coutu,K,Sr.,6/1/00,200,"Lawrenceville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/coutu_brandon00.html
UGA,FBALL,2007-2008,14,Joe Cox,Joe,Cox,QB,Fr.,6/1/13,210,"Charlotte, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/cox_joe00.html
UGA,FBALL,2007-2008,98,Ricardo Crawford,Ricardo,Crawford,DT,RFr.,6/1/13,297,"Cerro Gordo, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/crawford_ricardo00.html
UGA,FBALL,2007-2008,25,Vance Cuff,Vance,Cuff,CB,Fr.,5/11/13,180,"Moultrie, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/cuff_vance00.html
UGA,FBALL,2007-2008,35,Rennie Curran,Rennie,Curran,LB,Fr.,5/11/13,216,"Snellville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/curran_rennie00.html
UGA,FBALL,2007-2008,63,Chris Davis,Chris,Davis,OG,RFr.,6/4/13,292,"Jefferson, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/davis_chris00.html
UGA,FBALL,2007-2008,78,Josh Davis,Josh,Davis,OT,RFr.,6/6/13,293,"Jayess, MS",,http://www.georgiadogs.com/sports/m-footbl/mtt/davis_josh00.html
UGA,FBALL,2007-2008,51,Akeem Dent,Akeem,Dent,OLB,RFr.,6/2/13,218,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/dent_akeem00.html
UGA,FBALL,2007-2008,52,Darius Dewberry,Darius,Dewberry,OLB,So.,6/3/13,230,"Fort Valley, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/dewberry_darius00.html
UGA,FBALL,2007-2008,58,Demarcus Dobbs,Demarcus,Dobbs,DE,RFr.,6/2/13,263,"Savannah, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/dobbs_demarcus00.html
UGA,FBALL,2007-2008,16,Kris Durham,Kris,Durham,SE,So.,6/5/13,193,"Calhoun, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/durham_kris00.html
UGA,FBALL,2007-2008,33,Dannell Ellerbe,Dannell,Ellerbe,ILB,Jr.,6/1/13,232,"Hamlet, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/ellerbe_dannell00.html
UGA,FBALL,2007-2008,3,Bryan Evans,Bryan,Evans,CB,So.,5/11/13,179,"Jacksonville, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/evans_bryan00.html
UGA,FBALL,2007-2008,89,Bruce Figgins,Bruce,Figgins,TE,Fr.,6/4/13,236,"Columbus, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/figgins_bruce00.html
UGA,FBALL,2007-2008,29,Thomas Flowers,Thomas,Flowers,CB,Sr.,5/10/13,186,"Austell, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/flowers_thomas00.html
UGA,FBALL,2007-2008,50,Darryl Gamble,Darryl,Gamble,ILB,RFr.,6/2/13,240,"Bainbridge, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/gamble_darryl00.html
UGA,FBALL,2007-2008,83,T.J. Gartrell,T.J.,Gartrell,SE,Sr.,6/1/13,183,"Lithonia, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/gartrell_t.j.00.html
UGA,FBALL,2007-2008,85,Demiko Goodman,Demiko,Goodman,FL,Jr.,6/2/13,190,"Newnan, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/goodman_demiko00.html
UGA,FBALL,2007-2008,19,Logan Gray,Logan,Gray,QB,Fr.,6/2/13,185,"Columbia, MO",,http://www.georgiadogs.com/sports/m-footbl/mtt/gray_logan00.html
UGA,FBALL,2007-2008,76,Ben Harden,Ben,Harden,OL,Fr.,6/3/13,310,"Perry, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/harden_ben00.html
UGA,FBALL,2007-2008,88,Kenneth Harris,Kenneth,Harris,SE,Jr.,6/3/13,205,"Cherryville, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/harris_kenneth00.html
UGA,FBALL,2007-2008,70,Scott Haverkamp,Scott,Haverkamp,OG,Jr.,6/4/13,310,"El Dorado, KS",,http://www.georgiadogs.com/sports/m-footbl/mtt/haverkamp_scott00.html
UGA,FBALL,2007-2008,27,Mikey Henderson,Mikey,Henderson,FL,Sr.,5/10/13,150,"Buford, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/henderson_mikey00.html
UGA,FBALL,2007-2008,65,Jeff Henson,Jeff,Henson,LS,Sr.,6/3/13,254,"Gainesville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/henson_jeff00.html
UGA,FBALL,2007-2008,80,Walter Hill,Walter,Hill,WR,Fr.,6/4/13,205,"Gainesville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/hill_walter00.html
UGA,FBALL,2007-2008,42,Justin Houston,Justin,Houston,DE,Fr.,6/3/13,224,"Statesboro, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/houston_justin00.html
UGA,FBALL,2007-2008,38,Marcus Howard,Marcus,Howard,DE,Sr.,6/2/13,220,"Huger, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/howard_marcus00.html
UGA,FBALL,2007-2008,90,Corey Irvin,Corey,Irvin,DT,Jr.,6/4/13,286,"Milledgeville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/irvin_corey00.html
UGA,FBALL,2007-2008,39,Jason Johnson,Jason,Johnson,FB,Sr.,5/9/13,203,"Chicago, IL",,http://www.georgiadogs.com/sports/m-footbl/mtt/johnson_jason00.html
UGA,FBALL,2007-2008,30,Kelin Johnson,Kelin,Johnson,ROV,Sr.,6/1/13,194,"Daytona Beach, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/johnson_kelin00.html
UGA,FBALL,2007-2008,9,Reshad Jones,Reshad,Jones,S,RFr.,6/2/13,194,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jones_reshad00.html
UGA,FBALL,2007-2008,22,Caleb King,Caleb,King,TB,Fr.,5/11/13,205,"Norcross, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/king_caleb00.html
UGA,FBALL,2007-2008,32,John Knox,John,Knox,S,Fr.,6/2/13,194,"Statesboro, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/knox_john00.html
UGA,FBALL,2007-2008,59,Michael Lemon,Michael,Lemon,DE,RFr.,6/4/13,260,"Lizella, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/lemon_michael00.html
UGA,FBALL,2007-2008,73,Chris Little,Chris,Little,OL,Fr.,6/6/13,330,"Jeffersonville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/little_chris00.html
UGA,FBALL,2007-2008,55,Jeremy Lomax,Jeremy,Lomax,DE,Jr.,6/4/13,222,"Jonesboro, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/lomax_jeremy00.html
UGA,FBALL,2007-2008,6,Kregg Lumpkin,Kregg,Lumpkin,TB,Sr.,6/1/13,229,"Lithonia, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/lumpkin_kregg00.html
UGA,FBALL,2007-2008,1,Mohamed Massaquoi,Mohamed,Massaquoi,SE,Jr.,6/2/13,198,"Charlotte, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/massaquoi_mohamed00.html
UGA,FBALL,2007-2008,12,Brandon Miller,Brandon,Miller,OLB,Sr.,6/4/13,257,"Colquitt, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/miller_brandon00.html
UGA,FBALL,2007-2008,23,Prince Miller,Prince,Miller,CB,Fr.,5/8/13,182,"Duncan, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/miller_prince00.html
UGA,FBALL,2007-2008,26,Brian Mimbs,Brian,Mimbs,P,Jr.,5/11/13,205,"Dublin, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/mimbs_brian00.html
UGA,FBALL,2007-2008,82,Mike Moore,Mike,Moore,SE,So.,6/2/13,191,"Coconut Creek, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/moore_mike00.html
UGA,FBALL,2007-2008,24,Knowshon Moreno,Knowshon,Moreno,TB,RFr.,5/11/13,207,"Belford, NJ",,http://www.georgiadogs.com/sports/m-footbl/mtt/moreno_knowshon00.html
UGA,FBALL,2007-2008,48,Fred Munzenmaier,Fred,Munzenmaier,FB,RFr.,6/2/13,243,"Norcross, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/munzenmaier_fred00.html
UGA,FBALL,2007-2008,95,Jeff Owens,Jeff,Owens,DT,Jr.,6/3/13,292,"Sunrise, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/owens_jeff00.html
UGA,FBALL,2007-2008,74,Kevin Perez,Kevin,Perez,C,RFr.,6/3/13,274,"Miami, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/perez_kevin00.html
UGA,FBALL,2007-2008,36,Brannan Southerland,Brannan,Southerland,FB,Jr.,6/1/00,240,"Dacula, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/southerland_brannan00.html
UGA,FBALL,2007-2008,7,Matthew Stafford,Matthew,Stafford,QB,So.,6/3/13,237,"Dallas, TX",,http://www.georgiadogs.com/sports/m-footbl/mtt/stafford_matthew00.html
UGA,FBALL,2007-2008,54,Tanner Strickland,Tanner,Strickland,OG,Fr.,6/5/13,318,"Nashville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/strickland_tanner00.html
UGA,FBALL,2007-2008,77,Trinton Sturdivant,Trinton,Sturdivant,OT,Fr.,6/5/13,286,"Wadesboro, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/sturdivant_trinton00.html
UGA,FBALL,2007-2008,45,Tripp Taylor,Tripp,Taylor,DT,So.,6/1/13,258,"Woodstock, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/taylor_tripp00.html
UGA,FBALL,2007-2008,64,Kiante Tripp,Kiante,Tripp,OT,RFr.,6/6/13,263,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/tripp_kiante00.html
UGA,FBALL,2007-2008,28,Israel Troupe,Israel,Troupe,WR,Fr.,6/1/13,205,"Tifton, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/troupe_israel00.html
UGA,FBALL,2007-2008,72,Vince Vance,Vince,Vance,OT,So.,6/8/13,330,"Milledgeville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/vance_vince00.html
UGA,FBALL,2007-2008,75,Fernando Velasco,Fernando,Velasco,C,Sr.,6/4/13,328,"Wrens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/velasco_fernando00.html
UGA,FBALL,2007-2008,81,NaDerris Ward,NaDerris,Ward,TE,RFr.,6/5/13,255,"Oakland, CA",,http://www.georgiadogs.com/sports/m-footbl/mtt/ward_naderris00.html
UGA,FBALL,2007-2008,44,Marcus Washington,Marcus,Washington,ILB,Jr.,6/1/00,245,"Keysville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/washington_marcus00.html
UGA,FBALL,2007-2008,84,Coleman Watson,Coleman,Watson,TE,Sr.,6/6/13,253,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/watson_coleman00.html
UGA,FBALL,2007-2008,91,Kade Weston,Kade,Weston,DT,So.,6/5/13,315,"Red Bank, NJ",,http://www.georgiadogs.com/sports/m-footbl/mtt/weston_kade00.html
UGA,FBALL,2007-2008,87,Aron White,Aron,White,TE,Fr.,6/4/13,215,"Columbia, MO",,http://www.georgiadogs.com/sports/m-footbl/mtt/white_aron00.html
