Year,unitid,Institution_Name,Award_Level,Major,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
2004-2005,134130,University of Florida,Bachelor's degree,First major,Visual and performing arts.,'50',225,74,151,165,50,115,13,6,7,26,10,16,10,4,6,0,0,0,4,0,4,7,4,3
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Agriculture- agriculture operations- and related sciences.,'01',179,98,81,171,95,76,2,0,2,2,2,0,2,0,2,0,0,0,0,0,0,2,1,1
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Architecture and related services.,'04',71,50,21,69,49,20,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Biological and biomedical sciences.,'26',443,195,248,355,162,193,30,11,19,13,3,10,42,17,25,1,1,0,0,0,0,2,1,1
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Education.,'13',620,150,470,578,141,437,27,5,22,7,2,5,6,2,4,2,0,2,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Family and consumer sciences/human sciences.,'19',451,164,287,405,153,252,27,7,20,3,1,2,12,2,10,1,0,1,0,0,0,3,1,2
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Mathematics and statistics.,'27',37,25,12,33,22,11,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',1306,714,592,1170,646,524,36,14,22,21,10,11,60,35,25,3,3,0,0,0,0,16,6,10
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Engineering.,'14',26,21,5,24,20,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2004-2005,139959,University of Georgia,Bachelor's degree,First major,History,'54',144,89,55,128,79,49,5,1,4,3,2,1,8,7,1,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',9,2,7,5,2,3,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Computer and information sciences and support services.,'11',53,50,3,42,39,3,3,3,0,1,1,0,1,1,0,0,0,0,0,0,0,6,6,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,English language and literature/letters.,'23',334,117,217,304,111,193,17,4,13,5,1,4,6,0,6,0,0,0,0,0,0,2,1,1
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',153,50,103,137,47,90,5,2,3,6,1,5,3,0,3,0,0,0,0,0,0,2,0,2
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',104,16,88,98,14,84,2,0,2,1,1,0,1,1,0,0,0,0,0,0,0,2,0,2
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',40,12,28,35,9,26,0,0,0,1,1,0,4,2,2,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Natural resources and conservation.,'03',61,44,17,56,44,12,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',42,22,20,38,20,18,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Physical sciences.,'40',42,26,16,40,25,15,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Social sciences.,'45',649,327,322,564,294,270,42,13,29,11,4,7,28,14,14,0,0,0,0,0,0,4,2,2
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Multi/interdisciplinary studies.,'30',42,13,29,40,13,27,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Philosophy and religious studies.,'38',65,46,19,62,44,18,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Public administration and social service professions.,'44',55,7,48,45,6,39,5,0,5,2,0,2,3,1,2,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Security and protective services.,'43',83,41,42,72,37,35,8,2,6,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',448,97,351,407,90,317,21,3,18,7,3,4,9,0,9,0,0,0,0,0,0,4,1,3
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Communications technologies/technicians and support services.,'10',92,50,42,79,47,32,8,1,7,2,0,2,3,2,1,0,0,0,0,0,0,0,0,0
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Psychology.,'42',344,99,245,298,87,211,33,7,26,1,0,1,10,5,5,1,0,1,0,0,0,1,0,1
2004-2005,139959,University of Georgia,Bachelor's degree,First major,Visual and performing arts.,'50',267,71,196,235,64,171,7,3,4,2,0,2,16,3,13,1,0,1,0,0,0,6,1,5
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Biological and biomedical sciences.,'26',94,40,54,73,31,42,12,5,7,0,0,0,6,2,4,1,1,0,2,1,1,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Education.,'13',99,58,41,74,40,34,19,14,5,3,2,1,2,2,0,0,0,0,1,0,1,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Engineering.,'14',196,162,34,168,144,24,10,7,3,5,2,3,9,7,2,0,0,0,0,0,0,4,2,2
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',125,8,117,107,7,100,14,1,13,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Psychology.,'42',170,33,137,132,28,104,30,3,27,4,0,4,1,1,0,2,1,1,0,0,0,1,0,1
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Security and protective services.,'43',135,59,76,109,46,63,24,11,13,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Social sciences.,'45',212,83,129,168,68,100,37,12,25,1,1,0,3,0,3,0,0,0,2,1,1,1,1,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',47,14,33,40,14,26,5,0,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Philosophy and religious studies.,'38',6,5,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',19,7,12,16,7,9,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Mathematics and statistics.,'27',22,9,13,19,9,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',128,68,60,98,51,47,22,13,9,0,0,0,3,0,3,0,0,0,2,2,0,3,2,1
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Physical sciences.,'40',41,23,18,33,18,15,4,2,2,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',13,3,10,4,1,3,8,2,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',466,267,199,407,243,164,29,14,15,7,2,5,17,3,14,0,0,0,3,3,0,3,2,1
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',139,50,89,116,42,74,20,5,15,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,English language and literature/letters.,'23',76,25,51,64,21,43,9,2,7,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,History,'54',48,30,18,42,29,13,3,1,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0
2004-2005,157289,University of Louisville,Bachelor's degree,First major,Visual and performing arts.,'50',112,32,80,103,29,74,4,2,2,1,1,0,1,0,1,0,0,0,0,0,0,3,0,3
2004-2005,135726,University of Miami,Bachelor's degree,First major,Biological and biomedical sciences.,'26',228,92,136,86,32,54,22,7,15,61,24,37,45,22,23,1,0,1,2,1,1,11,6,5
2004-2005,135726,University of Miami,Bachelor's degree,First major,Computer and information sciences and support services.,'11',43,33,10,18,15,3,6,3,3,11,9,2,2,1,1,0,0,0,0,0,0,6,5,1
2004-2005,135726,University of Miami,Bachelor's degree,First major,English language and literature/letters.,'23',56,9,47,30,8,22,8,0,8,12,1,11,3,0,3,0,0,0,3,0,3,0,0,0
2004-2005,135726,University of Miami,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',9,2,7,3,0,3,0,0,0,4,1,3,2,1,1,0,0,0,0,0,0,0,0,0
2004-2005,135726,University of Miami,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',186,24,162,69,7,62,46,3,43,54,9,45,8,2,6,0,0,0,7,3,4,2,0,2
2004-2005,135726,University of Miami,Bachelor's degree,First major,Legal professions and studies.,'22',28,11,17,14,7,7,5,2,3,3,1,2,4,1,3,0,0,0,1,0,1,1,0,1
2004-2005,135726,University of Miami,Bachelor's degree,First major,Psychology.,'42',190,38,152,92,21,71,21,4,17,53,10,43,11,2,9,2,1,1,6,0,6,5,0,5
2004-2005,135726,University of Miami,Bachelor's degree,First major,Public administration and social service professions.,'44',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2004-2005,135726,University of Miami,Bachelor's degree,First major,Social sciences.,'45',196,75,121,99,39,60,19,9,10,59,19,40,6,3,3,1,0,1,3,3,0,9,2,7
2004-2005,135726,University of Miami,Bachelor's degree,First major,Visual and performing arts.,'50',280,115,165,173,72,101,25,9,16,49,21,28,6,2,4,4,1,3,5,1,4,18,9,9
2004-2005,135726,University of Miami,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',4,0,4,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,135726,University of Miami,Bachelor's degree,First major,History,'54',34,20,14,19,12,7,5,2,3,9,6,3,0,0,0,0,0,0,0,0,0,1,0,1
2004-2005,135726,University of Miami,Bachelor's degree,First major,Mathematics and statistics.,'27',9,6,3,5,3,2,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,135726,University of Miami,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',11,4,7,6,2,4,2,1,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0
2004-2005,135726,University of Miami,Bachelor's degree,First major,Physical sciences.,'40',40,12,28,28,10,18,4,1,3,5,1,4,1,0,1,0,0,0,0,0,0,2,0,2
2004-2005,135726,University of Miami,Bachelor's degree,First major,Engineering.,'14',179,132,47,73,58,15,18,12,6,45,31,14,8,6,2,0,0,0,3,1,2,32,24,8
2004-2005,135726,University of Miami,Bachelor's degree,First major,Natural resources and conservation.,'03',21,6,15,19,5,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
2004-2005,135726,University of Miami,Bachelor's degree,First major,Architecture and related services.,'04',48,28,20,21,16,5,3,1,2,12,4,8,2,1,1,0,0,0,3,1,2,7,5,2
2004-2005,135726,University of Miami,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',452,235,217,201,116,85,30,12,18,120,53,67,19,10,9,2,1,1,11,5,6,69,38,31
2004-2005,135726,University of Miami,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',238,51,187,143,37,106,12,0,12,58,10,48,6,2,4,0,0,0,9,1,8,10,1,9
2004-2005,135726,University of Miami,Bachelor's degree,First major,Education.,'13',56,6,50,34,2,32,8,2,6,12,2,10,0,0,0,0,0,0,1,0,1,1,0,1
2004-2005,135726,University of Miami,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',35,16,19,10,3,7,8,6,2,14,5,9,2,2,0,0,0,0,1,0,1,0,0,0
2004-2005,135726,University of Miami,Bachelor's degree,First major,Multi/interdisciplinary studies.,'30',25,16,9,8,6,2,2,1,1,11,6,5,4,3,1,0,0,0,0,0,0,0,0,0
2004-2005,135726,University of Miami,Bachelor's degree,First major,Philosophy and religious studies.,'38',23,12,11,14,9,5,1,0,1,4,2,2,3,0,3,0,0,0,0,0,0,1,1,0
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Architecture and related services.,'04',84,42,42,58,28,30,2,0,2,6,3,3,7,3,4,2,2,0,3,1,2,6,5,1
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',100,17,83,45,8,37,23,3,20,5,2,3,17,2,15,1,0,1,4,1,3,5,1,4
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Biological and biomedical sciences.,'26',355,161,194,226,103,123,18,6,12,10,6,4,81,36,45,1,1,0,7,5,2,12,4,8
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Computer and information sciences and support services.,'11',158,148,10,102,97,5,3,3,0,5,5,0,28,24,4,0,0,0,5,5,0,15,14,1
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,History,'54',199,122,77,150,92,58,8,2,6,5,4,1,18,10,8,0,0,0,16,13,3,2,1,1
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Psychology.,'42',646,154,492,394,93,301,75,15,60,25,5,20,102,26,76,4,0,4,29,7,22,17,8,9
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Social sciences.,'45',905,492,413,557,315,242,70,27,43,55,26,29,134,70,64,8,5,3,24,17,7,57,32,25
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',368,226,142,220,136,84,13,7,6,6,3,3,79,47,32,1,1,0,14,8,6,35,24,11
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',229,15,214,191,9,182,16,3,13,5,0,5,9,2,7,2,0,2,5,1,4,1,0,1
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Mathematics and statistics.,'27',92,58,34,65,42,23,3,1,2,0,0,0,12,7,5,0,0,0,5,2,3,7,6,1
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Philosophy and religious studies.,'38',52,36,16,38,28,10,5,4,1,1,1,0,4,1,3,0,0,0,4,2,2,0,0,0
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Physical sciences.,'40',62,40,22,48,32,16,3,1,2,2,1,1,6,3,3,0,0,0,3,3,0,0,0,0
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,English language and literature/letters.,'23',356,119,237,254,85,169,36,10,26,16,8,8,34,9,25,3,2,1,12,4,8,1,1,0
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',141,45,96,100,27,73,7,0,7,10,6,4,16,6,10,1,1,0,4,3,1,3,2,1
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',167,104,63,111,69,42,25,13,12,10,7,3,6,5,1,3,2,1,11,7,4,1,1,0
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Multi/interdisciplinary studies.,'30',82,31,51,64,25,39,3,2,1,2,0,2,8,2,6,1,1,0,2,0,2,2,1,1
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',149,71,78,122,62,60,17,6,11,4,2,2,5,0,5,0,0,0,1,1,0,0,0,0
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',167,34,133,117,25,92,15,2,13,11,1,10,13,5,8,1,0,1,4,1,3,6,0,6
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Education.,'13',146,30,116,119,24,95,9,2,7,7,3,4,2,0,2,2,1,1,6,0,6,1,0,1
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Engineering.,'14',1013,738,275,618,456,162,36,27,9,30,25,5,168,106,62,7,6,1,40,34,6,114,84,30
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Natural resources and conservation.,'03',67,25,42,54,21,33,1,0,1,2,0,2,1,0,1,3,2,1,2,1,1,4,1,3
2004-2005,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Visual and performing arts.,'50',342,143,199,249,106,143,24,16,8,15,5,10,30,4,26,2,1,1,15,8,7,7,3,4
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',5,1,4,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Biological and biomedical sciences.,'26',157,57,100,125,51,74,3,1,2,4,1,3,10,0,10,0,0,0,4,2,2,11,2,9
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',717,414,303,610,352,258,7,7,0,8,4,4,16,7,9,1,0,1,27,20,7,48,24,24
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,History,'54',59,48,11,49,39,10,3,3,0,2,2,0,0,0,0,0,0,0,5,4,1,0,0,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Psychology.,'42',176,51,125,154,43,111,3,2,1,4,0,4,1,0,1,1,0,1,7,4,3,6,2,4
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Public administration and social service professions.,'44',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',257,96,161,228,81,147,7,5,2,7,2,5,2,1,1,1,0,1,8,6,2,4,1,3
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Architecture and related services.,'04',61,28,33,52,24,28,0,0,0,0,0,0,3,1,2,0,0,0,5,3,2,1,0,1
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Computer and information sciences and support services.,'11',56,47,9,27,25,2,0,0,0,1,1,0,3,3,0,1,0,1,3,3,0,21,15,6
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',42,16,26,35,12,23,0,0,0,0,0,0,1,1,0,0,0,0,5,3,2,1,0,1
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',7,4,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Multi/interdisciplinary studies.,'30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',43,20,23,42,20,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Visual and performing arts.,'50',109,53,56,92,46,46,1,1,0,2,1,1,3,2,1,0,0,0,7,2,5,4,1,3
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,English language and literature/letters.,'23',80,27,53,72,25,47,0,0,0,2,0,2,2,0,2,0,0,0,4,2,2,0,0,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Family and consumer sciences/human sciences.,'19',192,10,182,169,7,162,10,2,8,6,1,5,1,0,1,0,0,0,5,0,5,1,0,1
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',67,20,47,62,18,44,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2,1,1
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Mathematics and statistics.,'27',33,26,7,30,23,7,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Social sciences.,'45',199,109,90,156,84,72,12,7,5,1,1,0,5,2,3,1,0,1,13,10,3,11,5,6
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Agriculture- agriculture operations- and related sciences.,'01',232,159,73,217,146,71,0,0,0,0,0,0,1,1,0,0,0,0,10,9,1,4,3,1
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Education.,'13',306,78,228,275,65,210,4,0,4,8,6,2,0,0,0,3,1,2,15,5,10,1,1,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Engineering technologies/technicians.,'15',110,102,8,102,94,8,1,1,0,2,2,0,1,1,0,0,0,0,1,1,0,3,3,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Engineering.,'14',287,240,47,256,215,41,1,1,0,5,3,2,7,5,2,0,0,0,11,10,1,7,6,1
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Natural resources and conservation.,'03',28,13,15,26,11,15,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Philosophy and religious studies.,'38',3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Physical sciences.,'40',41,25,16,39,24,15,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',409,250,159,313,189,124,19,12,7,12,8,4,37,19,18,5,3,2,9,8,1,14,11,3
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Computer and information sciences and support services.,'11',53,41,12,39,32,7,10,6,4,0,0,0,2,2,0,0,0,0,2,1,1,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Physical sciences.,'40',148,91,57,106,71,35,7,2,5,3,2,1,22,14,8,1,0,1,4,1,3,5,1,4
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Psychology.,'42',386,86,300,291,67,224,59,10,49,8,4,4,12,1,11,6,1,5,7,2,5,3,1,2
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',141,45,96,87,25,62,27,11,16,7,0,7,10,5,5,1,0,1,7,4,3,2,0,2
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,English language and literature/letters.,'23',184,60,124,160,55,105,13,2,11,2,0,2,4,1,3,1,0,1,4,2,2,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',10,4,6,9,4,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',131,33,98,92,30,62,27,3,24,2,0,2,3,0,3,5,0,5,2,0,2,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Social sciences.,'45',524,304,220,405,247,158,47,21,26,13,6,7,32,15,17,0,0,0,19,9,10,8,6,2
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Biological and biomedical sciences.,'26',338,127,211,253,95,158,25,5,20,5,1,4,39,20,19,7,4,3,7,2,5,2,0,2
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',86,21,65,74,20,54,5,0,5,2,0,2,3,0,3,1,1,0,1,0,1,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',258,22,236,200,13,187,28,3,25,4,0,4,16,4,12,3,1,2,4,1,3,3,0,3
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Natural resources and conservation.,'03',39,15,24,34,13,21,0,0,0,3,1,2,0,0,0,1,0,1,1,1,0,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Philosophy and religious studies.,'38',59,41,18,49,32,17,2,2,0,3,2,1,2,2,0,0,0,0,3,3,0,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',640,209,431,502,169,333,90,22,68,8,3,5,17,6,11,5,3,2,15,6,9,3,0,3
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Education.,'13',95,5,90,89,5,84,5,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Family and consumer sciences/human sciences.,'19',12,2,10,8,1,7,1,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,History,'54',137,81,56,115,72,43,9,1,8,4,3,1,3,2,1,1,1,0,5,2,3,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Mathematics and statistics.,'27',65,40,25,53,30,23,5,4,1,1,1,0,4,3,1,0,0,0,1,1,0,1,1,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Multi/interdisciplinary studies.,'30',36,26,10,34,25,9,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Public administration and social service professions.,'44',29,14,15,20,11,9,4,0,4,0,0,0,2,1,1,1,1,0,1,0,1,1,1,0
2004-2005,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Visual and performing arts.,'50',108,42,66,95,36,59,4,2,2,3,1,2,3,1,2,0,0,0,3,2,1,0,0,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',54,16,38,35,13,22,4,0,4,9,2,7,5,0,5,0,0,0,0,0,0,1,1,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',39,21,18,34,17,17,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,1,1,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Philosophy and religious studies.,'38',31,18,13,28,15,13,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Architecture and related services.,'04',54,21,33,39,16,23,3,2,1,7,2,5,0,0,0,0,0,0,0,0,0,5,1,4
