Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1999-2000,157289,University of Louisville,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',7,3,4,4,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,157289,University of Louisville,Bachelor's degree,Biological Science/Life Sciences,'26',82,31,51,63,24,39,6,0,6,0,0,0,13,7,6,0,0,0,0,0,0,0,0,0
1999-2000,157289,University of Louisville,Bachelor's degree,Business Management and Administrative Services,'52',317,159,158,269,141,128,20,8,12,5,1,4,7,1,6,0,0,0,3,2,1,13,6,7
1999-2000,157289,University of Louisville,Bachelor's degree,Communications,'09',81,30,51,65,25,40,14,5,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1999-2000,157289,University of Louisville,Bachelor's degree,Education,'13',52,29,23,43,21,22,5,4,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0
1999-2000,157289,University of Louisville,Bachelor's degree,Engineering,'14',178,138,40,141,113,28,11,6,5,3,3,0,17,12,5,0,0,0,1,0,1,5,4,1
1999-2000,157289,University of Louisville,Bachelor's degree,English Language and Literature/Letters,'23',91,34,57,80,34,46,9,0,9,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1999-2000,157289,University of Louisville,Bachelor's degree,Foreign Languages and Literatures,'16',21,5,16,15,4,11,4,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1999-2000,157289,University of Louisville,Bachelor's degree,Health Professions and Related Sciences,'51',209,39,170,188,32,156,10,1,9,5,2,3,3,2,1,1,1,0,1,0,1,1,1,0
1999-2000,157289,University of Louisville,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',60,13,47,46,10,36,11,2,9,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0
1999-2000,157289,University of Louisville,Bachelor's degree,Mathematics,'27',17,11,6,13,10,3,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1999-2000,157289,University of Louisville,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',76,36,40,64,31,33,9,3,6,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1999-2000,157289,University of Louisville,Bachelor's degree,Philosophy and Religion,'38',6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,157289,University of Louisville,Bachelor's degree,Physical Sciences,'40',16,8,8,12,5,7,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
1999-2000,157289,University of Louisville,Bachelor's degree,Protective Services,'43',81,40,41,71,36,35,9,3,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1999-2000,157289,University of Louisville,Bachelor's degree,Psychology,'42',149,30,119,129,27,102,12,1,11,2,0,2,2,0,2,0,0,0,2,1,1,2,1,1
1999-2000,157289,University of Louisville,Bachelor's degree,Social Sciences and History,'45',207,77,130,171,69,102,20,4,16,3,0,3,10,3,7,0,0,0,2,0,2,1,1,0
1999-2000,157289,University of Louisville,Bachelor's degree,Visual and Performing Arts,'50',100,38,62,83,32,51,7,1,6,1,0,1,6,3,3,0,0,0,0,0,0,3,2,1
1999-2000,135726,University of Miami,Bachelor's degree,Architecture and Related Programs,'04',56,32,24,24,16,8,1,0,1,21,8,13,4,3,1,0,0,0,0,0,0,6,5,1
1999-2000,135726,University of Miami,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,135726,University of Miami,Bachelor's degree,Biological Science/Life Sciences,'26',166,65,101,68,28,40,21,6,15,46,19,27,23,8,15,1,1,0,1,0,1,6,3,3
1999-2000,135726,University of Miami,Bachelor's degree,Business Management and Administrative Services,'52',378,201,177,170,101,69,24,8,16,109,46,63,12,5,7,0,0,0,1,1,0,62,40,22
1999-2000,135726,University of Miami,Bachelor's degree,Communications,'09',123,28,95,49,15,34,17,3,14,39,8,31,3,1,2,1,0,1,2,0,2,12,1,11
1999-2000,135726,University of Miami,Bachelor's degree,Computer and Information Sciences,'11',45,31,14,16,11,5,4,2,2,17,10,7,2,2,0,0,0,0,0,0,0,6,6,0
1999-2000,135726,University of Miami,Bachelor's degree,Conservation and Renewable Natural Resources,'03',3,0,3,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1999-2000,135726,University of Miami,Bachelor's degree,Education,'13',58,15,43,26,8,18,2,1,1,27,5,22,3,1,2,0,0,0,0,0,0,0,0,0
1999-2000,135726,University of Miami,Bachelor's degree,Engineering,'14',144,107,37,36,31,5,17,11,6,45,31,14,14,10,4,0,0,0,1,0,1,31,24,7
1999-2000,135726,University of Miami,Bachelor's degree,English Language and Literature/Letters,'23',52,15,37,23,8,15,7,0,7,19,6,13,2,1,1,0,0,0,0,0,0,1,0,1
1999-2000,135726,University of Miami,Bachelor's degree,Foreign Languages and Literatures,'16',6,0,6,1,0,1,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,135726,University of Miami,Bachelor's degree,Health Professions and Related Sciences,'51',164,28,136,62,12,50,28,1,27,56,11,45,14,4,10,0,0,0,3,0,3,1,0,1
1999-2000,135726,University of Miami,Bachelor's degree,Law and Legal Studies,'22',7,5,2,6,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,135726,University of Miami,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',23,12,11,11,5,6,6,4,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,135726,University of Miami,Bachelor's degree,Mathematics,'27',15,8,7,7,3,4,2,0,2,4,4,0,1,1,0,0,0,0,0,0,0,1,0,1
1999-2000,135726,University of Miami,Bachelor's degree,Philosophy and Religion,'38',8,3,5,4,0,4,0,0,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0
1999-2000,135726,University of Miami,Bachelor's degree,Physical Sciences,'40',50,18,32,32,10,22,3,1,2,8,4,4,4,2,2,0,0,0,1,0,1,2,1,1
1999-2000,135726,University of Miami,Bachelor's degree,Protective Services,'43',18,6,12,12,4,8,1,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,135726,University of Miami,Bachelor's degree,Psychology,'42',111,21,90,48,12,36,11,2,9,37,4,33,5,1,4,0,0,0,0,0,0,10,2,8
1999-2000,135726,University of Miami,Bachelor's degree,Public Administration and Services,'44',4,2,2,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,135726,University of Miami,Bachelor's degree,Social Sciences and History,'45',105,40,65,44,21,23,22,6,16,34,13,21,0,0,0,0,0,0,1,0,1,4,0,4
1999-2000,135726,University of Miami,Bachelor's degree,Visual and Performing Arts,'50',202,115,87,129,74,55,10,6,4,43,25,18,4,3,1,1,1,0,0,0,0,15,6,9
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Architecture and Related Programs,'04',82,45,37,60,33,27,3,2,1,1,0,1,7,2,5,1,1,0,3,3,0,7,4,3
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',82,18,64,41,7,34,18,1,17,5,2,3,10,6,4,0,0,0,4,0,4,4,2,2
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Biological Science/Life Sciences,'26',400,190,210,229,104,125,22,6,16,15,10,5,114,58,56,2,2,0,9,4,5,9,6,3
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Business Management and Administrative Services,'52',327,191,136,210,124,86,15,7,8,7,7,0,40,24,16,1,0,1,16,12,4,38,17,21
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Communications,'09',134,46,88,89,31,58,13,3,10,6,1,5,11,6,5,2,1,1,9,3,6,4,1,3
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Computer and Information Sciences,'11',74,59,15,40,33,7,2,1,1,0,0,0,19,14,5,1,1,0,5,5,0,7,5,2
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Conservation and Renewable Natural Resources,'03',107,35,72,93,30,63,1,1,0,6,0,6,3,1,2,0,0,0,4,3,1,0,0,0
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Education,'13',131,37,94,101,29,72,8,1,7,7,2,5,8,2,6,0,0,0,6,2,4,1,1,0
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Engineering,'14',1089,774,315,720,522,198,68,40,28,30,23,7,137,87,50,5,4,1,34,23,11,95,75,20
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,English Language and Literature/Letters,'23',399,140,259,297,116,181,37,8,29,21,9,12,20,3,17,4,0,4,19,4,15,1,0,1
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Foreign Languages and Literatures,'16',148,56,92,102,33,69,10,6,4,6,2,4,16,8,8,0,0,0,9,4,5,5,3,2
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Health Professions and Related Sciences,'51',173,12,161,135,7,128,12,2,10,4,2,2,7,0,7,2,0,2,12,0,12,1,1,0
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',171,90,81,123,66,57,22,11,11,5,1,4,5,3,2,6,2,4,9,6,3,1,1,0
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Mathematics,'27',62,27,35,40,19,21,7,2,5,1,0,1,6,1,5,0,0,0,2,1,1,6,4,2
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Multi/Interdisciplinary Studies,'30',227,84,143,168,71,97,14,3,11,10,3,7,22,6,16,1,0,1,6,0,6,6,1,5
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',156,69,87,116,49,67,26,14,12,2,2,0,2,0,2,2,0,2,4,2,2,4,2,2
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Philosophy and Religion,'38',46,29,17,39,25,14,1,0,1,1,1,0,2,1,1,1,0,1,1,1,0,1,1,0
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Physical Sciences,'40',56,35,21,43,26,17,2,1,1,0,0,0,6,4,2,1,1,0,3,2,1,1,1,0
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Psychology,'42',517,152,365,355,109,246,59,15,44,18,3,15,50,11,39,4,0,4,24,13,11,7,1,6
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Social Sciences and History,'45',847,495,352,551,319,232,54,27,27,53,32,21,97,61,36,4,1,3,39,21,18,49,34,15
1999-2000,170976,University of Michigan-Ann Arbor,Bachelor's degree,Visual and Performing Arts,'50',375,166,209,288,134,154,15,5,10,13,6,7,28,7,21,1,1,0,28,13,15,2,0,2
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Agricultural Business and Production,'01',127,101,26,121,98,23,0,0,0,0,0,0,0,0,0,2,1,1,4,2,2,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Agricultural Sciences,'02',123,72,51,111,66,45,2,0,2,0,0,0,0,0,0,1,0,1,5,5,0,4,1,3
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Architecture and Related Programs,'04',79,43,36,75,40,35,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,1,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',9,2,7,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Biological Science/Life Sciences,'26',149,87,62,130,74,56,0,0,0,1,1,0,5,3,2,0,0,0,8,6,2,5,3,2
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Business Management and Administrative Services,'52',658,389,269,554,330,224,4,3,1,12,10,2,18,9,9,0,0,0,14,10,4,56,27,29
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Communications,'09',261,112,149,227,99,128,9,5,4,7,1,6,1,1,0,0,0,0,10,4,6,7,2,5
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Computer and Information Sciences,'11',43,35,8,28,22,6,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,12,10,2
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Conservation and Renewable Natural Resources,'03',62,40,22,61,39,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Education,'13',266,85,181,256,81,175,2,2,0,2,0,2,2,0,2,0,0,0,4,2,2,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Engineering,'14',241,209,32,200,177,23,2,1,1,1,0,1,7,5,2,0,0,0,7,7,0,24,19,5
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Engineering-Related Technologies,'15',98,92,6,94,88,6,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,1,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,English Language and Literature/Letters,'23',91,31,60,84,26,58,1,0,1,3,3,0,0,0,0,0,0,0,3,2,1,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Foreign Languages and Literatures,'16',34,19,15,29,17,12,0,0,0,2,1,1,2,1,1,0,0,0,1,0,1,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Health Professions and Related Sciences,'51',68,19,49,65,17,48,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Home Economics- General,'19',216,20,196,192,15,177,13,4,9,3,0,3,1,0,1,1,0,1,6,1,5,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',8,0,8,7,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Mathematics,'27',21,13,8,14,9,5,0,0,0,1,1,0,2,1,1,0,0,0,2,2,0,2,0,2
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Multi/Interdisciplinary Studies,'30',3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',43,21,22,39,18,21,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,0,1
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Philosophy and Religion,'38',6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Physical Sciences,'40',38,26,12,38,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Psychology,'42',189,53,136,166,44,122,3,2,1,6,1,5,4,1,3,0,0,0,6,3,3,4,2,2
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Social Sciences and History,'45',197,107,90,167,85,82,7,5,2,5,5,0,5,3,2,2,1,1,8,6,2,3,2,1
1999-2000,181464,University of Nebraska-Lincoln,Bachelor's degree,Visual and Performing Arts,'50',85,42,43,75,36,39,2,1,1,0,0,0,2,1,1,0,0,0,4,3,1,2,1,1
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',128,33,95,96,22,74,19,7,12,2,1,1,8,3,5,1,0,1,0,0,0,2,0,2
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Biological Science/Life Sciences,'26',342,119,223,275,100,175,29,6,23,3,0,3,31,12,19,3,1,2,0,0,0,1,0,1
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Business Management and Administrative Services,'52',398,196,202,350,179,171,21,9,12,4,1,3,23,7,16,0,0,0,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Communications,'09',573,158,415,484,148,336,63,8,55,3,0,3,16,1,15,5,1,4,0,0,0,2,0,2
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Conservation and Renewable Natural Resources,'03',3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Education,'13',71,4,67,62,4,58,5,0,5,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,English Language and Literature/Letters,'23',157,51,106,148,47,101,6,2,4,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Foreign Languages and Literatures,'16',41,7,34,34,7,27,5,0,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Health Professions and Related Sciences,'51',260,39,221,215,35,180,21,1,20,5,0,5,14,2,12,1,1,0,0,0,0,4,0,4
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Home Economics- General,'19',15,0,15,12,0,12,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',8,4,4,7,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Mathematics,'27',95,71,24,72,57,15,7,3,4,2,1,1,13,9,4,0,0,0,0,0,0,1,1,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Multi/Interdisciplinary Studies,'30',10,7,3,9,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',143,40,103,111,31,80,25,6,19,1,0,1,4,2,2,2,1,1,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Philosophy and Religion,'38',33,19,14,28,16,12,2,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Physical Sciences,'40',105,67,38,85,52,33,1,0,1,0,0,0,17,13,4,0,0,0,0,0,0,2,2,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Psychology,'42',314,68,246,258,61,197,42,3,39,0,0,0,11,3,8,2,1,1,0,0,0,1,0,1
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Public Administration and Services,'44',38,11,27,20,8,12,14,3,11,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Social Sciences and History,'45',571,314,257,480,267,213,62,25,37,5,4,1,18,12,6,1,1,0,0,0,0,5,5,0
1999-2000,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Visual and Performing Arts,'50',82,24,58,76,21,55,4,3,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Architecture and Related Programs,'04',38,25,13,22,11,11,4,4,0,3,3,0,4,3,1,1,1,0,0,0,0,4,3,1
1999-2000,152080,University of Notre Dame,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',51,16,35,46,15,31,1,0,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Biological Science/Life Sciences,'26',76,46,30,70,43,27,0,0,0,1,1,0,4,1,3,0,0,0,0,0,0,1,1,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Business Management and Administrative Services,'52',628,409,219,521,344,177,26,17,9,52,32,20,11,6,5,4,2,2,0,0,0,14,8,6
1999-2000,152080,University of Notre Dame,Bachelor's degree,Computer and Information Sciences,'11',32,27,5,29,24,5,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Education,'13',2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Engineering,'14',182,129,53,155,114,41,7,3,4,8,4,4,5,5,0,0,0,0,0,0,0,7,3,4
1999-2000,152080,University of Notre Dame,Bachelor's degree,English Language and Literature/Letters,'23',103,39,64,90,34,56,4,1,3,6,3,3,2,0,2,1,1,0,0,0,0,0,0,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Foreign Languages and Literatures,'16',30,9,21,23,6,17,2,2,0,4,1,3,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,152080,University of Notre Dame,Bachelor's degree,Health Professions and Related Sciences,'51',171,89,82,138,71,67,2,1,1,14,6,8,16,10,6,0,0,0,0,0,0,1,1,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',31,14,17,28,13,15,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Mathematics,'27',40,14,26,34,11,23,1,0,1,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Multi/Interdisciplinary Studies,'30',1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Philosophy and Religion,'38',19,15,4,15,11,4,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Physical Sciences,'40',23,18,5,20,15,5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Psychology,'42',90,19,71,73,15,58,2,2,0,11,2,9,2,0,2,1,0,1,0,0,0,1,0,1
1999-2000,152080,University of Notre Dame,Bachelor's degree,Social Sciences and History,'45',386,210,176,327,179,148,12,10,2,29,10,19,13,9,4,3,0,3,0,0,0,2,2,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Theological Studies and Religious Vocations,'39',10,6,4,8,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,152080,University of Notre Dame,Bachelor's degree,Visual and Performing Arts,'50',88,34,54,72,24,48,5,3,2,8,4,4,3,3,0,0,0,0,0,0,0,0,0,0
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Architecture and Related Programs,'04',70,57,13,47,41,6,1,0,1,1,1,0,5,3,2,3,3,0,0,0,0,13,9,4
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',22,5,17,11,3,8,1,0,1,1,0,1,0,0,0,6,2,4,0,0,0,3,0,3
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Biological Science/Life Sciences,'26',118,54,64,83,37,46,3,0,3,5,3,2,17,9,8,9,5,4,0,0,0,1,0,1
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Business Management and Administrative Services,'52',612,392,220,422,285,137,28,17,11,11,5,6,57,28,29,27,19,8,0,0,0,67,38,29
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Communications,'09',215,86,129,165,68,97,17,8,9,10,2,8,8,2,6,11,5,6,0,0,0,4,1,3
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Communications Technologies,'10',3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Computer and Information Sciences,'11',25,21,4,16,16,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,6,3,3
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Education,'13',242,70,172,194,54,140,9,2,7,6,3,3,9,2,7,23,8,15,0,0,0,1,1,0
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Engineering,'14',294,239,55,140,117,23,24,18,6,20,18,2,48,38,10,12,7,5,0,0,0,50,41,9
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,English Language and Literature/Letters,'23',104,30,74,89,28,61,1,0,1,1,1,0,7,0,7,5,1,4,0,0,0,1,0,1
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Foreign Languages and Literatures,'16',53,20,33,42,15,27,1,0,1,7,4,3,1,0,1,1,1,0,0,0,0,1,0,1
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Health Professions and Related Sciences,'51',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',98,40,58,77,31,46,9,5,4,2,0,2,0,0,0,10,4,6,0,0,0,0,0,0
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Marketing Operations/Marketing and Distribution,'08',110,57,53,87,44,43,1,0,1,3,3,0,5,4,1,9,3,6,0,0,0,5,3,2
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Mathematics,'27',13,7,6,10,5,5,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Philosophy and Religion,'38',9,6,3,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Physical Sciences,'40',110,79,31,82,64,18,3,0,3,2,1,1,14,7,7,4,3,1,0,0,0,5,4,1
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Psychology,'42',128,42,86,85,30,55,16,6,10,6,2,4,11,2,9,9,2,7,0,0,0,1,0,1
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Public Administration and Services,'44',47,8,39,28,6,22,4,2,2,6,0,6,2,0,2,6,0,6,0,0,0,1,0,1
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Social Sciences and History,'45',322,151,171,244,116,128,26,10,16,13,6,7,11,7,4,24,9,15,0,0,0,4,3,1
1999-2000,207500,University of Oklahoma Norman Campus,Bachelor's degree,Visual and Performing Arts,'50',152,78,74,125,61,64,2,2,0,5,4,1,5,3,2,11,6,5,0,0,0,4,2,2
1999-2000,209551,University of Oregon,Bachelor's degree,Architecture and Related Programs,'04',65,33,32,49,23,26,1,1,0,2,2,0,4,2,2,0,0,0,2,1,1,7,4,3
1999-2000,209551,University of Oregon,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',28,4,24,14,3,11,1,0,1,0,0,0,2,0,2,1,0,1,4,0,4,6,1,5
1999-2000,209551,University of Oregon,Bachelor's degree,Biological Science/Life Sciences,'26',97,52,45,75,40,35,0,0,0,4,2,2,10,6,4,2,1,1,5,2,3,1,1,0
1999-2000,209551,University of Oregon,Bachelor's degree,Business Management and Administrative Services,'52',424,258,166,234,155,79,2,1,1,10,4,6,41,27,14,5,2,3,13,8,5,119,61,58
