Year,unitid,Institution_Name,Sport,Cohort_Data,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.F,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.W
1997-1998,100751,The University of Alabama,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,100751,The University of Alabama,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,100751,The University of Alabama,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),16,16,0,7,7,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,100751,The University of Alabama,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),10,10,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,100751,The University of Alabama,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,10,10,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),35,18,17,27,15,12,2,0,2,1,0,1,2,1,1,1,1,0,0,0,0,2,1,1
1997-1998,228778,The University of Texas at Austin,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),24,11,13,19,9,10,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1997-1998,228778,The University of Texas at Austin,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,24,11,13,19,9,10,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1997-1998,228778,The University of Texas at Austin,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),10,10,0,9,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,2,3,2,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),14,14,0,11,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),20,20,0,9,9,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),12,12,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,228778,The University of Texas at Austin,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,12,12,0,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,134130,University of Florida,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),28,10,18,24,8,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1
1997-1998,134130,University of Florida,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),18,6,12,16,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,134130,University of Florida,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,18,6,12,16,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,134130,University of Florida,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,134130,University of Florida,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),8,8,0,6,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,134130,University of Florida,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,3,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,134130,University of Florida,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,3,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,134130,University of Florida,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,4,3,2,1,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,134130,University of Florida,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),4,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,134130,University of Florida,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,134130,University of Florida,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),15,7,8,9,4,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,134130,University of Florida,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),10,3,7,6,2,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,134130,University of Florida,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,10,3,7,6,2,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,134130,University of Florida,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),23,23,0,7,7,0,15,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,134130,University of Florida,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),17,17,0,5,5,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,134130,University of Florida,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,17,17,0,5,5,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),25,12,13,21,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
1997-1998,139959,University of Georgia,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),17,8,9,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
1997-1998,139959,University of Georgia,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,17,8,9,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
1997-1998,139959,University of Georgia,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,5,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),10,5,5,1,1,0,8,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),3,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),18,18,0,6,6,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),10,10,0,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,139959,University of Georgia,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,10,10,0,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),22,8,14,18,7,11,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,157289,University of Louisville,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),14,5,9,14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,14,5,9,14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,157289,University of Louisville,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,157289,University of Louisville,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,157289,University of Louisville,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),20,20,0,2,2,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,157289,University of Louisville,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),9,3,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
1997-1998,135726,University of Miami,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1997-1998,135726,University of Miami,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1997-1998,135726,University of Miami,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,135726,University of Miami,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,135726,University of Miami,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,135726,University of Miami,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),11,6,5,4,1,3,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),8,4,4,3,1,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,4,4,3,1,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),8,2,6,2,0,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,0,5,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,0,5,2,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),20,20,0,3,3,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),8,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,135726,University of Miami,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,170976,University of Michigan-Ann Arbor,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),27,10,17,20,8,12,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,2,1
1997-1998,170976,University of Michigan-Ann Arbor,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),21,5,16,15,4,11,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,1,1
1997-1998,170976,University of Michigan-Ann Arbor,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,21,5,16,15,4,11,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,1,1
1997-1998,170976,University of Michigan-Ann Arbor,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,170976,University of Michigan-Ann Arbor,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,170976,University of Michigan-Ann Arbor,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,170976,University of Michigan-Ann Arbor,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),4,2,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,170976,University of Michigan-Ann Arbor,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,170976,University of Michigan-Ann Arbor,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,170976,University of Michigan-Ann Arbor,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),11,7,4,8,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,170976,University of Michigan-Ann Arbor,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),9,6,3,6,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,170976,University of Michigan-Ann Arbor,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,9,6,3,6,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,170976,University of Michigan-Ann Arbor,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),24,24,0,5,5,0,17,17,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1997-1998,170976,University of Michigan-Ann Arbor,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),12,12,0,4,4,0,6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1997-1998,170976,University of Michigan-Ann Arbor,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,12,12,0,4,4,0,6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1997-1998,181464,University of Nebraska-Lincoln,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),34,18,16,25,12,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,6,2
1997-1998,181464,University of Nebraska-Lincoln,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),17,6,11,12,4,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,2
1997-1998,181464,University of Nebraska-Lincoln,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,17,6,11,12,4,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,2
1997-1998,181464,University of Nebraska-Lincoln,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,2,5,4,0,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,0,3,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,0,3,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),10,6,4,4,2,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,181464,University of Nebraska-Lincoln,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),7,3,4,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,181464,University of Nebraska-Lincoln,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,7,3,4,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,181464,University of Nebraska-Lincoln,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),17,17,0,8,8,0,8,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),10,10,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,181464,University of Nebraska-Lincoln,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,10,10,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),39,20,19,35,18,17,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,199120,University of North Carolina at Chapel Hill,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),29,12,17,28,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,199120,University of North Carolina at Chapel Hill,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,29,12,17,28,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,199120,University of North Carolina at Chapel Hill,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),12,12,0,11,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,4,3,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,199120,University of North Carolina at Chapel Hill,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,3,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,199120,University of North Carolina at Chapel Hill,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,3,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,199120,University of North Carolina at Chapel Hill,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),11,6,5,7,5,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),7,3,4,4,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,7,3,4,4,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Transfer-out students,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
