IDPhoto,Model,PhotoYear,PhotoType,PhotoURLImage,PhotoURLPage,PhotoAddress,PhotoLongitude,PhotoLattitude,PhotoLocation,PhotoCity,PhotoStateRegionProvence,PhotoCountry,SwimsuitPhotographer,Swimsuit,SwimsuitManufacturer,SwimsuitPrice,ModelID,Photo,ModelsYearsPhotos,ImageType
4631,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/9A47IbB2SHTByH.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/16/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,16,38,jpg
4632,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/lM3WFMHV5ROLdo.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/17/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,17,38,jpg
4633,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RPNaZSir3uuWBN.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/18/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,18,38,jpg
4634,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/WLUxksYKKGCNA6.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/19/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,19,38,jpg
4635,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/6cL2hraLqhyBUW.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/2/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,2,38,jpg
4636,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/tMTbX943r3qwK7.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/20/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,20,38,jpg
4637,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/72odOJa8B9SVQe.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/21/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,21,38,jpg
4638,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/sbklxEMUNRYFVO.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/22/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,22,38,jpg
4639,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/CpWJsLxGeXPphr.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/23/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,23,38,jpg
4640,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/9J8M9ff21cIfAi.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/24/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,24,38,jpg
4641,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/VrZrz65hN4NtRY.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/25/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,25,38,jpg
4642,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/nFIxZRJi7zk8c3.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/26/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,26,38,jpg
4643,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/onlKfLBeRGMpLj.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/27/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,27,38,jpg
4644,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/imIW2bUb2oJ9o4.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/28/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,28,38,jpg
4645,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/IR76EsQuDcYfsu.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/29/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,29,38,jpg
4646,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/hAfTWizm4GHAig.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/3/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,3,38,jpg
4647,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/kr32IA9X3aRHC0.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/30/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,30,38,jpg
4648,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/w5vRJZfKWPO4e3.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/31/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,31,38,jpg
4649,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/fh2PZ6SsHbQLBr.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/32/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,32,38,jpg
4650,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/cNsZTn1mMg7t6V.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/33/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,33,38,jpg
4651,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/LHCyf4Y9rZvEG3.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/34/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,34,38,jpg
4652,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/8MZ678jZlmbUHW.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/35/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,35,38,jpg
4653,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/DDULZ3RgCBGxyr.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/36/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,36,38,jpg
4654,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RGNveElKHagOxB.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/37/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,37,38,jpg
4655,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/Nuca86wi9NPLZf.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/38/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,38,38,jpg
4656,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/L7WDiHzgWMBuoj.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/4/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,4,38,jpg
4657,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/UEeD1wk3YEfa3z.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/5/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,5,38,jpg
4658,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/UOqqg2oL7NUywQ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/6/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,6,38,jpg
4659,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/ykZdSc32iVu06K.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/7/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,7,38,jpg
4660,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/vPt7x9QQ4EpgJ0.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/8/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,8,38,jpg
4661,Kim Glass,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/e3kN2gcsZzhiBB.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/9/38,"Fairmont Banff Springs, Banff, Alberta, Canada",-115.562699,51.164063,Fairmont Banff Springs,Banff,Alberta,Canada,,,,NA,kim_glass,9,38,jpg
4662,Kristy Hinze,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_khinze_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kristy_hinze/2000/model/1/6,,NA,NA,,,,,,Swimsuit,RALPH for Ralph Lauren Swimwear,NA,kristy_hinze,1,6,jpg
4663,Kristy Hinze,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_khinze_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kristy_hinze/2000/model/2/6,,NA,NA,,,,,,Swimsuit,Pamela Dennis,NA,kristy_hinze,2,6,jpg
4664,Kristy Hinze,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_khinze_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kristy_hinze/2000/model/3/6,,NA,NA,,,,,,Swimsuit,Orazio Mare,NA,kristy_hinze,3,6,jpg
4665,Kristy Hinze,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_khinze_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kristy_hinze/2000/model/4/6,,NA,NA,,,,,,Swimsuit,Pin-Up Stars,NA,kristy_hinze,4,6,jpg
4666,Kristy Hinze,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_khinze_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kristy_hinze/2000/model/5/6,,NA,NA,,,,,,Swimsuit,Orazio Mare,NA,kristy_hinze,5,6,jpg
4667,Kristy Hinze,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_khinze_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kristy_hinze/2000/model/6/6,,NA,NA,,,,,,Swimsuit,Rachel Simon & Eve France Designs,NA,kristy_hinze,6,6,jpg
4668,Kylie Bax,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_kbax_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kylie_bax/2000/model/1/6,,NA,NA,,,,,,Swimsuit,Pisces Swimwear,NA,kylie_bax,1,6,jpg
4669,Kylie Bax,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_kbax_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kylie_bax/2000/model/2/6,,NA,NA,,,,,,Swimsuit,Ralph Lauren,NA,kylie_bax,2,6,jpg
4670,Kylie Bax,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_kbax_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kylie_bax/2000/model/3/6,,NA,NA,,,,,,Swimsuit,RALPH for Ralph Lauren Swimwear,NA,kylie_bax,3,6,jpg
4671,Kylie Bax,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_kbax_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kylie_bax/2000/model/4/6,,NA,NA,,,,,,Swimsuit,PrimalWare,NA,kylie_bax,4,6,jpg
4672,Kylie Bax,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_kbax_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kylie_bax/2000/model/5/6,,NA,NA,,,,,,Swimsuit,Pisces Swimwear,NA,kylie_bax,5,6,jpg
4673,Kylie Bax,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_kbax_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kylie_bax/2000/model/6/6,,NA,NA,,,,,,Swimsuit,Pompei Beach,NA,kylie_bax,6,6,jpg
4674,Lacy Schnoor,2010,Special,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_offtheclock_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/special/1/1,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,1,1,jpg
4675,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/1/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,1,45,jpg
4676,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/10/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,10,45,jpg
4677,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/11/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,11,45,jpg
4678,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/12/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,12,45,jpg
4679,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/13/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,13,45,jpg
4680,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/14/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,14,45,jpg
4681,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/15/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,15,45,jpg
4682,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/16/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,16,45,jpg
4683,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_17.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/17/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,17,45,jpg
4684,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_18.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/18/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,18,45,jpg
4685,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_19.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/19/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,19,45,jpg
4686,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/2/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,2,45,jpg
4687,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_20.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/20/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,20,45,jpg
4688,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_21.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/21/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,21,45,jpg
4689,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_22.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/22/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,22,45,jpg
4690,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_23.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/23/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,23,45,jpg
4691,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_24.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/24/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,24,45,jpg
4692,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_25.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/25/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,25,45,jpg
4693,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_26.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/26/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,26,45,jpg
4694,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_27.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/27/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,27,45,jpg
4695,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_28.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/28/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,28,45,jpg
4696,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_29.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/29/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,29,45,jpg
4697,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/3/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,3,45,jpg
4698,Lacy Schnoor,2010,Winter stars,http://i.cdn.turner.com/sivault/swimsuit/image/2010/10_lacy-schnoor_30.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/30/45,"Whistler Blackcomb Ski Resort, Whistler Blackcomb, British Columbia, Canada",-122.949171,50.1148212,Whistler Blackcomb Ski Resort,Whistler Blackcomb,British Columbia,Canada,,,,NA,lacy_schnoor,30,45,jpg
