"","PlayerID","PlayerName","PlayerTrueName","League","TeamName3","Season","GameIDFound","Source","Season.Type"
"638",636,"Garbarjosa","Garbajosa, Jorge","NBA","TOR","2006-2007","20061101TORNJN","Basketball Value","Regular Season"
"639",636,"Garbajosa","Garbajosa, Jorge","NBA","TOR","2006-2007","20061110ATLTOR","Basketball Value","Regular Season"
"640",640,"Kleiza","Kleiza, Linas","NBA","DEN","2006-2007","20061102DENLAC","Basketball Value","Regular Season"
"641",642,"Glyniadakis","Glyniadakis, Andreas","NBA","SEA","2006-2007","20061110SEACHA","Basketball Value","Regular Season"
"642",643,"Azubuike","Azubuike, Kelenna","NBA","GSW","2006-2007","20070102GSWNOK","Basketball Value","Regular Season"
"643",644,"A. Brown","Brown, Andre","NBA","SEA","2006-2007","20070105NYKSEA","Basketball Value","Regular Season"
"644",644,"Brown","Brown, Andre","NBA","SEA","2006-2007","20070105NYKSEA","Basketball Value","Regular Season"
"645",646,"Williams","Williams, Justin","NBA","SAC","2006-2007","20070113HOUSAC","Basketball Value","Regular Season"
"646",647,"Major","Major, Renaldo","NBA","GSW","2006-2007","20070117GSWLAC","Basketball Value","Regular Season"
"647",649,"Conroy","Conroy, Will","NBA","MEM","2006-2007","20070131DALMEM","Basketball Value","Regular Season"
"648",649,"Conroy","Conroy, Will","NBA","LAC","2006-2007","20070301LACSEA","Basketball Value","Regular Season"
"649",650,"Richardson","Richardson, Jeremy","NBA","POR","2006-2007","20070311GSWPOR","Basketball Value","Regular Season"
"650",650,"Richardson","Richardson, Jeremy","NBA","ATL","2006-2007","20070131GSWATL","Basketball Value","Regular Season"
"651",651,"Reiner","Reiner, Jared","NBA","MIL","2006-2007","20070208MILNOK","Basketball Value","Regular Season"
"652",652,"Harrington","Harrington, Lorinza (Junior)","NBA","MEM","2006-2007","20070210MEMNOK","Basketball Value","Regular Season"
"653",653,"Amundson","Amundson, Louis","NBA","UTA","2006-2007","20070224BOSUTA","Basketball Value","Regular Season"
"654",653,"Amundson","Amundson, Louis","NBA","PHI","2006-2007","20070313PHIATL","Basketball Value","Regular Season"
"655",654,"White","White, James","NBA","SAS","2006-2007","20070326SASGSW","Basketball Value","Regular Season"
"656",655,"Morris","Morris, Randolph","NBA","NYK","2006-2007","20070328CLENYK","Basketball Value","Regular Season"
"657",656,"Hall","Hall, Mike","NBA","WAS","2006-2007","20070403WASCHA","Basketball Value","Regular Season"
"658",657,"Pinkney","Pinkney, Kevin","NBA","BOS","2006-2007","20070404BOSMIL","Basketball Value","Regular Season"
"659",658,"Willis","Willis, Kevin","NBA","DAL","2006-2007","20070407PORDAL","Basketball Value","Regular Season"
