Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1991-1992,139959,University of Georgia,Bachelor's degree,Communications Technologies,'10.0000',90,35,55,79,31,48,7,3,4,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0
1991-1992,139959,University of Georgia,Bachelor's degree,Computer and Information Sciences,'11.0000',31,25,6,21,18,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,5,2
1991-1992,139959,University of Georgia,Bachelor's degree,Conservation and Renewable Natural Resources,'03.0000',20,19,1,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Education,'13.0000',547,94,453,509,83,426,34,9,25,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Engineering,'14.0000',19,19,0,16,16,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1991-1992,139959,University of Georgia,Bachelor's degree,English Language and Literature/Letters,'23.0000',177,86,91,184,83,101,15,4,11,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Foreign Languages and Literatures,'16.0000',46,13,33,34,8,26,5,1,4,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Health Professions and Related Sciences,'51.0000',189,61,128,177,57,120,7,1,6,1,1,0,1,1,0,1,1,0,0,0,0,2,0,2
1991-1992,139959,University of Georgia,Bachelor's degree,Home Economics,'19.0000',141,16,125,131,14,117,5,0,5,1,0,1,2,1,1,0,0,0,0,0,0,2,1,1
1991-1992,139959,University of Georgia,Bachelor's degree,Law and Legal Studies,'22.0000',205,84,121,205,84,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',31,0,31,27,0,27,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2
1991-1992,139959,University of Georgia,Bachelor's degree,Mathematics,'27.0000',24,14,10,15,11,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7,2,5
1991-1992,139959,University of Georgia,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',16,3,13,17,3,14,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Philosophy and Religion,'38.0000',26,12,14,25,11,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Physical Sciences,'40.0000',31,19,12,28,18,10,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Protective Services,'43.0000',61,32,29,50,28,22,10,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Psychology,'42.0000',204,71,133,192,67,125,8,2,6,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0
1991-1992,139959,University of Georgia,Bachelor's degree,Public Administration and Services,'44.0000',58,5,53,49,5,44,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Social Sciences and History,'45.0000',478,326,152,437,304,133,26,16,10,7,3,4,2,0,2,0,0,0,0,0,0,6,3,3
1991-1992,139959,University of Georgia,Bachelor's degree,Visual and Performing Arts,'50.0000',163,55,108,154,52,102,2,0,2,5,2,3,2,1,1,0,0,0,0,0,0,0,0,0
1991-1992,139959,University of Georgia,Bachelor's degree,Vocational Home Economics,'20.0000',71,18,53,67,17,50,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1991-1992,157289,University of Louisville,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',86,54,32,72,46,26,5,4,1,2,0,2,6,4,2,0,0,0,0,0,0,1,0,1
1991-1992,157289,University of Louisville,Bachelor's degree,Business Management and Admin. Services,'52.0000',484,274,210,429,254,175,33,7,26,6,5,1,8,4,4,1,0,1,0,0,0,7,4,3
1991-1992,157289,University of Louisville,Bachelor's degree,Communications,'09.0000',120,44,76,103,37,66,14,5,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,157289,University of Louisville,Bachelor's degree,Computer and Information Sciences,'11.0000',39,21,18,35,19,16,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,157289,University of Louisville,Bachelor's degree,Education,'13.0000',230,50,180,212,46,166,10,4,6,1,0,1,2,0,2,2,0,2,0,0,0,3,0,3
1991-1992,157289,University of Louisville,Bachelor's degree,Engineering,'14.0000',172,142,30,139,119,20,6,5,1,1,1,0,16,9,7,1,0,1,0,0,0,9,8,1
1991-1992,157289,University of Louisville,Bachelor's degree,English Language and Literature/Letters,'23.0000',79,28,51,72,28,44,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1991-1992,157289,University of Louisville,Bachelor's degree,Foreign Languages and Literatures,'16.0000',22,5,17,18,4,14,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1
1991-1992,157289,University of Louisville,Bachelor's degree,Health Professions and Related Sciences,'51.0000',147,20,127,133,19,114,7,1,6,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0
1991-1992,157289,University of Louisville,Bachelor's degree,Home Economics,'19.0000',1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,157289,University of Louisville,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',31,11,20,30,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,157289,University of Louisville,Bachelor's degree,Mathematics,'27.0000',24,9,15,21,8,13,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1991-1992,157289,University of Louisville,Bachelor's degree,Philosophy and Religion,'38.0000',7,5,2,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,157289,University of Louisville,Bachelor's degree,Physical Sciences,'40.0000',20,14,6,18,13,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
1991-1992,157289,University of Louisville,Bachelor's degree,Protective Services,'43.0000',82,60,22,71,52,19,10,8,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1991-1992,157289,University of Louisville,Bachelor's degree,Psychology,'42.0000',93,21,72,83,19,64,7,2,5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
1991-1992,157289,University of Louisville,Bachelor's degree,Social Sciences and History,'45.0000',235,112,123,204,95,109,26,13,13,1,1,0,2,1,1,1,1,0,0,0,0,1,1,0
1991-1992,157289,University of Louisville,Bachelor's degree,Visual and Performing Arts,'50.0000',79,24,55,73,23,50,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
1991-1992,135726,University of Miami,Bachelor's degree,Architecture and Related Programs,'04.0000',55,41,14,29,23,6,3,2,1,11,7,4,2,1,1,0,0,0,0,0,0,10,8,2
1991-1992,135726,University of Miami,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',7,1,6,4,1,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,135726,University of Miami,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',131,65,66,62,35,27,9,1,8,35,16,19,20,9,11,0,0,0,1,1,0,4,3,1
1991-1992,135726,University of Miami,Bachelor's degree,Business Management and Admin. Services,'52.0000',449,274,175,257,176,81,17,10,7,89,37,52,12,6,6,1,1,0,7,6,1,66,38,28
1991-1992,135726,University of Miami,Bachelor's degree,Communications,'09.0000',146,39,107,103,27,76,2,0,2,30,7,23,3,2,1,0,0,0,1,1,0,7,2,5
1991-1992,135726,University of Miami,Bachelor's degree,Computer and Information Sciences,'11.0000',53,34,19,30,22,8,4,3,1,8,4,4,1,0,1,0,0,0,1,0,1,9,5,4
1991-1992,135726,University of Miami,Bachelor's degree,Education,'13.0000',29,5,24,4,2,2,1,0,1,3,0,3,0,0,0,0,0,0,21,3,18,0,0,0
1991-1992,135726,University of Miami,Bachelor's degree,Engineering,'14.0000',159,132,27,61,52,9,9,7,2,27,17,10,4,4,0,0,0,0,3,3,0,55,49,6
1991-1992,135726,University of Miami,Bachelor's degree,English Language and Literature/Letters,'23.0000',85,26,59,58,20,38,9,2,7,12,3,9,3,0,3,0,0,0,1,1,0,2,0,2
1991-1992,135726,University of Miami,Bachelor's degree,Foreign Languages and Literatures,'16.0000',17,5,12,13,3,10,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,135726,University of Miami,Bachelor's degree,Health Professions and Related Sciences,'51.0000',59,1,58,32,0,32,9,0,9,13,1,12,0,0,0,0,0,0,1,0,1,4,0,4
1991-1992,135726,University of Miami,Bachelor's degree,Law and Legal Studies,'22.0000',11,8,3,8,6,2,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,135726,University of Miami,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',21,15,6,10,8,2,5,5,0,4,1,3,1,1,0,0,0,0,1,0,1,0,0,0
1991-1992,135726,University of Miami,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',16,15,1,10,10,0,0,0,0,4,4,0,0,0,0,0,0,0,2,1,1,0,0,0
1991-1992,135726,University of Miami,Bachelor's degree,Mathematics,'27.0000',11,5,6,6,4,2,1,0,1,2,0,2,1,1,0,0,0,0,0,0,0,1,0,1
1991-1992,135726,University of Miami,Bachelor's degree,Philosophy and Religion,'38.0000',7,3,4,5,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,135726,University of Miami,Bachelor's degree,Physical Sciences,'40.0000',72,44,28,60,36,24,3,0,3,4,3,1,2,2,0,0,0,0,0,0,0,3,3,0
1991-1992,135726,University of Miami,Bachelor's degree,Protective Services,'43.0000',14,2,12,9,1,8,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,135726,University of Miami,Bachelor's degree,Psychology,'42.0000',128,31,97,74,19,55,5,2,3,38,7,31,5,2,3,0,0,0,0,0,0,6,1,5
1991-1992,135726,University of Miami,Bachelor's degree,Social Sciences and History,'45.0000',143,80,63,89,49,40,8,6,2,32,17,15,6,4,2,0,0,0,2,1,1,6,3,3
1991-1992,135726,University of Miami,Bachelor's degree,Visual and Performing Arts,'50.0000',211,132,79,162,104,58,10,7,3,31,15,16,2,2,0,0,0,0,0,0,0,6,4,2
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Agricultural Business and Production,'01.0000',2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Architecture and Related Programs,'04.0000',91,63,28,76,52,24,3,3,0,2,2,0,11,4,7,0,0,0,0,0,0,4,4,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',84,34,50,65,28,37,10,2,8,0,0,0,8,3,5,0,0,0,0,0,0,1,1,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',364,202,162,237,135,102,20,5,15,11,6,5,91,55,36,2,0,2,0,0,0,3,1,2
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Business Management and Admin. Services,'52.0000',257,158,99,215,140,75,15,5,10,3,3,0,15,4,11,1,0,1,0,0,0,8,6,2
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Communications,'09.0000',232,76,156,185,61,124,29,9,20,8,3,5,6,2,4,1,0,1,0,0,0,3,1,2
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Computer and Information Sciences,'11.0000',41,29,12,31,22,9,2,0,2,1,1,0,4,4,0,0,0,0,0,0,0,3,2,1
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Conservation and Renewable Natural Resources,'03.0000',64,33,31,63,32,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Education,'13.0000',131,39,92,115,34,81,5,3,2,3,1,2,4,0,4,2,0,2,0,0,0,2,1,1
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Engineering,'14.0000',824,658,166,662,527,135,32,22,10,18,11,7,84,73,11,1,1,0,0,0,0,27,24,3
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,English Language and Literature/Letters,'23.0000',482,183,299,408,160,248,21,4,17,16,7,9,32,12,20,4,0,4,0,0,0,1,0,1
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Foreign Languages and Literatures,'16.0000',153,46,107,139,39,100,4,0,4,5,4,1,2,1,1,2,1,1,0,0,0,1,1,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Health Professions and Related Sciences,'51.0000',163,5,158,151,5,146,5,0,5,2,0,2,5,0,5,0,0,0,0,0,0,0,0,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',227,129,98,189,107,82,25,14,11,6,5,1,6,2,4,1,1,0,0,0,0,0,0,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Mathematics,'27.0000',102,51,51,87,47,40,4,0,4,0,0,0,10,3,7,0,0,0,0,0,0,1,1,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',127,45,82,109,37,72,3,0,3,6,2,4,8,5,3,0,0,0,0,0,0,1,1,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',43,28,15,37,23,14,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Philosophy and Religion,'38.0000',51,32,19,46,27,19,1,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Physical Sciences,'40.0000',67,50,17,58,43,15,3,3,0,1,1,0,5,3,2,0,0,0,0,0,0,0,0,0
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Psychology,'42.0000',480,149,331,383,113,270,31,6,25,17,7,10,47,23,24,1,0,1,0,0,0,1,0,1
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Social Sciences and History,'45.0000',1020,609,411,854,512,342,51,28,23,36,24,12,63,34,29,6,3,3,0,0,0,10,8,2
1991-1992,170976,University of Michigan-Ann Arbor,Bachelor's degree,Visual and Performing Arts,'50.0000',336,122,214,294,110,184,8,3,5,10,2,8,18,5,13,2,2,0,0,0,0,4,0,4
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Agricultural Business and Production,'01.0000',87,74,13,84,72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Agricultural Sciences,'02.0000',77,55,22,76,54,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Architecture and Related Programs,'04.0000',65,52,13,60,48,12,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,2,1,1
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',105,61,44,100,59,41,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,2,0,2
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Business Management and Admin. Services,'52.0000',643,389,254,591,353,238,5,4,1,4,4,0,3,2,1,1,0,1,0,0,0,39,26,13
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Communications,'09.0000',267,121,146,253,110,143,5,4,1,2,2,0,3,2,1,0,0,0,0,0,0,4,3,1
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Conservation and Renewable Natural Resources,'03.0000',21,18,3,21,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Education,'13.0000',433,113,320,425,111,314,2,0,2,4,1,3,1,0,1,1,1,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Engineering,'14.0000',266,246,20,239,224,15,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,22,18,4
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Engineering-Related Technologies,'15.0000',84,79,5,78,75,3,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,3,3,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,English Language and Literature/Letters,'23.0000',90,36,54,86,36,50,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Foreign Languages and Literatures,'16.0000',23,10,13,21,10,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Health Professions and Related Sciences,'51.0000',29,3,26,28,3,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Home Economics,'19.0000',205,20,185,193,16,177,6,2,4,3,1,2,1,0,1,1,0,1,0,0,0,1,1,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Law and Legal Studies,'22.0000',2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',10,9,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Mathematics,'27.0000',31,26,5,25,21,4,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,4,3,1
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',27,15,12,26,14,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',38,20,18,38,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Philosophy and Religion,'38.0000',11,10,1,10,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Physical Sciences,'40.0000',49,43,6,48,42,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Psychology,'42.0000',144,47,97,141,45,96,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Public Administration and Services,'44.0000',1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Social Sciences and History,'45.0000',199,123,76,194,121,73,3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,181464,University of Nebraska-Lincoln,Bachelor's degree,Visual and Performing Arts,'50.0000',56,24,32,54,23,31,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',128,37,91,112,31,81,7,2,5,5,1,4,2,2,0,0,0,0,0,0,0,2,1,1
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',262,115,147,217,96,121,20,7,13,3,2,1,19,9,10,2,1,1,0,0,0,1,0,1
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Business Management and Admin. Services,'52.0000',502,243,259,451,218,233,29,14,15,5,3,2,12,6,6,1,0,1,0,0,0,4,2,2
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Communications,'09.0000',307,94,213,263,79,184,37,11,26,2,1,1,3,1,2,1,1,0,0,0,0,1,1,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Education,'13.0000',153,27,126,142,23,119,7,1,6,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,English Language and Literature/Letters,'23.0000',417,133,284,378,120,258,34,12,22,0,0,0,3,0,3,1,0,1,0,0,0,1,1,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Foreign Languages and Literatures,'16.0000',61,20,41,58,17,41,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Health Professions and Related Sciences,'51.0000',374,77,297,336,64,272,21,6,15,4,3,1,10,3,7,3,1,2,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',16,9,7,15,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Mathematics,'27.0000',70,34,36,59,27,32,5,2,3,1,1,0,1,1,0,1,0,1,0,0,0,3,3,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',4,4,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',7,3,4,6,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Philosophy and Religion,'38.0000',25,13,12,24,12,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Physical Sciences,'40.0000',85,59,26,68,50,18,4,0,4,2,2,0,11,7,4,0,0,0,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Protective Services,'43.0000',60,25,35,46,21,25,13,3,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Psychology,'42.0000',294,80,214,254,71,183,32,7,25,1,0,1,6,1,5,1,1,0,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Public Administration and Services,'44.0000',15,7,8,8,5,3,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Social Sciences and History,'45.0000',808,484,324,720,442,278,64,26,38,2,1,1,12,9,3,4,3,1,0,0,0,6,3,3
1991-1992,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Visual and Performing Arts,'50.0000',67,14,53,62,13,49,1,1,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1991-1992,152080,University of Notre Dame,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',53,34,19,46,27,19,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1991-1992,152080,University of Notre Dame,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',65,37,28,57,32,25,0,0,0,4,2,2,4,3,1,0,0,0,0,0,0,0,0,0
1991-1992,152080,University of Notre Dame,Bachelor's degree,Business Management and Admin. Services,'52.0000',526,368,158,463,329,134,19,10,9,25,17,8,11,7,4,1,0,1,0,0,0,7,5,2
1991-1992,152080,University of Notre Dame,Bachelor's degree,Engineering,'14.0000',202,164,38,176,141,35,1,1,0,6,5,1,6,6,0,0,0,0,0,0,0,13,11,2
1991-1992,152080,University of Notre Dame,Bachelor's degree,English Language and Literature/Letters,'23.0000',164,72,92,149,65,84,4,2,2,8,4,4,2,1,1,1,0,1,0,0,0,0,0,0
1991-1992,152080,University of Notre Dame,Bachelor's degree,Foreign Languages and Literatures,'16.0000',22,9,13,17,8,9,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,152080,University of Notre Dame,Bachelor's degree,Health Professions and Related Sciences,'51.0000',153,102,51,129,90,39,6,2,4,10,4,6,8,6,2,0,0,0,0,0,0,0,0,0
1991-1992,152080,University of Notre Dame,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',46,20,26,42,18,24,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,152080,University of Notre Dame,Bachelor's degree,Mathematics,'27.0000',61,33,28,56,31,25,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,1,1
1991-1992,152080,University of Notre Dame,Bachelor's degree,Philosophy and Religion,'38.0000',28,22,6,24,18,6,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0
1991-1992,152080,University of Notre Dame,Bachelor's degree,Physical Sciences,'40.0000',37,27,10,35,26,9,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1991-1992,152080,University of Notre Dame,Bachelor's degree,Psychology,'42.0000',74,26,48,61,22,39,4,2,2,4,1,3,2,0,2,2,0,2,0,0,0,1,1,0
1991-1992,152080,University of Notre Dame,Bachelor's degree,Social Sciences and History,'45.0000',372,232,140,319,209,110,19,6,13,19,8,11,7,5,2,3,0,3,0,0,0,5,4,1
1991-1992,152080,University of Notre Dame,Bachelor's degree,Theological Studies/Religious Vocations,'39.0000',13,8,5,12,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,152080,University of Notre Dame,Bachelor's degree,Visual and Performing Arts,'50.0000',60,25,35,47,19,28,5,1,4,3,1,2,2,1,1,1,1,0,0,0,0,2,2,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Architecture and Related Programs,'04.0000',99,71,28,76,53,23,3,3,0,1,1,0,8,7,1,2,1,1,0,0,0,9,6,3
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',6,4,2,5,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',68,39,29,59,34,25,2,2,0,3,2,1,2,0,2,2,1,1,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Business Management and Admin. Services,'52.0000',455,282,173,400,248,152,13,7,6,10,6,4,18,10,8,5,3,2,0,0,0,9,8,1
