Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1992-1993,228246,Southern Methodist University,Bachelor's degree,Business Management and Admin. Services,'52.0000',340,175,165,291,160,131,10,2,8,13,4,9,16,3,13,4,3,1,0,0,0,6,3,3
1992-1993,228246,Southern Methodist University,Bachelor's degree,Communications,'09.0000',230,60,170,195,53,142,10,4,6,9,1,8,3,0,3,1,0,1,0,0,0,2,2,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Computer and Information Sciences,'11.0000',10,7,3,6,6,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Education,'13.0000',15,7,8,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1992-1993,228246,Southern Methodist University,Bachelor's degree,Engineering,'14.0000',40,31,9,28,21,7,2,2,0,4,2,2,4,4,0,0,0,0,0,0,0,2,2,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',24,3,21,19,2,17,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Health Professions and Related Sciences,'51.0000',1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Mathematics,'27.0000',14,8,6,13,8,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Philosophy and Religion,'38.0000',20,13,7,17,10,7,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Physical Sciences,'40.0000',20,14,6,16,12,4,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,1,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Protective Services,'43.0000',2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Psychology,'42.0000',118,38,80,104,34,70,5,1,4,6,2,4,3,1,2,0,0,0,0,0,0,0,0,0
1992-1993,228246,Southern Methodist University,Bachelor's degree,Social Sciences and History,'45.0000',285,174,111,252,153,99,14,8,6,10,7,3,5,4,1,2,1,1,0,0,0,2,1,1
1992-1993,228246,Southern Methodist University,Bachelor's degree,Visual and Performing Arts,'50.0000',142,52,90,127,43,84,5,4,1,5,3,2,4,1,3,0,0,0,0,0,0,1,1,0
1992-1993,243744,Stanford University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',59,22,37,39,13,26,10,4,6,4,1,3,6,4,2,0,0,0,0,0,0,0,0,0
1992-1993,243744,Stanford University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',156,83,73,62,30,32,3,1,2,10,5,5,75,44,31,0,0,0,0,0,0,6,3,3
1992-1993,243744,Stanford University,Bachelor's degree,Communications,'09.0000',31,15,16,22,10,12,4,2,2,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0
1992-1993,243744,Stanford University,Bachelor's degree,Computer and Information Sciences,'11.0000',73,59,14,39,34,5,9,6,3,3,2,1,15,10,5,1,1,0,0,0,0,6,6,0
1992-1993,243744,Stanford University,Bachelor's degree,Engineering,'14.0000',252,184,68,129,97,32,22,13,9,29,23,6,56,37,19,2,2,0,0,0,0,14,12,2
1992-1993,243744,Stanford University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',35,21,14,26,16,10,3,2,1,1,0,1,5,3,2,0,0,0,0,0,0,0,0,0
1992-1993,243744,Stanford University,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',19,9,10,16,7,9,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1992-1993,243744,Stanford University,Bachelor's degree,Mathematics,'27.0000',22,18,4,13,11,2,0,0,0,1,1,0,6,5,1,0,0,0,0,0,0,2,1,1
1992-1993,243744,Stanford University,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',182,59,123,108,41,67,12,1,11,23,8,15,33,8,25,2,0,2,1,0,1,3,1,2
1992-1993,243744,Stanford University,Bachelor's degree,Philosophy and Religion,'38.0000',25,19,6,19,14,5,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,2,2,0
1992-1993,243744,Stanford University,Bachelor's degree,Physical Sciences,'40.0000',52,37,15,38,26,12,1,1,0,1,1,0,10,8,2,1,0,1,0,0,0,1,1,0
1992-1993,243744,Stanford University,Bachelor's degree,Psychology,'42.0000',106,33,73,59,20,39,8,3,5,23,4,19,14,5,9,1,0,1,0,0,0,1,1,0
1992-1993,243744,Stanford University,Bachelor's degree,Public Administration and Services,'44.0000',42,27,15,29,17,12,4,2,2,5,4,1,1,1,0,0,0,0,1,1,0,2,2,0
1992-1993,243744,Stanford University,Bachelor's degree,Social Sciences and History,'45.0000',505,291,214,328,217,111,45,19,26,36,12,24,67,29,38,6,1,5,3,2,1,20,11,9
1992-1993,243744,Stanford University,Bachelor's degree,Visual and Performing Arts,'50.0000',53,23,30,39,17,22,1,0,1,5,3,2,7,3,4,1,0,1,0,0,0,0,0,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Agricultural Business and Production,'01.0000',266,177,89,240,157,83,2,0,2,13,11,2,3,3,0,0,0,0,0,0,0,8,6,2
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Agricultural Sciences,'02.0000',349,208,141,310,183,127,2,1,1,25,17,8,1,0,1,1,1,0,0,0,0,10,6,4
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Architecture and Related Programs,'04.0000',169,128,41,136,101,35,2,2,0,21,18,3,9,6,3,0,0,0,0,0,0,1,1,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',272,137,135,199,96,103,11,6,5,38,19,19,21,15,6,1,1,0,0,0,0,2,0,2
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Business Management and Admin. Services,'52.0000',1054,572,482,944,513,431,26,15,11,50,23,27,16,8,8,1,1,0,0,0,0,17,12,5
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Communications,'09.0000',207,64,143,173,53,120,14,4,10,17,6,11,2,0,2,1,1,0,0,0,0,0,0,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Computer and Information Sciences,'11.0000',134,98,36,116,86,30,4,4,0,3,3,0,8,4,4,0,0,0,0,0,0,3,1,2
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',22,16,6,22,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Engineering,'14.0000',938,796,142,723,618,105,15,8,7,86,66,20,65,55,10,2,2,0,0,0,0,47,47,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Engineering-Related Technologies,'15.0000',174,162,12,147,136,11,3,3,0,17,16,1,6,6,0,0,0,0,0,0,0,1,1,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Foreign Languages and Literatures,'16.0000',48,10,38,35,7,28,1,0,1,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Health Professions and Related Sciences,'51.0000',185,57,128,167,55,112,8,1,7,8,1,7,1,0,1,1,0,1,0,0,0,0,0,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Home Economics,'19.0000',33,3,30,31,2,29,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',297,198,99,263,173,90,7,6,1,22,14,8,2,2,0,1,1,0,0,0,0,2,2,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Mathematics,'27.0000',206,111,95,175,94,81,5,0,5,13,9,4,9,6,3,0,0,0,0,0,0,4,2,2
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',522,99,423,468,88,380,4,1,3,39,8,31,9,2,7,1,0,1,0,0,0,1,0,1
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',138,70,68,124,60,64,3,2,1,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Philosophy and Religion,'38.0000',12,10,2,9,8,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Physical Sciences,'40.0000',96,70,26,91,67,24,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,2,2,0
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Psychology,'42.0000',385,107,278,322,92,230,20,8,12,38,7,31,3,0,3,1,0,1,0,0,0,1,0,1
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Social Sciences and History,'45.0000',716,402,314,583,328,255,37,15,22,73,44,29,13,7,6,1,1,0,0,0,0,9,7,2
1992-1993,228723,Texas A & M University-College Station,Bachelor's degree,Visual and Performing Arts,'50.0000',10,3,7,9,2,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Architecture and Related Programs,'04.0000',3,3,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',20,5,15,19,5,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',90,47,43,81,44,37,8,3,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Business Management and Admin. Services,'52.0000',803,507,296,710,465,245,67,26,41,5,5,0,3,1,2,3,1,2,5,2,3,10,7,3
1992-1993,100751,The University of Alabama,Bachelor's degree,Communications,'09.0000',334,146,188,299,136,163,29,8,21,1,0,1,0,0,0,0,0,0,1,0,1,4,2,2
1992-1993,100751,The University of Alabama,Bachelor's degree,Computer and Information Sciences,'11.0000',34,24,10,31,24,7,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Education,'13.0000',357,58,299,334,54,280,20,4,16,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1992-1993,100751,The University of Alabama,Bachelor's degree,Engineering,'14.0000',222,182,40,159,132,27,29,19,10,2,2,0,1,1,0,2,1,1,4,2,2,25,25,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Engineering-Related Technologies,'15.0000',16,14,2,10,10,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Foreign Languages and Literatures,'16.0000',16,4,12,14,4,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Health Professions and Related Sciences,'51.0000',148,28,120,121,24,97,25,4,21,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Home Economics,'19.0000',177,31,146,157,27,130,12,1,11,4,1,3,0,0,0,1,0,1,0,0,0,3,2,1
1992-1993,100751,The University of Alabama,Bachelor's degree,Law and Legal Studies,'22.0000',2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Mathematics,'27.0000',15,6,9,11,3,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',112,54,58,106,52,54,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1992-1993,100751,The University of Alabama,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',8,5,3,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Philosophy and Religion,'38.0000',5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Physical Sciences,'40.0000',20,18,2,18,16,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Protective Services,'43.0000',78,42,36,61,35,26,16,7,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Psychology,'42.0000',111,35,76,95,32,63,14,3,11,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1992-1993,100751,The University of Alabama,Bachelor's degree,Public Administration and Services,'44.0000',46,5,41,37,4,33,7,0,7,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1992-1993,100751,The University of Alabama,Bachelor's degree,Social Sciences and History,'45.0000',212,138,74,191,129,62,13,5,8,2,1,1,1,0,1,2,1,1,0,0,0,3,2,1
1992-1993,100751,The University of Alabama,Bachelor's degree,Visual and Performing Arts,'50.0000',101,25,76,91,19,72,4,3,1,2,1,1,0,0,0,1,1,0,0,0,0,3,1,2
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Architecture and Related Programs,'04.0000',43,28,15,35,24,11,0,0,0,4,3,1,4,1,3,0,0,0,0,0,0,0,0,0
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',67,28,39,57,26,31,1,0,1,5,1,4,2,1,1,0,0,0,0,0,0,2,0,2
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',372,214,158,222,129,93,12,5,7,58,32,26,73,44,29,1,1,0,0,0,0,6,3,3
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Business Management and Admin. Services,'52.0000',1512,865,647,1063,629,434,39,17,22,144,82,62,137,65,72,1,1,0,0,0,0,128,71,57
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Communications,'09.0000',742,282,460,592,227,365,24,7,17,77,32,45,30,7,23,1,1,0,0,0,0,18,8,10
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Computer and Information Sciences,'11.0000',166,137,29,103,91,12,1,1,0,6,6,0,14,6,8,0,0,0,0,0,0,42,33,9
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Engineering,'14.0000',751,639,112,434,369,65,23,19,4,64,57,7,123,95,28,1,1,0,0,0,0,106,98,8
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Foreign Languages and Literatures,'16.0000',182,61,121,139,51,88,6,2,4,23,4,19,7,2,5,0,0,0,0,0,0,7,2,5
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Health Professions and Related Sciences,'51.0000',319,66,253,230,47,183,5,1,4,48,12,36,28,5,23,0,0,0,0,0,0,8,1,7
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Home Economics,'19.0000',95,2,93,64,1,63,1,0,1,23,1,22,6,0,6,0,0,0,0,0,0,1,0,1
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',144,67,77,121,61,60,2,0,2,4,2,2,17,4,13,0,0,0,0,0,0,0,0,0
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Mathematics,'27.0000',128,80,48,91,61,30,8,3,5,13,8,5,8,3,5,0,0,0,0,0,0,8,5,3
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',314,10,304,259,5,254,4,1,3,44,3,41,5,0,5,1,1,0,0,0,0,1,0,1
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',63,37,26,48,27,21,3,2,1,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Philosophy and Religion,'38.0000',69,49,20,57,42,15,1,0,1,5,3,2,6,4,2,0,0,0,0,0,0,0,0,0
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Physical Sciences,'40.0000',121,97,24,95,75,20,2,1,1,7,7,0,10,7,3,1,1,0,0,0,0,6,6,0
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Psychology,'42.0000',548,147,401,432,115,317,21,5,16,64,20,44,26,3,23,2,2,0,0,0,0,3,2,1
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Public Administration and Services,'44.0000',111,10,101,87,8,79,7,2,5,12,0,12,4,0,4,0,0,0,0,0,0,1,0,1
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Social Sciences and History,'45.0000',1233,733,500,948,602,346,43,15,28,149,75,74,60,20,40,5,5,0,0,0,0,28,16,12
1992-1993,228778,The University of Texas at Austin,Bachelor's degree,Visual and Performing Arts,'50.0000',388,125,263,316,102,214,9,3,6,37,13,24,17,4,13,0,0,0,0,0,0,9,3,6
1992-1993,134130,University of Florida,Bachelor's degree,Agricultural Business and Production,'01.0000',95,68,27,59,48,11,21,10,11,6,5,1,3,1,2,0,0,0,0,0,0,6,4,2
1992-1993,134130,University of Florida,Bachelor's degree,Agricultural Sciences,'02.0000',129,60,69,89,45,44,13,2,11,10,4,6,4,1,3,1,0,1,0,0,0,12,8,4
1992-1993,134130,University of Florida,Bachelor's degree,Architecture and Related Programs,'04.0000',106,82,24,84,68,16,4,2,2,9,6,3,5,3,2,0,0,0,0,0,0,4,3,1
1992-1993,134130,University of Florida,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',9,6,3,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,134130,University of Florida,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',193,104,89,146,78,68,9,4,5,14,9,5,20,12,8,0,0,0,0,0,0,4,1,3
1992-1993,134130,University of Florida,Bachelor's degree,Business Management and Admin. Services,'52.0000',926,582,344,780,496,284,31,16,15,53,41,12,37,15,22,2,1,1,0,0,0,23,13,10
1992-1993,134130,University of Florida,Bachelor's degree,Communications,'09.0000',560,210,350,482,187,295,37,7,30,32,14,18,4,0,4,0,0,0,0,0,0,5,2,3
1992-1993,134130,University of Florida,Bachelor's degree,Computer and Information Sciences,'11.0000',100,85,15,74,66,8,3,2,1,3,3,0,16,11,5,0,0,0,0,0,0,4,3,1
1992-1993,134130,University of Florida,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',45,28,17,42,27,15,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0
1992-1993,134130,University of Florida,Bachelor's degree,Education,'13.0000',466,121,345,426,112,314,16,3,13,15,3,12,7,3,4,1,0,1,0,0,0,1,0,1
1992-1993,134130,University of Florida,Bachelor's degree,Engineering,'14.0000',565,460,105,409,337,72,26,16,10,43,38,5,46,38,8,1,1,0,0,0,0,40,30,10
1992-1993,134130,University of Florida,Bachelor's degree,Engineering-Related Technologies,'15.0000',127,120,7,116,110,6,4,4,0,5,5,0,1,0,1,1,1,0,0,0,0,0,0,0
1992-1993,134130,University of Florida,Bachelor's degree,Foreign Languages and Literatures,'16.0000',64,21,43,46,15,31,2,1,1,8,1,7,6,3,3,0,0,0,0,0,0,2,1,1
1992-1993,134130,University of Florida,Bachelor's degree,Health Professions and Related Sciences,'51.0000',352,63,289,308,56,252,21,2,19,8,4,4,12,1,11,0,0,0,0,0,0,3,0,3
1992-1993,134130,University of Florida,Bachelor's degree,Mathematics,'27.0000',88,37,51,72,30,42,4,1,3,10,5,5,1,1,0,0,0,0,0,0,0,1,0,1
1992-1993,134130,University of Florida,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',52,30,22,38,23,15,1,1,0,7,3,4,6,3,3,0,0,0,0,0,0,0,0,0
1992-1993,134130,University of Florida,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',105,39,66,91,33,58,8,3,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,134130,University of Florida,Bachelor's degree,Philosophy and Religion,'38.0000',21,15,6,19,13,6,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1992-1993,134130,University of Florida,Bachelor's degree,Physical Sciences,'40.0000',73,53,20,54,40,14,3,1,2,8,7,1,5,4,1,1,0,1,0,0,0,2,1,1
1992-1993,134130,University of Florida,Bachelor's degree,Protective Services,'43.0000',91,42,49,75,38,37,8,3,5,6,1,5,2,0,2,0,0,0,0,0,0,0,0,0
1992-1993,134130,University of Florida,Bachelor's degree,Psychology,'42.0000',224,72,152,191,63,128,8,0,8,16,7,9,7,2,5,0,0,0,0,0,0,2,0,2
1992-1993,134130,University of Florida,Bachelor's degree,Social Sciences and History,'45.0000',619,372,247,529,316,213,34,20,14,39,26,13,9,6,3,1,0,1,0,0,0,7,4,3
1992-1993,134130,University of Florida,Bachelor's degree,Visual and Performing Arts,'50.0000',137,49,88,121,43,78,2,0,2,6,2,4,8,4,4,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Agricultural Business and Production,'01.0000',78,69,9,72,64,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
1992-1993,139959,University of Georgia,Bachelor's degree,Agricultural Sciences,'02.0000',95,50,45,85,44,41,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
1992-1993,139959,University of Georgia,Bachelor's degree,Architecture and Related Programs,'04.0000',61,48,13,60,48,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',5,2,3,4,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',227,122,105,204,112,92,12,5,7,1,1,0,9,3,6,0,0,0,0,0,0,1,1,0
1992-1993,139959,University of Georgia,Bachelor's degree,Business Management and Admin. Services,'52.0000',1170,696,474,1074,649,425,49,19,30,9,6,3,13,6,7,1,0,1,0,0,0,24,16,8
1992-1993,139959,University of Georgia,Bachelor's degree,Communications,'09.0000',248,72,176,233,67,166,8,2,6,1,1,0,2,0,2,0,0,0,0,0,0,4,2,2
1992-1993,139959,University of Georgia,Bachelor's degree,Communications Technologies,'10.0000',67,24,43,62,22,40,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Computer and Information Sciences,'11.0000',30,23,7,23,18,5,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,2
1992-1993,139959,University of Georgia,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',41,37,4,41,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Education,'13.0000',639,127,512,603,115,488,28,11,17,6,0,6,1,1,0,0,0,0,0,0,0,1,0,1
1992-1993,139959,University of Georgia,Bachelor's degree,Engineering,'14.0000',12,10,2,9,8,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1992-1993,139959,University of Georgia,Bachelor's degree,Foreign Languages and Literatures,'16.0000',80,29,51,76,27,49,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
1992-1993,139959,University of Georgia,Bachelor's degree,Health Professions and Related Sciences,'51.0000',212,77,135,202,77,125,5,0,5,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Home Economics,'19.0000',211,24,187,189,20,169,14,2,12,3,1,2,2,1,1,1,0,1,0,0,0,2,0,2
1992-1993,139959,University of Georgia,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',7,2,5,5,1,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',25,1,24,22,1,21,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Mathematics,'27.0000',28,19,9,22,15,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,3,2
1992-1993,139959,University of Georgia,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',18,8,10,15,7,8,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Philosophy and Religion,'38.0000',37,25,12,35,24,11,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Physical Sciences,'40.0000',36,25,11,30,22,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1992-1993,139959,University of Georgia,Bachelor's degree,Protective Services,'43.0000',55,28,27,53,27,26,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Psychology,'42.0000',199,76,123,182,73,109,8,1,7,4,1,3,5,1,4,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Public Administration and Services,'44.0000',85,8,77,77,6,71,5,1,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1992-1993,139959,University of Georgia,Bachelor's degree,Social Sciences and History,'45.0000',477,326,151,434,301,133,32,18,14,2,1,1,3,2,1,1,0,1,0,0,0,5,4,1
1992-1993,139959,University of Georgia,Bachelor's degree,Visual and Performing Arts,'50.0000',209,59,150,196,52,144,5,5,0,1,1,0,5,0,5,1,1,0,0,0,0,1,0,1
1992-1993,139959,University of Georgia,Bachelor's degree,Vocational Home Economics,'20.0000',15,0,15,14,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,157289,University of Louisville,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',4,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,157289,University of Louisville,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',76,36,40,59,27,32,5,2,3,1,0,1,8,5,3,0,0,0,0,0,0,3,2,1
1992-1993,157289,University of Louisville,Bachelor's degree,Business Management and Admin. Services,'52.0000',483,267,216,442,250,192,25,8,17,3,2,1,6,3,3,2,1,1,0,0,0,5,3,2
1992-1993,157289,University of Louisville,Bachelor's degree,Communications,'09.0000',112,36,76,88,31,57,22,5,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1992-1993,157289,University of Louisville,Bachelor's degree,Computer and Information Sciences,'11.0000',36,17,19,33,16,17,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,157289,University of Louisville,Bachelor's degree,Education,'13.0000',232,55,177,209,50,159,16,1,15,3,1,2,0,0,0,0,0,0,0,0,0,4,3,1
1992-1993,157289,University of Louisville,Bachelor's degree,Engineering,'14.0000',178,140,38,148,118,30,8,4,4,0,0,0,9,6,3,2,2,0,0,0,0,11,10,1
