Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,English Language and Literature/Letters,'23.0000',162,32,130,153,32,121,6,0,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Foreign Languages and Literatures,'16.0000',26,13,13,22,10,12,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Health Sciences,'18.0000',35,8,27,33,7,26,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Home Economics,'19.0000',117,1,116,105,1,104,7,0,7,3,0,3,1,0,1,0,0,0,0,0,0,1,0,1
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Law and Legal Studies,'22.0000',11,8,3,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',373,199,174,336,180,156,24,10,14,1,1,0,5,3,2,1,0,1,1,0,1,5,5,0
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Mathematics,'27.0000',20,7,13,14,5,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',13,9,4,11,8,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Philosophy and Religion,'38.0000',9,6,3,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Physical Sciences,'40.0000',17,11,6,15,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Protective Services,'43.0000',51,31,20,41,27,14,8,2,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Psychology,'42.0000',198,52,146,169,47,122,20,4,16,6,1,5,1,0,1,1,0,1,1,0,1,0,0,0
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Public Administration and Services,'44.0000',2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Social Sciences and History,'45.0000',291,151,140,261,135,126,16,8,8,7,5,2,4,2,2,1,0,1,0,0,0,2,1,1
1990-1991,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Visual and Performing Arts,'50.0000',96,37,59,90,36,54,2,0,2,1,1,0,2,0,2,0,0,0,0,0,0,1,0,1
1990-1991,147767,Northwestern University,Bachelor's degree,Allied Health,'17.0000',92,31,61,86,27,59,1,0,1,2,1,1,2,2,0,0,0,0,0,0,0,1,1,0
1990-1991,147767,Northwestern University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',14,9,5,12,9,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',68,40,28,39,25,14,1,1,0,1,0,1,27,14,13,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Business and Management,'06.0000',31,9,22,24,9,15,6,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Communications,'09.0000',208,64,144,181,58,123,11,1,10,3,0,3,10,2,8,0,0,0,0,0,0,3,3,0
1990-1991,147767,Northwestern University,Bachelor's degree,Computer and Information Sciences,'11.0000',40,31,9,28,23,5,6,3,3,0,0,0,4,3,1,0,0,0,0,0,0,2,2,0
1990-1991,147767,Northwestern University,Bachelor's degree,Education,'13.0000',19,5,14,18,5,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Engineering,'14.0000',251,179,72,172,130,42,19,7,12,0,0,0,46,32,14,0,0,0,0,0,0,14,10,4
1990-1991,147767,Northwestern University,Bachelor's degree,English Language and Literature/Letters,'23.0000',240,84,156,209,76,133,11,3,8,4,0,4,12,3,9,2,1,1,0,0,0,2,1,1
1990-1991,147767,Northwestern University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',41,15,26,36,13,23,2,0,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Health Sciences,'18.0000',35,17,18,16,6,10,2,1,1,1,0,1,16,10,6,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Mathematics,'27.0000',21,11,10,17,10,7,2,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',12,5,7,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Philosophy and Religion,'38.0000',24,14,10,15,7,8,3,2,1,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Physical Sciences,'40.0000',28,16,12,17,8,9,2,1,1,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Psychology,'42.0000',87,30,57,63,21,42,9,3,6,2,1,1,12,4,8,1,1,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Public Administration and Services,'44.0000',65,23,42,54,21,33,9,2,7,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Social Sciences and History,'45.0000',602,330,272,482,268,214,36,14,22,10,7,3,60,30,30,1,1,0,0,0,0,13,10,3
1990-1991,147767,Northwestern University,Bachelor's degree,Theological Studies/Religious Vocations,'39.0000',1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,147767,Northwestern University,Bachelor's degree,Visual and Performing Arts,'50.0000',189,78,111,163,69,94,12,6,6,1,1,0,11,1,10,1,1,0,0,0,0,1,0,1
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Agricultural Business and Production,'01.0000',79,67,12,73,61,12,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,1,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Agricultural Sciences,'02.0000',155,105,50,142,98,44,0,0,0,3,3,0,1,0,1,0,0,0,5,3,2,4,1,3
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Allied Health,'17.0000',280,56,224,262,50,212,8,2,6,0,0,0,5,0,5,1,1,0,4,3,1,0,0,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Architecture and Related Programs,'04.0000',111,89,22,104,84,20,2,1,1,0,0,0,2,1,1,0,0,0,1,1,0,2,2,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',4,2,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',183,92,91,157,77,80,4,2,2,1,0,1,14,9,5,0,0,0,4,3,1,3,1,2
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Business (Admin Support),'07.0000',64,43,21,45,31,14,5,3,2,0,0,0,4,3,1,0,0,0,2,2,0,8,4,4
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Business and Management,'06.0000',1003,663,340,893,591,302,14,7,7,8,8,0,35,25,10,0,0,0,25,19,6,28,13,15
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Communications,'09.0000',590,228,362,531,205,326,29,9,20,5,1,4,12,4,8,0,0,0,11,7,4,2,2,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Computer and Information Sciences,'11.0000',140,117,23,99,85,14,2,2,0,1,1,0,17,14,3,0,0,0,5,3,2,16,12,4
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',64,41,23,60,37,23,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Education,'13.0000',768,214,554,692,181,511,13,7,6,7,4,3,3,0,3,1,0,1,51,21,30,1,1,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Engineering,'14.0000',570,484,86,475,408,67,15,12,3,8,7,1,33,26,7,0,0,0,6,6,0,33,25,8
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,English Language and Literature/Letters,'23.0000',214,76,138,192,66,126,10,3,7,0,0,0,4,3,1,0,0,0,8,4,4,0,0,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Foreign Languages and Literatures,'16.0000',82,30,52,69,27,42,6,1,5,2,0,2,1,0,1,0,0,0,1,1,0,3,1,2
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Health Sciences,'18.0000',291,51,240,265,47,218,10,2,8,1,0,1,4,1,3,2,0,2,7,0,7,2,1,1
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Home Economics,'19.0000',287,29,258,265,28,237,9,0,9,2,0,2,3,0,3,0,0,0,8,1,7,0,0,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',384,214,170,345,190,155,15,7,8,1,0,1,7,2,5,0,0,0,10,9,1,6,6,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Mathematics,'27.0000',61,38,23,48,32,16,4,0,4,2,2,0,3,1,2,0,0,0,1,1,0,3,2,1
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',11,3,8,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',21,15,6,21,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Philosophy and Religion,'38.0000',11,9,2,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Physical Sciences,'40.0000',68,50,18,58,44,14,0,0,0,0,0,0,6,5,1,0,0,0,2,1,1,2,0,2
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Psychology,'42.0000',294,89,205,265,79,186,10,4,6,5,3,2,10,1,9,0,0,0,4,2,2,0,0,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Public Administration and Services,'44.0000',88,8,80,78,8,70,6,0,6,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Social Sciences and History,'45.0000',626,362,264,553,323,230,29,14,15,12,8,4,8,1,7,2,1,1,20,13,7,2,2,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Transportation and Material Moving Workers,'49.0000',107,93,14,103,89,14,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Visual and Performing Arts,'50.0000',219,115,104,191,104,87,7,4,3,6,3,3,9,2,7,0,0,0,4,1,3,2,1,1
1990-1991,204796,Ohio State University-Main Campus,Bachelor's degree,Vocational Home Economics,'20.0000',69,38,31,64,35,29,2,1,1,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Agricultural Business and Production,'01.0000',70,52,18,68,51,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Agricultural Sciences,'02.0000',128,82,46,118,76,42,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,6,3,3
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Allied Health,'17.0000',7,4,3,6,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Architecture and Related Programs,'04.0000',32,26,6,27,24,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,3
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',107,67,40,100,64,36,2,1,1,1,0,1,1,0,1,3,2,1,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Business (Admin Support),'07.0000',2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Business and Management,'06.0000',820,470,350,688,400,288,25,13,12,7,3,4,12,6,6,21,9,12,0,0,0,67,39,28
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Communications,'09.0000',106,47,59,103,46,57,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Computer and Information Sciences,'11.0000',47,39,8,30,25,5,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,13,10,3
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',9,8,1,8,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Education,'13.0000',421,141,280,397,128,269,3,2,1,2,1,1,1,1,0,15,6,9,0,0,0,3,3,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Engineering,'14.0000',208,178,30,131,111,20,6,6,0,1,1,0,6,5,1,2,1,1,0,0,0,62,54,8
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Engineering-Related Technologies,'15.0000',115,109,6,102,98,4,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,7,5,2
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,English Language and Literature/Letters,'23.0000',52,18,34,48,17,31,1,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Foreign Languages and Literatures,'16.0000',15,6,9,14,6,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Health Sciences,'18.0000',23,2,21,22,2,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Home Economics,'19.0000',143,11,132,130,8,122,6,1,5,2,1,1,1,0,1,1,0,1,0,0,0,3,1,2
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Mathematics,'27.0000',22,12,10,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Military Services,'28.0000',1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Philosophy and Religion,'38.0000',5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Physical Sciences,'40.0000',14,8,6,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Protective Services,'43.0000',34,30,4,31,29,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Psychology,'42.0000',74,22,52,68,21,47,1,1,0,3,0,3,0,0,0,1,0,1,0,0,0,1,0,1
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Social Sciences and History,'45.0000',170,89,81,154,81,73,3,1,2,2,0,2,0,0,0,6,2,4,0,0,0,5,5,0
1990-1991,207388,Oklahoma State University-Main Campus,Bachelor's degree,Visual and Performing Arts,'50.0000',34,14,20,29,11,18,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,2,1,1
1990-1991,209542,Oregon State University,Bachelor's degree,Agricultural Business and Production,'01.0000',74,47,27,59,37,22,0,0,0,0,0,0,1,0,1,0,0,0,11,7,4,3,3,0
1990-1991,209542,Oregon State University,Bachelor's degree,Agricultural Sciences,'02.0000',66,38,28,54,31,23,0,0,0,0,0,0,1,1,0,1,1,0,7,4,3,3,1,2
1990-1991,209542,Oregon State University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',3,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1990-1991,209542,Oregon State University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',119,57,62,100,48,52,0,0,0,1,0,1,6,5,1,1,0,1,8,3,5,3,1,2
1990-1991,209542,Oregon State University,Bachelor's degree,Business and Management,'06.0000',516,303,213,405,243,162,5,3,2,5,2,3,18,8,10,6,5,1,34,19,15,43,23,20
1990-1991,209542,Oregon State University,Bachelor's degree,Communications,'09.0000',49,25,24,40,22,18,0,0,0,2,2,0,1,0,1,1,0,1,5,1,4,0,0,0
1990-1991,209542,Oregon State University,Bachelor's degree,Computer and Information Sciences,'11.0000',114,99,15,63,56,7,0,0,0,0,0,0,10,7,3,1,1,0,2,2,0,38,33,5
1990-1991,209542,Oregon State University,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',74,58,16,62,52,10,0,0,0,0,0,0,3,1,2,1,1,0,5,2,3,3,2,1
1990-1991,209542,Oregon State University,Bachelor's degree,Education,'13.0000',305,130,175,255,106,149,0,0,0,3,2,1,5,1,4,7,5,2,33,15,18,2,1,1
1990-1991,209542,Oregon State University,Bachelor's degree,Engineering,'14.0000',327,279,48,214,176,38,0,0,0,3,3,0,35,31,4,2,2,0,25,23,2,48,44,4
1990-1991,209542,Oregon State University,Bachelor's degree,Engineering-Related Technologies,'15.0000',39,35,4,34,31,3,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,1,1,0
1990-1991,209542,Oregon State University,Bachelor's degree,English Language and Literature/Letters,'23.0000',203,95,108,169,79,90,3,3,0,1,0,1,5,3,2,4,0,4,14,8,6,7,2,5
1990-1991,209542,Oregon State University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',17,2,15,15,2,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
1990-1991,209542,Oregon State University,Bachelor's degree,Health Sciences,'18.0000',118,57,61,91,44,47,0,0,0,3,3,0,15,4,11,1,1,0,5,4,1,3,1,2
1990-1991,209542,Oregon State University,Bachelor's degree,Home Economics,'19.0000',170,11,159,146,7,139,1,1,0,5,1,4,6,0,6,3,0,3,9,2,7,0,0,0
1990-1991,209542,Oregon State University,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',131,46,85,102,28,74,9,8,1,0,0,0,7,3,4,2,1,1,7,3,4,4,3,1
1990-1991,209542,Oregon State University,Bachelor's degree,Mathematics,'27.0000',29,21,8,22,16,6,0,0,0,0,0,0,5,3,2,0,0,0,1,1,0,1,1,0
1990-1991,209542,Oregon State University,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',95,60,35,80,51,29,0,0,0,1,0,1,5,3,2,0,0,0,7,4,3,2,2,0
1990-1991,209542,Oregon State University,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',14,9,5,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1990-1991,209542,Oregon State University,Bachelor's degree,Philosophy and Religion,'38.0000',5,2,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,209542,Oregon State University,Bachelor's degree,Physical Sciences,'40.0000',38,30,8,30,23,7,0,0,0,0,0,0,3,3,0,1,0,1,2,2,0,2,2,0
1990-1991,209542,Oregon State University,Bachelor's degree,Psychology,'42.0000',84,26,58,70,21,49,1,1,0,1,1,0,3,0,3,1,0,1,7,2,5,1,1,0
1990-1991,209542,Oregon State University,Bachelor's degree,Social Sciences and History,'45.0000',263,178,85,205,134,71,6,3,3,3,1,2,7,6,1,7,6,1,18,13,5,17,15,2
1990-1991,209542,Oregon State University,Bachelor's degree,Visual and Performing Arts,'50.0000',64,28,36,46,19,27,0,0,0,0,0,0,4,2,2,2,1,1,8,4,4,4,2,2
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Agricultural Sciences,'02.0000',72,22,50,65,21,44,2,2,0,5,1,4,6,3,3,0,0,0,1,1,0,3,1,2
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Allied Health,'17.0000',20,3,17,17,3,14,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Architecture and Related Programs,'04.0000',59,41,18,52,35,17,3,2,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',34,13,21,11,3,8,20,6,14,7,4,3,0,0,0,0,0,0,0,0,0,2,1,1
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',427,209,218,307,156,151,24,10,14,20,8,12,61,29,32,0,0,0,7,3,4,8,3,5
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Business and Management,'06.0000',395,193,202,317,159,158,18,8,10,20,10,10,25,8,17,0,0,0,4,2,2,11,6,5
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Communications,'09.0000',347,93,254,276,74,202,35,10,25,16,5,11,16,3,13,0,0,0,3,1,2,1,0,1
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Computer and Information Sciences,'11.0000',131,88,43,84,67,17,4,4,0,1,0,1,27,9,18,0,0,0,4,3,1,11,5,6
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',26,19,7,25,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Education,'13.0000',84,31,53,76,27,49,2,0,2,2,2,0,1,1,0,0,0,0,3,1,2,0,0,0
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Engineering,'14.0000',453,373,80,313,258,55,12,9,3,17,15,2,70,53,17,0,0,0,8,6,2,33,32,1
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,English Language and Literature/Letters,'23.0000',400,126,274,311,105,206,40,5,35,14,7,7,17,4,13,0,0,0,15,5,10,3,0,3
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Foreign Languages and Literatures,'16.0000',143,31,112,94,15,79,8,1,7,35,13,22,3,1,2,0,0,0,2,1,1,1,0,1
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Health Sciences,'18.0000',161,46,115,115,34,81,10,0,10,9,3,6,23,8,15,1,1,0,2,0,2,1,0,1
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Home Economics,'19.0000',31,1,30,26,1,25,1,0,1,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Mathematics,'27.0000',92,46,46,76,38,38,4,1,3,2,2,0,5,1,4,1,1,0,2,2,0,2,1,1
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',9,1,8,5,1,4,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Philosophy and Religion,'38.0000',32,21,11,28,19,9,0,0,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Physical Sciences,'40.0000',91,62,29,74,51,23,2,2,0,3,1,2,7,4,3,0,0,0,2,2,0,3,2,1
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Protective Services,'43.0000',71,45,26,50,32,18,17,10,7,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Psychology,'42.0000',448,106,342,347,81,266,34,5,29,26,7,19,34,12,22,0,0,0,5,1,4,2,0,2
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Public Administration and Services,'44.0000',21,2,19,18,2,16,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Social Sciences and History,'45.0000',1373,778,595,1030,611,419,113,43,70,74,38,36,117,61,56,1,1,0,26,15,11,12,9,3
1990-1991,186380,Rutgers University-New Brunswick,Bachelor's degree,Visual and Performing Arts,'50.0000',189,57,132,150,43,107,9,6,3,10,4,6,13,1,12,1,0,1,3,2,1,3,1,2
1990-1991,122755,San Jose State University,Bachelor's degree,Allied Health,'17.0000',63,2,61,22,1,21,1,0,1,1,0,1,8,0,8,0,0,0,3,0,3,28,1,27
1990-1991,122755,San Jose State University,Bachelor's degree,Architecture and Related Programs,'04.0000',28,4,24,9,1,8,0,0,0,1,0,1,6,1,5,0,0,0,1,0,1,11,2,9
1990-1991,122755,San Jose State University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990-1991,122755,San Jose State University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',105,40,65,33,12,21,1,0,1,0,0,0,17,6,11,0,0,0,2,1,1,52,21,31
1990-1991,122755,San Jose State University,Bachelor's degree,Business and Management,'06.0000',860,381,479,247,119,128,20,9,11,43,12,31,161,61,100,3,1,2,30,14,16,356,165,191
1990-1991,122755,San Jose State University,Bachelor's degree,Communications,'09.0000',304,125,179,122,54,68,5,2,3,9,2,7,15,4,11,4,2,2,16,3,13,133,58,75
1990-1991,122755,San Jose State University,Bachelor's degree,Computer and Information Sciences,'11.0000',109,71,38,16,12,4,0,0,0,1,1,0,42,26,16,0,0,0,2,1,1,48,31,17
1990-1991,122755,San Jose State University,Bachelor's degree,Education,'13.0000',125,21,104,49,9,40,0,0,0,1,0,1,3,0,3,0,0,0,1,0,1,71,12,59
1990-1991,122755,San Jose State University,Bachelor's degree,Engineering,'14.0000',293,248,45,56,53,3,5,3,2,9,4,5,101,80,21,0,0,0,11,10,1,111,98,13
