"","League","Season","UnitPlayer1ID","UnitPlayer2ID","UnitPlayer3ID","UnitPlayer4ID","UnitPlayer5ID","OpponentPlayer1ID","OpponentPlayer2ID","OpponentPlayer3ID","OpponentPlayer4ID","OpponentPlayer5ID","UnitPlayer1Name","UnitPlayer2Name","UnitPlayer3Name","UnitPlayer4Name","UnitPlayer5Name","OpponentPlayer1Name","OpponentPlayer2Name","OpponentPlayer3Name","OpponentPlayer4Name","OpponentPlayer5Name","Observations","ElapsedSecs","PossessionsUnit","PossessionsOpponent","PointsScoredUnit","PointsScoredOpponent","OffensiveRtgUnit","OffensiveRtgOpponent","OverallRtgUnitVsOpponent","OverallRtgOpponentVsUnit","OffensiveReboundsUnit","OffensiveReboundsOpponent","DefensiveReboundsUnit","DefensiveReboundsOpponent","OffensiveReboundingRateUnit","OffensiveReboundingRateOpponent","DefensiveReboundingRateUnit","DefensiveReboundingRateOpponent","Source","Season.Type"
"570","NBA","2009 playoffs","73","25","271","298","34","245","186","194","103","197","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Carter, Anthony","Hilario, Nene","Ariza, Trevor","Bryant, Kobe","Bynum, Andrew","Fisher, Derek","Gasol, Pau","1","89","3","3","0","3","0","100","-100","100","0","0","0","3","0","NULL","NULL","1","Basketball Value","Playoffs"
"571","NBA","2009 playoffs","73","25","271","298","34","321","410","70","67","69","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Carter, Anthony","Hilario, Nene","Daniels, Antonio","Marks, Sean","Paul, Chris","Stojakovic, Peja","West, David","1","152","6","5","9","5","150","100","50","-50","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"572","NBA","2009 playoffs","73","25","271","298","34","557","222","5","6","444","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Carter, Anthony","Hilario, Nene","Hollins, Ryan","Kidd, Jason","Nowitzki, Dirk","Terry, Jason","Wright, Antoine","1","130","3","4","5","9","166.667","225","-58.3333","58.3333","2","0","0","1","0.666667","NULL","NULL","0.333333","Basketball Value","Playoffs"
"573","NBA","2009 playoffs","73","25","271","298","34","563","83","222","5","6","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Carter, Anthony","Hilario, Nene","Barea, Jose","Bass, Brandon","Kidd, Jason","Nowitzki, Dirk","Terry, Jason","1","55","2","1","3","0","150","0","150","-150","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"574","NBA","2009 playoffs","73","25","271","298","34","563","557","222","5","6","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Carter, Anthony","Hilario, Nene","Barea, Jose","Hollins, Ryan","Kidd, Jason","Nowitzki, Dirk","Terry, Jason","1","28","1","1","2","0","200","0","200","-200","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"575","NBA","2009 playoffs","73","25","271","298","34","594","70","401","67","69","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Carter, Anthony","Hilario, Nene","Armstrong, Hilton","Paul, Chris","Posey, James","Stojakovic, Peja","West, David","1","14","0","0","0","0","NULL","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"576","NBA","2009 playoffs","73","25","271","298","63","76","118","70","67","69","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Carter, Anthony","Smith, J.R.","Butler, Rasual","Chandler, Tyson","Paul, Chris","Stojakovic, Peja","West, David","1","123","4","4","7","7","175","175","0","0","0","1","0","1","0","1","0","1","Basketball Value","Playoffs"
"577","NBA","2009 playoffs","73","25","271","640","21","245","186","103","197","187","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Martin, Kenyon","Ariza, Trevor","Bryant, Kobe","Fisher, Derek","Gasol, Pau","Odom, Lamar","2","87","4","4","6","3","150","75","75","-75","0","1","2","0","NULL","0.333333","0.666667","NULL","Basketball Value","Playoffs"
"578","NBA","2009 playoffs","73","25","271","640","21","245","560","186","197","187","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Martin, Kenyon","Ariza, Trevor","Brown, Shannon","Bryant, Kobe","Gasol, Pau","Odom, Lamar","1","43","2","2","4","2","200","100","100","-100","1","0","1","0","1","0","1","0","Basketball Value","Playoffs"
"579","NBA","2009 playoffs","73","25","271","640","63","83","514","557","222","6","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Smith, J.R.","Bass, Brandon","Green, Gerald","Hollins, Ryan","Kidd, Jason","Terry, Jason","1","97","4","4","3","2","75","50","25","-25","0","1","3","3","0","0.25","0.75","1","Basketball Value","Playoffs"
"580","NBA","2009 playoffs","73","25","271","640","63","186","103","197","187","193","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Smith, J.R.","Bryant, Kobe","Fisher, Derek","Gasol, Pau","Odom, Lamar","Vujacic, Sasha","1","28","1","1","0","3","0","300","-300","300","0","2","0","0","NULL","1","0","NULL","Basketball Value","Playoffs"
"581","NBA","2009 playoffs","73","25","271","640","63","245","186","103","197","187","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Smith, J.R.","Ariza, Trevor","Bryant, Kobe","Fisher, Derek","Gasol, Pau","Odom, Lamar","3","91","3","3","3","4","100","133.333","-33.3333","33.3333","0","0","0","1","0","NULL","NULL","1","Basketball Value","Playoffs"
"582","NBA","2009 playoffs","73","25","271","640","63","245","186","575","197","459","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Smith, J.R.","Ariza, Trevor","Bryant, Kobe","Farmar, Jordan","Gasol, Pau","Walton, Luke","1","37","2","2","2","1","100","50","50","-50","0","1","0","1","0","1","0","1","Basketball Value","Playoffs"
"583","NBA","2009 playoffs","73","25","271","640","63","245","560","186","197","187","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Smith, J.R.","Ariza, Trevor","Brown, Shannon","Bryant, Kobe","Gasol, Pau","Odom, Lamar","1","45","2","1","3","0","150","0","150","-150","2","0","0","1","0.666667","NULL","NULL","0.333333","Basketball Value","Playoffs"
"584","NBA","2009 playoffs","73","25","271","640","63","245","560","186","197","459","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Smith, J.R.","Ariza, Trevor","Brown, Shannon","Bryant, Kobe","Gasol, Pau","Walton, Luke","1","122","3","4","6","4","200","100","100","-100","0","2","2","0","NULL","0.5","0.5","NULL","Basketball Value","Playoffs"
"585","NBA","2009 playoffs","73","25","271","640","63","245","560","575","197","459","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Smith, J.R.","Ariza, Trevor","Brown, Shannon","Farmar, Jordan","Gasol, Pau","Walton, Luke","1","75","2","3","5","2","250","66.6667","183.333","-183.333","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"586","NBA","2009 playoffs","73","25","271","640","63","560","186","197","187","459","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Smith, J.R.","Brown, Shannon","Bryant, Kobe","Gasol, Pau","Odom, Lamar","Walton, Luke","2","233","6","6","7","10","116.667","166.667","-50","50","0","1","2","3","0","0.333333","0.666667","1","Basketball Value","Playoffs"
"587","NBA","2009 playoffs","73","25","271","640","63","563","83","5","178","6","Andersen, Chris","Anthony, Carmelo","Billups, Chauncey","Kleiza, Linas","Smith, J.R.","Barea, Jose","Bass, Brandon","Nowitzki, Dirk","Singleton, James","Terry, Jason","2","126","3","4","7","4","233.333","100","133.333","-133.333","1","0","0","0","1","NULL","NULL","0","Basketball Value","Playoffs"
"588","NBA","2009 playoffs","73","25","298","21","63","76","118","70","401","69","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Butler, Rasual","Chandler, Tyson","Paul, Chris","Posey, James","West, David","2","51","2","2","3","1","150","50","100","-100","1","0","1","0","1","0","1","0","Basketball Value","Playoffs"
"589","NBA","2009 playoffs","73","25","298","21","63","76","321","410","70","401","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Butler, Rasual","Daniels, Antonio","Marks, Sean","Paul, Chris","Posey, James","1","148","4","5","6","7","150","140","10","-10","0","4","1","1","0","0.8","0.2","1","Basketball Value","Playoffs"
"590","NBA","2009 playoffs","73","25","298","21","63","76","410","70","401","69","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Butler, Rasual","Marks, Sean","Paul, Chris","Posey, James","West, David","1","212","8","8","8","11","100","137.5","-37.5","37.5","2","0","2","4","0.333333","0","1","0.666667","Basketball Value","Playoffs"
"591","NBA","2009 playoffs","73","25","298","21","63","83","222","5","6","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Bass, Brandon","Kidd, Jason","Nowitzki, Dirk","Terry, Jason","Wright, Antoine","1","65","2","2","2","3","100","150","-50","50","0","1","0","1","0","1","0","1","Basketball Value","Playoffs"
"592","NBA","2009 playoffs","73","25","298","21","63","83","222","178","6","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Bass, Brandon","Kidd, Jason","Singleton, James","Terry, Jason","Wright, Antoine","1","2","1","0","0","0","0","NULL","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"593","NBA","2009 playoffs","73","25","298","21","63","194","575","187","193","459","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Bynum, Andrew","Farmar, Jordan","Odom, Lamar","Vujacic, Sasha","Walton, Luke","1","53","2","2","0","2","0","100","-100","100","1","1","1","1","0.5","0.5","0.5","0.5","Basketball Value","Playoffs"
"594","NBA","2009 playoffs","73","25","298","21","63","245","186","575","197","187","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Ariza, Trevor","Bryant, Kobe","Farmar, Jordan","Gasol, Pau","Odom, Lamar","1","21","1","1","0","0","0","0","0","0","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"595","NBA","2009 playoffs","73","25","298","21","63","245","560","186","197","187","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Ariza, Trevor","Brown, Shannon","Bryant, Kobe","Gasol, Pau","Odom, Lamar","1","61","1","2","0","2","0","100","-100","100","1","2","0","1","0.5","1","0","0.5","Basketball Value","Playoffs"
"596","NBA","2009 playoffs","73","25","298","21","63","410","70","401","67","711","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Marks, Sean","Paul, Chris","Posey, James","Stojakovic, Peja","Wright, Julian","1","68","2","3","3","2","150","66.6667","83.3333","-83.3333","0","0","2","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"597","NBA","2009 playoffs","73","25","298","21","63","563","3","5","6","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Barea, Jose","Dampier, Erick","Nowitzki, Dirk","Terry, Jason","Wright, Antoine","1","13","0","1","0","2","NULL","200","NULL","NULL","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"598","NBA","2009 playoffs","73","25","298","21","63","563","83","3","6","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Barea, Jose","Bass, Brandon","Dampier, Erick","Terry, Jason","Wright, Antoine","1","111","4","4","6","5","150","125","25","-25","1","0","1","1","0.5","0","1","0.5","Basketball Value","Playoffs"
"599","NBA","2009 playoffs","73","25","298","21","63","563","83","178","6","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Barea, Jose","Bass, Brandon","Singleton, James","Terry, Jason","Wright, Antoine","1","59","2","1","5","0","250","0","250","-250","0","1","1","0","NULL","0.5","0.5","NULL","Basketball Value","Playoffs"
"600","NBA","2009 playoffs","73","25","298","21","63","563","83","222","5","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Barea, Jose","Bass, Brandon","Kidd, Jason","Nowitzki, Dirk","Wright, Antoine","2","129","4","3","2","5","50","166.667","-116.667","116.667","3","1","0","1","0.75","1","0","0.25","Basketball Value","Playoffs"
"601","NBA","2009 playoffs","73","25","298","21","63","575","197","187","193","459","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Farmar, Jordan","Gasol, Pau","Odom, Lamar","Vujacic, Sasha","Walton, Luke","1","116","3","3","5","5","166.667","166.667","0","0","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"602","NBA","2009 playoffs","73","25","298","21","63","594","70","401","67","69","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Armstrong, Hilton","Paul, Chris","Posey, James","Stojakovic, Peja","West, David","1","34","1","1","0","0","0","0","0","0","1","1","0","1","0.5","1","0","0.5","Basketball Value","Playoffs"
"603","NBA","2009 playoffs","73","25","298","21","63","594","76","70","401","69","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Martin, Kenyon","Smith, J.R.","Armstrong, Hilton","Butler, Rasual","Paul, Chris","Posey, James","West, David","1","153","4","5","10","5","250","100","150","-150","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"604","NBA","2009 playoffs","73","25","298","34","63","76","118","70","401","69","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Butler, Rasual","Chandler, Tyson","Paul, Chris","Posey, James","West, David","1","66","1","2","2","0","200","0","200","-200","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"605","NBA","2009 playoffs","73","25","298","34","63","76","118","321","70","401","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Butler, Rasual","Chandler, Tyson","Daniels, Antonio","Paul, Chris","Posey, James","1","101","4","4","3","6","75","150","-75","75","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"606","NBA","2009 playoffs","73","25","298","34","63","76","321","410","70","401","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Butler, Rasual","Daniels, Antonio","Marks, Sean","Paul, Chris","Posey, James","1","86","3","2","4","0","133.333","0","133.333","-133.333","0","0","1","1","0","0","1","1","Basketball Value","Playoffs"
"607","NBA","2009 playoffs","73","25","298","34","63","140","321","410","401","69","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Brown, Devin","Daniels, Antonio","Marks, Sean","Posey, James","West, David","1","109","3","3","3","5","100","166.667","-66.6667","66.6667","0","2","0","2","0","1","0","1","Basketball Value","Playoffs"
"608","NBA","2009 playoffs","73","25","298","34","63","186","194","575","187","193","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Bryant, Kobe","Bynum, Andrew","Farmar, Jordan","Odom, Lamar","Vujacic, Sasha","2","79","3","3","2","3","66.6667","100","-33.3333","33.3333","0","0","2","1","0","0","1","1","Basketball Value","Playoffs"
"609","NBA","2009 playoffs","73","25","298","34","63","186","194","575","187","459","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Bryant, Kobe","Bynum, Andrew","Farmar, Jordan","Odom, Lamar","Walton, Luke","1","129","4","4","4","6","100","150","-50","50","1","0","2","2","0.333333","0","1","0.666667","Basketball Value","Playoffs"
"610","NBA","2009 playoffs","73","25","298","34","63","186","575","197","187","193","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Bryant, Kobe","Farmar, Jordan","Gasol, Pau","Odom, Lamar","Vujacic, Sasha","1","158","4","4","6","6","150","150","0","0","3","1","2","1","0.75","0.333333","0.666667","0.25","Basketball Value","Playoffs"
"611","NBA","2009 playoffs","73","25","298","34","63","186","575","197","187","459","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Bryant, Kobe","Farmar, Jordan","Gasol, Pau","Odom, Lamar","Walton, Luke","1","31","1","1","2","2","200","200","0","0","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"612","NBA","2009 playoffs","73","25","298","34","63","194","575","187","193","459","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Bynum, Andrew","Farmar, Jordan","Odom, Lamar","Vujacic, Sasha","Walton, Luke","2","318","11","13","10","8","90.9091","61.5385","29.3706","-29.3706","3","3","5","5","0.375","0.375","0.625","0.625","Basketball Value","Playoffs"
"613","NBA","2009 playoffs","73","25","298","34","63","245","186","103","197","187","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Ariza, Trevor","Bryant, Kobe","Fisher, Derek","Gasol, Pau","Odom, Lamar","1","82","3","3","4","3","133.333","100","33.3333","-33.3333","0","1","1","1","0","0.5","0.5","1","Basketball Value","Playoffs"
"614","NBA","2009 playoffs","73","25","298","34","63","245","186","194","575","187","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Ariza, Trevor","Bryant, Kobe","Bynum, Andrew","Farmar, Jordan","Odom, Lamar","2","77","4","3","3","2","75","66.6667","8.33333","-8.33333","1","0","2","0","1","0","1","0","Basketball Value","Playoffs"
"615","NBA","2009 playoffs","73","25","298","34","63","245","560","197","187","193","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Ariza, Trevor","Brown, Shannon","Gasol, Pau","Odom, Lamar","Vujacic, Sasha","1","32","1","1","0","2","0","200","-200","200","0","0","0","1","0","NULL","NULL","1","Basketball Value","Playoffs"
"616","NBA","2009 playoffs","73","25","298","34","63","410","70","401","67","711","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Marks, Sean","Paul, Chris","Posey, James","Stojakovic, Peja","Wright, Julian","1","51","2","2","2","2","100","100","0","0","0","0","0","1","0","NULL","NULL","1","Basketball Value","Playoffs"
"617","NBA","2009 playoffs","73","25","298","34","63","557","1","222","5","6","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Hollins, Ryan","Howard, Josh","Kidd, Jason","Nowitzki, Dirk","Terry, Jason","1","132","7","6","7","2","100","33.3333","66.6667","-66.6667","0","0","2","2","0","0","1","1","Basketball Value","Playoffs"
"618","NBA","2009 playoffs","73","25","298","34","63","557","222","5","6","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Hollins, Ryan","Kidd, Jason","Nowitzki, Dirk","Terry, Jason","Wright, Antoine","1","71","2","3","2","0","100","0","100","-100","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"619","NBA","2009 playoffs","73","25","298","34","63","563","3","5","6","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Barea, Jose","Dampier, Erick","Nowitzki, Dirk","Terry, Jason","Wright, Antoine","1","181","5","5","8","6","160","120","40","-40","2","0","2","1","0.666667","0","1","0.333333","Basketball Value","Playoffs"
"620","NBA","2009 playoffs","73","25","298","34","63","563","83","222","5","6","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Barea, Jose","Bass, Brandon","Kidd, Jason","Nowitzki, Dirk","Terry, Jason","1","92","2","3","4","2","200","66.6667","133.333","-133.333","0","1","1","0","NULL","0.5","0.5","NULL","Basketball Value","Playoffs"
"621","NBA","2009 playoffs","73","25","298","34","63","563","83","222","5","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Barea, Jose","Bass, Brandon","Kidd, Jason","Nowitzki, Dirk","Wright, Antoine","3","207","8","7","8","6","100","85.7143","14.2857","-14.2857","0","0","4","4","0","0","1","1","Basketball Value","Playoffs"
"622","NBA","2009 playoffs","73","25","298","34","63","563","83","222","178","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Barea, Jose","Bass, Brandon","Kidd, Jason","Singleton, James","Wright, Antoine","1","38","0","1","0","0","NULL","0","NULL","NULL","2","0","0","0","1","NULL","NULL","0","Basketball Value","Playoffs"
"623","NBA","2009 playoffs","73","25","298","34","63","563","557","5","6","444","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Barea, Jose","Hollins, Ryan","Nowitzki, Dirk","Terry, Jason","Wright, Antoine","1","104","3","3","4","2","133.333","66.6667","66.6667","-66.6667","0","1","2","0","NULL","0.333333","0.666667","NULL","Basketball Value","Playoffs"
"624","NBA","2009 playoffs","73","25","298","34","63","575","197","187","193","459","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Farmar, Jordan","Gasol, Pau","Odom, Lamar","Vujacic, Sasha","Walton, Luke","2","126","5","4","6","4","120","100","20","-20","2","0","1","1","0.666667","0","1","0.333333","Basketball Value","Playoffs"
"625","NBA","2009 playoffs","73","25","298","34","63","594","70","401","67","69","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Armstrong, Hilton","Paul, Chris","Posey, James","Stojakovic, Peja","West, David","1","20","1","1","0","2","0","200","-200","200","0","0","1","0","NULL","0","1","NULL","Basketball Value","Playoffs"
"626","NBA","2009 playoffs","73","25","298","34","63","594","70","401","67","711","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Smith, J.R.","Armstrong, Hilton","Paul, Chris","Posey, James","Stojakovic, Peja","Wright, Julian","1","118","4","4","6","5","150","125","25","-25","0","2","1","1","0","0.666667","0.333333","1","Basketball Value","Playoffs"
"627","NBA","2009 playoffs","73","25","298","34","640","76","118","70","67","69","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Kleiza, Linas","Butler, Rasual","Chandler, Tyson","Paul, Chris","Stojakovic, Peja","West, David","1","108","3","4","5","9","166.667","225","-58.3333","58.3333","1","0","1","1","0.5","0","1","0.5","Basketball Value","Playoffs"
"628","NBA","2009 playoffs","73","25","298","34","640","560","194","575","187","459","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Hilario, Nene","Kleiza, Linas","Brown, Shannon","Bynum, Andrew","Farmar, Jordan","Odom, Lamar","Walton, Luke","1","187","7","7","9","10","128.571","142.857","-14.2857","14.2857","2","0","1","2","0.5","0","1","0.5","Basketball Value","Playoffs"
"629","NBA","2009 playoffs","73","25","298","640","63","245","560","575","197","459","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Kleiza, Linas","Smith, J.R.","Ariza, Trevor","Brown, Shannon","Farmar, Jordan","Gasol, Pau","Walton, Luke","1","25","1","0","2","0","200","NULL","NULL","NULL","2","0","0","0","1","NULL","NULL","0","Basketball Value","Playoffs"
"630","NBA","2009 playoffs","73","25","298","640","63","563","3","1","5","6","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Kleiza, Linas","Smith, J.R.","Barea, Jose","Dampier, Erick","Howard, Josh","Nowitzki, Dirk","Terry, Jason","1","22","1","1","0","1","0","100","-100","100","0","1","0","1","0","1","0","1","Basketball Value","Playoffs"
"631","NBA","2009 playoffs","73","25","298","640","63","563","83","1","5","6","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Kleiza, Linas","Smith, J.R.","Barea, Jose","Bass, Brandon","Howard, Josh","Nowitzki, Dirk","Terry, Jason","1","64","1","2","0","4","0","200","-200","200","0","1","2","1","0","0.333333","0.666667","1","Basketball Value","Playoffs"
"632","NBA","2009 playoffs","73","25","298","640","63","563","83","5","178","6","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Kleiza, Linas","Smith, J.R.","Barea, Jose","Bass, Brandon","Nowitzki, Dirk","Singleton, James","Terry, Jason","1","150","4","5","5","8","125","160","-35","35","2","1","1","2","0.5","0.5","0.5","0.5","Basketball Value","Playoffs"
"633","NBA","2009 playoffs","73","25","298","640","63","563","83","514","557","6","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Kleiza, Linas","Smith, J.R.","Barea, Jose","Bass, Brandon","Green, Gerald","Hollins, Ryan","Terry, Jason","1","38","1","2","2","1","200","50","150","-150","1","0","1","0","1","0","1","0","Basketball Value","Playoffs"
"634","NBA","2009 playoffs","73","25","298","640","63","563","514","557","5","6","Andersen, Chris","Anthony, Carmelo","Carter, Anthony","Kleiza, Linas","Smith, J.R.","Barea, Jose","Green, Gerald","Hollins, Ryan","Nowitzki, Dirk","Terry, Jason","1","51","2","1","4","2","200","200","0","0","2","0","1","0","1","0","1","0","Basketball Value","Playoffs"
"635","NBA","2009 playoffs","73","75","212","168","63","311","76","321","410","401","Andersen, Chris","Hart, Jason","Jones, Dahntay","Petro, Johan","Smith, J.R.","Bowen, Ryan","Butler, Rasual","Daniels, Antonio","Marks, Sean","Posey, James","1","33","1","2","1","4","100","200","-100","100","2","1","0","0","1","1","0","0","Basketball Value","Playoffs"
"636","NBA","2009 playoffs","73","75","640","168","63","245","186","194","103","187","Andersen, Chris","Hart, Jason","Kleiza, Linas","Petro, Johan","Smith, J.R.","Ariza, Trevor","Bryant, Kobe","Bynum, Andrew","Fisher, Derek","Odom, Lamar","1","71","2","2","2","4","100","200","-100","100","0","2","0","1","0","1","0","1","Basketball Value","Playoffs"
"637","NBA","2009 playoffs","73","271","34","640","63","76","118","70","401","67","Andersen, Chris","Billups, Chauncey","Hilario, Nene","Kleiza, Linas","Smith, J.R.","Butler, Rasual","Chandler, Tyson","Paul, Chris","Posey, James","Stojakovic, Peja","1","79","2","2","4","0","200","0","200","-200","2","0","2","0","1","0","1","0","Basketball Value","Playoffs"
"638","NBA","2009 playoffs","73","271","34","640","63","83","3","1","222","6","Andersen, Chris","Billups, Chauncey","Hilario, Nene","Kleiza, Linas","Smith, J.R.","Bass, Brandon","Dampier, Erick","Howard, Josh","Kidd, Jason","Terry, Jason","1","54","2","1","3","2","150","200","-50","50","1","0","0","0","1","NULL","NULL","0","Basketball Value","Playoffs"
"639","NBA","2009 playoffs","73","271","34","640","63","103","197","187","193","459","Andersen, Chris","Billups, Chauncey","Hilario, Nene","Kleiza, Linas","Smith, J.R.","Fisher, Derek","Gasol, Pau","Odom, Lamar","Vujacic, Sasha","Walton, Luke","1","28","2","1","0","2","0","200","-200","200","0","0","0","0","NULL","NULL","NULL","NULL","Basketball Value","Playoffs"
"640","NBA","2009 playoffs","73","271","34","640","63","245","194","575","187","193","Andersen, Chris","Billups, Chauncey","Hilario, Nene","Kleiza, Linas","Smith, J.R.","Ariza, Trevor","Bynum, Andrew","Farmar, Jordan","Odom, Lamar","Vujacic, Sasha","1","50","2","2","0","3","0","150","-150","150","0","1","0","2","0","1","0","1","Basketball Value","Playoffs"
"641","NBA","2009 playoffs","73","271","34","640","63","245","560","194","193","459","Andersen, Chris","Billups, Chauncey","Hilario, Nene","Kleiza, Linas","Smith, J.R.","Ariza, Trevor","Brown, Shannon","Bynum, Andrew","Vujacic, Sasha","Walton, Luke","1","78","2","2","6","2","300","100","200","-200","0","1","3","0","NULL","0.25","0.75","NULL","Basketball Value","Playoffs"
"642","NBA","2009 playoffs","73","271","34","640","63","560","186","194","193","459","Andersen, Chris","Billups, Chauncey","Hilario, Nene","Kleiza, Linas","Smith, J.R.","Brown, Shannon","Bryant, Kobe","Bynum, Andrew","Vujacic, Sasha","Walton, Luke","1","132","4","5","6","5","150","100","50","-50","2","0","1","1","0.666667","0","1","0.333333","Basketball Value","Playoffs"
