Year,unitid,Institution_Name,Sport,Cohort_Data,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.F,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.W
1999-2000,209551,University of Oregon,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),20,20,0,12,12,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1999-2000,209551,University of Oregon,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,13,13,0,9,9,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,217882,Clemson University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),45,16,29,43,15,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1999-2000,217882,Clemson University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,30,11,19,28,10,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1999-2000,217882,Clemson University,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,8,3,5,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,217882,Clemson University,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,217882,Clemson University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,217882,Clemson University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),8,4,4,3,0,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1999-2000,217882,Clemson University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,1,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1999-2000,217882,Clemson University,Basketball,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,217882,Clemson University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),19,7,12,9,3,6,5,2,3,1,1,0,0,0,0,0,0,0,1,1,0,3,0,3
1999-2000,217882,Clemson University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,13,4,9,7,2,5,3,1,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
1999-2000,217882,Clemson University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Transfer-out students,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,217882,Clemson University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),20,20,0,7,7,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,217882,Clemson University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,11,11,0,7,7,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,217882,Clemson University,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),27,10,17,22,8,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2
1999-2000,218663,University of South Carolina-Columbia,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,21,6,15,18,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
1999-2000,218663,University of South Carolina-Columbia,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,3,3,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),14,9,5,7,5,2,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1999-2000,218663,University of South Carolina-Columbia,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,3,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1999-2000,218663,University of South Carolina-Columbia,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),13,13,0,3,3,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,9,9,0,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,221999,Vanderbilt University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),12,6,6,11,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,221999,Vanderbilt University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,9,3,6,8,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,221999,Vanderbilt University,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,221999,Vanderbilt University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,221999,Vanderbilt University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,4,3,5,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,221999,Vanderbilt University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,6,3,3,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,221999,Vanderbilt University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),3,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1999-2000,221999,Vanderbilt University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1999-2000,221999,Vanderbilt University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),24,24,0,5,5,0,18,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,221999,Vanderbilt University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,18,18,0,3,3,0,14,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228246,Southern Methodist University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),19,12,7,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,228246,Southern Methodist University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,10,7,3,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228246,Southern Methodist University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),9,5,4,6,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,228246,Southern Methodist University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,5,3,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,228246,Southern Methodist University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),11,5,6,3,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,6,3,3
1999-2000,228246,Southern Methodist University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,6,3,3,3,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
1999-2000,228246,Southern Methodist University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),18,18,0,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228246,Southern Methodist University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,12,12,0,8,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228723,Texas A & M University-College Station,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),35,8,27,28,6,22,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,1,4
1999-2000,228723,Texas A & M University-College Station,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,24,3,21,19,2,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,3
1999-2000,228723,Texas A & M University-College Station,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228723,Texas A & M University-College Station,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228723,Texas A & M University-College Station,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,4,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1999-2000,228723,Texas A & M University-College Station,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228723,Texas A & M University-College Station,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),14,8,6,11,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228723,Texas A & M University-College Station,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,10,6,4,8,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228723,Texas A & M University-College Station,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),22,22,0,9,9,0,11,11,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1999-2000,228723,Texas A & M University-College Station,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,8,0,3,3,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1999-2000,228778,The University of Texas at Austin,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),46,14,32,39,13,26,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,3,1,2
1999-2000,228778,The University of Texas at Austin,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,35,11,24,28,10,18,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,3,1,2
1999-2000,228778,The University of Texas at Austin,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),12,12,0,11,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228778,The University of Texas at Austin,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228778,The University of Texas at Austin,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,2,4,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228778,The University of Texas at Austin,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,2,3,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228778,The University of Texas at Austin,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),15,5,10,10,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228778,The University of Texas at Austin,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,6,2,4,4,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228778,The University of Texas at Austin,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),17,17,0,9,9,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,228778,The University of Texas at Austin,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,8,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,1,5,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,230728,Utah State University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),9,2,7,7,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,230728,Utah State University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,2,6,6,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,230728,Utah State University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),10,10,0,2,2,0,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,4,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,243744,Stanford University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),37,21,16,29,16,13,2,2,0,2,2,0,3,1,2,0,0,0,0,0,0,1,0,1
1999-2000,243744,Stanford University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,30,15,15,25,13,12,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,1,0,1
1999-2000,243744,Stanford University,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,243744,Stanford University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,243744,Stanford University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),8,2,6,5,1,4,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1999-2000,243744,Stanford University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,7,2,5,5,1,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1999-2000,243744,Stanford University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),13,4,9,10,4,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,243744,Stanford University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,12,4,8,9,4,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,243744,Stanford University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),14,14,0,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,243744,Stanford University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,13,13,0,7,7,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
