Player,Team,Agency,Primary_Agent,Secondary_Agent,2011_2012_Salary,Id.Date,Draftexpress_Player_Bio_URL,Draftexpress_Comprehensive_Player_Stats_UR,Draftexpress_Agent_URL,Draftexpress_Team_URL
George Hill,Pacers,Reid Entertainment,Michael Whitaker,,"$2,086,359.00",6/30/2012,http://draftexpress.com/profile/George-Hill-5067/,http://draftexpress.com/profile/George-Hill-5067/stats,http://draftexpress.com/agents/agency/Reid-Entertainment-47/,http://draftexpress.com/clubhouse/Pacers-9/
Ed Davis,Raptors,Landmark Sports Agency,Rob Pelinka,,"$2,063,040.00",6/30/2012,http://draftexpress.com/profile/Ed-Davis-1354/,http://draftexpress.com/profile/Ed-Davis-1354/stats,http://draftexpress.com/agents/agency/Landmark-Sports-Agency-71/,http://draftexpress.com/clubhouse/Raptors-5/
Darrell Arthur,Grizzlies,No Affiliated Agency,Jerry Hicks,,"$2,027,119.00",6/30/2012,http://draftexpress.com/profile/Darrell-Arthur-484/,http://draftexpress.com/profile/Darrell-Arthur-484/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,http://draftexpress.com/clubhouse/Grizzlies-18/
Alec Burks,Jazz,ASM Sports,Andy Miller,,"$2,020,200.00",6/30/2012,http://draftexpress.com/profile/Alec-Burks-5819/,http://draftexpress.com/profile/Alec-Burks-5819/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Jazz-25/
D.J. White,Bobcats,24/7 Sports Management,Jeffrey Wechsler,,"$2,001,167.00",6/30/2012,http://draftexpress.com/profile/D.J.-White-224/,http://draftexpress.com/profile/D.J.-White-224/stats,http://draftexpress.com/agents/agency/24-7-Sports-Management-68/,http://draftexpress.com/clubhouse/Bobcats-12/
Chauncey Billups,Clippers,ASM Sports,Andy Miller,,"$2,000,000.00",6/30/2012,http://draftexpress.com/profile/Chauncey-Billups-1684/,http://draftexpress.com/profile/Chauncey-Billups-1684/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Clippers-27/
Earl Watson,Jazz,Priority Sports,Mark Bartelstein,,"$2,000,000.00",6/30/2012,http://draftexpress.com/profile/Earl-Watson-4787/,http://draftexpress.com/profile/Earl-Watson-4787/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Jazz-25/
Josh Howard,Jazz,No Affiliated Agency,Derek Lafayette,,"$2,000,000.00",6/30/2012,http://draftexpress.com/profile/Josh-Howard-2887/,http://draftexpress.com/profile/Josh-Howard-2887/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,http://draftexpress.com/clubhouse/Jazz-25/
Patrick Patterson,Rockets,Capitol Sports Management,Odell McCants,,"$1,959,960.00",6/30/2012,http://draftexpress.com/profile/Patrick-Patterson-1225/,http://draftexpress.com/profile/Patrick-Patterson-1225/stats,http://draftexpress.com/agents/agency/Capitol-Sports-Management-127/,http://draftexpress.com/clubhouse/Rockets-17/
Austin Daye,Pistons,BDA Sports,Bill Duffy,,"$1,929,600.00",6/30/2012,http://draftexpress.com/profile/Austin-Daye-1316/,http://draftexpress.com/profile/Austin-Daye-1316/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Pistons-8/
Markieff Morris,Suns,Dutt Sports Services,Tony Dutt,,"$1,919,160.00",6/30/2012,http://draftexpress.com/profile/Markieff-Morris-5179/,http://draftexpress.com/profile/Markieff-Morris-5179/stats,http://draftexpress.com/agents/agency/Dutt-Sports-Services-37/,http://draftexpress.com/clubhouse/Suns-29/
Matt Barnes,Lakers,Goodwin Sports Management,Aaron Goodwin,,"$1,906,200.00",6/30/2012,http://draftexpress.com/profile/Matt-Barnes-1592/,http://draftexpress.com/profile/Matt-Barnes-1592/stats,http://draftexpress.com/agents/agency/Goodwin-Sports-Management-7/,http://draftexpress.com/clubhouse/Lakers-28/
Larry Sanders,Bucks,ASM Sports,Andy Miller,,"$1,861,920.00",6/30/2012,http://draftexpress.com/profile/Larry-Sanders-5148/,http://draftexpress.com/profile/Larry-Sanders-5148/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Bucks-10/
Omer Asik,Bulls,ASM Sports,Andy Miller,Justin Zanik,"$1,857,500.00",6/30/2012,http://draftexpress.com/profile/Omer-Asik-5033/,http://draftexpress.com/profile/Omer-Asik-5033/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Bulls-6/
James Johnson,Raptors,Priority Sports,Mark Bartelstein,Reggie Brown,"$1,833,120.00",6/30/2012,http://draftexpress.com/profile/James-Johnson-5053/,http://draftexpress.com/profile/James-Johnson-5053/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Raptors-5/
Marcus Morris,Rockets,Dutt Sports Services,Tony Dutt,,"$1,823,280.00",6/30/2012,http://draftexpress.com/profile/Marcus-Morris-5178/,http://draftexpress.com/profile/Marcus-Morris-5178/stats,http://draftexpress.com/agents/agency/Dutt-Sports-Services-37/,http://draftexpress.com/clubhouse/Rockets-17/
Luke Babbitt,Trailblazers,BDA Sports,Bill Duffy,,"$1,768,800.00",6/30/2012,http://draftexpress.com/profile/Luke-Babbitt-1340/,http://draftexpress.com/profile/Luke-Babbitt-1340/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Trailblazers-23/
Jrue Holiday,76ers,Dutt Sports Services,Tony Dutt,,"$1,741,440.00",6/30/2012,http://draftexpress.com/profile/Jrue-Holiday-1108/,http://draftexpress.com/profile/Jrue-Holiday-1108/stats,http://draftexpress.com/agents/agency/Dutt-Sports-Services-37/,http://draftexpress.com/clubhouse/76-ers-4/
Kawhi Leonard,Spurs,Impact Sports Basketball,Mitch Frankel,Brian Elfus,"$1,731,960.00",6/30/2012,http://draftexpress.com/profile/Kawhi-Leonard-5821/,http://draftexpress.com/profile/Kawhi-Leonard-5821/stats,http://draftexpress.com/agents/agency/Impact-Sports-Basketball-92/,http://draftexpress.com/clubhouse/Spurs-20/
Keith Bogans,Bulls,Lagardere Unlimited,Dan Fegan,,"$1,728,000.00",6/30/2012,http://draftexpress.com/profile/Keith-Bogans-1715/,http://draftexpress.com/profile/Keith-Bogans-1715/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,http://draftexpress.com/clubhouse/Bulls-6/
Kevin Seraphin,Wizards,Comsport,Bouna Ndiaye,,"$1,680,360.00",6/30/2012,http://draftexpress.com/profile/Kevin-Seraphin-5278/,http://draftexpress.com/profile/Kevin-Seraphin-5278/stats,http://draftexpress.com/agents/agency/Comsport-25/,http://draftexpress.com/clubhouse/Wizards-15/
Donte Greene,Kings,Blackwave Media Group,Bill Strickland,,"$1,679,913.00",6/30/2012,http://draftexpress.com/profile/Donte-Greene-1066/,http://draftexpress.com/profile/Donte-Greene-1066/stats,http://draftexpress.com/agents/agency/Blackwave-Media-Group-91/,http://draftexpress.com/clubhouse/Kings-30/
Renaldo Balkman,Knicks,Arete Sports Agency,Andre Buck,,"$1,675,000.00",6/30/2012,http://draftexpress.com/profile/Renaldo-Balkman-588/,http://draftexpress.com/profile/Renaldo-Balkman-588/stats,http://draftexpress.com/agents/agency/Arete-Sports-Agency-136/,http://draftexpress.com/clubhouse/Knicks-3/
Ty Lawson,Nuggets,Creative Artists Agency,Leon Rose,,"$1,654,440.00",6/30/2012,http://draftexpress.com/profile/Ty-Lawson-485/,http://draftexpress.com/profile/Ty-Lawson-485/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Nuggets-21/
Nikola Vucevic,76ers,BDA Sports,Rade Filipovich,,"$1,645,440.00",6/30/2012,http://draftexpress.com/profile/Nikola-Vucevic-5828/,http://draftexpress.com/profile/Nikola-Vucevic-5828/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/76-ers-4/
Eric Bledsoe,Clippers,Creative Artists Agency,Leon Rose,,"$1,596,360.00",6/30/2012,http://draftexpress.com/profile/Eric-Bledsoe-5786/,http://draftexpress.com/profile/Eric-Bledsoe-5786/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Clippers-27/
Jeff Teague,Hawks,ASM Sports,Andy Miller,,"$1,579,920.00",6/30/2012,http://draftexpress.com/profile/Jeff-Teague-5293/,http://draftexpress.com/profile/Jeff-Teague-5293/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Hawks-11/
Iman Shumpert,Knicks,Rogue Sports,Happy Walters,,"$1,563,120.00",6/30/2012,http://draftexpress.com/profile/Iman-Shumpert-5156/,http://draftexpress.com/profile/Iman-Shumpert-5156/stats,http://draftexpress.com/agents/agency/Rogue-Sports-93/,http://draftexpress.com/clubhouse/Knicks-3/
Avery Bradley,Celtics,Lagardere Unlimited,Mitchell Butler,,"$1,524,480.00",6/30/2012,http://draftexpress.com/profile/Avery-Bradley-5285/,http://draftexpress.com/profile/Avery-Bradley-5285/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,http://draftexpress.com/clubhouse/Celtics-1/
Eric Maynor,Thunder,ASM Sports,Andrew Vye,,"$1,516,880.00",6/30/2012,http://draftexpress.com/profile/Eric-Maynor-1262/,http://draftexpress.com/profile/Eric-Maynor-1262/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Thunder-24/
Gary Forbes,Raptors,Premier Sports,Greg Nunn,,"$1,500,000.00",6/30/2012,http://draftexpress.com/profile/Gary-Forbes-5073/,http://draftexpress.com/profile/Gary-Forbes-5073/stats,http://draftexpress.com/agents/agency/Premier-Sports-114/,http://draftexpress.com/clubhouse/Raptors-5/
Greg Oden,Trailblazers,BDA Sports,Mike Conley Sr,,"$1,500,000.00",6/30/2012,http://draftexpress.com/profile/Greg-Oden-237/,http://draftexpress.com/profile/Greg-Oden-237/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Trailblazers-23/
James Jones,Heat,Bell Management International,Joel Bell,,"$1,500,000.00",6/30/2012,http://draftexpress.com/profile/James-Jones-3077/,http://draftexpress.com/profile/James-Jones-3077/stats,http://draftexpress.com/agents/agency/Bell-Management-International-50/,http://draftexpress.com/clubhouse/Heat-13/
Jeff Pendergraph,Pacers,Impact Sports Basketball,Mitch Frankel,,"$1,500,000.00",6/30/2012,http://draftexpress.com/profile/Jeff-Pendergraph-1165/,http://draftexpress.com/profile/Jeff-Pendergraph-1165/stats,http://draftexpress.com/agents/agency/Impact-Sports-Basketball-92/,http://draftexpress.com/clubhouse/Pacers-9/
Sebastian Telfair,Suns,ASM Sports,Andy Miller,,"$1,500,000.00",6/30/2012,http://draftexpress.com/profile/Sebastian-Telfair-4558/,http://draftexpress.com/profile/Sebastian-Telfair-4558/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Suns-29/
Chris Singleton,Wizards,BDA Sports,Bill Duffy,,"$1,485,000.00",6/30/2012,http://draftexpress.com/profile/Chris-Singleton-1342/,http://draftexpress.com/profile/Chris-Singleton-1342/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Wizards-15/
Darren Collison,Pacers,BDA Sports,Rade Filipovich,Bill Duffy,"$1,455,960.00",6/30/2012,http://draftexpress.com/profile/Darren-Collison-1149/,http://draftexpress.com/profile/Darren-Collison-1149/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Pacers-9/
Tobias Harris,Bucks,Creative Artists Agency,Henry Thomas,,"$1,418,160.00",6/30/2012,http://draftexpress.com/profile/Tobias-Harris-5740/,http://draftexpress.com/profile/Tobias-Harris-5740/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Bucks-10/
J.R. Smith,Knicks,Creative Artists Agency,Leon Rose,,"$1,411,290.00",6/30/2012,http://draftexpress.com/profile/J.R.-Smith-4419/,http://draftexpress.com/profile/J.R.-Smith-4419/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Knicks-3/
Craig Brackins,76ers,ASM Sports,Andy Miller,,"$1,404,960.00",6/30/2012,http://draftexpress.com/profile/Craig-Brackins-1147/,http://draftexpress.com/profile/Craig-Brackins-1147/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/76-ers-4/
James Anderson,Spurs,ASM Sports,Andy Miller,,"$1,402,540.00",6/30/2012,http://draftexpress.com/profile/James-Anderson-5106/,http://draftexpress.com/profile/James-Anderson-5106/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Spurs-20/
Anthony Carter,Raptors,BDA Sports,Bill Duffy,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Anthony-Carter-1943/,http://draftexpress.com/profile/Anthony-Carter-1943/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Raptors-5/
Baron Davis,Knicks,BDA Sports,Todd Ramasar,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Baron-Davis-2152/,http://draftexpress.com/profile/Baron-Davis-2152/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Knicks-3/
Brian Cardinal,Mavericks,Priority Sports,Mark Bartelstein,Brad Ames,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Brian-Cardinal-1922/,http://draftexpress.com/profile/Brian-Cardinal-1922/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Mavericks-16/
Brian Scalabrine,Bulls,Wasserman Media Group,Arn Tellem,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Brian-Scalabrine-4240/,http://draftexpress.com/profile/Brian-Scalabrine-4240/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Bulls-6/
Eddy Curry,Heat,Creative Artists Agency,Leon Rose,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Eddy-Curry-2119/,http://draftexpress.com/profile/Eddy-Curry-2119/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Heat-13/
Jamaal Magloire,Raptors,Wasserman Media Group,Arn Tellem,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Jamaal-Magloire-3396/,http://draftexpress.com/profile/Jamaal-Magloire-3396/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Raptors-5/
Jason Collins,Hawks,Wasserman Media Group,Arn Tellem,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Jason-Collins-2028/,http://draftexpress.com/profile/Jason-Collins-2028/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Hawks-11/
Jerry Stackhouse,Hawks,Excel Sports Management,Jeff Schwartz,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Jerry-Stackhouse-4458/,http://draftexpress.com/profile/Jerry-Stackhouse-4458/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,http://draftexpress.com/clubhouse/Hawks-11/
Juwan Howard,Heat,FAME,David Falk,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Juwan-Howard-2883/,http://draftexpress.com/profile/Juwan-Howard-2883/stats,http://draftexpress.com/agents/agency/FAME-44/,http://draftexpress.com/clubhouse/Heat-13/
Kurt Thomas,Trailblazers,No Affiliated Agency,Jerry Hicks,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Kurt-Thomas-4582/,http://draftexpress.com/profile/Kurt-Thomas-4582/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,http://draftexpress.com/clubhouse/Trailblazers-23/
Mike Bibby,Knicks,FAME,David Falk,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Mike-Bibby-1678/,http://draftexpress.com/profile/Mike-Bibby-1678/stats,http://draftexpress.com/agents/agency/FAME-44/,http://draftexpress.com/clubhouse/Knicks-3/
Tony Battie,76ers,Williams & Connolly,Jim Tanner,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Tony-Battie-1618/,http://draftexpress.com/profile/Tony-Battie-1618/stats,http://draftexpress.com/agents/agency/Williams-&-Connolly-15/,http://draftexpress.com/clubhouse/76-ers-4/
Tracy Mcgrady,Hawks,Wasserman Media Group,Arn Tellem,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Tracy-Mcgrady-3517/,http://draftexpress.com/profile/Tracy-Mcgrady-3517/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Hawks-11/
Troy Murphy,Lakers,Lagardere Unlimited,Dan Fegan,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Troy-Murphy-3696/,http://draftexpress.com/profile/Troy-Murphy-3696/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,http://draftexpress.com/clubhouse/Lakers-28/
Vladimir Radmanovic,Hawks,DB Hoops,David Bauman,,"$1,352,181.00",6/30/2012,http://draftexpress.com/profile/Vladimir-Radmanovic-4013/,http://draftexpress.com/profile/Vladimir-Radmanovic-4013/stats,http://draftexpress.com/agents/agency/DB-Hoops-80/,http://draftexpress.com/clubhouse/Hawks-11/
Elliot Williams,Trailblazers,Wasserman Media Group,Thad Foucher,,"$1,348,800.00",6/30/2012,http://draftexpress.com/profile/Elliot-Williams-5153/,http://draftexpress.com/profile/Elliot-Williams-5153/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Trailblazers-23/
Omri Casspi,Cavaliers,Creative Artists Agency,Steven Heumann,,"$1,341,960.00",6/30/2012,http://draftexpress.com/profile/Omri-Casspi-538/,http://draftexpress.com/profile/Omri-Casspi-538/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Cavaliers-7/
Trevor Booker,Wizards,ASM Sports,Andy Miller,,"$1,294,920.00",6/30/2012,http://draftexpress.com/profile/Trevor-Booker-1305/,http://draftexpress.com/profile/Trevor-Booker-1305/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Wizards-15/
Byron Mullens,Bobcats,ASM Sports,Andy Miller,,"$1,288,200.00",6/30/2012,http://draftexpress.com/profile/Byron-Mullens-1107/,http://draftexpress.com/profile/Byron-Mullens-1107/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Bobcats-12/
Brian Cook,Wizards,Priority Sports,Mark Bartelstein,,"$1,265,976.00",6/30/2012,http://draftexpress.com/profile/Brian-Cook-2054/,http://draftexpress.com/profile/Brian-Cook-2054/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Wizards-15/
Kenneth Faried,Nuggets,Wasserman Media Group,Thad Foucher,,"$1,254,720.00",6/30/2012,http://draftexpress.com/profile/Kenneth-Faried-5325/,http://draftexpress.com/profile/Kenneth-Faried-5325/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Nuggets-21/
Serge Ibaka,Thunder,ASM Sports,Andy Miller,Justin Zanik,"$1,246,680.00",6/30/2012,http://draftexpress.com/profile/Serge-Ibaka-1302/,http://draftexpress.com/profile/Serge-Ibaka-1302/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Thunder-24/
Damion James,Nets,Priority Sports,Mark Bartelstein,,"$1,243,080.00",6/30/2012,http://draftexpress.com/profile/Damion-James-1074/,http://draftexpress.com/profile/Damion-James-1074/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Nets-2/
Rodrigue Beaubois,Mavericks,Comsport,Bouna Ndiaye,,"$1,236,720.00",6/30/2012,http://draftexpress.com/profile/Rodrigue-Beaubois-1298/,http://draftexpress.com/profile/Rodrigue-Beaubois-1298/stats,http://draftexpress.com/agents/agency/Comsport-25/,http://draftexpress.com/clubhouse/Mavericks-16/
Jamaal Tinsley,Jazz,IAM Sports,Raymond Brothers,,"$1,229,255.00",6/30/2012,http://draftexpress.com/profile/Jamaal-Tinsley-4615/,http://draftexpress.com/profile/Jamaal-Tinsley-4615/stats,http://draftexpress.com/agents/agency/IAM-Sports-94/,http://draftexpress.com/clubhouse/Jazz-25/
Jared Jeffries,Knicks,ASM Sports,Andy Miller,,"$1,229,255.00",6/30/2012,http://draftexpress.com/profile/Jared-Jeffries-2980/,http://draftexpress.com/profile/Jared-Jeffries-2980/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Knicks-3/
Maurice Evans,Wizards,Montgomery Sports Group,Roger Montgomery,,"$1,229,255.00",6/30/2012,http://draftexpress.com/profile/Maurice-Evans-2381/,http://draftexpress.com/profile/Maurice-Evans-2381/stats,http://draftexpress.com/agents/agency/Montgomery-Sports-Group-59/,http://draftexpress.com/clubhouse/Wizards-15/
Rasual Butler,Raptors,ASM Sports,Andy Miller,,"$1,229,255.00",6/30/2012,http://draftexpress.com/profile/Rasual-Butler-1895/,http://draftexpress.com/profile/Rasual-Butler-1895/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Raptors-5/
Reggie Evans,Clippers,Lagardere Unlimited,Dan Fegan,Byron Irvin,"$1,229,255.00",6/30/2012,http://draftexpress.com/profile/Reggie-Evans-2383/,http://draftexpress.com/profile/Reggie-Evans-2383/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,http://draftexpress.com/clubhouse/Clippers-27/
Jannero Pargo,Hawks,Priority Sports,Mark Bartelstein,Brad Ames,"$1,223,166.00",6/30/2012,http://draftexpress.com/profile/Jannero-Pargo-3864/,http://draftexpress.com/profile/Jannero-Pargo-3864/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Hawks-11/
Jason Kapono,Cavaliers,Wasserman Media Group,Arn Tellem,Greg Lawrence,"$1,223,166.00",6/30/2012,http://draftexpress.com/profile/Jason-Kapono-3101/,http://draftexpress.com/profile/Jason-Kapono-3101/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Cavaliers-7/
Marquis Daniels,Celtics,Priority Sports,Mark Bartelstein,Reggie Brown,"$1,223,166.00",6/30/2012,http://draftexpress.com/profile/Marquis-Daniels-2134/,http://draftexpress.com/profile/Marquis-Daniels-2134/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Celtics-1/
Roger Mason Jr,Wizards,ASM Sports,Andy Miller,,"$1,223,166.00",6/30/2012,http://draftexpress.com/profile/Roger-Mason-Jr-3455/,http://draftexpress.com/profile/Roger-Mason-Jr-3455/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Wizards-15/
Sasha Pavlovic,Celtics,Lagardere Unlimited,Dan Fegan,,"$1,223,166.00",6/30/2012,http://draftexpress.com/profile/Sasha-Pavlovic-3894/,http://draftexpress.com/profile/Sasha-Pavlovic-3894/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,http://draftexpress.com/clubhouse/Celtics-1/
Willie Green,Hawks,Goodwin Sports Management,Noah Croom,,"$1,223,166.00",6/30/2012,http://draftexpress.com/profile/Willie-Green-2634/,http://draftexpress.com/profile/Willie-Green-2634/stats,http://draftexpress.com/agents/agency/Goodwin-Sports-Management-7/,http://draftexpress.com/clubhouse/Hawks-11/
Royal Ivey,Thunder,Williams & Connolly,Jim Tanner,,"$1,200,000.00",6/30/2012,http://draftexpress.com/profile/Royal-Ivey-2930/,http://draftexpress.com/profile/Royal-Ivey-2930/stats,http://draftexpress.com/agents/agency/Williams-&-Connolly-15/,http://draftexpress.com/clubhouse/Thunder-24/
Taj Gibson,Bulls,Priority Sports,Mark Bartelstein,,"$1,195,680.00",6/30/2012,http://draftexpress.com/profile/Taj-Gibson-1164/,http://draftexpress.com/profile/Taj-Gibson-1164/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Bulls-6/
Dominique Jones,Mavericks,Ariston Group,Michael Hodges,,"$1,193,280.00",6/30/2012,http://draftexpress.com/profile/Dominique-Jones-5052/,http://draftexpress.com/profile/Dominique-Jones-5052/stats,http://draftexpress.com/agents/agency/Ariston-Group-123/,http://draftexpress.com/clubhouse/Mavericks-16/
Earl Clark,Magic,Rogue Sports,Happy Walters,,"$1,160,000.00",6/30/2012,http://draftexpress.com/profile/Earl-Clark-488/,http://draftexpress.com/profile/Earl-Clark-488/stats,http://draftexpress.com/agents/agency/Rogue-Sports-93/,http://draftexpress.com/clubhouse/Magic-14/
Reggie Jackson,Thunder,Priority Sports,Mark Bartelstein,Reggie Brown,"$1,156,320.00",6/30/2012,http://draftexpress.com/profile/Reggie-Jackson-6325/,http://draftexpress.com/profile/Reggie-Jackson-6325/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Thunder-24/
Wayne Ellington,Timberwolves,Wasserman Media Group,Arn Tellem,,"$1,154,040.00",6/30/2012,http://draftexpress.com/profile/Wayne-Ellington-482/,http://draftexpress.com/profile/Wayne-Ellington-482/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Timberwolves-22/
Quincy Pondexter,Grizzlies,Wasserman Media Group,Arn Tellem,Greg Lawrence,"$1,153,800.00",6/30/2012,http://draftexpress.com/profile/Quincy-Pondexter-1122/,http://draftexpress.com/profile/Quincy-Pondexter-1122/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Grizzlies-18/
Damien Wilkins,Pistons,Priority Sports,Mark Bartelstein,Brad Ames,"$1,146,337.00",6/30/2012,http://draftexpress.com/profile/Damien-Wilkins-4870/,http://draftexpress.com/profile/Damien-Wilkins-4870/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Pistons-8/
Delonte West,Mavericks,Goodwin Sports Management,Noah Croom,,"$1,146,337.00",6/30/2012,http://draftexpress.com/profile/Delonte-West-4824/,http://draftexpress.com/profile/Delonte-West-4824/stats,http://draftexpress.com/agents/agency/Goodwin-Sports-Management-7/,http://draftexpress.com/clubhouse/Mavericks-16/
Toney Douglas,Knicks,FAME,David Falk,,"$1,145,640.00",6/30/2012,http://draftexpress.com/profile/Toney-Douglas-1231/,http://draftexpress.com/profile/Toney-Douglas-1231/stats,http://draftexpress.com/agents/agency/FAME-44/,http://draftexpress.com/clubhouse/Knicks-3/
Jordan Crawford,Wizards,Creative Artists Agency,Aaron Mintz,,"$1,120,440.00",6/30/2012,http://draftexpress.com/profile/Jordan-Crawford-5732/,http://draftexpress.com/profile/Jordan-Crawford-5732/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Wizards-15/
Greivis Vasquez,Grizzlies,Interperformances,Herb Rudoy,,"$1,113,600.00",6/30/2012,http://draftexpress.com/profile/Greivis-Vasquez-1133/,http://draftexpress.com/profile/Greivis-Vasquez-1133/stats,http://draftexpress.com/agents/agency/Interperformances-9/,http://draftexpress.com/clubhouse/Grizzlies-18/
