Year,Model,Photo.Type,URL.Image,URL.Page,Model.ID,Photo,Models.Years.Photos,Image.Type
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/2/35,jeisa_chiminazzo,2,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/3/35,jeisa_chiminazzo,3,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/4/35,jeisa_chiminazzo,4,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/5/35,jeisa_chiminazzo,5,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/6/35,jeisa_chiminazzo,6,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/7/35,jeisa_chiminazzo,7,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/8/35,jeisa_chiminazzo,8,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/9/35,jeisa_chiminazzo,9,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/10/35,jeisa_chiminazzo,10,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/11/35,jeisa_chiminazzo,11,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/12/35,jeisa_chiminazzo,12,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/13/35,jeisa_chiminazzo,13,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/14/35,jeisa_chiminazzo,14,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/15/35,jeisa_chiminazzo,15,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/16/35,jeisa_chiminazzo,16,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_17.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/17/35,jeisa_chiminazzo,17,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_18.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/18/35,jeisa_chiminazzo,18,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_19.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/19/35,jeisa_chiminazzo,19,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/20/35,jeisa_chiminazzo,20,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/21/35,jeisa_chiminazzo,21,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/22/35,jeisa_chiminazzo,22,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/23/35,jeisa_chiminazzo,23,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/24/35,jeisa_chiminazzo,24,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/25/35,jeisa_chiminazzo,25,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/26/35,jeisa_chiminazzo,26,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/27/35,jeisa_chiminazzo,27,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/28/35,jeisa_chiminazzo,28,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/29/35,jeisa_chiminazzo,29,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/30/35,jeisa_chiminazzo,30,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/31/35,jeisa_chiminazzo,31,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/32/35,jeisa_chiminazzo,32,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/33/35,jeisa_chiminazzo,33,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/34/35,jeisa_chiminazzo,34,35,jpg
2008,Jeisa Chiminazzo,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jeisa-chiminazzo_behind_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jeisa_chiminazzo/2008/rookies/35/35,jeisa_chiminazzo,35,35,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/1/57,jessica_gomes,1,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/2/57,jessica_gomes,2,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/3/57,jessica_gomes,3,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/4/57,jessica_gomes,4,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/5/57,jessica_gomes,5,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/6/57,jessica_gomes,6,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/7/57,jessica_gomes,7,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/8/57,jessica_gomes,8,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/9/57,jessica_gomes,9,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/10/57,jessica_gomes,10,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/11/57,jessica_gomes,11,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/12/57,jessica_gomes,12,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/13/57,jessica_gomes,13,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/14/57,jessica_gomes,14,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/15/57,jessica_gomes,15,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/16/57,jessica_gomes,16,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_17.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/17/57,jessica_gomes,17,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_18.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/18/57,jessica_gomes,18,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_19.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/19/57,jessica_gomes,19,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_20.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/20/57,jessica_gomes,20,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_21.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/21/57,jessica_gomes,21,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_22.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/22/57,jessica_gomes,22,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_23.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/23/57,jessica_gomes,23,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_24.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/24/57,jessica_gomes,24,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_25.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/25/57,jessica_gomes,25,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_26.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/26/57,jessica_gomes,26,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_27.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/27/57,jessica_gomes,27,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_28.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/28/57,jessica_gomes,28,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_29.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/29/57,jessica_gomes,29,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_30.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/30/57,jessica_gomes,30,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_31.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/31/57,jessica_gomes,31,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_32.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/32/57,jessica_gomes,32,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_33.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/33/57,jessica_gomes,33,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_34.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/34/57,jessica_gomes,34,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_35.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/35/57,jessica_gomes,35,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_36.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/36/57,jessica_gomes,36,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/37/57,jessica_gomes,37,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/38/57,jessica_gomes,38,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/39/57,jessica_gomes,39,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/40/57,jessica_gomes,40,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/41/57,jessica_gomes,41,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/42/57,jessica_gomes,42,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/43/57,jessica_gomes,43,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/44/57,jessica_gomes,44,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/45/57,jessica_gomes,45,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/46/57,jessica_gomes,46,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/47/57,jessica_gomes,47,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/48/57,jessica_gomes,48,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/49/57,jessica_gomes,49,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/50/57,jessica_gomes,50,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_15.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/51/57,jessica_gomes,51,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/52/57,jessica_gomes,52,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_17.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/53/57,jessica_gomes,53,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_18.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/54/57,jessica_gomes,54,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_19.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/55/57,jessica_gomes,55,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_20.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/56/57,jessica_gomes,56,57,jpg
2008,Jessica Gomes,Rookies,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-gomes_behind_21.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_gomes/2008/rookies/57/57,jessica_gomes,57,57,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/1/46,jessica_white,1,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/2/46,jessica_white,2,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/3/46,jessica_white,3,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/4/46,jessica_white,4,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/5/46,jessica_white,5,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/6/46,jessica_white,6,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/7/46,jessica_white,7,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_08.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/8/46,jessica_white,8,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_09.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/9/46,jessica_white,9,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_10.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/10/46,jessica_white,10,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_11.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/11/46,jessica_white,11,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_12.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/12/46,jessica_white,12,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_13.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/13/46,jessica_white,13,46,jpg
2008,Jessica White,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2008/08_jessica-white_14.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/jessica_white/2008/model/14/46,jessica_white,14,46,jpg
