"","Sport","Facet_Type","Facet_Value","Fangraph_URL","Date","Variable","Value"
"428","Baseball","Entity","Toledo Mud Hens","http://www.sportsfangraph.com/team/toledo-mud-hens",2012-12-06,"Facebook Fans",54890
"429","Baseball","Entity","Reno Aces","http://www.sportsfangraph.com/team/reno-aces",2012-12-06,"Facebook Fans",27988
"430","Baseball","Entity","Durham Bulls","http://www.sportsfangraph.com/team/durham-bulls",2012-12-06,"Facebook Fans",26634
"431","Baseball","Entity","Bradenton Marauders","http://www.sportsfangraph.com/team/bradenton-marauders",2012-12-06,"Facebook Fans",6236
"432","Baseball","Entity","Indianapolis Indians","http://www.sportsfangraph.com/team/indianapolis-indians",2012-12-06,"Facebook Fans",21965
"433","Baseball","Entity","Pawtucket Red Sox","http://www.sportsfangraph.com/team/pawtucket-red-sox",2012-12-06,"Facebook Fans",23456
"434","Baseball","Entity","Sacramento River Cats","http://www.sportsfangraph.com/team/sacramento-river-cats",2012-12-06,"Facebook Fans",25307
"435","Baseball","Entity","Fresno Grizzlies","http://www.sportsfangraph.com/team/fresno-grizzlies",2012-12-06,"Facebook Fans",22338
"436","Baseball","Entity","Tulsa Drillers","http://www.sportsfangraph.com/team/tulsa-drillers",2012-12-06,"Facebook Fans",24885
"437","Baseball","Entity","Portland Sea Dogs","http://www.sportsfangraph.com/team/portland-sea-dogs",2012-12-06,"Facebook Fans",22368
"438","Baseball","Entity","Lehigh Valley IronPigs","http://www.sportsfangraph.com/team/lehigh-valley-ironpigs",2012-12-06,"Facebook Fans",18905
"439","Baseball","Entity","Buffalo Bisons","http://www.sportsfangraph.com/team/buffalo-bison",2012-12-06,"Facebook Fans",19981
"440","Baseball","Entity","Gwinnett Braves","http://www.sportsfangraph.com/team/gwinnett-braves",2012-12-06,"Facebook Fans",20455
"441","Baseball","Entity","Columbus Clippers","http://www.sportsfangraph.com/team/columbus-clippers",2012-12-06,"Facebook Fans",16519
"442","Baseball","Entity","Lansing Lugnuts","http://www.sportsfangraph.com/team/lansing-lugnuts",2012-12-06,"Facebook Fans",24176
"443","Baseball","Entity","Springfield Cardinals","http://www.sportsfangraph.com/team/springfield-cardinals",2012-12-06,"Facebook Fans",20919
"444","Baseball","Entity","Iowa Cubs","http://www.sportsfangraph.com/team/iowa-cubs",2012-12-06,"Facebook Fans",12809
"445","Baseball","Entity","Fort Wayne TinCaps","http://www.sportsfangraph.com/team/fort-wayne-tincaps",2012-12-06,"Facebook Fans",20244
"446","Baseball","Entity","Reading Phillies","http://www.sportsfangraph.com/team/reading-phillies",2012-12-06,"Facebook Fans",17733
"447","Baseball","Entity","Charleston RiverDogs","http://www.sportsfangraph.com/team/charleston-riverdogs",2012-12-06,"Facebook Fans",16868
"448","Baseball","Entity","Round Rock Express","http://www.sportsfangraph.com/team/round-rock-express",2012-12-06,"Facebook Fans",14393
"449","Baseball","Entity","Greenville Drive","http://www.sportsfangraph.com/team/greenville-drive",2012-12-06,"Facebook Fans",17704
"450","Baseball","Entity","San Jose Giants","http://www.sportsfangraph.com/team/san-jose-giants",2012-12-06,"Facebook Fans",13566
"451","Baseball","Entity","Northwest Arkansas Natura...","http://www.sportsfangraph.com/team/northwest-arkansas-naturals",2012-12-06,"Facebook Fans",15325
"452","Baseball","Entity","Norfolk Tides","http://www.sportsfangraph.com/team/norfolk-tides",2012-12-06,"Facebook Fans",17261
"453","Baseball","Entity","Nashville Sounds","http://www.sportsfangraph.com/team/nashville-sounds",2012-12-06,"Facebook Fans",15819
"454","Baseball","Entity","Louisville Bats","http://www.sportsfangraph.com/team/louisville-bats",2012-12-06,"Facebook Fans",11747
"455","Baseball","Entity","Montgomery Biscuits","http://www.sportsfangraph.com/team/montgomery-biscuits",2012-12-06,"Facebook Fans",18941
"456","Baseball","Entity","Trenton Thunder","http://www.sportsfangraph.com/team/trenton-thunder",2012-12-06,"Facebook Fans",12446
"457","Baseball","Entity","Memphis Redbirds","http://www.sportsfangraph.com/team/memphis-redbirds",2012-12-06,"Facebook Fans",8611
"458","Baseball","Entity","Louisiana State Universit...","http://www.sportsfangraph.com/team/louisiana-state-university-softball",2012-12-06,"Facebook Fans",13274
"459","Baseball","Entity","Tacoma Raniers","http://www.sportsfangraph.com/team/tacoma-raniers",2012-12-06,"Facebook Fans",14859
"460","Baseball","Entity","Albuquerque Isotopes","http://www.sportsfangraph.com/team/albuquerque-isotopes",2012-12-06,"Facebook Fans",20560
"461","Baseball","Entity","West Michigan Whitecaps","http://www.sportsfangraph.com/team/west-michigan-whitecaps",2012-12-06,"Facebook Fans",14512
"462","Baseball","Entity","Tennessee Smokies","http://www.sportsfangraph.com/team/tennessee-smokies",2012-12-06,"Facebook Fans",12759
"463","Baseball","Entity","Scranton/Wilkes-Barre Yan...","http://www.sportsfangraph.com/team/scrantonwilkes-barre-yankees",2012-12-06,"Facebook Fans",9147
"464","Baseball","Entity","Leones de Yucatan","http://www.sportsfangraph.com/team/leones-de-yucatan",2012-12-06,"Facebook Fans",12517
"465","Baseball","Entity","Stockton Ports","http://www.sportsfangraph.com/team/stockton-ports",2012-12-06,"Facebook Fans",12474
"466","Baseball","Entity","Corpus Christi Hooks","http://www.sportsfangraph.com/team/corpus-christi-hooks",2012-12-06,"Facebook Fans",12144
"467","Baseball","Entity","Omaha Storm Chasers","http://www.sportsfangraph.com/team/omaha-royals",2012-12-06,"Facebook Fans",8637
"468","Baseball","Entity","Lake Elsinore Storm","http://www.sportsfangraph.com/team/lake-elsinore-storm",2012-12-06,"Facebook Fans",13006
"469","Baseball","Entity","Diablos Rojos de Mexico","http://www.sportsfangraph.com/team/diablos-rojos-de-mexico",2012-12-06,"Facebook Fans",0
"470","Baseball","Entity","San Antonio Missions","http://www.sportsfangraph.com/team/san-antonio-missions",2012-12-06,"Facebook Fans",11152
"471","Baseball","Entity","Great Lakes Loons","http://www.sportsfangraph.com/team/great-lakes-loons",2012-12-06,"Facebook Fans",12329
"472","Baseball","Entity","Savannah Sand Gnats","http://www.sportsfangraph.com/team/savannah-sand-gnats",2012-12-06,"Facebook Fans",11336
"473","Baseball","Entity","Altoona Curve","http://www.sportsfangraph.com/team/altoona-curve",2012-12-06,"Facebook Fans",14591
"474","Baseball","Entity","Wisconsin Timber Rattlers","http://www.sportsfangraph.com/team/wisconsin-timber-rattlers",2012-12-06,"Facebook Fans",9037
"475","Baseball","Entity","Delmarva Shorebirds","http://www.sportsfangraph.com/team/delmarva-shorebirds",2012-12-06,"Facebook Fans",10679
"476","Baseball","Entity","Lynchburg Hillcats","http://www.sportsfangraph.com/team/lynchburg-hillcats",2012-12-06,"Facebook Fans",11721
"477","Baseball","Entity","Arkansas Travelers","http://www.sportsfangraph.com/team/arkansas-travelers",2012-12-06,"Facebook Fans",10515
"478","Baseball","Entity","Rochester Red Wings","http://www.sportsfangraph.com/team/rochester-red-wings",2012-12-06,"Facebook Fans",9288
"479","Baseball","Entity","Hokkaido Nippon-Ham Fight...","http://www.sportsfangraph.com/team/hokkaido-nippon-ham-fighters",2012-12-06,"Facebook Fans",0
"480","Baseball","Entity","Harrisburg Senators","http://www.sportsfangraph.com/team/harrisburg-senators",2012-12-06,"Facebook Fans",9485
"481","Baseball","Entity","Carolina Mudcats","http://www.sportsfangraph.com/team/carolina-mudcats",2012-12-06,"Facebook Fans",9372
"482","Baseball","Entity","Winston-Salem Dash","http://www.sportsfangraph.com/team/winston-salem-dash",2012-12-06,"Facebook Fans",8797
"483","Baseball","Entity","Mississippi Braves","http://www.sportsfangraph.com/team/mississippi-braves",2012-12-06,"Facebook Fans",7053
"484","Baseball","Entity","Charlotte Knights","http://www.sportsfangraph.com/team/charlotte-knights",2012-12-06,"Facebook Fans",6422
"485","Baseball","Entity","Birmingham Barons","http://www.sportsfangraph.com/team/birmingham-barons",2012-12-06,"Facebook Fans",7720
"486","Baseball","Entity","Michigan Baseball","http://www.sportsfangraph.com/team/michigan-baseball",2012-12-06,"Facebook Fans",12561
"487","Baseball","Entity","Richmond Flying Squirrels","http://www.sportsfangraph.com/team/richmond-flying-squirrels",2012-12-06,"Facebook Fans",4260
"488","Baseball","Entity","Tucson Padres","http://www.sportsfangraph.com/team/portland-beavers",2012-12-06,"Facebook Fans",8586
"489","Baseball","Entity","Wilmington Blue Rocks","http://www.sportsfangraph.com/team/wilmington-blue-rocks",2012-12-06,"Facebook Fans",9423
"490","Baseball","Entity","Rome Braves","http://www.sportsfangraph.com/team/rome-braves",2012-12-06,"Facebook Fans",8678
"491","Baseball","Entity","Kane County Cougars","http://www.sportsfangraph.com/team/kane-county-cougars",2012-12-06,"Facebook Fans",8232
"492","Baseball","Entity","Salem Red Sox","http://www.sportsfangraph.com/team/salem-red-sox",2012-12-06,"Facebook Fans",8174
"493","Baseball","Entity","Frederick Keys","http://www.sportsfangraph.com/team/frederick-keys",2012-12-06,"Facebook Fans",6756
"494","Baseball","Entity","New Hampshire Fisher Cats","http://www.sportsfangraph.com/team/new-hampshire-fisher-cats",2012-12-06,"Facebook Fans",6238
"495","Baseball","Entity","Lake County Captains","http://www.sportsfangraph.com/team/lake-county-captains",2012-12-06,"Facebook Fans",7293
"496","Baseball","Entity","University of Texas Baseball","http://www.sportsfangraph.com/team/university-of-texas-baseball",2012-12-06,"Facebook Fans",0
"497","Baseball","Entity","Everett AquaSox","http://www.sportsfangraph.com/team/everett-aquasox",2012-12-06,"Facebook Fans",6334
"498","Baseball","Entity","Yokohama BayStars","http://www.sportsfangraph.com/team/yokohama-baystars",2012-12-06,"Facebook Fans",0
"499","Baseball","Entity","Quad Cities River Bandits","http://www.sportsfangraph.com/team/quad-cities-river-bandits",2012-12-06,"Facebook Fans",7451
"500","Baseball","Entity","Bowie Baysox","http://www.sportsfangraph.com/team/bowie-baysox",2012-12-06,"Facebook Fans",5011
"501","Baseball","Entity","Syracuse Chiefs","http://www.sportsfangraph.com/team/syracuse-chiefs",2012-12-06,"Facebook Fans",6210
"502","Baseball","Entity","Erie Seawolves","http://www.sportsfangraph.com/team/erie-seawolves",2012-12-06,"Facebook Fans",5718
"503","Baseball","Entity","West Virginia Power","http://www.sportsfangraph.com/team/west-virginia-power",2012-12-06,"Facebook Fans",5164
"504","Baseball","Entity","Daytona Cubs","http://www.sportsfangraph.com/team/daytona-cubs",2012-12-06,"Facebook Fans",4793
"505","Baseball","Entity","University of Oregon Base...","http://www.sportsfangraph.com/team/university-of-oregon-baseball",2012-12-06,"Facebook Fans",3122
"506","Baseball","Entity","Auburn University Basebal...","http://www.sportsfangraph.com/team/auburn-university-baseball",2012-12-06,"Facebook Fans",605
"507","Baseball","Entity","Acereros del Norte","http://www.sportsfangraph.com/team/acereros-del-norte",2012-12-06,"Facebook Fans",8646
"508","Baseball","Entity","Colorado Springs Sky Sox","http://www.sportsfangraph.com/team/colorado-springs-sky-sox",2012-12-06,"Facebook Fans",8401
"509","Baseball","Entity","Augusta GreenJackets","http://www.sportsfangraph.com/team/augusta-greenjackets",2012-12-06,"Facebook Fans",5583
"510","Baseball","Entity","Guerreros de Oaxaca","http://www.sportsfangraph.com/team/guerreros-de-oaxaca",2012-12-06,"Facebook Fans",0
"511","Baseball","Entity","Modesto Nuts","http://www.sportsfangraph.com/team/modesto-nuts",2012-12-06,"Facebook Fans",4161
"512","Baseball","Entity","Kinston Indians","http://www.sportsfangraph.com/team/kinston-indians",2012-12-06,"Facebook Fans",6077
"513","Baseball","Entity","Hickory Crawdads","http://www.sportsfangraph.com/team/hickory-crawdads",2012-12-06,"Facebook Fans",5203
"514","Baseball","Entity","New Britain Rock Cats","http://www.sportsfangraph.com/team/new-britain-rock-cats",2012-12-06,"Facebook Fans",2837
"515","Baseball","Entity","Cedar Rapids Kernels","http://www.sportsfangraph.com/team/cedar-rapids-kernels",2012-12-06,"Facebook Fans",4896
"516","Baseball","Entity","Las Vegas 51s","http://www.sportsfangraph.com/team/las-vegas-51s",2012-12-06,"Facebook Fans",7214
"517","Baseball","Entity","Hagerstown Suns","http://www.sportsfangraph.com/team/hagerstown-suns",2012-12-06,"Facebook Fans",5101
"518","Baseball","Entity","Binghamton Mets","http://www.sportsfangraph.com/team/binghamton-mets",2012-12-06,"Facebook Fans",3602
"519","Baseball","Entity","Tampa Yankees","http://www.sportsfangraph.com/team/tampa-yankees",2012-12-06,"Facebook Fans",0
"520","Baseball","Entity","South Bend Silver Hawks","http://www.sportsfangraph.com/team/south-bend-silver-hawks",2012-12-06,"Facebook Fans",4678
"521","Baseball","Entity","Asheville Tourists","http://www.sportsfangraph.com/team/asheville-tourists",2012-12-06,"Facebook Fans",3238
"522","Baseball","Entity","University fo Oregon Soft...","http://www.sportsfangraph.com/team/university-fo-oregon-softball",2012-12-06,"Facebook Fans",3129
"523","Baseball","Entity","University of Texas Softb...","http://www.sportsfangraph.com/team/university-of-texas-softball",2012-12-06,"Facebook Fans",0
"524","Baseball","Entity","Charlotte Stone Crabs","http://www.sportsfangraph.com/team/charlotte-stone-crabs",2012-12-06,"Facebook Fans",4068
"525","Baseball","Entity","Burlington Bees","http://www.sportsfangraph.com/team/burlington-bees",2012-12-06,"Facebook Fans",4530
"526","Baseball","Entity","Inland Empire 66ers of Sa...","http://www.sportsfangraph.com/team/inland-empire-66ers-of-san-bernardino",2012-12-06,"Facebook Fans",5456
"527","Baseball","Entity","Brevard County Manatees","http://www.sportsfangraph.com/team/brevard-county-manatees",2012-12-06,"Facebook Fans",3012
"528","Baseball","Entity","Potomac Nationals","http://www.sportsfangraph.com/team/potomac-nationals",2012-12-06,"Facebook Fans",3905
"529","Baseball","Entity","High Desert Mavericks","http://www.sportsfangraph.com/team/high-desert-mavericks",2012-12-06,"Facebook Fans",3677
"530","Baseball","Entity","Clinton LumberKings","http://www.sportsfangraph.com/team/clinton-lumberkings",2012-12-06,"Facebook Fans",3646
"531","Baseball","Entity","Chattanooga Lookouts","http://www.sportsfangraph.com/team/chattanooga-lookouts",2012-12-06,"Facebook Fans",0
"532","Baseball","Entity","Akron Aeros","http://www.sportsfangraph.com/team/akron-aeros",2012-12-06,"Facebook Fans",0
"533","Baseball","Entity","Beloit Snappers","http://www.sportsfangraph.com/team/beloit-snappers",2012-12-06,"Facebook Fans",4883
"534","Baseball","Entity","Clearwater Threshers","http://www.sportsfangraph.com/team/clearwater-threshers",2012-12-06,"Facebook Fans",0
"535","Baseball","Entity","Saraperos de Saltillo","http://www.sportsfangraph.com/team/saraperos-de-saltillo",2012-12-06,"Facebook Fans",0
"536","Baseball","Entity","Huntsville Stars","http://www.sportsfangraph.com/team/huntsville-stars",2012-12-06,"Facebook Fans",4548
"537","Baseball","Entity","Jacksonville Suns","http://www.sportsfangraph.com/team/jacksonville-suns",2012-12-06,"Facebook Fans",0
"538","Baseball","Entity","Fort Myers Miracle","http://www.sportsfangraph.com/team/fort-myers-miracle",2012-12-06,"Facebook Fans",0
"539","Baseball","Entity","University of Illinois Ba...","http://www.sportsfangraph.com/team/university-of-illinois-baseball",2012-12-06,"Facebook Fans",0
"540","Baseball","Entity","Bowling Green Hot Rods","http://www.sportsfangraph.com/team/bowling-green-hot-rods",2012-12-06,"Facebook Fans",1103
"541","Baseball","Entity","Peoria Chiefs","http://www.sportsfangraph.com/team/peoria-chiefs",2012-12-06,"Facebook Fans",0
"542","Baseball","Entity","Dunedin Blue Jays","http://www.sportsfangraph.com/team/dunedin-blue-jays",2012-12-06,"Facebook Fans",0
"543","Baseball","Entity","Mobile BayBears","http://www.sportsfangraph.com/team/mobile-baybears",2012-12-06,"Facebook Fans",3549
"544","Baseball","Entity","St. Lucie Mets","http://www.sportsfangraph.com/team/st-lucie-mets",2012-12-06,"Facebook Fans",3424
"545","Baseball","Entity","New Orleans Zephyrs","http://www.sportsfangraph.com/team/new-orleans-zephyrs",2012-12-06,"Facebook Fans",0
"546","Baseball","Entity","University of Washington ...","http://www.sportsfangraph.com/team/university-of-washington-baseball",2012-12-06,"Facebook Fans",1724
"547","Baseball","Entity","Vaqueros de la Laguna","http://www.sportsfangraph.com/team/vaqueros-de-la-laguna",2012-12-06,"Facebook Fans",0
"548","Baseball","Entity","University of Notre Dame ...","http://www.sportsfangraph.com/team/university-of-notre-dame-softball",2012-12-06,"Facebook Fans",0
"549","Baseball","Entity","Bakersfield Blaze","http://www.sportsfangraph.com/team/bakersfield-blaze",2012-12-06,"Facebook Fans",0
"550","Baseball","Entity","University of Illinois So...","http://www.sportsfangraph.com/team/university-of-illinois-softball",2012-12-06,"Facebook Fans",0
"551","Baseball","Entity","Myrtle Beach Pelicans","http://www.sportsfangraph.com/team/myrtle-beach-pelicans",2012-12-06,"Facebook Fans",0
"552","Baseball","Entity","Lancaster JetHawks","http://www.sportsfangraph.com/team/lancaster-jethawks",2012-12-06,"Facebook Fans",0
"553","Baseball","Entity","Rancho Cucamonga Quakes","http://www.sportsfangraph.com/team/rancho-cucamonga-quakes",2012-12-06,"Facebook Fans",2201
"554","Baseball","Entity","Lakeland Flying Tigers","http://www.sportsfangraph.com/team/lakeland-flying-tigers",2012-12-06,"Facebook Fans",0
"555","Baseball","Entity","Visalia Rawhide","http://www.sportsfangraph.com/team/visalia-rawhide",2012-12-06,"Facebook Fans",0
"556","Baseball","Entity","Midland RockHounds","http://www.sportsfangraph.com/team/midland-rockhounds",2012-12-06,"Facebook Fans",0
"557","Baseball","Entity","University of Notre Dame ...","http://www.sportsfangraph.com/team/university-of-notre-dame-baseball",2012-12-06,"Facebook Fans",0
"558","Baseball","Entity","Jupiter Hammerheads","http://www.sportsfangraph.com/team/jupiter-hammerheads",2012-12-06,"Facebook Fans",0
"559","Baseball","Entity","Palm Beach Cardinals","http://www.sportsfangraph.com/team/palm-beach-cardinals",2012-12-06,"Facebook Fans",0
"560","Baseball","Entity","Dorados de Chihuahua","http://www.sportsfangraph.com/team/dorados-de-chihuahua",2012-12-06,"Facebook Fans",0
"561","Baseball","Entity","Lehigh University Basebal...","http://www.sportsfangraph.com/team/lehigh-university-baseball",2012-12-06,"Facebook Fans",0
"562","Baseball","Entity","West Tenn Diamond Jaxx","http://www.sportsfangraph.com/team/west-tenn-diamond-jaxx",2012-12-06,"Facebook Fans",0
"563","Baseball","Entity","Rojos del Aguila de Verac...","http://www.sportsfangraph.com/team/rojos-del-aguila-de-veracruz",2012-12-06,"Facebook Fans",0
"564","Baseball","Entity","Broncos de Reynosa","http://www.sportsfangraph.com/team/broncos-de-reynosa",2012-12-06,"Facebook Fans",0
"565","Baseball","Entity","Oklahoma City Redhawks","http://www.sportsfangraph.com/team/oklahoma-city-redhawks",2012-12-06,"Facebook Fans",0
"566","Baseball","Entity","Olmecas de Tabasco","http://www.sportsfangraph.com/team/olmecas-de-tabasco",2012-12-06,"Facebook Fans",0
"567","Baseball","Entity","Pericos de Puebla","http://www.sportsfangraph.com/team/pericos-de-puebla",2012-12-06,"Facebook Fans",0
"568","Baseball","Entity","Petroleros de Minatitlan","http://www.sportsfangraph.com/team/petroleros-de-minatitlan",2012-12-06,"Facebook Fans",0
"569","Baseball","Entity","Piratas de Campeche","http://www.sportsfangraph.com/team/piratas-de-campeche",2012-12-06,"Facebook Fans",0
"570","Baseball","Entity","Salt Lake Bees","http://www.sportsfangraph.com/team/salt-lake-bees",2012-12-06,"Facebook Fans",0
"571","Baseball","Entity","Sultanes de Monterrey","http://www.sportsfangraph.com/team/sultanes-de-monterrey",2012-12-06,"Facebook Fans",0
"572","Baseball","Entity","Tecolotes de Nuevo Laredo","http://www.sportsfangraph.com/team/tecolotes-de-nuevo-laredo",2012-12-06,"Facebook Fans",0
"573","Baseball","Entity","Tigres de Quintana Roo","http://www.sportsfangraph.com/team/tigres-de-quintana-roo",2012-12-06,"Facebook Fans",0
"574","Baseball","Entity","Frisco RoughRiders","http://www.sportsfangraph.com/team/frisco-roughriders",2012-12-06,"Facebook Fans",0
"575","Baseball","Entity","Chunichi Dragons","http://www.sportsfangraph.com/team/chunichi-dragons",2012-12-06,"Facebook Fans",0
"576","Baseball","Entity","Hanshin Tigers","http://www.sportsfangraph.com/team/hanshin-tigers",2012-12-06,"Facebook Fans",0
"577","Baseball","Entity","Hiroshima Toyo Carp","http://www.sportsfangraph.com/team/hiroshima-toyo-carp",2012-12-06,"Facebook Fans",0
"578","Baseball","Entity","Tokyo Yakult Swallows","http://www.sportsfangraph.com/team/tokyo-yakult-swallows",2012-12-06,"Facebook Fans",0
"579","Baseball","Entity","Yomiuri Giants","http://www.sportsfangraph.com/team/yomiuri-giants",2012-12-06,"Facebook Fans",0
"580","Baseball","Entity","Orix Buffaloes","http://www.sportsfangraph.com/team/orix-buffaloes",2012-12-06,"Facebook Fans",0
"581","Baseball","Entity","Saitama Seibu Lions","http://www.sportsfangraph.com/team/saitama-seibu-lions",2012-12-06,"Facebook Fans",0
"582","Baseball","Entity","Tohoku Rakuten Golden Eag...","http://www.sportsfangraph.com/team/tohoku-rakuten-golden-eagles",2012-12-06,"Facebook Fans",0
"583","Baseball","Entity","Dayton Dragons","http://www.sportsfangraph.com/team/dayton-dragons",2012-12-06,"Facebook Fans",0
"584","Baseball","Entity","Greensboro Grasshoppers","http://www.sportsfangraph.com/team/greensboro-grasshoppers",2012-12-06,"Facebook Fans",0
"585","Baseball","Entity","Kannapolis Intimidators","http://www.sportsfangraph.com/team/kannapolis-intimidators",2012-12-06,"Facebook Fans",0
"586","Baseball","Entity","Lakewood BlueClaws","http://www.sportsfangraph.com/team/lakewood-blueclaws",2012-12-06,"Facebook Fans",0
"587","Baseball","Entity","Lexington Legends","http://www.sportsfangraph.com/team/lexington-legends",2012-12-06,"Facebook Fans",0
"588","Baseball","Entity","University of Tennessee B...","http://www.sportsfangraph.com/team/university-of-tennessee-baseball",2012-12-06,"Facebook Fans",0
