Year,unitid,Institution_Name,Award_Level,Major,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Agricultural Business and Production,'01',96,73,23,93,72,21,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Communications,'09',324,70,254,286,65,221,17,3,14,5,1,4,7,1,6,1,0,1,6,0,6,2,0,2
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Physical Sciences,'40',41,24,17,38,23,15,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Computer and Information Sciences,'11',78,69,9,57,53,4,4,4,0,1,1,0,8,6,2,0,0,0,0,0,0,8,5,3
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Multi/Interdisciplinary Studies,'30',36,6,30,32,6,26,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Mathematics,'27',24,13,11,21,12,9,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Psychology,'42',295,91,204,237,77,160,35,4,31,8,6,2,12,4,8,0,0,0,0,0,0,3,0,3
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Home Economics- General,'19',225,33,192,212,29,183,11,4,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Business Management and Administrative Services,'52',1540,866,674,1378,779,599,59,28,31,19,14,5,57,31,26,0,0,0,0,0,0,27,14,13
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Engineering,'14',38,28,10,36,26,10,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2001-2002,139959,University of Georgia,Bachelor's degree,First major,English Language and Literature/Letters,'23',291,116,175,263,108,155,17,4,13,1,1,0,4,0,4,0,0,0,4,2,2,2,1,1
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Visual and Performing Arts,'50',191,67,124,172,62,110,7,4,3,1,0,1,6,0,6,2,0,2,0,0,0,3,1,2
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Philosophy and Religion,'38',38,24,14,34,22,12,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Architecture and Related Programs,'04',61,44,17,57,42,15,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Social Sciences and History,'45',500,269,231,450,258,192,29,7,22,8,1,7,11,3,8,0,0,0,0,0,0,2,0,2
2001-2002,139959,University of Georgia,Bachelor's degree,First major,Conservation and Renewable Natural Resources,'03',53,44,9,53,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Education,'13',61,32,29,46,22,24,11,6,5,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Protective Services,'43',70,35,35,55,26,29,13,7,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Foreign Languages and Literatures,'16',19,6,13,16,6,10,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,English Language and Literature/Letters,'23',89,27,62,75,22,53,10,4,6,1,0,1,2,0,2,0,0,0,0,0,0,1,1,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',60,9,51,47,7,40,8,2,6,2,0,2,1,0,1,1,0,1,1,0,1,0,0,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Psychology,'42',162,38,124,140,33,107,20,5,15,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Parks- Recreation- Leisure and Fitness Studies,'31',93,49,44,76,44,32,11,5,6,1,0,1,1,0,1,0,0,0,0,0,0,4,0,4
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Physical Sciences,'40',27,14,13,21,10,11,2,1,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Philosophy and Religion,'38',11,7,4,10,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Health Professions and Related Sciences,'51',124,20,104,105,16,89,15,1,14,2,1,1,0,0,0,0,0,0,0,0,0,2,2,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Engineering,'14',193,146,47,161,124,37,10,5,5,4,1,3,17,16,1,0,0,0,0,0,0,1,0,1
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Visual and Performing Arts,'50',101,37,64,84,31,53,5,3,2,3,2,1,5,0,5,0,0,0,0,0,0,4,1,3
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Biological Science/Life Sciences,'26',84,32,52,66,26,40,9,2,7,0,0,0,7,3,4,0,0,0,0,0,0,2,1,1
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Social Sciences and History,'45',195,69,126,150,49,101,31,14,17,3,0,3,5,1,4,2,2,0,2,1,1,2,2,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Mathematics,'27',15,9,6,10,5,5,2,2,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Communications,'09',136,42,94,119,37,82,14,5,9,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',9,3,6,1,1,0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,157289,University of Louisville,Bachelor's degree,First major,Business Management and Administrative Services,'52',402,213,189,334,176,158,36,18,18,6,4,2,10,5,5,0,0,0,0,0,0,16,10,6
2001-2002,135726,University of Miami,Bachelor's degree,First major,Computer and Information Sciences,'11',68,44,24,27,21,6,7,5,2,19,11,8,8,1,7,0,0,0,1,0,1,6,6,0
2001-2002,135726,University of Miami,Bachelor's degree,First major,Conservation and Renewable Natural Resources,'03',3,0,3,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,135726,University of Miami,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',32,16,16,13,6,7,11,8,3,5,0,5,0,0,0,0,0,0,2,1,1,1,1,0
2001-2002,135726,University of Miami,Bachelor's degree,First major,Physical Sciences,'40',45,20,25,24,13,11,7,0,7,9,5,4,3,1,2,2,1,1,0,0,0,0,0,0
2001-2002,135726,University of Miami,Bachelor's degree,First major,Philosophy and Religion,'38',9,3,6,6,3,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,135726,University of Miami,Bachelor's degree,First major,Social Sciences and History,'45',140,51,89,74,26,48,14,3,11,38,16,22,4,2,2,0,0,0,1,0,1,9,4,5
2001-2002,135726,University of Miami,Bachelor's degree,First major,Mathematics,'27',11,3,8,5,3,2,1,0,1,2,0,2,1,0,1,0,0,0,0,0,0,2,0,2
2001-2002,135726,University of Miami,Bachelor's degree,First major,Communications,'09',158,41,117,84,30,54,15,3,12,44,5,39,3,0,3,0,0,0,1,0,1,11,3,8
2001-2002,135726,University of Miami,Bachelor's degree,First major,Health Professions and Related Sciences,'51',127,20,107,45,9,36,25,1,24,39,8,31,8,1,7,0,0,0,2,1,1,8,0,8
2001-2002,135726,University of Miami,Bachelor's degree,First major,Business Management and Administrative Services,'52',464,250,214,205,124,81,38,18,20,119,56,63,21,9,12,2,1,1,5,0,5,74,42,32
2001-2002,135726,University of Miami,Bachelor's degree,First major,Architecture and Related Programs,'04',30,14,16,13,11,2,5,1,4,7,1,6,0,0,0,0,0,0,0,0,0,5,1,4
2001-2002,135726,University of Miami,Bachelor's degree,First major,Law and Legal Studies,'22',20,13,7,13,11,2,1,0,1,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0
2001-2002,135726,University of Miami,Bachelor's degree,First major,Visual and Performing Arts,'50',234,118,116,146,77,69,11,5,6,48,19,29,9,6,3,0,0,0,4,2,2,16,9,7
2001-2002,135726,University of Miami,Bachelor's degree,First major,English Language and Literature/Letters,'23',44,14,30,17,6,11,7,1,6,16,6,10,2,0,2,0,0,0,1,0,1,1,1,0
2001-2002,135726,University of Miami,Bachelor's degree,First major,Biological Science/Life Sciences,'26',187,72,115,71,31,40,22,5,17,60,24,36,29,11,18,0,0,0,0,0,0,5,1,4
2001-2002,135726,University of Miami,Bachelor's degree,First major,Foreign Languages and Literatures,'16',8,1,7,2,1,1,1,0,1,4,0,4,0,0,0,0,0,0,0,0,0,1,0,1
2001-2002,135726,University of Miami,Bachelor's degree,First major,Psychology,'42',126,19,107,51,9,42,17,4,13,44,5,39,4,1,3,0,0,0,0,0,0,10,0,10
2001-2002,135726,University of Miami,Bachelor's degree,First major,Engineering,'14',138,94,44,38,30,8,18,8,10,42,24,18,9,7,2,0,0,0,0,0,0,31,25,6
2001-2002,135726,University of Miami,Bachelor's degree,First major,Public Administration and Services,'44',6,0,6,3,0,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2001-2002,135726,University of Miami,Bachelor's degree,First major,Education,'13',62,11,51,32,8,24,2,2,0,24,1,23,1,0,1,0,0,0,1,0,1,2,0,2
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',171,90,81,123,65,58,17,7,10,6,3,3,10,5,5,0,0,0,14,9,5,1,1,0
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Psychology,'42',522,127,395,355,89,266,45,8,37,23,7,16,66,16,50,3,1,2,23,5,18,7,1,6
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Health Professions and Related Sciences,'51',168,15,153,128,11,117,12,0,12,7,1,6,8,2,6,1,0,1,10,0,10,2,1,1
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Mathematics,'27',72,45,27,47,32,15,6,2,4,1,0,1,8,4,4,0,0,0,6,5,1,4,2,2
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,English Language and Literature/Letters,'23',386,142,244,267,101,166,41,15,26,18,8,10,33,8,25,0,0,0,26,10,16,1,0,1
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Multi/Interdisciplinary Studies,'30',268,94,174,183,69,114,24,5,19,15,5,10,26,8,18,1,1,0,14,5,9,5,1,4
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Computer and Information Sciences,'11',126,105,21,67,55,12,7,6,1,2,2,0,35,28,7,0,0,0,7,7,0,8,7,1
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Architecture and Related Programs,'04',75,47,28,60,38,22,1,0,1,0,0,0,6,3,3,0,0,0,1,1,0,7,5,2
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Foreign Languages and Literatures,'16',122,47,75,96,34,62,7,3,4,4,2,2,5,1,4,2,1,1,6,4,2,2,2,0
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Business Management and Administrative Services,'52',320,199,121,213,138,75,8,2,6,10,6,4,53,37,16,0,0,0,8,2,6,28,14,14
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Visual and Performing Arts,'50',373,156,217,286,123,163,23,8,15,7,3,4,28,11,17,0,0,0,18,8,10,11,3,8
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Biological Science/Life Sciences,'26',401,184,217,259,109,150,19,9,10,12,8,4,86,43,43,1,0,1,19,13,6,5,2,3
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Communications,'09',162,52,110,114,36,78,18,5,13,10,4,6,11,3,8,0,0,0,5,2,3,4,2,2
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Parks- Recreation- Leisure and Fitness Studies,'31',163,74,89,124,60,64,19,10,9,4,0,4,6,2,4,2,0,2,4,2,2,4,0,4
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Conservation and Renewable Natural Resources,'03',73,29,44,66,28,38,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,4,1,3
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Physical Sciences,'40',67,43,24,50,29,21,1,0,1,5,4,1,6,5,1,0,0,0,5,5,0,0,0,0
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Social Sciences and History,'45',960,547,413,606,352,254,52,14,38,49,31,18,145,82,63,7,5,2,55,33,22,46,30,16
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Education,'13',150,41,109,122,36,86,8,2,6,4,2,2,9,0,9,0,0,0,6,1,5,1,0,1
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Philosophy and Religion,'38',54,36,18,43,28,15,0,0,0,5,4,1,0,0,0,1,1,0,4,3,1,1,0,1
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Engineering,'14',1025,736,289,650,474,176,54,24,30,39,30,9,136,87,49,1,0,1,43,31,12,102,90,12
2001-2002,170976,University of Michigan-Ann Arbor,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',62,21,41,34,15,19,13,3,10,2,0,2,9,0,9,0,0,0,3,2,1,1,1,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Communications,'09',246,91,155,213,80,133,7,5,2,5,3,2,1,0,1,1,0,1,12,1,11,7,2,5
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Business Management and Administrative Services,'52',607,340,267,537,304,233,5,3,2,5,3,2,13,8,5,2,0,2,21,11,10,24,11,13
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Social Sciences and History,'45',193,89,104,161,72,89,9,7,2,4,2,2,4,0,4,1,0,1,12,6,6,2,2,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',6,3,3,5,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Visual and Performing Arts,'50',77,39,38,68,35,33,0,0,0,1,1,0,0,0,0,0,0,0,8,3,5,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Home Economics- General,'19',181,21,160,152,14,138,11,4,7,4,0,4,4,1,3,4,0,4,4,2,2,2,0,2
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Physical Sciences,'40',41,25,16,35,21,14,0,0,0,0,0,0,1,1,0,0,0,0,5,3,2,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Psychology,'42',140,37,103,125,32,93,2,0,2,1,0,1,0,0,0,1,0,1,9,4,5,2,1,1
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Agricultural Business and Production,'01',128,108,20,124,106,18,1,0,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Architecture and Related Programs,'04',61,29,32,49,23,26,3,2,1,1,0,1,3,2,1,0,0,0,3,1,2,2,1,1
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Public Administration and Services,'44',1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Engineering-Related Technologies,'15',82,77,5,78,73,5,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,1,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Computer and Information Sciences,'11',51,44,7,33,29,4,0,0,0,0,0,0,6,6,0,0,0,0,2,2,0,10,7,3
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Agricultural Sciences,'02',99,72,27,94,68,26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,1
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Biological Science/Life Sciences,'26',132,59,73,121,54,67,0,0,0,0,0,0,3,1,2,0,0,0,6,3,3,2,1,1
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Health Professions and Related Sciences,'51',54,8,46,53,8,45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Conservation and Renewable Natural Resources,'03',43,23,20,41,23,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Parks- Recreation- Leisure and Fitness Studies,'31',53,24,29,50,22,28,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Philosophy and Religion,'38',6,4,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Engineering,'14',271,232,39,235,203,32,1,1,0,2,2,0,5,2,3,0,0,0,9,8,1,19,16,3
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Mathematics,'27',24,11,13,23,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,English Language and Literature/Letters,'23',88,25,63,81,22,59,0,0,0,2,0,2,0,0,0,1,1,0,4,2,2,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',11,4,7,8,3,5,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Foreign Languages and Literatures,'16',27,8,19,24,6,18,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
2001-2002,181464,University of Nebraska-Lincoln,Bachelor's degree,First major,Education,'13',275,79,196,253,67,186,2,1,1,6,4,2,0,0,0,6,2,4,8,5,3,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Conservation and Renewable Natural Resources,'03',24,8,16,23,8,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Multi/Interdisciplinary Studies,'30',21,14,7,19,13,6,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Psychology,'42',365,77,288,291,65,226,53,9,44,8,1,7,11,2,9,2,0,2,0,0,0,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,English Language and Literature/Letters,'23',188,69,119,172,66,106,10,2,8,2,0,2,3,1,2,1,0,1,0,0,0,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Physical Sciences,'40',103,55,48,78,40,38,6,1,5,3,2,1,14,10,4,0,0,0,0,0,0,2,2,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Social Sciences and History,'45',627,377,250,518,330,188,64,18,46,6,4,2,24,16,8,6,3,3,1,1,0,8,5,3
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Home Economics- General,'19',16,4,12,12,3,9,0,0,0,0,0,0,3,0,3,0,0,0,1,1,0,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Biological Science/Life Sciences,'26',292,119,173,233,95,138,26,9,17,4,2,2,23,10,13,4,2,2,1,0,1,1,1,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Visual and Performing Arts,'50',106,37,69,96,32,64,4,2,2,2,1,1,4,2,2,0,0,0,0,0,0,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Foreign Languages and Literatures,'16',66,16,50,56,14,42,6,1,5,2,0,2,1,0,1,0,0,0,1,1,0,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Computer and Information Sciences,'11',19,17,2,16,14,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Philosophy and Religion,'38',42,24,18,32,20,12,8,3,5,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Parks- Recreation- Leisure and Fitness Studies,'31',140,44,96,115,34,81,22,10,12,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Mathematics,'27',79,52,27,50,35,15,10,5,5,2,0,2,11,7,4,0,0,0,0,0,0,6,5,1
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Communications,'09',597,161,436,505,133,372,66,22,44,5,1,4,11,2,9,9,3,6,0,0,0,1,0,1
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Education,'13',72,6,66,66,6,60,1,0,1,2,0,2,2,0,2,0,0,0,0,0,0,1,0,1
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Public Administration and Services,'44',28,10,18,20,8,12,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',14,6,8,10,4,6,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',120,36,84,84,24,60,24,10,14,4,0,4,4,1,3,1,0,1,0,0,0,3,1,2
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Business Management and Administrative Services,'52',400,214,186,352,193,159,23,10,13,2,2,0,12,4,8,0,0,0,1,0,1,10,5,5
2001-2002,199120,University of North Carolina at Chapel Hill,Bachelor's degree,First major,Health Professions and Related Sciences,'51',241,22,219,200,18,182,22,0,22,4,2,2,12,2,10,0,0,0,1,0,1,2,0,2
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Physical Sciences,'40',19,15,4,19,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Business Management and Administrative Services,'52',631,389,242,535,335,200,17,11,6,37,20,17,23,12,11,4,1,3,0,0,0,15,10,5
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Theological Studies and Religious Vocations,'39',20,9,11,19,8,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Social Sciences and History,'45',379,183,196,310,158,152,17,7,10,29,11,18,18,6,12,1,0,1,0,0,0,4,1,3
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,English Language and Literature/Letters,'23',101,34,67,88,28,60,2,0,2,5,3,2,4,2,2,2,1,1,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Health Professions and Related Sciences,'51',117,67,50,99,55,44,2,1,1,14,10,4,2,1,1,0,0,0,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',46,12,34,40,10,30,1,1,0,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Conservation and Renewable Natural Resources,'03',24,7,17,21,5,16,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Philosophy and Religion,'38',25,19,6,21,16,5,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Architecture and Related Programs,'04',39,15,24,35,13,22,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Computer and Information Sciences,'11',31,27,4,31,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',30,16,14,27,14,13,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Psychology,'42',100,20,80,81,16,65,8,2,6,7,1,6,4,1,3,0,0,0,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Biological Science/Life Sciences,'26',98,53,45,85,46,39,3,3,0,2,1,1,6,3,3,0,0,0,0,0,0,2,0,2
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Engineering,'14',174,141,33,148,118,30,3,2,1,15,15,0,5,3,2,0,0,0,0,0,0,3,3,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Education,'13',2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Mathematics,'27',29,16,13,28,16,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Visual and Performing Arts,'50',91,38,53,77,28,49,8,6,2,5,4,1,0,0,0,1,0,1,0,0,0,0,0,0
2001-2002,152080,University of Notre Dame,Bachelor's degree,First major,Foreign Languages and Literatures,'16',29,6,23,24,5,19,0,0,0,3,1,2,0,0,0,2,0,2,0,0,0,0,0,0
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Computer and Information Sciences,'11',40,32,8,20,20,0,2,0,2,6,5,1,5,2,3,1,1,0,0,0,0,6,4,2
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Biological Science/Life Sciences,'26',166,73,93,123,63,60,4,0,4,6,4,2,17,4,13,9,2,7,0,0,0,7,0,7
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Visual and Performing Arts,'50',180,68,112,142,51,91,7,4,3,5,4,1,8,2,6,15,6,9,0,0,0,3,1,2
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Education,'13',237,77,160,188,65,123,12,3,9,8,2,6,10,2,8,17,3,14,0,0,0,2,2,0
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Engineering,'14',299,232,67,180,144,36,23,15,8,12,10,2,35,25,10,6,5,1,0,0,0,43,33,10
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Philosophy and Religion,'38',15,13,2,15,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
