unitid,awlevel,crace15,crace16,cipcode
198817,3,5,0,"53110"
198817,3,8,0,"53990"
198817,3,9,7,"54020"
198817,3,2,0,"55030"
198817,3,0,8,"55040"
198817,3,49,74,"56000"
198817,3,99,143,"99000"
198871,1,0,4,"50020"
198871,1,0,4,"50050"
198871,1,0,8,"99000"
198871,2,3,8,"50020"
198871,2,0,10,"50050"
198871,2,65,47,"56000"
198871,2,68,65,"99000"
198899,2,0,2,"50050"
198899,2,0,2,"99000"
198969,2,2,1,"56000"
198969,2,2,1,"99000"
198987,1,0,1,"50090"
198987,1,0,21,"52090"
198987,1,4,1,"53040"
198987,1,22,1,"53060"
198987,1,11,0,"53100"
198987,1,24,0,"53170"
198987,1,61,24,"99000"
198987,2,27,36,"56000"
198987,2,27,36,"99000"
198987,3,1,9,"50020"
198987,3,20,11,"50040"
198987,3,0,7,"50050"
198987,3,0,3,"51010"
198987,3,2,0,"54020"
198987,3,0,5,"55030"
198987,3,4,1,"55050"
198987,3,27,36,"99000"
199032,2,47,61,"56000"
199032,2,47,61,"99000"
199069,2,0,1,"50050"
199069,2,28,68,"56000"
199069,2,28,69,"99000"
199272,1,0,1,"50050"
199272,1,0,1,"99000"
199272,2,0,22,"50050"
199272,2,0,182,"56000"
199272,2,0,204,"99000"
199485,1,0,10,"50060"
199485,1,5,0,"53010"
199485,1,13,1,"53060"
199485,1,10,0,"53080"
199485,1,12,1,"53100"
199485,1,16,0,"53150"
199485,1,26,0,"53170"
199485,1,0,11,"55030"
199485,1,82,23,"99000"
199485,2,22,29,"56000"
199485,2,22,29,"99000"
199485,3,15,11,"50010"
199485,3,2,7,"50020"
199485,3,0,16,"50050"
199485,3,0,29,"52080"
199485,3,5,2,"53130"
199485,3,22,65,"99000"
199573,2,0,1,"50990"
199573,2,0,1,"99000"
199634,1,1,8,"50060"
199634,1,0,12,"52090"
199634,1,1,5,"52110"
199634,1,3,0,"53060"
199634,1,1,0,"53100"
199634,1,0,19,"55030"
199634,1,6,44,"99000"
199634,2,65,63,"56000"
199634,2,65,63,"99000"
199634,3,7,11,"50010"
199634,3,5,10,"50020"
199634,3,0,12,"50050"
199634,3,4,11,"52050"
199634,3,3,5,"52070"
199634,3,0,34,"52080"
199634,3,3,13,"52150"
199634,3,1,11,"52160"
199634,3,7,0,"53040"
199634,3,10,0,"53060"
199634,3,10,0,"53090"
199634,3,9,8,"54020"
199634,3,59,115,"99000"
199634,5,0,5,"50050"
199634,5,6,1,"53100"
199634,5,6,6,"99000"
199759,2,31,5,"55020"
199759,2,31,5,"99000"
199722,1,0,12,"50060"
199722,1,0,1,"50120"
199722,1,0,15,"52090"
199722,1,2,0,"53060"
199722,1,4,2,"53080"
199722,1,4,0,"53120"
199722,1,10,30,"99000"
199722,2,27,36,"56000"
199722,2,27,36,"99000"
199722,3,3,6,"50010"
199722,3,0,7,"50050"
199722,3,0,21,"52080"
199722,3,10,0,"53010"
199722,3,2,0,"53060"
199722,3,2,0,"54020"
199722,3,6,0,"54030"
199722,3,0,12,"55030"
199722,3,5,6,"55050"
199722,3,4,0,"55060"
199722,3,32,52,"99000"
199591,2,0,122,"56000"
199591,2,0,122,"99000"
199768,1,2,0,"53060"
199768,1,1,0,"53080"
199768,1,2,0,"53170"
199768,1,5,0,"99000"
199768,2,34,30,"56000"
199768,2,34,30,"99000"
199768,3,10,10,"50010"
199768,3,5,8,"50020"
199768,3,9,9,"50040"
199768,3,0,25,"50050"
199768,3,0,24,"52080"
199768,3,2,0,"53010"
199768,3,2,2,"53030"
199768,3,12,1,"53100"
199768,3,2,3,"54020"
199768,3,0,12,"55030"
199768,3,5,3,"55050"
199768,3,47,97,"99000"
199768,5,4,0,"53060"
199768,5,11,0,"53170"
199768,5,15,0,"99000"
199193,3,125,12,"54020"
199193,3,125,12,"99000"
198570,1,4,2,"50080"
198570,1,0,12,"52090"
198570,1,11,2,"53010"
198570,1,13,4,"53040"
198570,1,24,0,"53060"
198570,1,10,0,"53080"
198570,1,12,0,"53100"
198570,1,19,0,"53170"
198570,1,93,20,"99000"
198570,2,0,3,"50120"
198570,2,35,36,"56000"
198570,2,35,39,"99000"
198570,3,11,10,"50010"
198570,3,0,13,"50020"
198570,3,0,14,"50050"
198570,3,1,0,"50110"
198570,3,8,18,"51010"
198570,3,3,30,"52080"
198570,3,8,1,"53010"
198570,3,16,1,"53090"
198570,3,14,0,"53100"
198570,3,10,3,"53120"
198570,3,0,12,"55010"
198570,3,7,0,"55050"
198570,3,3,0,"55070"
198570,3,81,102,"99000"
199120,1,0,39,"52020"
199120,1,4,10,"52990"
199120,1,4,49,"99000"
199120,4,0,11,"52030"
199120,4,0,11,"99000"
199120,5,5,5,"52990"
199120,5,5,5,"99000"
199892,1,0,13,"52020"
199892,1,0,21,"52090"
199892,1,15,0,"53060"
199892,1,10,0,"53080"
199892,1,5,1,"53150"
199892,1,8,0,"53170"
199892,1,38,35,"99000"
199892,2,18,16,"56000"
199892,2,18,16,"99000"
199892,3,19,8,"50010"
199892,3,5,14,"50020"
199892,3,0,1,"50040"
199892,3,0,24,"50050"
199892,3,1,5,"51010"
199892,3,0,16,"52030"
199892,3,2,13,"52080"
199892,3,3,13,"52160"
199892,3,12,0,"53020"
199892,3,1,0,"53030"
199892,3,25,1,"53100"
199892,3,4,0,"54020"
199892,3,39,2,"54030"
199892,3,5,1,"54990"
199892,3,116,98,"99000"
199892,5,3,0,"53020"
199892,5,22,0,"53070"
199892,5,5,0,"53150"
199892,5,2,0,"54020"
199892,5,32,0,"99000"
199908,1,0,9,"52020"
199908,1,1,0,"53060"
199908,1,1,9,"99000"
199908,2,18,8,"56000"
199908,2,18,8,"99000"
199908,3,1,2,"50020"
199908,3,4,3,"50040"
199908,3,0,19,"50050"
199908,3,0,18,"52050"
199908,3,1,45,"52080"
199908,3,0,12,"52140"
199908,3,5,7,"52160"
199908,3,9,1,"53120"
199908,3,19,4,"55050"
199908,3,6,0,"55070"
199908,3,45,111,"99000"
199926,1,0,18,"50050"
199926,1,0,4,"50060"
199926,1,5,0,"50080"
199926,1,3,0,"51040"
199926,1,0,16,"52090"
199926,1,4,0,"53060"
199926,1,4,0,"53100"
199926,1,5,0,"53170"
199926,1,1,6,"54040"
199926,1,22,44,"99000"
199926,2,13,24,"56000"
199926,2,13,24,"99000"
199926,3,6,4,"50010"
199926,3,1,2,"50020"
199926,3,5,0,"50040"
199926,3,0,7,"50050"
199926,3,1,0,"50100"
199926,3,2,8,"51010"
199926,3,10,0,"53070"
199926,3,5,0,"53170"
199926,3,15,0,"54020"
199926,3,3,1,"54080"
199926,3,1,3,"55030"
199926,3,4,1,"55050"
199926,3,2,1,"55060"
199926,3,1,0,"55990"
199926,3,56,27,"99000"
199218,2,0,31,"52080"
199218,2,0,31,"99000"
199962,2,50,49,"56000"
199962,2,50,49,"99000"
199962,3,3,6,"50010"
199962,3,0,19,"50050"
199962,3,0,6,"50990"
199962,3,0,10,"52140"
199962,3,0,1,"55030"
199962,3,2,1,"55060"
199962,3,5,43,"99000"
200022,1,0,3,"50010"
200022,1,0,52,"50050"
200022,1,7,5,"50100"
200022,1,4,10,"51010"
200022,1,53,3,"53010"
200022,1,39,0,"53060"
200022,1,11,0,"53080"
200022,1,34,2,"53170"
200022,1,148,75,"99000"
200022,2,101,105,"56000"
200022,2,101,105,"99000"
200022,3,11,9,"50040"
200022,3,0,37,"50050"
200022,3,6,1,"50100"
200022,3,6,13,"50120"
200022,3,1,3,"51010"
200022,3,5,0,"53010"
200022,3,1,0,"53060"
200022,3,14,0,"53100"
200022,3,3,0,"53170"
200022,3,20,2,"54020"
200022,3,67,65,"99000"
200059,2,0,15,"50050"
200059,2,1,0,"50080"
200059,2,2,28,"52080"
200059,2,6,0,"54020"
200059,2,0,2,"56000"
200059,2,9,45,"99000"
200192,1,0,21,"50050"
200192,1,0,37,"52090"
200192,1,1,0,"53060"
200192,1,13,1,"53070"
200192,1,11,1,"53090"
200192,1,25,60,"99000"
200192,2,2,1,"50040"
200192,2,0,4,"50050"
200192,2,14,14,"56000"
200192,2,16,19,"99000"
200192,3,0,4,"50990"
200192,3,3,1,"53040"
200192,3,2,0,"53060"
200192,3,1,0,"53070"
200192,3,2,0,"53170"
200192,3,2,0,"54020"
200192,3,10,5,"99000"
200192,5,0,5,"50990"
200192,5,6,1,"53040"
200192,5,5,0,"53060"
200192,5,4,0,"53070"
200192,5,10,0,"53170"
200192,5,10,0,"54020"
200192,5,5,0,"54990"
200192,5,40,6,"99000"
200217,2,1,1,"52150"
200217,2,1,2,"52160"
200217,2,2,3,"99000"
200226,2,0,8,"50010"
200226,2,2,1,"50020"
200226,2,0,11,"50050"
200226,2,0,4,"50990"
200226,2,0,1,"51010"
200226,2,0,10,"55990"
200226,2,2,35,"99000"
200253,2,2,14,"50020"
200253,2,1,6,"50040"
200253,2,0,3,"50050"
200253,2,1,0,"53990"
200253,2,15,6,"55050"
200253,2,19,29,"99000"
200314,1,0,5,"50050"
200314,1,4,9,"54020"
200314,1,0,1,"55060"
200314,1,4,15,"99000"
200314,2,3,2,"50010"
200314,2,0,3,"50050"
200314,2,3,5,"54020"
200314,2,15,3,"54030"
200314,2,4,3,"55060"
200314,2,37,29,"56000"
200314,2,62,45,"99000"
200305,1,0,1,"50010"
200305,1,0,6,"50020"
200305,1,0,59,"50050"
200305,1,5,5,"50990"
200305,1,3,11,"51020"
200305,1,6,51,"51040"
200305,1,0,16,"52020"
200305,1,2,154,"52090"
200305,1,24,0,"53030"
200305,1,30,2,"53060"
200305,1,11,0,"53070"
200305,1,55,1,"53080"
200305,1,79,0,"53170"
200305,1,215,306,"99000"
200305,2,72,28,"50010"
200305,2,2,17,"50020"
200305,2,0,77,"50050"
200305,2,3,0,"50080"
200305,2,14,17,"51030"
200305,2,0,31,"52030"
200305,2,0,18,"52100"
200305,2,17,0,"53010"
200305,2,46,9,"53040"
200305,2,39,0,"53090"
200305,2,60,2,"53100"
200305,2,18,0,"53110"
200305,2,149,0,"53170"
200305,2,3,5,"54040"
200305,2,18,13,"56000"
200305,2,441,217,"99000"
200305,4,2,0,"53040"
200305,4,1,0,"53090"
200305,4,3,0,"53100"
200305,4,6,0,"53170"
200305,4,12,0,"99000"
200305,5,9,15,"50120"
200305,5,16,0,"53030"
200305,5,111,2,"53060"
200305,5,107,0,"53070"
200305,5,6,0,"53080"
200305,5,18,0,"53170"
200305,5,267,17,"99000"
200369,2,0,3,"56000"
200369,2,0,3,"99000"
200280,2,1,2,"50010"
200280,2,0,12,"50050"
200280,2,1,6,"50060"
200280,2,2,0,"53020"
200280,2,0,4,"54050"
200280,2,0,2,"55040"
200280,2,4,26,"99000"
200341,1,0,6,"50030"
200341,1,0,11,"50050"
200341,1,0,19,"50120"
200341,1,1,25,"52090"
200341,1,17,0,"53060"
200341,1,14,0,"53080"
200341,1,32,61,"99000"
200341,2,16,27,"56000"
200341,2,16,27,"99000"
200341,3,4,3,"50040"
200341,3,0,10,"50050"
200341,3,0,13,"50120"
200341,3,14,0,"53070"
200341,3,13,0,"53170"
200341,3,17,1,"54020"
200341,3,48,27,"99000"
200341,5,0,1,"53170"
200341,5,0,1,"99000"
200572,2,1,5,"50010"
200572,2,0,18,"50050"
200572,2,1,1,"53120"
200572,2,2,24,"99000"
201104,2,2,1,"50010"
201104,2,0,6,"50050"
201104,2,1,0,"50080"
201104,2,10,3,"56000"
201104,2,13,10,"99000"
201441,2,0,52,"50050"
201441,2,0,52,"99000"
201654,1,0,3,"50050"
201654,1,0,3,"99000"
201654,4,0,1,"50050"
201654,4,0,1,"99000"
201858,2,9,20,"55020"
201858,2,9,20,"99000"
204200,2,4,13,"50010"
204200,2,1,0,"50040"
204200,2,1,0,"50080"
204200,2,0,1,"50990"
204200,2,0,11,"52050"
204200,2,3,6,"52150"
204200,2,0,5,"55060"
204200,2,1,4,"56000"
204200,2,10,40,"99000"
204617,2,0,3,"55030"
204617,2,0,1,"55040"
204617,2,0,4,"99000"
205957,2,2,0,"50020"
205957,2,0,1,"55020"
205957,2,0,1,"56000"
205957,2,2,2,"99000"
202514,2,0,2,"50010"
202514,2,0,2,"50020"
202514,2,0,3,"50990"
202514,2,0,3,"55020"
202514,2,0,2,"55050"
202514,2,0,12,"99000"
202611,1,0,1,"50050"
202611,1,1,11,"50990"
202611,1,1,12,"99000"
202611,2,3,7,"50010"
202611,2,3,4,"50020"
202611,2,0,3,"50040"
202611,2,0,25,"50050"
202611,2,1,5,"50990"
202611,2,0,5,"52140"
202611,2,0,1,"56000"
202611,2,7,50,"99000"
202763,2,1,3,"50020"
202763,2,1,0,"50040"
202763,2,0,3,"50050"
202763,2,6,29,"52010"
202763,2,8,35,"99000"
202806,2,14,26,"50020"
202806,2,119,108,"50040"
202806,2,8,1,"53010"
202806,2,2,1,"53030"
202806,2,10,0,"53150"
202806,2,3,7,"55080"
202806,2,156,143,"99000"
202806,4,3,0,"53010"
202806,4,3,0,"99000"
203447,2,7,9,"56000"
203447,2,7,9,"99000"
203447,3,1,11,"50020"
203447,3,2,2,"50030"
203447,3,6,7,"50040"
203447,3,0,5,"50050"
203447,3,0,2,"50990"
203447,3,3,30,"52080"
203447,3,7,0,"53010"
203447,3,1,0,"53050"
203447,3,13,1,"53100"
203447,3,2,0,"53120"
203447,3,4,2,"55050"
203447,3,39,60,"99000"
203465,2,28,34,"56000"
203465,2,28,34,"99000"
203465,3,13,6,"55050"
203465,3,13,6,"99000"
203456,2,2,5,"56000"
203456,2,2,5,"99000"
203456,3,5,4,"50020"
203456,3,0,1,"50030"
203456,3,2,1,"50040"
203456,3,0,8,"50050"
203456,3,0,1,"50990"
203456,3,3,26,"52080"
203456,3,3,4,"55050"
203456,3,13,45,"99000"
203492,2,0,4,"56000"
203492,2,0,4,"99000"
203492,3,5,5,"50040"
203492,3,3,0,"53010"
203492,3,7,1,"53100"
203492,3,1,0,"53110"
203492,3,3,0,"53990"
203492,3,2,2,"55050"
203492,3,21,8,"99000"
203483,2,19,32,"56000"
203483,2,19,32,"99000"
203483,3,3,6,"50020"
203483,3,3,1,"50040"
203483,3,0,5,"50050"
203483,3,5,25,"52080"
203483,3,4,1,"53010"
203483,3,5,1,"53100"
203483,3,1,0,"53120"
203483,3,4,1,"53170"
203483,3,1,3,"55050"
203483,3,26,43,"99000"
203474,2,9,11,"56000"
203474,2,9,11,"99000"
203474,3,0,8,"50020"
203474,3,8,16,"50040"
203474,3,0,17,"50050"
203474,3,0,1,"50990"
203474,3,4,5,"51030"
203474,3,10,0,"53010"
203474,3,2,0,"53060"
203474,3,10,1,"53100"
203474,3,2,1,"53120"
203474,3,7,0,"55050"
203474,3,43,49,"99000"
203748,1,0,4,"50010"
203748,1,0,1,"50050"
203748,1,0,14,"52140"
203748,1,2,0,"53050"
203748,1,0,1,"53120"
203748,1,4,0,"53150"
203748,1,6,20,"99000"
203748,2,12,10,"50010"
203748,2,1,18,"50020"
203748,2,1,2,"50030"
203748,2,7,12,"50040"
203748,2,0,26,"50050"
203748,2,9,8,"51010"
203748,2,2,12,"52050"
203748,2,0,9,"52070"
203748,2,5,98,"52080"
203748,2,0,12,"52110"
203748,2,3,0,"53020"
203748,2,3,2,"53030"
203748,2,2,4,"53050"
203748,2,5,0,"53090"
203748,2,16,1,"53110"
203748,2,1,0,"53120"
203748,2,3,1,"53150"
203748,2,13,8,"55050"
203748,2,4,0,"55070"
203748,2,95,96,"56000"
203748,2,182,319,"99000"
203757,2,0,16,"52100"
203757,2,0,12,"56000"
203757,2,0,28,"99000"
203775,2,0,4,"55990"
203775,2,0,4,"99000"
203845,2,0,1,"56000"
203845,2,0,1,"99000"
204060,1,0,1,"50010"
204060,1,0,12,"50020"
204060,1,0,4,"50050"
204060,1,0,28,"52140"
204060,1,0,45,"99000"
204060,3,84,14,"50010"
204060,3,18,17,"50020"
204060,3,0,24,"50040"
204060,3,0,19,"50050"
204060,3,102,74,"99000"
204468,2,0,6,"50010"
204468,2,0,2,"50050"
204468,2,0,1,"54010"
204468,2,0,2,"55030"
204468,2,6,1,"55050"
204468,2,6,12,"99000"
202541,2,207,5,"53100"
202541,2,207,5,"99000"
202541,5,301,19,"53100"
202541,5,301,19,"99000"
204857,2,1,0,"50010"
204857,2,1,16,"52160"
204857,2,12,1,"53020"
204857,2,18,5,"56000"
204857,2,32,22,"99000"
204802,2,0,1,"56000"
204802,2,0,1,"99000"
204820,2,0,7,"50050"
204820,2,1,11,"55010"
204820,2,5,1,"55050"
204820,2,3,2,"56000"
204820,2,9,21,"99000"
3103,2,1,0,"56000"
3103,2,1,0,"99000"
204848,2,0,3,"50020"
204848,2,0,6,"50050"
204848,2,6,0,"53100"
204848,2,1,0,"53130"
204848,2,0,10,"55040"
204848,2,1,3,"56000"
204848,2,8,22,"99000"
204866,2,6,3,"50080"
204866,2,4,56,"52080"
204866,2,1,2,"56000"
204866,2,11,61,"99000"
204936,2,0,2,"52070"
204936,2,2,69,"52080"
204936,2,2,71,"99000"
3111,2,0,4,"56000"
3111,2,0,4,"99000"
205203,2,1,1,"50020"
205203,2,0,2,"50040"
205203,2,0,7,"50050"
205203,2,4,3,"52050"
205203,2,3,0,"53030"
205203,2,9,0,"53100"
205203,2,2,1,"53990"
205203,2,9,7,"56000"
205203,2,28,21,"99000"
205470,1,1,0,"50010"
205470,1,0,19,"50050"
205470,1,0,1,"50110"
205470,1,1,0,"53060"
205470,1,0,1,"55030"
205470,1,2,21,"99000"
205470,2,60,86,"56000"
205470,2,60,86,"99000"
205470,3,29,11,"50010"
205470,3,15,19,"50020"
205470,3,3,5,"50030"
205470,3,6,8,"50040"
205470,3,0,26,"50050"
205470,3,13,14,"50120"
205470,3,3,10,"50990"
205470,3,21,13,"51010"
205470,3,0,20,"52030"
205470,3,8,24,"52070"
205470,3,6,127,"52080"
205470,3,0,6,"52110"
205470,3,1,6,"52130"
205470,3,1,29,"52160"
205470,3,13,0,"53010"
205470,3,4,1,"53030"
205470,3,4,3,"53040"
205470,3,6,2,"53060"
205470,3,3,0,"53090"
205470,3,31,1,"53100"
205470,3,5,0,"53120"
205470,3,3,0,"53140"
205470,3,6,2,"54040"
205470,3,2,40,"55030"
205470,3,33,10,"55050"
205470,3,5,4,"55060"
205470,3,10,0,"55070"
205470,3,231,381,"99000"
206048,2,17,9,"50010"
206048,2,4,4,"50020"
206048,2,0,18,"50050"
206048,2,8,0,"55050"
206048,2,29,31,"99000"
200800,2,37,35,"50010"
200800,2,17,34,"50040"
200800,2,1,92,"50050"
200800,2,23,25,"50110"
200800,2,7,21,"50120"
200800,2,0,1,"50990"
200800,2,35,37,"51010"
200800,2,0,5,"52010"
200800,2,0,40,"52050"
200800,2,1,0,"52070"
200800,2,1,6,"52110"
200800,2,2,12,"52150"
200800,2,3,2,"53050"
200800,2,6,1,"53090"
200800,2,47,1,"53100"
200800,2,14,1,"53120"
200800,2,3,0,"53140"
200800,2,30,1,"53150"
200800,2,22,1,"53170"
200800,2,9,15,"54040"
200800,2,0,22,"55030"
200800,2,0,7,"55040"
200800,2,52,37,"55050"
200800,2,10,0,"55070"
200800,2,0,28,"55080"
200800,2,6,6,"56000"
200800,2,326,430,"99000"
201885,2,11,10,"50010"
201885,2,3,16,"50020"
201885,2,2,4,"50030"
201885,2,15,28,"50040"
201885,2,0,67,"50050"
201885,2,0,1,"50120"
201885,2,7,5,"50990"
201885,2,6,3,"51030"
201885,2,89,5,"53010"
201885,2,1,0,"53030"
201885,2,9,1,"53040"
201885,2,4,7,"53050"
201885,2,6,0,"53090"
201885,2,5,0,"53170"
201885,2,1,2,"54010"
201885,2,0,20,"55030"
201885,2,23,12,"55050"
201885,2,3,31,"55060"
201885,2,6,1,"55070"
201885,2,114,93,"56000"
201885,2,305,306,"99000"
202480,2,13,2,"53050"
202480,2,44,1,"53100"
202480,2,14,2,"53120"
202480,2,43,2,"53150"
202480,2,6,2,"53990"
202480,2,120,9,"99000"
202480,3,0,10,"50050"
202480,3,0,10,"99000"
206084,2,23,28,"50010"
206084,2,13,28,"50040"
206084,2,0,38,"50050"
206084,2,16,5,"50110"
206084,2,6,25,"50990"
206084,2,18,13,"51010"
206084,2,2,40,"52080"
206084,2,0,50,"52140"
206084,2,15,25,"52150"
206084,2,0,6,"52160"
206084,2,3,0,"52990"
206084,2,1,0,"53030"
206084,2,7,6,"53040"
206084,2,3,1,"53050"
206084,2,23,0,"53100"
206084,2,10,0,"53120"
206084,2,20,0,"53150"
206084,2,14,2,"53170"
206084,2,6,0,"53990"
206084,2,4,4,"54040"
206084,2,0,5,"55040"
206084,2,27,22,"55050"
206084,2,4,34,"55060"
206084,2,4,2,"56000"
206084,2,219,334,"99000"
206330,2,28,14,"56000"
206330,2,28,14,"99000"
206349,2,0,1,"50010"
206349,2,0,1,"56000"
206349,2,0,2,"99000"
206437,2,5,5,"56000"
206437,2,5,5,"99000"
206507,2,59,0,"56000"
206507,2,59,0,"99000"
206622,2,4,27,"52070"
206622,2,9,6,"56000"
206622,2,13,33,"99000"
206695,2,12,4,"50010"
206695,2,3,13,"50020"
206695,2,13,7,"50040"
206695,2,0,56,"50050"
206695,2,6,0,"50110"
206695,2,3,7,"50120"
206695,2,12,8,"50990"
206695,2,19,14,"51010"
206695,2,0,13,"52010"
206695,2,0,26,"52030"
206695,2,1,4,"52050"
206695,2,10,109,"52080"
206695,2,0,22,"52140"
206695,2,9,8,"52150"
206695,2,1,0,"52990"
206695,2,10,0,"53010"
206695,2,5,0,"53030"
206695,2,18,3,"53090"
206695,2,28,0,"53100"
206695,2,0,22,"54050"
206695,2,23,14,"55050"
206695,2,0,4,"55990"
206695,2,4,8,"56000"
206695,2,177,342,"99000"
208035,1,0,6,"52140"
208035,1,0,6,"99000"
208035,2,71,69,"56000"
208035,2,71,69,"99000"
208035,3,2,0,"50010"
208035,3,5,9,"50020"
208035,3,2,1,"53030"
208035,3,1,0,"53170"
208035,3,7,2,"54020"
208035,3,2,0,"55050"
208035,3,19,12,"99000"
206817,2,0,3,"56000"
206817,2,0,3,"99000"
206817,3,0,4,"52080"
206817,3,0,4,"99000"
206862,2,0,7,"56000"
206862,2,0,7,"99000"
206914,2,3,0,"56000"
206914,2,3,0,"99000"
206914,3,3,6,"51010"
206914,3,3,33,"52080"
206914,3,8,3,"53040"
206914,3,13,0,"53110"
206914,3,17,7,"55050"
206914,3,44,49,"99000"
206835,2,6,29,"56000"
206835,2,6,29,"99000"
206941,5,3,0,"52990"
206941,5,3,0,"99000"
206996,2,53,94,"56000"
206996,2,53,94,"99000"
206996,3,3,0,"50040"
206996,3,0,2,"50050"
206996,3,1,0,"51010"
206996,3,0,1,"52050"
206996,3,0,2,"52140"
206996,3,3,2,"53030"
206996,3,12,2,"55050"
206996,3,19,9,"99000"
207041,5,0,3,"50050"
207041,5,0,2,"52130"
207041,5,0,5,"99000"
207050,2,70,62,"56000"
207050,2,70,62,"99000"
207050,3,3,7,"50010"
207050,3,0,6,"50050"
207050,3,5,2,"51010"
207050,3,0,21,"52080"
207050,3,2,0,"53030"
207050,3,2,0,"53060"
207050,3,6,0,"53080"
207050,3,5,0,"53100"
207050,3,3,0,"53110"
207050,3,2,2,"53120"
207050,3,2,0,"53150"
207050,3,10,0,"53170"
207050,3,6,0,"54020"
207050,3,3,3,"54030"
207050,3,9,1,"54040"
207050,3,3,0,"55060"
207050,3,61,42,"99000"
207069,2,27,22,"56000"
207069,2,27,22,"99000"
207069,3,2,0,"50010"
207069,3,0,3,"50050"
207069,3,2,0,"50120"
207069,3,1,0,"54020"
207069,3,3,0,"55050"
207069,3,8,3,"99000"
207209,3,1,0,"51010"
207209,3,1,0,"99000"
207236,2,48,41,"56000"
207236,2,48,41,"99000"
207236,3,1,1,"50010"
207236,3,0,2,"50050"
207236,3,3,10,"52060"
207236,3,5,19,"52080"
207236,3,1,0,"53080"
207236,3,7,0,"53100"
207236,3,7,0,"54020"
207236,3,24,32,"99000"
207290,2,105,120,"56000"
207290,2,105,120,"99000"
207290,3,8,4,"50040"
207290,3,7,24,"50050"
207290,3,1,1,"50100"
207290,3,1,1,"50120"
207290,3,20,8,"51010"
207290,3,3,29,"52080"
207290,3,0,2,"52140"
207290,3,11,0,"53030"
207290,3,4,0,"53060"
207290,3,2,0,"53080"
207290,3,16,0,"53100"
207290,3,0,1,"53130"
207290,3,7,0,"53170"
207290,3,10,1,"54020"
207290,3,0,8,"55030"
207290,3,4,4,"55050"
207290,3,94,83,"99000"
207263,1,0,2,"50020"
207263,1,0,4,"50050"
207263,1,0,6,"99000"
207281,1,2,3,"50020"
207281,1,2,3,"99000"
207281,2,48,69,"56000"
207281,2,48,69,"99000"
207281,3,8,12,"50010"
207281,3,0,1,"50020"
207281,3,0,14,"50050"
207281,3,2,0,"50080"
207281,3,3,0,"50090"
207281,3,0,1,"51010"
207281,3,2,30,"52080"
207281,3,0,1,"52130"
207281,3,0,3,"52160"
207281,3,4,3,"53010"
207281,3,3,1,"53030"
207281,3,5,0,"53100"
207281,3,2,0,"53120"
207281,3,2,0,"53170"
207281,3,11,4,"54020"
207281,3,0,3,"54050"
207281,3,4,2,"55050"
207281,3,46,75,"99000"
207324,5,0,4,"50050"
207324,5,0,4,"99000"
207661,1,0,1,"50050"
207661,1,0,1,"99000"
207661,2,73,66,"56000"
207661,2,73,66,"99000"
207661,3,3,2,"50040"
207661,3,0,5,"50050"
207661,3,2,0,"53170"
207661,3,3,0,"54020"
207661,3,0,9,"55030"
207661,3,5,1,"55050"
207661,3,13,17,"99000"
207333,3,25,30,"50020"
207333,3,15,1,"50040"
207333,3,90,30,"51030"
207333,3,130,61,"99000"
207388,1,1,0,"53010"
207388,1,1,0,"99000"
207388,3,99,4,"53010"
207388,3,99,4,"99000"
207397,3,11,2,"51030"
207397,3,1,0,"51040"
207397,3,7,88,"52080"
207397,3,4,0,"53010"
207397,3,1,0,"53030"
207397,3,7,0,"53040"
207397,3,2,1,"53090"
207397,3,24,1,"53100"
207397,3,3,0,"53140"
207397,3,0,2,"53990"
207397,3,2,4,"54020"
207397,3,1,1,"54080"
207397,3,25,5,"55050"
207397,3,7,0,"55070"
207397,3,95,104,"99000"
207351,5,2,0,"54020"
207351,5,0,1,"54050"
207351,5,2,1,"99000"
206923,2,28,46,"56000"
206923,2,28,46,"99000"
206923,3,1,1,"50040"
206923,3,0,2,"50050"
206923,3,0,1,"52140"
206923,3,1,0,"53040"
206923,3,7,0,"53170"
206923,3,5,1,"55050"
206923,3,14,5,"99000"
207713,2,11,23,"56000"
207713,2,11,23,"99000"
207713,3,0,4,"50050"
207713,3,0,7,"52050"
207713,3,2,0,"52070"
207713,3,2,11,"99000"
207740,2,42,46,"56000"
207740,2,42,46,"99000"
207740,3,2,1,"50040"
207740,3,1,2,"50080"
207740,3,3,0,"51010"
207740,3,2,14,"52080"
207740,3,2,1,"53040"
207740,3,3,0,"53100"
207740,3,3,0,"55050"
207740,3,16,18,"99000"
207856,2,34,24,"56000"
207856,2,34,24,"99000"
207865,5,0,20,"50050"
207865,5,0,20,"99000"
207689,2,36,32,"56000"
207689,2,36,32,"99000"
207689,3,0,4,"52140"
207689,3,0,4,"99000"
208275,1,0,12,"50010"
208275,1,0,14,"52020"
208275,1,1,9,"52090"
208275,1,0,2,"52140"
208275,1,1,37,"99000"
208275,2,17,24,"56000"
208275,2,17,24,"99000"
208275,3,2,7,"50020"
208275,3,1,3,"50040"
208275,3,0,2,"50050"
208275,3,6,1,"50070"
208275,3,3,0,"50080"
208275,3,2,16,"52080"
208275,3,0,5,"52140"
208275,3,2,0,"53040"
208275,3,4,0,"53060"
208275,3,10,0,"53070"
208275,3,11,0,"53090"
208275,3,7,0,"53110"
208275,3,1,0,"53120"
208275,3,3,0,"53150"
208275,3,6,0,"53990"
