unitid,awlevel,crace15,crace16,cipcode
203845,5,11,13,"10000"
203845,5,0,4,"11000"
203845,5,4,7,"15000"
203845,5,3,1,"17000"
203845,5,9,2,"19000"
203845,5,6,20,"20000"
203845,5,0,1,"21000"
203845,5,13,8,"22000"
203845,5,174,113,"99000"
203845,7,2,2,"49000"
203845,7,2,2,"99000"
203997,7,5,8,"23000"
203997,7,5,8,"99000"
203997,9,8,0,"23000"
203997,9,8,0,"99000"
203997,10,47,18,"23011"
203997,10,47,18,"99000"
204185,5,1,0,"03000"
204185,5,6,7,"04000"
204185,5,61,24,"05000"
204185,5,3,9,"06000"
204185,5,1,0,"07000"
204185,5,15,29,"08000"
204185,5,8,10,"10000"
204185,5,0,2,"11000"
204185,5,0,6,"12000"
204185,5,3,7,"15000"
204185,5,8,3,"17000"
204185,5,7,2,"19000"
204185,5,2,8,"20000"
204185,5,1,3,"21000"
204185,5,13,16,"22000"
204185,5,1,1,"23000"
204185,5,0,1,"49000"
204185,5,130,128,"99000"
204264,5,2,12,"04000"
204264,5,26,7,"05000"
204264,5,10,7,"06000"
204264,5,1,0,"07000"
204264,5,5,8,"08000"
204264,5,2,7,"10000"
204264,5,0,2,"11000"
204264,5,0,1,"12000"
204264,5,0,1,"13000"
204264,5,1,17,"15000"
204264,5,9,2,"17000"
204264,5,9,7,"19000"
204264,5,9,13,"20000"
204264,5,13,21,"22000"
204264,5,1,1,"49000"
204264,5,88,106,"99000"
204468,5,0,7,"04000"
204468,5,0,17,"05000"
204468,5,0,3,"06000"
204468,5,0,18,"08000"
204468,5,0,4,"10000"
204468,5,0,2,"11000"
204468,5,0,3,"13000"
204468,5,0,3,"15000"
204468,5,0,2,"17000"
204468,5,0,2,"19000"
204468,5,0,4,"20000"
204468,5,0,6,"22000"
204468,5,0,71,"99000"
204501,5,6,4,"03000"
204501,5,21,19,"04000"
204501,5,10,6,"06000"
204501,5,8,0,"08000"
204501,5,55,81,"10000"
204501,5,8,17,"11000"
204501,5,54,62,"15000"
204501,5,17,10,"17000"
204501,5,37,12,"19000"
204501,5,23,25,"20000"
204501,5,90,64,"22000"
204501,5,8,9,"49000"
204501,5,337,309,"99000"
204501,7,2,1,"08000"
204501,7,3,2,"10000"
204501,7,5,3,"99000"
204547,10,124,11,"12161"
204547,10,124,11,"99000"
204635,5,9,2,"04000"
204635,5,53,12,"05000"
204635,5,15,27,"08000"
204635,5,50,8,"09000"
204635,5,5,1,"10000"
204635,5,0,3,"11000"
204635,5,80,50,"12000"
204635,5,3,7,"15000"
204635,5,2,1,"17000"
204635,5,5,3,"19000"
204635,5,3,9,"20000"
204635,5,4,7,"21000"
204635,5,23,9,"22000"
204635,5,2,1,"49000"
204635,5,254,140,"99000"
204635,10,142,25,"14011"
204635,10,142,25,"99000"
202541,5,161,6,"09000"
202541,5,161,6,"99000"
204857,5,49,33,"04000"
204857,5,273,87,"05000"
204857,5,184,102,"06000"
204857,5,24,3,"07000"
204857,5,144,334,"08000"
204857,5,129,7,"09000"
204857,5,69,89,"10000"
204857,5,0,10,"11000"
204857,5,1,94,"12000"
204857,5,4,55,"13000"
204857,5,63,90,"15000"
204857,5,20,3,"17000"
204857,5,29,7,"19000"
204857,5,23,38,"20000"
204857,5,4,36,"21000"
204857,5,75,51,"22000"
204857,5,71,47,"49000"
204857,5,1162,1086,"99000"
204857,7,5,6,"04000"
204857,7,65,8,"05000"
204857,7,13,8,"06000"
204857,7,96,145,"08000"
204857,7,34,1,"09000"
204857,7,45,28,"10000"
204857,7,2,4,"11000"
204857,7,2,19,"12000"
204857,7,0,13,"13000"
204857,7,16,24,"15000"
204857,7,8,3,"17000"
204857,7,19,1,"19000"
204857,7,6,6,"20000"
204857,7,101,33,"22000"
204857,7,2,3,"49000"
204857,7,414,302,"99000"
204857,9,4,0,"04000"
204857,9,8,7,"08000"
204857,9,1,0,"09000"
204857,9,1,1,"10000"
204857,9,12,1,"15000"
204857,9,1,0,"17000"
204857,9,3,1,"19000"
204857,9,13,0,"20000"
204857,9,1,0,"22000"
204857,9,44,10,"99000"
204857,10,13,8,"12100"
204857,10,13,8,"99000"
204909,5,11,16,"04000"
204909,5,46,7,"05000"
204909,5,15,9,"06000"
204909,5,3,1,"07000"
204909,5,6,29,"08000"
204909,5,8,18,"10000"
204909,5,3,10,"11000"
204909,5,0,19,"12000"
204909,5,0,11,"13000"
204909,5,2,0,"14000"
204909,5,16,17,"15000"
204909,5,5,4,"17000"
204909,5,6,5,"19000"
204909,5,11,7,"20000"
204909,5,5,8,"21000"
204909,5,83,27,"22000"
204909,5,1,1,"23000"
204909,5,6,4,"49000"
204909,5,227,193,"99000"
204936,5,13,6,"04000"
204936,5,40,14,"05000"
204936,5,6,6,"06000"
204936,5,13,50,"08000"
204936,5,6,10,"10000"
204936,5,0,4,"11000"
204936,5,0,6,"13000"
204936,5,4,7,"15000"
204936,5,2,4,"17000"
204936,5,7,1,"19000"
204936,5,6,13,"20000"
204936,5,6,10,"22000"
204936,5,2,1,"23000"
204936,5,0,4,"49000"
204936,5,105,136,"99000"
3111,5,2,2,"04000"
3111,5,2,5,"05000"
3111,5,3,33,"08000"
3111,5,6,10,"10000"
3111,5,0,3,"11000"
3111,5,1,14,"12000"
3111,5,0,4,"13000"
3111,5,2,4,"15000"
3111,5,1,0,"17000"
3111,5,2,0,"19000"
3111,5,3,1,"20000"
3111,5,2,5,"21000"
3111,5,2,2,"22000"
3111,5,0,4,"49000"
3111,5,26,87,"99000"
205027,5,2,0,"03000"
205027,5,11,0,"15000"
205027,5,7,0,"23000"
205027,5,20,0,"99000"
205027,10,11,0,"23011"
205027,10,11,0,"99000"
205203,5,0,1,"04000"
205203,5,16,7,"05000"
205203,5,2,2,"06000"
205203,5,14,38,"08000"
205203,5,1,2,"15000"
205203,5,2,0,"17000"
205203,5,2,1,"19000"
205203,5,4,6,"21000"
205203,5,8,3,"22000"
205203,5,2,3,"49000"
205203,5,51,63,"99000"
206048,5,21,1,"05000"
206048,5,1,0,"21000"
206048,5,22,1,"99000"
206288,7,5,6,"23000"
206288,7,5,6,"99000"
206288,9,10,0,"23000"
206288,9,10,0,"99000"
206288,10,56,15,"23011"
206288,10,56,15,"99000"
200800,5,21,31,"04000"
200800,5,332,122,"05000"
200800,5,32,36,"06000"
200800,5,95,197,"08000"
200800,5,193,10,"09000"
200800,5,28,56,"10000"
200800,5,5,13,"11000"
200800,5,17,163,"12000"
200800,5,1,87,"13000"
200800,5,23,32,"15000"
200800,5,9,7,"17000"
200800,5,28,10,"19000"
200800,5,16,26,"20000"
200800,5,6,22,"21000"
200800,5,68,44,"22000"
200800,5,24,7,"49000"
200800,5,898,863,"99000"
200800,7,13,2,"04000"
200800,7,50,13,"05000"
200800,7,1,1,"06000"
200800,7,100,147,"08000"
200800,7,17,0,"09000"
200800,7,8,8,"10000"
200800,7,1,3,"11000"
200800,7,1,17,"12000"
200800,7,0,12,"13000"
200800,7,4,3,"15000"
200800,7,8,3,"17000"
200800,7,32,5,"19000"
200800,7,8,2,"20000"
200800,7,30,12,"22000"
200800,7,273,228,"99000"
200800,9,18,15,"08000"
200800,9,1,0,"09000"
200800,9,10,2,"19000"
200800,9,1,0,"20000"
200800,9,3,0,"22000"
200800,9,33,17,"99000"
200800,10,109,28,"14011"
200800,10,109,28,"99000"
201885,5,68,45,"02000"
201885,5,4,8,"03000"
201885,5,62,32,"04000"
201885,5,538,197,"05000"
201885,5,13,12,"06000"
201885,5,17,7,"07000"
201885,5,65,237,"08000"
201885,5,451,41,"09000"
201885,5,80,118,"10000"
201885,5,4,9,"11000"
201885,5,63,223,"12000"
201885,5,1,29,"13000"
201885,5,41,55,"15000"
201885,5,13,6,"17000"
201885,5,34,13,"19000"
201885,5,35,57,"20000"
201885,5,43,59,"21000"
201885,5,129,92,"22000"
201885,5,32,34,"49000"
201885,5,1693,1274,"99000"
201885,7,16,11,"02000"
201885,7,15,8,"04000"
201885,7,87,41,"05000"
201885,7,3,0,"06000"
201885,7,72,186,"08000"
201885,7,131,9,"09000"
201885,7,48,33,"10000"
201885,7,5,14,"11000"
201885,7,46,103,"12000"
201885,7,0,22,"13000"
201885,7,11,15,"15000"
201885,7,4,2,"17000"
201885,7,39,9,"19000"
201885,7,5,5,"20000"
201885,7,3,7,"21000"
201885,7,43,24,"22000"
201885,7,2,1,"49000"
201885,7,530,490,"99000"
201885,9,8,4,"04000"
201885,9,5,0,"05000"
201885,9,27,33,"08000"
201885,9,18,1,"09000"
201885,9,7,3,"10000"
201885,9,0,2,"11000"
201885,9,5,1,"12000"
201885,9,1,2,"15000"
201885,9,19,6,"19000"
201885,9,3,12,"20000"
201885,9,14,4,"22000"
201885,9,5,3,"49000"
201885,9,112,71,"99000"
201885,10,141,57,"12060"
201885,10,3,5,"12111"
201885,10,77,38,"14011"
201885,10,221,100,"99000"
202480,5,1,5,"03000"
202480,5,8,9,"04000"
202480,5,225,130,"05000"
202480,5,44,57,"06000"
202480,5,19,10,"07000"
202480,5,28,118,"08000"
202480,5,142,31,"09000"
202480,5,12,34,"10000"
202480,5,1,8,"11000"
202480,5,1,9,"12000"
202480,5,0,28,"13000"
202480,5,9,0,"14000"
202480,5,11,15,"15000"
202480,5,9,3,"17000"
202480,5,19,7,"19000"
202480,5,13,19,"20000"
202480,5,52,51,"21000"
202480,5,37,18,"22000"
202480,5,19,14,"49000"
202480,5,650,566,"99000"
202480,7,1,2,"03000"
202480,7,5,1,"04000"
202480,7,222,39,"05000"
202480,7,3,1,"06000"
202480,7,10,3,"07000"
202480,7,133,192,"08000"
202480,7,35,0,"09000"
202480,7,0,2,"12000"
202480,7,10,21,"15000"
202480,7,1,0,"17000"
202480,7,3,1,"19000"
202480,7,8,7,"20000"
202480,7,20,11,"21000"
202480,7,4,1,"22000"
202480,7,23,32,"49000"
202480,7,478,313,"99000"
202480,9,0,1,"04000"
202480,9,6,0,"09000"
202480,9,6,1,"99000"
202480,10,106,24,"14011"
202480,10,106,24,"99000"
206084,5,1,0,"03000"
206084,5,41,29,"04000"
206084,5,199,67,"05000"
206084,5,8,8,"06000"
206084,5,5,8,"07000"
206084,5,48,174,"08000"
206084,5,177,8,"09000"
206084,5,7,16,"10000"
206084,5,0,5,"11000"
206084,5,40,97,"12000"
206084,5,32,26,"15000"
206084,5,6,4,"17000"
206084,5,27,4,"19000"
206084,5,27,12,"20000"
206084,5,51,46,"22000"
206084,5,125,75,"49000"
206084,5,794,579,"99000"
206084,7,3,0,"04000"
206084,7,54,16,"05000"
206084,7,1,0,"07000"
206084,7,105,201,"08000"
206084,7,30,2,"09000"
206084,7,0,4,"11000"
206084,7,8,8,"12000"
206084,7,6,6,"15000"
206084,7,3,8,"16000"
206084,7,3,2,"17000"
206084,7,16,1,"19000"
206084,7,0,1,"20000"
206084,7,7,6,"21000"
206084,7,9,8,"22000"
206084,7,245,263,"99000"
206084,9,1,0,"04000"
206084,9,22,12,"08000"
206084,9,5,0,"09000"
206084,9,1,0,"15000"
206084,9,1,0,"19000"
206084,9,5,1,"20000"
206084,9,1,1,"22000"
206084,9,36,14,"99000"
206084,10,185,50,"14011"
206084,10,185,50,"99000"
206330,5,64,5,"05000"
206330,5,4,3,"08000"
206330,5,3,6,"21000"
206330,5,8,5,"49000"
206330,5,79,19,"99000"
206349,5,0,9,"05000"
206349,5,0,6,"10000"
206349,5,1,57,"12000"
206349,5,0,21,"13000"
206349,5,0,4,"15000"
206349,5,0,1,"17000"
206349,5,0,2,"19000"
206349,5,0,8,"20000"
206349,5,0,18,"22000"
206349,5,0,4,"49000"
206349,5,1,130,"99000"
206437,5,4,2,"04000"
206437,5,24,13,"05000"
206437,5,4,6,"08000"
206437,5,0,1,"11000"
206437,5,0,5,"15000"
206437,5,1,2,"17000"
206437,5,3,1,"19000"
206437,5,3,3,"20000"
206437,5,2,5,"22000"
206437,5,41,38,"99000"
206491,5,5,4,"04000"
206491,5,28,18,"05000"
206491,5,3,5,"06000"
206491,5,2,10,"08000"
206491,5,3,4,"10000"
206491,5,0,1,"19000"
206491,5,4,17,"20000"
206491,5,16,9,"22000"
206491,5,2,0,"23000"
206491,5,63,68,"99000"
206507,5,9,5,"01000"
206507,5,1,3,"04000"
206507,5,27,2,"05000"
206507,5,11,26,"08000"
206507,5,1,1,"10000"
206507,5,2,3,"15000"
206507,5,2,0,"17000"
206507,5,1,0,"19000"
206507,5,1,1,"20000"
206507,5,7,1,"21000"
206507,5,5,7,"22000"
206507,5,67,49,"99000"
206525,5,3,5,"03000"
206525,5,19,25,"04000"
206525,5,73,37,"05000"
206525,5,14,66,"08000"
206525,5,6,26,"10000"
206525,5,1,4,"11000"
206525,5,3,5,"12000"
206525,5,4,22,"15000"
206525,5,2,2,"17000"
206525,5,16,6,"19000"
206525,5,6,24,"20000"
206525,5,62,60,"22000"
206525,5,17,18,"49000"
206525,5,226,300,"99000"
206525,7,1,4,"23000"
206525,7,1,4,"99000"
206622,5,8,3,"04000"
206622,5,163,54,"05000"
206622,5,12,15,"06000"
206622,5,13,4,"07000"
206622,5,3,18,"08000"
206622,5,7,2,"11000"
206622,5,0,3,"12000"
206622,5,10,13,"15000"
206622,5,5,3,"17000"
206622,5,9,3,"19000"
206622,5,11,7,"20000"
206622,5,21,26,"22000"
206622,5,4,3,"23000"
206622,5,34,11,"49000"
206622,5,300,165,"99000"
206622,7,1,0,"04000"
206622,7,354,67,"05000"
206622,7,2,3,"06000"
206622,7,6,2,"07000"
206622,7,120,229,"08000"
206622,7,0,2,"11000"
206622,7,32,10,"12000"
206622,7,1,5,"15000"
206622,7,2,0,"19000"
206622,7,8,8,"20000"
206622,7,24,17,"21000"
206622,7,5,0,"22000"
206622,7,1,0,"23000"
206622,7,556,343,"99000"
206695,5,21,10,"04000"
206695,5,269,94,"05000"
206695,5,21,14,"06000"
206695,5,34,7,"07000"
206695,5,56,158,"08000"
206695,5,213,9,"09000"
206695,5,23,33,"10000"
206695,5,1,5,"11000"
206695,5,7,33,"12000"
206695,5,0,12,"13000"
206695,5,1,0,"14000"
206695,5,16,25,"15000"
206695,5,9,0,"17000"
206695,5,19,4,"19000"
206695,5,14,26,"20000"
206695,5,62,44,"21000"
206695,5,63,36,"22000"
206695,5,20,10,"49000"
206695,5,849,520,"99000"
206695,7,2,1,"04000"
206695,7,62,22,"05000"
206695,7,74,138,"08000"
206695,7,24,2,"09000"
206695,7,4,1,"10000"
206695,7,0,2,"11000"
206695,7,1,5,"15000"
206695,7,5,2,"17000"
206695,7,4,2,"19000"
206695,7,4,1,"21000"
206695,7,7,2,"22000"
206695,7,187,178,"99000"
206862,5,7,5,"04000"
206862,5,22,25,"05000"
206862,5,1,1,"07000"
206862,5,3,20,"08000"
206862,5,5,4,"10000"
206862,5,1,0,"11000"
206862,5,0,2,"12000"
206862,5,0,10,"13000"
206862,5,19,8,"15000"
206862,5,3,1,"17000"
206862,5,7,2,"19000"
206862,5,4,4,"20000"
206862,5,0,1,"21000"
206862,5,0,7,"22000"
206862,5,1,1,"23000"
206862,5,73,91,"99000"
206862,7,1,12,"08000"
206862,7,4,1,"15000"
206862,7,5,13,"99000"
206914,5,14,1,"01000"
206914,5,11,9,"04000"
206914,5,66,53,"05000"
206914,5,64,70,"08000"
206914,5,8,13,"10000"
206914,5,1,5,"12000"
206914,5,1,7,"13000"
206914,5,4,14,"15000"
206914,5,7,7,"17000"
206914,5,14,7,"19000"
206914,5,36,30,"22000"
206914,5,29,4,"49000"
206914,5,255,220,"99000"
206835,5,1,2,"04000"
206835,5,7,5,"05000"
206835,5,3,13,"08000"
206835,5,3,7,"20000"
206835,5,21,5,"23000"
206835,5,35,32,"99000"
206941,5,17,19,"04000"
206941,5,259,120,"05000"
206941,5,13,16,"06000"
206941,5,52,10,"07000"
206941,5,155,264,"08000"
206941,5,1,0,"09000"
206941,5,15,15,"10000"
206941,5,1,1,"11000"
206941,5,23,81,"12000"
206941,5,3,25,"13000"
206941,5,20,36,"15000"
206941,5,6,1,"17000"
206941,5,13,4,"19000"
206941,5,20,27,"20000"
206941,5,81,52,"22000"
206941,5,18,14,"49000"
206941,5,697,685,"99000"
206941,7,150,41,"05000"
206941,7,133,212,"08000"
206941,7,0,3,"12000"
206941,7,2,7,"15000"
206941,7,18,4,"22000"
206941,7,2,2,"49000"
206941,7,305,269,"99000"
207041,5,9,1,"04000"
207041,5,52,27,"05000"
207041,5,66,122,"08000"
207041,5,1,1,"09000"
207041,5,3,1,"10000"
207041,5,7,31,"12000"
207041,5,0,3,"13000"
207041,5,4,5,"15000"
207041,5,5,4,"17000"
207041,5,4,0,"19000"
207041,5,7,6,"20000"
207041,5,14,25,"21000"
207041,5,18,10,"22000"
207041,5,10,6,"49000"
207041,5,200,242,"99000"
207041,7,28,81,"08000"
207041,7,1,4,"20000"
207041,7,29,85,"99000"
207209,5,1,0,"01000"
207209,5,1,1,"04000"
207209,5,7,9,"05000"
207209,5,2,1,"06000"
207209,5,9,13,"08000"
207209,5,8,0,"09000"
207209,5,2,1,"10000"
207209,5,0,4,"13000"
207209,5,1,1,"17000"
207209,5,2,0,"19000"
207209,5,5,5,"21000"
207209,5,1,4,"22000"
207209,5,39,39,"99000"
207263,5,13,7,"04000"
207263,5,88,58,"05000"
207263,5,5,4,"06000"
207263,5,107,230,"08000"
207263,5,7,1,"09000"
207263,5,1,1,"10000"
207263,5,1,1,"11000"
207263,5,0,1,"12000"
207263,5,1,31,"13000"
207263,5,6,18,"15000"
207263,5,0,4,"16000"
207263,5,6,2,"17000"
207263,5,7,2,"19000"
207263,5,12,16,"20000"
207263,5,1,2,"21000"
207263,5,62,28,"22000"
207263,5,317,406,"99000"
207263,7,5,3,"05000"
207263,7,89,183,"08000"
207263,7,3,6,"20000"
207263,7,1,0,"22000"
207263,7,98,192,"99000"
207306,5,7,0,"01000"
207306,5,3,5,"04000"
207306,5,25,14,"05000"
207306,5,29,31,"08000"
207306,5,0,4,"10000"
207306,5,1,5,"13000"
207306,5,0,7,"15000"
207306,5,5,1,"17000"
207306,5,1,1,"19000"
207306,5,1,2,"20000"
207306,5,11,2,"21000"
207306,5,10,6,"22000"
207306,5,2,1,"49000"
207306,5,95,79,"99000"
207306,7,9,17,"08000"
207306,7,1,0,"20000"
207306,7,10,17,"99000"
207403,5,1,2,"03000"
207403,5,5,4,"04000"
207403,5,19,12,"05000"
207403,5,1,3,"06000"
207403,5,12,57,"08000"
207403,5,7,7,"10000"
207403,5,2,2,"11000"
207403,5,2,24,"12000"
207403,5,49,13,"15000"
207403,5,2,2,"17000"
207403,5,1,0,"19000"
207403,5,5,5,"20000"
207403,5,13,6,"22000"
207403,5,17,6,"23000"
207403,5,1,1,"49000"
207403,5,137,144,"99000"
207324,5,5,4,"04000"
207324,5,37,24,"05000"
207324,5,8,0,"06000"
207324,5,14,51,"08000"
207324,5,1,3,"10000"
207324,5,0,1,"12000"
207324,5,0,7,"13000"
207324,5,0,4,"15000"
207324,5,4,2,"17000"
207324,5,2,0,"19000"
207324,5,7,3,"20000"
207324,5,3,6,"21000"
207324,5,1,8,"22000"
207324,5,22,1,"23000"
207324,5,2,1,"49000"
207324,5,106,115,"99000"
207458,5,3,0,"04000"
207458,5,32,12,"05000"
207458,5,3,3,"06000"
207458,5,10,20,"08000"
207458,5,5,7,"10000"
207458,5,1,1,"11000"
207458,5,2,5,"15000"
207458,5,1,0,"17000"
207458,5,6,0,"19000"
207458,5,4,10,"20000"
207458,5,9,3,"21000"
207458,5,7,4,"22000"
207458,5,1,1,"23000"
207458,5,84,66,"99000"
207458,7,145,19,"05000"
207458,7,11,42,"08000"
207458,7,0,2,"10000"
207458,7,16,3,"21000"
207458,7,172,66,"99000"
207458,10,108,30,"14011"
207458,10,108,30,"99000"
207722,5,4,2,"04000"
207722,5,29,13,"05000"
207722,5,2,1,"06000"
207722,5,7,21,"08000"
207722,5,3,8,"10000"
207722,5,1,1,"11000"
207722,5,0,4,"13000"
207722,5,0,2,"15000"
207722,5,1,1,"17000"
207722,5,6,1,"19000"
207722,5,3,6,"20000"
207722,5,9,7,"22000"
207722,5,65,67,"99000"
207388,5,257,67,"01000"
207388,5,30,5,"02000"
207388,5,116,56,"04000"
207388,5,444,290,"05000"
207388,5,48,50,"06000"
207388,5,11,4,"07000"
207388,5,134,295,"08000"
207388,5,483,38,"09000"
207388,5,8,9,"10000"
207388,5,1,15,"11000"
207388,5,10,30,"12000"
207388,5,12,194,"13000"
207388,5,10,47,"15000"
207388,5,7,8,"17000"
207388,5,1,0,"18000"
207388,5,31,3,"19000"
207388,5,17,55,"20000"
207388,5,81,75,"22000"
207388,5,34,17,"49000"
207388,5,1735,1258,"99000"
207388,7,51,14,"01000"
207388,7,4,0,"02000"
207388,7,20,12,"04000"
207388,7,64,16,"05000"
207388,7,3,0,"06000"
207388,7,9,4,"07000"
207388,7,68,96,"08000"
207388,7,83,5,"09000"
207388,7,2,1,"12000"
207388,7,2,46,"13000"
207388,7,6,12,"15000"
207388,7,9,4,"17000"
207388,7,14,2,"19000"
207388,7,9,14,"20000"
207388,7,2,2,"21000"
207388,7,19,10,"22000"
207388,7,12,5,"49000"
207388,7,377,243,"99000"
207388,9,20,1,"01000"
207388,9,10,3,"04000"
207388,9,14,3,"05000"
207388,9,51,25,"08000"
207388,9,22,0,"09000"
207388,9,0,1,"12000"
207388,9,0,1,"13000"
207388,9,4,3,"15000"
207388,9,4,0,"17000"
207388,9,12,0,"19000"
207388,9,6,5,"20000"
207388,9,7,1,"22000"
207388,9,150,43,"99000"
207388,10,51,13,"12180"
207388,10,51,13,"99000"
207351,5,15,1,"01000"
207351,5,2,2,"04000"
207351,5,16,10,"05000"
207351,5,18,27,"08000"
207351,5,1,1,"10000"
207351,5,0,6,"13000"
207351,5,0,5,"15000"
207351,5,2,0,"17000"
207351,5,2,0,"19000"
207351,5,4,2,"20000"
207351,5,1,1,"22000"
207351,5,61,55,"99000"
207616,5,3,0,"04000"
207616,5,23,13,"05000"
207616,5,5,2,"06000"
207616,5,6,17,"08000"
207616,5,1,4,"10000"
207616,5,0,7,"12000"
207616,5,1,1,"14000"
207616,5,8,10,"15000"
207616,5,0,1,"16000"
207616,5,1,1,"17000"
207616,5,5,1,"19000"
207616,5,1,2,"20000"
207616,5,8,9,"22000"
207616,5,62,68,"99000"
207616,7,23,2,"05000"
207616,7,18,20,"08000"
207616,7,1,10,"12000"
207616,7,42,32,"99000"
207616,9,7,0,"23000"
207616,9,7,0,"99000"
207616,10,20,3,"23011"
207616,10,20,3,"99000"
207847,5,13,3,"01000"
207847,5,3,5,"04000"
207847,5,59,31,"05000"
207847,5,9,0,"07000"
207847,5,69,144,"08000"
207847,5,77,3,"09000"
207847,5,1,3,"10000"
207847,5,1,0,"11000"
207847,5,0,3,"13000"
207847,5,6,4,"15000"
207847,5,1,1,"17000"
207847,5,8,5,"19000"
207847,5,5,6,"20000"
207847,5,10,8,"22000"
207847,5,2,1,"49000"
207847,5,264,217,"99000"
207847,7,31,10,"05000"
207847,7,29,46,"08000"
207847,7,1,4,"49000"
207847,7,61,60,"99000"
207856,5,10,3,"23000"
207856,5,10,3,"99000"
207865,5,10,6,"04000"
207865,5,70,56,"05000"
207865,5,3,1,"07000"
207865,5,74,194,"08000"
207865,5,6,3,"10000"
207865,5,106,80,"12000"
207865,5,0,3,"13000"
207865,5,1,9,"15000"
207865,5,5,2,"17000"
207865,5,21,6,"19000"
207865,5,8,10,"20000"
207865,5,22,15,"22000"
207865,5,326,385,"99000"
207865,7,10,3,"05000"
207865,7,67,130,"08000"
207865,7,6,0,"20000"
207865,7,1,0,"49000"
207865,7,84,133,"99000"
207500,5,71,15,"02000"
207500,5,1,1,"03000"
207500,5,61,21,"04000"
207500,5,381,152,"05000"
207500,5,83,93,"06000"
207500,5,9,2,"07000"
207500,5,63,188,"08000"
207500,5,281,28,"09000"
207500,5,31,44,"10000"
207500,5,2,18,"11000"
207500,5,9,18,"12000"
207500,5,2,65,"13000"
207500,5,25,25,"15000"
207500,5,18,8,"17000"
207500,5,78,16,"19000"
207500,5,39,48,"20000"
207500,5,35,61,"21000"
207500,5,106,60,"22000"
207500,5,23,18,"49000"
207500,5,1318,881,"99000"
207500,7,35,5,"02000"
207500,7,7,3,"04000"
207500,7,52,14,"05000"
207500,7,10,8,"06000"
207500,7,22,3,"07000"
207500,7,79,109,"08000"
207500,7,81,12,"09000"
207500,7,11,12,"10000"
207500,7,1,5,"11000"
207500,7,0,5,"13000"
207500,7,6,6,"15000"
207500,7,3,15,"16000"
207500,7,3,1,"17000"
207500,7,28,9,"19000"
207500,7,1,2,"20000"
207500,7,89,66,"21000"
207500,7,28,20,"22000"
207500,7,43,37,"49000"
207500,7,499,332,"99000"
207500,9,4,1,"04000"
207500,9,4,1,"05000"
207500,9,4,1,"06000"
207500,9,1,0,"07000"
207500,9,22,18,"08000"
207500,9,31,1,"09000"
207500,9,1,1,"10000"
207500,9,1,0,"11000"
207500,9,1,6,"15000"
207500,9,1,1,"17000"
207500,9,15,1,"19000"
207500,9,2,3,"20000"
207500,9,15,3,"22000"
207500,9,102,37,"99000"
207500,10,136,71,"14011"
207500,10,136,71,"99000"
207971,5,13,12,"04000"
207971,5,117,71,"05000"
207971,5,31,21,"06000"
207971,5,9,1,"07000"
207971,5,15,72,"08000"
207971,5,144,12,"09000"
207971,5,27,36,"10000"
207971,5,1,0,"11000"
207971,5,3,62,"12000"
207971,5,10,13,"15000"
207971,5,2,5,"17000"
207971,5,14,7,"19000"
207971,5,10,21,"20000"
207971,5,4,6,"21000"
207971,5,15,20,"22000"
207971,5,0,1,"49000"
207971,5,415,360,"99000"
207971,7,1,0,"04000"
207971,7,53,12,"05000"
207971,7,10,60,"08000"
207971,7,25,3,"09000"
207971,7,4,11,"10000"
207971,7,1,8,"15000"
207971,7,4,1,"17000"
207971,7,7,0,"19000"
207971,7,0,3,"20000"
207971,7,3,7,"22000"
207971,7,0,3,"49000"
207971,7,108,108,"99000"
207971,9,3,2,"08000"
207971,9,4,0,"09000"
207971,9,1,2,"15000"
207971,9,8,4,"99000"
207971,10,145,39,"14011"
207971,10,145,39,"99000"
208442,5,4,1,"05000"
208442,5,0,2,"08000"
208442,5,2,3,"20000"
208442,5,5,0,"23000"
208442,5,0,3,"49000"
208442,5,11,9,"99000"
208488,5,1,0,"05000"
208488,5,10,10,"08000"
208488,5,1,0,"12000"
208488,5,0,1,"15000"
208488,5,1,0,"19000"
208488,5,0,2,"20000"
208488,5,0,3,"21000"
208488,5,1,0,"22000"
208488,5,12,4,"23000"
208488,5,1,2,"49000"
208488,5,27,22,"99000"
208646,5,3,1,"01000"
208646,5,6,6,"04000"
208646,5,23,9,"05000"
208646,5,26,40,"08000"
208646,5,2,1,"10000"
208646,5,0,1,"15000"
208646,5,2,1,"17000"
208646,5,8,1,"19000"
208646,5,1,4,"20000"
208646,5,4,11,"21000"
208646,5,3,2,"22000"
208646,5,14,2,"49000"
208646,5,92,79,"99000"
208646,7,6,3,"08000"
208646,7,6,3,"99000"
208822,5,6,0,"04000"
208822,5,14,4,"05000"
208822,5,3,5,"06000"
208822,5,10,6,"08000"
208822,5,1,2,"10000"
208822,5,0,3,"13000"
208822,5,2,2,"15000"
208822,5,3,0,"17000"
208822,5,0,1,"19000"
208822,5,7,9,"20000"
208822,5,0,9,"21000"
208822,5,4,0,"22000"
208822,5,9,3,"23000"
208822,5,5,4,"49000"
208822,5,64,48,"99000"
209056,5,14,8,"04000"
209056,5,56,27,"05000"
209056,5,15,20,"06000"
209056,5,6,36,"08000"
209056,5,7,20,"10000"
209056,5,6,17,"11000"
209056,5,14,27,"15000"
209056,5,3,1,"17000"
209056,5,6,3,"19000"
209056,5,7,26,"20000"
209056,5,38,26,"22000"
