,year,profootball_ref_team_year_url,team_id,year,team
300,1961,http://www.pro-football-reference.com/teams/chi/1961.htm,chi,1961,Chicago Bears
301,1961,http://www.pro-football-reference.com/teams/cle/1961.htm,cle,1961,Cleveland Browns
302,1961,http://www.pro-football-reference.com/teams/clt/1961.htm,clt,1961,Baltimore Colts
303,1961,http://www.pro-football-reference.com/teams/crd/1961.htm,crd,1961,St. Louis Cardinals
304,1961,http://www.pro-football-reference.com/teams/dal/1961.htm,dal,1961,Dallas Cowboys
305,1961,http://www.pro-football-reference.com/teams/det/1961.htm,det,1961,Detroit Lions
306,1961,http://www.pro-football-reference.com/teams/gnb/1961.htm,gnb,1961,Green Bay Packers
307,1961,http://www.pro-football-reference.com/teams/min/1961.htm,min,1961,Minnesota Vikings
308,1961,http://www.pro-football-reference.com/teams/nyg/1961.htm,nyg,1961,New York Giants
309,1961,http://www.pro-football-reference.com/teams/phi/1961.htm,phi,1961,Philadelphia Eagles
310,1961,http://www.pro-football-reference.com/teams/pit/1961.htm,pit,1961,Pittsburgh Steelers
311,1961,http://www.pro-football-reference.com/teams/ram/1961.htm,ram,1961,Los Angeles Rams
312,1961,http://www.pro-football-reference.com/teams/sfo/1961.htm,sfo,1961,San Francisco 49ers
313,1961,http://www.pro-football-reference.com/teams/was/1961.htm,was,1961,Washington Redskins
314,1962,http://www.pro-football-reference.com/teams/chi/1962.htm,chi,1962,Chicago Bears
315,1962,http://www.pro-football-reference.com/teams/cle/1962.htm,cle,1962,Cleveland Browns
316,1962,http://www.pro-football-reference.com/teams/clt/1962.htm,clt,1962,Baltimore Colts
317,1962,http://www.pro-football-reference.com/teams/crd/1962.htm,crd,1962,St. Louis Cardinals
318,1962,http://www.pro-football-reference.com/teams/dal/1962.htm,dal,1962,Dallas Cowboys
319,1962,http://www.pro-football-reference.com/teams/det/1962.htm,det,1962,Detroit Lions
320,1962,http://www.pro-football-reference.com/teams/gnb/1962.htm,gnb,1962,Green Bay Packers
321,1962,http://www.pro-football-reference.com/teams/min/1962.htm,min,1962,Minnesota Vikings
322,1962,http://www.pro-football-reference.com/teams/nyg/1962.htm,nyg,1962,New York Giants
323,1962,http://www.pro-football-reference.com/teams/phi/1962.htm,phi,1962,Philadelphia Eagles
324,1962,http://www.pro-football-reference.com/teams/pit/1962.htm,pit,1962,Pittsburgh Steelers
325,1962,http://www.pro-football-reference.com/teams/ram/1962.htm,ram,1962,Los Angeles Rams
326,1962,http://www.pro-football-reference.com/teams/sfo/1962.htm,sfo,1962,San Francisco 49ers
327,1962,http://www.pro-football-reference.com/teams/was/1962.htm,was,1962,Washington Redskins
328,1963,http://www.pro-football-reference.com/teams/chi/1963.htm,chi,1963,Chicago Bears
329,1963,http://www.pro-football-reference.com/teams/cle/1963.htm,cle,1963,Cleveland Browns
330,1963,http://www.pro-football-reference.com/teams/clt/1963.htm,clt,1963,Baltimore Colts
331,1963,http://www.pro-football-reference.com/teams/crd/1963.htm,crd,1963,St. Louis Cardinals
332,1963,http://www.pro-football-reference.com/teams/dal/1963.htm,dal,1963,Dallas Cowboys
333,1963,http://www.pro-football-reference.com/teams/det/1963.htm,det,1963,Detroit Lions
334,1963,http://www.pro-football-reference.com/teams/gnb/1963.htm,gnb,1963,Green Bay Packers
335,1963,http://www.pro-football-reference.com/teams/min/1963.htm,min,1963,Minnesota Vikings
336,1963,http://www.pro-football-reference.com/teams/nyg/1963.htm,nyg,1963,New York Giants
337,1963,http://www.pro-football-reference.com/teams/phi/1963.htm,phi,1963,Philadelphia Eagles
338,1963,http://www.pro-football-reference.com/teams/pit/1963.htm,pit,1963,Pittsburgh Steelers
339,1963,http://www.pro-football-reference.com/teams/ram/1963.htm,ram,1963,Los Angeles Rams
340,1963,http://www.pro-football-reference.com/teams/sfo/1963.htm,sfo,1963,San Francisco 49ers
341,1963,http://www.pro-football-reference.com/teams/was/1963.htm,was,1963,Washington Redskins
342,1964,http://www.pro-football-reference.com/teams/chi/1964.htm,chi,1964,Chicago Bears
343,1964,http://www.pro-football-reference.com/teams/cle/1964.htm,cle,1964,Cleveland Browns
344,1964,http://www.pro-football-reference.com/teams/clt/1964.htm,clt,1964,Baltimore Colts
345,1964,http://www.pro-football-reference.com/teams/crd/1964.htm,crd,1964,St. Louis Cardinals
346,1964,http://www.pro-football-reference.com/teams/dal/1964.htm,dal,1964,Dallas Cowboys
347,1964,http://www.pro-football-reference.com/teams/det/1964.htm,det,1964,Detroit Lions
348,1964,http://www.pro-football-reference.com/teams/gnb/1964.htm,gnb,1964,Green Bay Packers
349,1964,http://www.pro-football-reference.com/teams/min/1964.htm,min,1964,Minnesota Vikings
350,1964,http://www.pro-football-reference.com/teams/nyg/1964.htm,nyg,1964,New York Giants
351,1964,http://www.pro-football-reference.com/teams/phi/1964.htm,phi,1964,Philadelphia Eagles
352,1964,http://www.pro-football-reference.com/teams/pit/1964.htm,pit,1964,Pittsburgh Steelers
353,1964,http://www.pro-football-reference.com/teams/ram/1964.htm,ram,1964,Los Angeles Rams
354,1964,http://www.pro-football-reference.com/teams/sfo/1964.htm,sfo,1964,San Francisco 49ers
355,1964,http://www.pro-football-reference.com/teams/was/1964.htm,was,1964,Washington Redskins
356,1965,http://www.pro-football-reference.com/teams/chi/1965.htm,chi,1965,Chicago Bears
357,1965,http://www.pro-football-reference.com/teams/cle/1965.htm,cle,1965,Cleveland Browns
358,1965,http://www.pro-football-reference.com/teams/clt/1965.htm,clt,1965,Baltimore Colts
359,1965,http://www.pro-football-reference.com/teams/crd/1965.htm,crd,1965,St. Louis Cardinals
360,1965,http://www.pro-football-reference.com/teams/dal/1965.htm,dal,1965,Dallas Cowboys
361,1965,http://www.pro-football-reference.com/teams/det/1965.htm,det,1965,Detroit Lions
362,1965,http://www.pro-football-reference.com/teams/gnb/1965.htm,gnb,1965,Green Bay Packers
363,1965,http://www.pro-football-reference.com/teams/min/1965.htm,min,1965,Minnesota Vikings
364,1965,http://www.pro-football-reference.com/teams/nyg/1965.htm,nyg,1965,New York Giants
365,1965,http://www.pro-football-reference.com/teams/phi/1965.htm,phi,1965,Philadelphia Eagles
366,1965,http://www.pro-football-reference.com/teams/pit/1965.htm,pit,1965,Pittsburgh Steelers
367,1965,http://www.pro-football-reference.com/teams/ram/1965.htm,ram,1965,Los Angeles Rams
368,1965,http://www.pro-football-reference.com/teams/sfo/1965.htm,sfo,1965,San Francisco 49ers
369,1965,http://www.pro-football-reference.com/teams/was/1965.htm,was,1965,Washington Redskins
370,1966,http://www.pro-football-reference.com/teams/atl/1966.htm,atl,1966,Atlanta Falcons
371,1966,http://www.pro-football-reference.com/teams/chi/1966.htm,chi,1966,Chicago Bears
372,1966,http://www.pro-football-reference.com/teams/cle/1966.htm,cle,1966,Cleveland Browns
373,1966,http://www.pro-football-reference.com/teams/clt/1966.htm,clt,1966,Baltimore Colts
374,1966,http://www.pro-football-reference.com/teams/crd/1966.htm,crd,1966,St. Louis Cardinals
375,1966,http://www.pro-football-reference.com/teams/dal/1966.htm,dal,1966,Dallas Cowboys
376,1966,http://www.pro-football-reference.com/teams/det/1966.htm,det,1966,Detroit Lions
377,1966,http://www.pro-football-reference.com/teams/gnb/1966.htm,gnb,1966,Green Bay Packers
378,1966,http://www.pro-football-reference.com/teams/min/1966.htm,min,1966,Minnesota Vikings
379,1966,http://www.pro-football-reference.com/teams/nyg/1966.htm,nyg,1966,New York Giants
380,1966,http://www.pro-football-reference.com/teams/phi/1966.htm,phi,1966,Philadelphia Eagles
381,1966,http://www.pro-football-reference.com/teams/pit/1966.htm,pit,1966,Pittsburgh Steelers
382,1966,http://www.pro-football-reference.com/teams/ram/1966.htm,ram,1966,Los Angeles Rams
383,1966,http://www.pro-football-reference.com/teams/sfo/1966.htm,sfo,1966,San Francisco 49ers
384,1966,http://www.pro-football-reference.com/teams/was/1966.htm,was,1966,Washington Redskins
385,1967,http://www.pro-football-reference.com/teams/atl/1967.htm,atl,1967,Atlanta Falcons
386,1967,http://www.pro-football-reference.com/teams/chi/1967.htm,chi,1967,Chicago Bears
387,1967,http://www.pro-football-reference.com/teams/cle/1967.htm,cle,1967,Cleveland Browns
388,1967,http://www.pro-football-reference.com/teams/clt/1967.htm,clt,1967,Baltimore Colts
389,1967,http://www.pro-football-reference.com/teams/crd/1967.htm,crd,1967,St. Louis Cardinals
390,1967,http://www.pro-football-reference.com/teams/dal/1967.htm,dal,1967,Dallas Cowboys
391,1967,http://www.pro-football-reference.com/teams/det/1967.htm,det,1967,Detroit Lions
392,1967,http://www.pro-football-reference.com/teams/gnb/1967.htm,gnb,1967,Green Bay Packers
393,1967,http://www.pro-football-reference.com/teams/min/1967.htm,min,1967,Minnesota Vikings
394,1967,http://www.pro-football-reference.com/teams/nor/1967.htm,nor,1967,New Orleans Saints
395,1967,http://www.pro-football-reference.com/teams/nyg/1967.htm,nyg,1967,New York Giants
396,1967,http://www.pro-football-reference.com/teams/phi/1967.htm,phi,1967,Philadelphia Eagles
397,1967,http://www.pro-football-reference.com/teams/pit/1967.htm,pit,1967,Pittsburgh Steelers
398,1967,http://www.pro-football-reference.com/teams/ram/1967.htm,ram,1967,Los Angeles Rams
399,1967,http://www.pro-football-reference.com/teams/sfo/1967.htm,sfo,1967,San Francisco 49ers
400,1967,http://www.pro-football-reference.com/teams/was/1967.htm,was,1967,Washington Redskins
401,1968,http://www.pro-football-reference.com/teams/atl/1968.htm,atl,1968,Atlanta Falcons
402,1968,http://www.pro-football-reference.com/teams/chi/1968.htm,chi,1968,Chicago Bears
403,1968,http://www.pro-football-reference.com/teams/cle/1968.htm,cle,1968,Cleveland Browns
404,1968,http://www.pro-football-reference.com/teams/clt/1968.htm,clt,1968,Baltimore Colts
405,1968,http://www.pro-football-reference.com/teams/crd/1968.htm,crd,1968,St. Louis Cardinals
406,1968,http://www.pro-football-reference.com/teams/dal/1968.htm,dal,1968,Dallas Cowboys
407,1968,http://www.pro-football-reference.com/teams/det/1968.htm,det,1968,Detroit Lions
408,1968,http://www.pro-football-reference.com/teams/gnb/1968.htm,gnb,1968,Green Bay Packers
409,1968,http://www.pro-football-reference.com/teams/min/1968.htm,min,1968,Minnesota Vikings
410,1968,http://www.pro-football-reference.com/teams/nor/1968.htm,nor,1968,New Orleans Saints
411,1968,http://www.pro-football-reference.com/teams/nyg/1968.htm,nyg,1968,New York Giants
412,1968,http://www.pro-football-reference.com/teams/phi/1968.htm,phi,1968,Philadelphia Eagles
413,1968,http://www.pro-football-reference.com/teams/pit/1968.htm,pit,1968,Pittsburgh Steelers
414,1968,http://www.pro-football-reference.com/teams/ram/1968.htm,ram,1968,Los Angeles Rams
415,1968,http://www.pro-football-reference.com/teams/sfo/1968.htm,sfo,1968,San Francisco 49ers
416,1968,http://www.pro-football-reference.com/teams/was/1968.htm,was,1968,Washington Redskins
417,1969,http://www.pro-football-reference.com/teams/atl/1969.htm,atl,1969,Atlanta Falcons
418,1969,http://www.pro-football-reference.com/teams/chi/1969.htm,chi,1969,Chicago Bears
419,1969,http://www.pro-football-reference.com/teams/cle/1969.htm,cle,1969,Cleveland Browns
420,1969,http://www.pro-football-reference.com/teams/clt/1969.htm,clt,1969,Baltimore Colts
421,1969,http://www.pro-football-reference.com/teams/crd/1969.htm,crd,1969,St. Louis Cardinals
422,1969,http://www.pro-football-reference.com/teams/dal/1969.htm,dal,1969,Dallas Cowboys
423,1969,http://www.pro-football-reference.com/teams/det/1969.htm,det,1969,Detroit Lions
424,1969,http://www.pro-football-reference.com/teams/gnb/1969.htm,gnb,1969,Green Bay Packers
425,1969,http://www.pro-football-reference.com/teams/min/1969.htm,min,1969,Minnesota Vikings
426,1969,http://www.pro-football-reference.com/teams/nor/1969.htm,nor,1969,New Orleans Saints
427,1969,http://www.pro-football-reference.com/teams/nyg/1969.htm,nyg,1969,New York Giants
428,1969,http://www.pro-football-reference.com/teams/phi/1969.htm,phi,1969,Philadelphia Eagles
429,1969,http://www.pro-football-reference.com/teams/pit/1969.htm,pit,1969,Pittsburgh Steelers
430,1969,http://www.pro-football-reference.com/teams/ram/1969.htm,ram,1969,Los Angeles Rams
431,1969,http://www.pro-football-reference.com/teams/sfo/1969.htm,sfo,1969,San Francisco 49ers
432,1969,http://www.pro-football-reference.com/teams/was/1969.htm,was,1969,Washington Redskins
433,1970,http://www.pro-football-reference.com/teams/atl/1970.htm,atl,1970,Atlanta Falcons
434,1970,http://www.pro-football-reference.com/teams/buf/1970.htm,buf,1970,Buffalo Bills
435,1970,http://www.pro-football-reference.com/teams/chi/1970.htm,chi,1970,Chicago Bears
436,1970,http://www.pro-football-reference.com/teams/cin/1970.htm,cin,1970,Cincinnati Bengals
437,1970,http://www.pro-football-reference.com/teams/cle/1970.htm,cle,1970,Cleveland Browns
438,1970,http://www.pro-football-reference.com/teams/clt/1970.htm,clt,1970,Baltimore Colts
439,1970,http://www.pro-football-reference.com/teams/crd/1970.htm,crd,1970,St. Louis Cardinals
440,1970,http://www.pro-football-reference.com/teams/dal/1970.htm,dal,1970,Dallas Cowboys
441,1970,http://www.pro-football-reference.com/teams/den/1970.htm,den,1970,Denver Broncos
442,1970,http://www.pro-football-reference.com/teams/det/1970.htm,det,1970,Detroit Lions
443,1970,http://www.pro-football-reference.com/teams/gnb/1970.htm,gnb,1970,Green Bay Packers
444,1970,http://www.pro-football-reference.com/teams/kan/1970.htm,kan,1970,Kansas City Chiefs
445,1970,http://www.pro-football-reference.com/teams/mia/1970.htm,mia,1970,Miami Dolphins
446,1970,http://www.pro-football-reference.com/teams/min/1970.htm,min,1970,Minnesota Vikings
447,1970,http://www.pro-football-reference.com/teams/nor/1970.htm,nor,1970,New Orleans Saints
448,1970,http://www.pro-football-reference.com/teams/nwe/1970.htm,nwe,1970,Boston Patriots
449,1970,http://www.pro-football-reference.com/teams/nyg/1970.htm,nyg,1970,New York Giants
450,1970,http://www.pro-football-reference.com/teams/nyj/1970.htm,nyj,1970,New York Jets
451,1970,http://www.pro-football-reference.com/teams/oti/1970.htm,oti,1970,Houston Oilers
452,1970,http://www.pro-football-reference.com/teams/phi/1970.htm,phi,1970,Philadelphia Eagles
453,1970,http://www.pro-football-reference.com/teams/pit/1970.htm,pit,1970,Pittsburgh Steelers
454,1970,http://www.pro-football-reference.com/teams/rai/1970.htm,rai,1970,Oakland Raiders
455,1970,http://www.pro-football-reference.com/teams/ram/1970.htm,ram,1970,Los Angeles Rams
456,1970,http://www.pro-football-reference.com/teams/sdg/1970.htm,sdg,1970,San Diego Chargers
457,1970,http://www.pro-football-reference.com/teams/sfo/1970.htm,sfo,1970,San Francisco 49ers
458,1970,http://www.pro-football-reference.com/teams/was/1970.htm,was,1970,Washington Redskins
459,1971,http://www.pro-football-reference.com/teams/atl/1971.htm,atl,1971,Atlanta Falcons
460,1971,http://www.pro-football-reference.com/teams/buf/1971.htm,buf,1971,Buffalo Bills
461,1971,http://www.pro-football-reference.com/teams/chi/1971.htm,chi,1971,Chicago Bears
462,1971,http://www.pro-football-reference.com/teams/cin/1971.htm,cin,1971,Cincinnati Bengals
463,1971,http://www.pro-football-reference.com/teams/cle/1971.htm,cle,1971,Cleveland Browns
464,1971,http://www.pro-football-reference.com/teams/clt/1971.htm,clt,1971,Baltimore Colts
465,1971,http://www.pro-football-reference.com/teams/crd/1971.htm,crd,1971,St. Louis Cardinals
466,1971,http://www.pro-football-reference.com/teams/dal/1971.htm,dal,1971,Dallas Cowboys
467,1971,http://www.pro-football-reference.com/teams/den/1971.htm,den,1971,Denver Broncos
468,1971,http://www.pro-football-reference.com/teams/det/1971.htm,det,1971,Detroit Lions
469,1971,http://www.pro-football-reference.com/teams/gnb/1971.htm,gnb,1971,Green Bay Packers
470,1971,http://www.pro-football-reference.com/teams/kan/1971.htm,kan,1971,Kansas City Chiefs
471,1971,http://www.pro-football-reference.com/teams/mia/1971.htm,mia,1971,Miami Dolphins
472,1971,http://www.pro-football-reference.com/teams/min/1971.htm,min,1971,Minnesota Vikings
473,1971,http://www.pro-football-reference.com/teams/nor/1971.htm,nor,1971,New Orleans Saints
474,1971,http://www.pro-football-reference.com/teams/nwe/1971.htm,nwe,1971,New England Patriots
475,1971,http://www.pro-football-reference.com/teams/nyg/1971.htm,nyg,1971,New York Giants
476,1971,http://www.pro-football-reference.com/teams/nyj/1971.htm,nyj,1971,New York Jets
477,1971,http://www.pro-football-reference.com/teams/oti/1971.htm,oti,1971,Houston Oilers
478,1971,http://www.pro-football-reference.com/teams/phi/1971.htm,phi,1971,Philadelphia Eagles
479,1971,http://www.pro-football-reference.com/teams/pit/1971.htm,pit,1971,Pittsburgh Steelers
480,1971,http://www.pro-football-reference.com/teams/rai/1971.htm,rai,1971,Oakland Raiders
481,1971,http://www.pro-football-reference.com/teams/ram/1971.htm,ram,1971,Los Angeles Rams
482,1971,http://www.pro-football-reference.com/teams/sdg/1971.htm,sdg,1971,San Diego Chargers
483,1971,http://www.pro-football-reference.com/teams/sfo/1971.htm,sfo,1971,San Francisco 49ers
484,1971,http://www.pro-football-reference.com/teams/was/1971.htm,was,1971,Washington Redskins
485,1972,http://www.pro-football-reference.com/teams/atl/1972.htm,atl,1972,Atlanta Falcons
486,1972,http://www.pro-football-reference.com/teams/buf/1972.htm,buf,1972,Buffalo Bills
487,1972,http://www.pro-football-reference.com/teams/chi/1972.htm,chi,1972,Chicago Bears
488,1972,http://www.pro-football-reference.com/teams/cin/1972.htm,cin,1972,Cincinnati Bengals
489,1972,http://www.pro-football-reference.com/teams/cle/1972.htm,cle,1972,Cleveland Browns
490,1972,http://www.pro-football-reference.com/teams/clt/1972.htm,clt,1972,Baltimore Colts
491,1972,http://www.pro-football-reference.com/teams/crd/1972.htm,crd,1972,St. Louis Cardinals
492,1972,http://www.pro-football-reference.com/teams/dal/1972.htm,dal,1972,Dallas Cowboys
493,1972,http://www.pro-football-reference.com/teams/den/1972.htm,den,1972,Denver Broncos
494,1972,http://www.pro-football-reference.com/teams/det/1972.htm,det,1972,Detroit Lions
495,1972,http://www.pro-football-reference.com/teams/gnb/1972.htm,gnb,1972,Green Bay Packers
496,1972,http://www.pro-football-reference.com/teams/kan/1972.htm,kan,1972,Kansas City Chiefs
497,1972,http://www.pro-football-reference.com/teams/mia/1972.htm,mia,1972,Miami Dolphins
498,1972,http://www.pro-football-reference.com/teams/min/1972.htm,min,1972,Minnesota Vikings
499,1972,http://www.pro-football-reference.com/teams/nor/1972.htm,nor,1972,New Orleans Saints
500,1972,http://www.pro-football-reference.com/teams/nwe/1972.htm,nwe,1972,New England Patriots
501,1972,http://www.pro-football-reference.com/teams/nyg/1972.htm,nyg,1972,New York Giants
502,1972,http://www.pro-football-reference.com/teams/nyj/1972.htm,nyj,1972,New York Jets
503,1972,http://www.pro-football-reference.com/teams/oti/1972.htm,oti,1972,Houston Oilers
504,1972,http://www.pro-football-reference.com/teams/phi/1972.htm,phi,1972,Philadelphia Eagles
505,1972,http://www.pro-football-reference.com/teams/pit/1972.htm,pit,1972,Pittsburgh Steelers
506,1972,http://www.pro-football-reference.com/teams/rai/1972.htm,rai,1972,Oakland Raiders
507,1972,http://www.pro-football-reference.com/teams/ram/1972.htm,ram,1972,Los Angeles Rams
508,1972,http://www.pro-football-reference.com/teams/sdg/1972.htm,sdg,1972,San Diego Chargers
509,1972,http://www.pro-football-reference.com/teams/sfo/1972.htm,sfo,1972,San Francisco 49ers
510,1972,http://www.pro-football-reference.com/teams/was/1972.htm,was,1972,Washington Redskins
511,1973,http://www.pro-football-reference.com/teams/atl/1973.htm,atl,1973,Atlanta Falcons
512,1973,http://www.pro-football-reference.com/teams/buf/1973.htm,buf,1973,Buffalo Bills
513,1973,http://www.pro-football-reference.com/teams/chi/1973.htm,chi,1973,Chicago Bears
514,1973,http://www.pro-football-reference.com/teams/cin/1973.htm,cin,1973,Cincinnati Bengals
515,1973,http://www.pro-football-reference.com/teams/cle/1973.htm,cle,1973,Cleveland Browns
516,1973,http://www.pro-football-reference.com/teams/clt/1973.htm,clt,1973,Baltimore Colts
517,1973,http://www.pro-football-reference.com/teams/crd/1973.htm,crd,1973,St. Louis Cardinals
518,1973,http://www.pro-football-reference.com/teams/dal/1973.htm,dal,1973,Dallas Cowboys
519,1973,http://www.pro-football-reference.com/teams/den/1973.htm,den,1973,Denver Broncos
520,1973,http://www.pro-football-reference.com/teams/det/1973.htm,det,1973,Detroit Lions
521,1973,http://www.pro-football-reference.com/teams/gnb/1973.htm,gnb,1973,Green Bay Packers
522,1973,http://www.pro-football-reference.com/teams/kan/1973.htm,kan,1973,Kansas City Chiefs
523,1973,http://www.pro-football-reference.com/teams/mia/1973.htm,mia,1973,Miami Dolphins
524,1973,http://www.pro-football-reference.com/teams/min/1973.htm,min,1973,Minnesota Vikings
525,1973,http://www.pro-football-reference.com/teams/nor/1973.htm,nor,1973,New Orleans Saints
526,1973,http://www.pro-football-reference.com/teams/nwe/1973.htm,nwe,1973,New England Patriots
527,1973,http://www.pro-football-reference.com/teams/nyg/1973.htm,nyg,1973,New York Giants
528,1973,http://www.pro-football-reference.com/teams/nyj/1973.htm,nyj,1973,New York Jets
529,1973,http://www.pro-football-reference.com/teams/oti/1973.htm,oti,1973,Houston Oilers
530,1973,http://www.pro-football-reference.com/teams/phi/1973.htm,phi,1973,Philadelphia Eagles
531,1973,http://www.pro-football-reference.com/teams/pit/1973.htm,pit,1973,Pittsburgh Steelers
532,1973,http://www.pro-football-reference.com/teams/rai/1973.htm,rai,1973,Oakland Raiders
533,1973,http://www.pro-football-reference.com/teams/ram/1973.htm,ram,1973,Los Angeles Rams
534,1973,http://www.pro-football-reference.com/teams/sdg/1973.htm,sdg,1973,San Diego Chargers
535,1973,http://www.pro-football-reference.com/teams/sfo/1973.htm,sfo,1973,San Francisco 49ers
536,1973,http://www.pro-football-reference.com/teams/was/1973.htm,was,1973,Washington Redskins
537,1974,http://www.pro-football-reference.com/teams/atl/1974.htm,atl,1974,Atlanta Falcons
538,1974,http://www.pro-football-reference.com/teams/buf/1974.htm,buf,1974,Buffalo Bills
539,1974,http://www.pro-football-reference.com/teams/chi/1974.htm,chi,1974,Chicago Bears
540,1974,http://www.pro-football-reference.com/teams/cin/1974.htm,cin,1974,Cincinnati Bengals
541,1974,http://www.pro-football-reference.com/teams/cle/1974.htm,cle,1974,Cleveland Browns
542,1974,http://www.pro-football-reference.com/teams/clt/1974.htm,clt,1974,Baltimore Colts
543,1974,http://www.pro-football-reference.com/teams/crd/1974.htm,crd,1974,St. Louis Cardinals
544,1974,http://www.pro-football-reference.com/teams/dal/1974.htm,dal,1974,Dallas Cowboys
545,1974,http://www.pro-football-reference.com/teams/den/1974.htm,den,1974,Denver Broncos
546,1974,http://www.pro-football-reference.com/teams/det/1974.htm,det,1974,Detroit Lions
547,1974,http://www.pro-football-reference.com/teams/gnb/1974.htm,gnb,1974,Green Bay Packers
548,1974,http://www.pro-football-reference.com/teams/kan/1974.htm,kan,1974,Kansas City Chiefs
549,1974,http://www.pro-football-reference.com/teams/mia/1974.htm,mia,1974,Miami Dolphins
550,1974,http://www.pro-football-reference.com/teams/min/1974.htm,min,1974,Minnesota Vikings
551,1974,http://www.pro-football-reference.com/teams/nor/1974.htm,nor,1974,New Orleans Saints
552,1974,http://www.pro-football-reference.com/teams/nwe/1974.htm,nwe,1974,New England Patriots
553,1974,http://www.pro-football-reference.com/teams/nyg/1974.htm,nyg,1974,New York Giants
554,1974,http://www.pro-football-reference.com/teams/nyj/1974.htm,nyj,1974,New York Jets
555,1974,http://www.pro-football-reference.com/teams/oti/1974.htm,oti,1974,Houston Oilers
556,1974,http://www.pro-football-reference.com/teams/phi/1974.htm,phi,1974,Philadelphia Eagles
557,1974,http://www.pro-football-reference.com/teams/pit/1974.htm,pit,1974,Pittsburgh Steelers
558,1974,http://www.pro-football-reference.com/teams/rai/1974.htm,rai,1974,Oakland Raiders
559,1974,http://www.pro-football-reference.com/teams/ram/1974.htm,ram,1974,Los Angeles Rams
560,1974,http://www.pro-football-reference.com/teams/sdg/1974.htm,sdg,1974,San Diego Chargers
561,1974,http://www.pro-football-reference.com/teams/sfo/1974.htm,sfo,1974,San Francisco 49ers
562,1974,http://www.pro-football-reference.com/teams/was/1974.htm,was,1974,Washington Redskins
563,1975,http://www.pro-football-reference.com/teams/atl/1975.htm,atl,1975,Atlanta Falcons
564,1975,http://www.pro-football-reference.com/teams/buf/1975.htm,buf,1975,Buffalo Bills
565,1975,http://www.pro-football-reference.com/teams/chi/1975.htm,chi,1975,Chicago Bears
566,1975,http://www.pro-football-reference.com/teams/cin/1975.htm,cin,1975,Cincinnati Bengals
567,1975,http://www.pro-football-reference.com/teams/cle/1975.htm,cle,1975,Cleveland Browns
568,1975,http://www.pro-football-reference.com/teams/clt/1975.htm,clt,1975,Baltimore Colts
569,1975,http://www.pro-football-reference.com/teams/crd/1975.htm,crd,1975,St. Louis Cardinals
570,1975,http://www.pro-football-reference.com/teams/dal/1975.htm,dal,1975,Dallas Cowboys
571,1975,http://www.pro-football-reference.com/teams/den/1975.htm,den,1975,Denver Broncos
572,1975,http://www.pro-football-reference.com/teams/det/1975.htm,det,1975,Detroit Lions
573,1975,http://www.pro-football-reference.com/teams/gnb/1975.htm,gnb,1975,Green Bay Packers
574,1975,http://www.pro-football-reference.com/teams/kan/1975.htm,kan,1975,Kansas City Chiefs
575,1975,http://www.pro-football-reference.com/teams/mia/1975.htm,mia,1975,Miami Dolphins
576,1975,http://www.pro-football-reference.com/teams/min/1975.htm,min,1975,Minnesota Vikings
577,1975,http://www.pro-football-reference.com/teams/nor/1975.htm,nor,1975,New Orleans Saints
578,1975,http://www.pro-football-reference.com/teams/nwe/1975.htm,nwe,1975,New England Patriots
579,1975,http://www.pro-football-reference.com/teams/nyg/1975.htm,nyg,1975,New York Giants
580,1975,http://www.pro-football-reference.com/teams/nyj/1975.htm,nyj,1975,New York Jets
581,1975,http://www.pro-football-reference.com/teams/oti/1975.htm,oti,1975,Houston Oilers
582,1975,http://www.pro-football-reference.com/teams/phi/1975.htm,phi,1975,Philadelphia Eagles
583,1975,http://www.pro-football-reference.com/teams/pit/1975.htm,pit,1975,Pittsburgh Steelers
584,1975,http://www.pro-football-reference.com/teams/rai/1975.htm,rai,1975,Oakland Raiders
585,1975,http://www.pro-football-reference.com/teams/ram/1975.htm,ram,1975,Los Angeles Rams
586,1975,http://www.pro-football-reference.com/teams/sdg/1975.htm,sdg,1975,San Diego Chargers
587,1975,http://www.pro-football-reference.com/teams/sfo/1975.htm,sfo,1975,San Francisco 49ers
588,1975,http://www.pro-football-reference.com/teams/was/1975.htm,was,1975,Washington Redskins
589,1976,http://www.pro-football-reference.com/teams/atl/1976.htm,atl,1976,Atlanta Falcons
590,1976,http://www.pro-football-reference.com/teams/buf/1976.htm,buf,1976,Buffalo Bills
591,1976,http://www.pro-football-reference.com/teams/chi/1976.htm,chi,1976,Chicago Bears
592,1976,http://www.pro-football-reference.com/teams/cin/1976.htm,cin,1976,Cincinnati Bengals
593,1976,http://www.pro-football-reference.com/teams/cle/1976.htm,cle,1976,Cleveland Browns
594,1976,http://www.pro-football-reference.com/teams/clt/1976.htm,clt,1976,Baltimore Colts
595,1976,http://www.pro-football-reference.com/teams/crd/1976.htm,crd,1976,St. Louis Cardinals
596,1976,http://www.pro-football-reference.com/teams/dal/1976.htm,dal,1976,Dallas Cowboys
597,1976,http://www.pro-football-reference.com/teams/den/1976.htm,den,1976,Denver Broncos
598,1976,http://www.pro-football-reference.com/teams/det/1976.htm,det,1976,Detroit Lions
599,1976,http://www.pro-football-reference.com/teams/gnb/1976.htm,gnb,1976,Green Bay Packers
600,1976,http://www.pro-football-reference.com/teams/kan/1976.htm,kan,1976,Kansas City Chiefs
