ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Hometown/Prior_School,Player_URL
ORE,FBALL,2010-2011,91,Tony Washington,Tony,Washington,DE,6/3/13,245,Fr.,"Rancho Cucamonga, Calif. (Los Osos HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204971251
ORE,FBALL,2010-2011,92,Ben Butterfield,Ben,Butterfield,WR,6/1/00,180,RFr.,"Sherwood, Ore. (Sherwood HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204827572
ORE,FBALL,2010-2011,92,Wade Keliikipi,Wade,Keliikipi,DT,6/2/13,289,RFr.,"Waianae, Hawaii (Waianae HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773885
ORE,FBALL,2010-2011,93,Rob Beard,Rob,Beard,PK,6/1/00,218,So.,"Fullerton, Calif. (Troy HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550967
ORE,FBALL,2010-2011,94,Axel McQuaw,Axel,McQuaw,DT,6/6/13,275,So.,"Yachats, Ore. (Waldport HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204999994
ORE,FBALL,2010-2011,94,Blake Tillis,Blake,Tillis,WR,6/1/00,175,So.,"La Verne, Calif. (Hampton University/Arizona State) (Los Altos HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=205003391
ORE,FBALL,2010-2011,95,Brandon Tett,Brandon,Tett,DE,6/1/00,298,Sr.,"Gresham, Ore. (Arizona Western C.C.) (Sam Barlow HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204978743
ORE,FBALL,2010-2011,96,Isiah Burks,Isiah,Burks,WR,5/7/13,158,Jr.,"Portland, Ore. (Jesuit HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=205015187
ORE,FBALL,2010-2011,96,Dion Jordan,Dion,Jordan,DE,6/7/13,230,So.,"Chandler, Ariz. (Chandler HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550429
ORE,FBALL,2010-2011,97,Clint Sager,Clint,Sager,TE,6/3/13,237,RFr.,"Grants Pass, Ore. (Hidden Valley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773905
ORE,FBALL,2010-2011,97,Jonathan Witz,Jonathan,Witz,DL,6/3/13,240,Fr.,"Mercer Island, Wash. (Mercer Island HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=205003396
ORE,FBALL,2010-2011,98,Dallen Voeller,Dallen,Voeller,WR,6/3/13,225,Fr.,"West Linn, Ore. (West Linn HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204993341
ORE,FBALL,2010-2011,99,Zac Clark,Zac,Clark,DT,6/2/13,270,Sr.,"Wichita, Kan. (Butler County C.C.) (Wichita North HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3719823
ORE,FBALL,2009-2010,1,Marvin Johnson,Marvin,Johnson,ROV,5/11/13,200,Jr.,"Compton, Calif. (Dominquez HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529208
ORE,FBALL,2009-2010,1,Darron Thomas,Darron,Thomas,QB,6/3/13,205,So.,"Houston, Texas (Aldine HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550474
ORE,FBALL,2009-2010,2,T.J. Ward,T.J.,Ward,FS,5/11/13,208,Sr.,"Antioch, Calif. (De La Salle HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529225
ORE,FBALL,2009-2010,3,Cliff Harris,Cliff,Harris,CB,5/11/13,160,Fr.,"Fresno, Calif. (Edison HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204782074
ORE,FBALL,2009-2010,4,Tyrece Gaines,Tyrece,Gaines,WR,6/3/13,208,Jr.,"Lawrenceville, Ga. (Butler County C.C.) (Norcross HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773766
ORE,FBALL,2009-2010,5,Remene Alston Jr.,Remene,Alston Jr.,RB,5/8/13,207,Jr.,"Greensboro, N.C. (Page HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529191
ORE,FBALL,2009-2010,5,Tyler Rittenour,Tyler,Rittenour,DB,6/1/00,183,Fr.,"Concord, Calif. (Campolindo HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204827573
ORE,FBALL,2009-2010,6,Walter Thurmond III,Walter,Thurmond III,CB,6/1/00,183,Sr.,"West Covina, Calif. (West Covina HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177420
ORE,FBALL,2009-2010,7,Nate Costa,Nate,Costa,QB,6/1/13,219,Jr.,(Hilmar HS),http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529194
ORE,FBALL,2009-2010,7,Chad Peppars,Chad,Peppars,CB,5/10/13,179,Jr.,"Los Angeles, Calif. (Loyola HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529218
ORE,FBALL,2009-2010,8,Brian Butterfield,Brian,Butterfield,CB,6/1/00,187,Jr.,"Sherwood, Ore. (Sherwood HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149760
ORE,FBALL,2009-2010,8,Jeremiah Masoli,Jeremiah,Masoli,QB,5/11/13,220,Jr.,"San Francisco, Calif. (City College of San Francisco) (St. Louis (Hawaii) HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550447
ORE,FBALL,2009-2010,9,LeGarrette Blount,LeGarrette,Blount,RB,6/2/13,246,Sr.,"Perry, Fla. (East Mississippi CC) (Taylor County HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550406
ORE,FBALL,2009-2010,10,D.J. Davis,D.J.,Davis,WR,6/1/13,205,Jr.,"Denver, Colo. (Montbello HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1148939
ORE,FBALL,2009-2010,11,Eddie Pleasant,Eddie,Pleasant,SLB,5/11/13,207,So.,"La Palma, Calif. (Kennedy HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149816
ORE,FBALL,2009-2010,12,Brian Jackson,Brian,Jackson,DB,5/10/13,192,Fr.,"Hoover, Ala. (Hoover HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773869
ORE,FBALL,2009-2010,13,Tyrone Radford,Tyrone,Radford,CB,6/1/13,198,Fr.,"Oakland, Calif. (Castlemont HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204830529
ORE,FBALL,2009-2010,14,Dustin Haines,Dustin,Haines,QB,6/3/13,210,Fr.,"Eugene, Ore. (South Eugene HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773859
ORE,FBALL,2009-2010,14,Javes Lewis,Javes,Lewis,ROV,6/1/13,185,So.,"Tustin, Calif. (Tustin HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1212558
ORE,FBALL,2009-2010,15,Blake Cantu,Blake,Cantu,WR,6/1/00,193,Fr.,"Southlake, Tex. (Southlake Carroll HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3719819
ORE,FBALL,2009-2010,15,Mikey Dosen,Mikey,Dosen,DB,5/11/13,182,Fr.,"Pittsburg, Calif. (De La Salle HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204827577
ORE,FBALL,2009-2010,16,Daryle Hawkins,Daryle,Hawkins,QB,6/4/13,196,Fr.,"Omaha, Neb. (Omaha Central HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773775
ORE,FBALL,2009-2010,17,Willie Glasper,Willie,Glasper,CB,5/11/13,188,Sr.,"Pittsburg, Calif. (De La Salle HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70422
ORE,FBALL,2009-2010,18,Anthony Gildon,Anthony,Gildon,CB,6/1/13,175,So.,"Simi Valley, Calif. (Oaks Christian HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149786
ORE,FBALL,2009-2010,19,Jamere Holland,Jamere,Holland,WR,6/1/13,185,Jr.,"Pacoima, Calif. (USC) (Taft HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3645676
ORE,FBALL,2009-2010,20,John Boyett,John,Boyett,FS,5/10/13,190,RFr.,"Napa, Calif. (Napa HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550409
ORE,FBALL,2009-2010,21,LaMichael James,LaMichael,James,RB,5/9/13,180,RFr.,"Texarkana, Texas (Liberty-Eylau HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550427
ORE,FBALL,2009-2010,22,Andre Crenshaw,Andre,Crenshaw,RB,5/11/13,188,Sr.,"Lancaster, Calif. (Antelope Valley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529195
ORE,FBALL,2009-2010,23,Jeff Maehl,Jeff,Maehl,WR,6/1/13,175,Jr.,"Paradise, Calif. (Paradise HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149794
ORE,FBALL,2009-2010,24,Kenjon Barner,Kenjon,Barner,RB,5/11/13,180,RFr.,"Riverside, Calif. (Notre Dame HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550399
ORE,FBALL,2009-2010,25,Morgan Flint,Morgan,Flint,PK,5/9/13,173,Sr.,"Bend, Ore. (Bend HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529202
ORE,FBALL,2009-2010,25,Boseko Lokombo,Boseko,Lokombo,LB,6/3/13,224,Fr.,"Abbotsford, B.C. (W.J. Mouat HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773876
ORE,FBALL,2009-2010,26,Malachi Lewis,Malachi,Lewis,TE,6/4/13,215,Jr.,"Oxnard, Calif. (Rio Mesa HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149792
ORE,FBALL,2009-2010,27,Titus Jackson,Titus,Jackson,FS,6/1/00,205,Sr.,"Pomona, Calif. (Diamond Ranch HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175559
ORE,FBALL,2009-2010,28,Scott Grady,Scott,Grady,DB,5/11/13,180,RFr.,"Tigard, Ore. (Tigard HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550420
ORE,FBALL,2009-2010,30,Nick Cole,Nick,Cole,WR,6/3/13,187,Fr.,"Concord, Calif. (Clayton Valley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773765
ORE,FBALL,2009-2010,30,Tim Taylor,Tim,Taylor,P,5/11/13,190,Jr.,"Corvallis, Ore. (Santa Barbara CC) (Corvallis HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149766
ORE,FBALL,2009-2010,31,Avery Patterson,Avery,Patterson,CB,5/10/13,178,Fr.,"Pittsburg, Calif. (Pittsburg HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204830527
ORE,FBALL,2009-2010,31,Jide Shinaba,Jide,Shinaba,RB,5/10/13,182,So.,"Victoria, B.C. (Victoria HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3684588
ORE,FBALL,2009-2010,32,J.R. Maffie,J.R.,Maffie,DB,5/11/13,180,Fr.,"Diamond Bar, Calif. (Bishop Amat HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204835693
ORE,FBALL,2009-2010,32,Andres Reed,Andres,Reed,RB,6/1/00,231,Jr.,"Medford, Ore. (Coll. of Siskiyous) (South Medford HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204827457
ORE,FBALL,2009-2010,33,Tyrell Irvin,Tyrell,Irvin,DE,6/1/13,210,Jr.,"Denver, Colo. (Mt. San Antonio C.C.) (Aurora HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550933
ORE,FBALL,2009-2010,33,Brandon Thurston,Brandon,Thurston,RB,5/11/13,224,Fr.,"Woodinville, Wash. (Inglemoor HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204827578
ORE,FBALL,2009-2010,34,Pono Kam,Pono,Kam,DB,6/1/13,190,Sr.,"Honolulu, Hawaii (Kamehameha HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1250190
ORE,FBALL,2009-2010,34,Jordan Thompson,Jordan,Thompson,RB,5/8/13,175,Fr.,"Valencia, Calif. (Valencia HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204830581
ORE,FBALL,2009-2010,35,Spencer Paysinger,Spencer,Paysinger,LB,6/3/13,226,Jr.,"Los Angeles, Calif. (Beverly Hills HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529217
ORE,FBALL,2009-2010,36,Will Wallace,Will,Wallace,CB,5/10/13,178,So.,West Covina (West Covina HS),http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149821
ORE,FBALL,2009-2010,37,Talmadge Jackson III,Talmadge,Jackson III,CB,5/10/13,182,Jr.,"Murrieta, Calif. (Chaparral HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149789
ORE,FBALL,2009-2010,37,Craig Loper,Craig,Loper,RB,5/11/13,197,Fr.,"Eugene, Ore. (Willamette HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773982
ORE,FBALL,2009-2010,38,Tyler Briffett,Tyler,Briffett,SLB,5/11/13,190,RFr.,"Quincy, Mass. (Sheldon HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1574948
ORE,FBALL,2009-2010,38,Sam Doman,Sam,Doman,TE,6/4/13,220,Jr.,"Canby, Ore. (BYU) (Canby HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1390248
ORE,FBALL,2009-2010,39,Will Tukuafu,Will,Tukuafu,DE,6/4/13,262,Sr.,"Salt Lake City, Utah (Scottsdale CC) (East HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149332
ORE,FBALL,2009-2010,40,Blake Thompson,Blake,Thompson,LB,5/11/13,223,So.,"Cottage Grove, Ore. (Cottage Grove HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550490
ORE,FBALL,2009-2010,41,Matt Simms,Matt,Simms,DE,6/3/13,207,So.,"Carmel Valley, Calif. (Palma HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1409458
ORE,FBALL,2009-2010,42,David Paulson,David,Paulson,TE,6/4/13,233,So.,"Auburn, Wash. (Riverside HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149812
ORE,FBALL,2009-2010,43,Bryson Littlejohn,Bryson,Littlejohn,LB,6/1/13,227,Jr.,"Elk Grove, Calif. (Sierra C.C.) (Laguna Creek HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3721204
ORE,FBALL,2009-2010,44,Brandon Hanna,Brandon,Hanna,LB,6/2/13,226,So.,"Coeur d'Alene, Idaho (Lake City HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149788
ORE,FBALL,2009-2010,45,Terrell Turner,Terrell,Turner,DE,6/3/13,255,So.,"Los Angeles, Calif. (Crenshaw HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149820
ORE,FBALL,2009-2010,46,Michael Clay,Michael,Clay,LB,5/11/13,209,Fr.,"San Jose, Calif. (Bellarmine College Prep)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773762
ORE,FBALL,2009-2010,47,Kiko Alonso,Kiko,Alonso,LB,6/4/13,225,RFr.,"Los Gatos, Calif. (Los Gatos HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204991317
ORE,FBALL,2009-2010,48,Mike Bowlin,Mike,Bowlin,PK,6/3/13,203,Fr.,"Laguna Niguel, Calif. (Aliso Niguel HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773758
ORE,FBALL,2009-2010,49,Jackson Rice,Jackson,Rice,P,6/3/13,217,Fr.,"Moraga, Calif. (Campolindo HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773841
ORE,FBALL,2009-2010,50,Simi Toeaina,Simi,Toeaina,DT,6/4/13,292,Sr.,"Afono, Amer. Samoa (Samoana HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177421
ORE,FBALL,2009-2010,51,Steven Patterson,Steven,Patterson,LS,6/1/13,204,Fr.,"Burley, Idaho (Burley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204783011
ORE,FBALL,2009-2010,52,NaDerris Ward,NaDerris,Ward,OL,6/5/13,266,Jr.,"Oakland, Calif. (Georgia) (McClymonds HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550497
ORE,FBALL,2009-2010,53,Dewitt Stuckey,Dewitt,Stuckey,LB,5/11/13,218,So.,"Stockton, Calif. (Lincoln HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550467
ORE,FBALL,2009-2010,54,Jordan Holmes,Jordan,Holmes,OL,6/5/13,285,Jr.,"Yuba City, Calif. (Yuba City HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529206
ORE,FBALL,2009-2010,54,Riley Showalter,Riley,Showalter,SLB,6/3/13,228,Sr.,"Portland, Ore. (Central Catholic HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1212570
ORE,FBALL,2009-2010,55,Casey Matthews,Casey,Matthews,LB,6/2/13,235,Jr.,"Agoura Hills, Calif. (Oaks Christian HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149796
ORE,FBALL,2009-2010,56,Justin Fritz,Justin,Fritz,OL,6/3/13,277,Jr.,"Sublimity, Ore. (Weber State) (Regis HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3744247
ORE,FBALL,2009-2010,56,Josh Kaddu,Josh,Kaddu,SLB,6/3/13,217,So.,"Vacaville, Calif. (Vacaville HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550940
ORE,FBALL,2009-2010,57,Trevor Fox,Trevor,Fox,OL,6/5/13,271,Fr.,"Temecula, Calif. (Chaparral HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773850
ORE,FBALL,2009-2010,57,Keloni Kamalani,Keloni,Kamalani,LB,5/11/13,205,Fr.,"Kihei, Hawaii (Kamehameha Maui HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773871
ORE,FBALL,2009-2010,58,Kenny Rowe,Kenny,Rowe,DE,6/3/13,232,Jr.,"Long Beach, Calif. (Poly HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149819
ORE,FBALL,2009-2010,59,Terrance Montgomery,Terrance,Montgomery,DT,6/2/13,283,Jr.,"Pittsburgh, Pa. (Reedley C.C.) (East Allegheny HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3744210
ORE,FBALL,2009-2010,59,Jeff Palmer,Jeff,Palmer,LS,5/10/13,202,RFr.,"Dana Point, Calif. (Santa Margarita HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550962
ORE,FBALL,2009-2010,60,Josh Sanford,Josh,Sanford,OL,6/2/13,272,Jr.,"St. Helens, Ore. (Coll. of Siskiyous) (Port Angeles HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204827491
ORE,FBALL,2009-2010,61,Nick Cody,Nick,Cody,OL,6/5/13,285,RFr.,"Brush Prairie, Wash. (Hockinson HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1552600
ORE,FBALL,2009-2010,62,Nick Musgrove,Nick,Musgrove,DE,6/2/13,215,So.,"Eugene, Ore. (Churchill HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3744202
ORE,FBALL,2009-2010,63,Mana Greig,Mana,Greig,OL,5/11/13,292,Fr.,"Waimanalo, Hawaii (St. Louis HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773771
ORE,FBALL,2009-2010,64,Max Forer,Max,Forer,OL,6/3/13,267,Jr.,"Santa Monica, Calif. (Santa Monica HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149765
ORE,FBALL,2009-2010,64,Jennings Stewart,Jennings,Stewart,LB,6/3/13,209,RFr.,"Grants Pass, Ore. (Grants Pass HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1552629
ORE,FBALL,2009-2010,65,Lance Barker,Lance,Barker,OT,6/1/13,265,RFr.,"Anaheim, Calif. (Lutheran HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1552598
ORE,FBALL,2009-2010,66,Taylor Hart,Taylor,Hart,DE,6/6/13,259,Fr.,"Tualatin, Ore. (Tualatin HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773861
ORE,FBALL,2009-2010,68,C.E. Kaiser,C.E.,Kaiser,OL,6/4/13,300,Jr.,"Veradale, Wash. (Central Valley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529210
ORE,FBALL,2009-2010,69,Bo Thran,Bo,Thran,OL,6/5/13,295,Jr.,"Gresham, Ore. (Barlow HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529223
ORE,FBALL,2009-2010,70,Ramsen Golpashin,Ramsen,Golpashin,OL,6/4/13,280,So.,"Saugus, Calif. (Saugus HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1390237
ORE,FBALL,2009-2010,71,Everett Benyard,Everett,Benyard,OL,6/7/13,326,Fr.,"San Diego, Calif. (Cathedral Catholic HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773757
ORE,FBALL,2009-2010,73,Brenton Spickerman,Brenton,Spickerman,OL,6/6/13,248,Fr.,"West Linn, Ore. (Jesuit HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773893
ORE,FBALL,2009-2010,74,Darrion Weems,Darrion,Weems,OL,6/5/13,302,So.,"Winnetka, Calif. (Taft HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149823
ORE,FBALL,2009-2010,75,Jamaal Burrell,Jamaal,Burrell,OL,6/4/13,290,Fr.,"Fontana, Calif. (Dominguez HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773845
ORE,FBALL,2009-2010,76,Charlie Carmichael,Charlie,Carmichael,OT,6/4/13,295,So.,"Sherman Oaks, Calif. (Notre Dame HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149780
ORE,FBALL,2009-2010,77,Carson York,Carson,York,OL,6/5/13,285,RFr.,"Coeur d’Alene, Idaho (Lake City HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550510
ORE,FBALL,2009-2010,78,Karrington Armstrong,Karrington,Armstrong,OL,6/2/13,284,Fr.,"Reno, Nev. (McQueen HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773836
