ID_Sport,ID_School,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Hometown/Prior_School,Player_URL
ND,FBALL,2007-2008,78,John Sullivan,Sullivan,John,Offensive Center,4-Jun,303,SR,"Old Greenwich, CT/Greenwich",http://www.und.com/sports/m-footbl/mtt/sullivan_john00.html
ND,FBALL,2007-2008,86,Mike Talerico,Talerico,Mike,Tight End,5-Jun,250,SR,"St. Louis, MO/University",http://www.und.com/sports/m-footbl/mtt/talerico_mike00.html
ND,FBALL,2007-2008,23,Golden Tate,Tate,Golden,Wide Receiver,11-May,188,FR,"Hendersonville, TN/Pope John Paul II",http://www.und.com/sports/m-footbl/mtt/tate_golden00.html
ND,FBALL,2007-2008,26,Travis Thomas,Thomas,Travis,Halfback,Jun-00,216,SR,"Washington, PA/Washington",http://www.und.com/sports/m-footbl/mtt/thomas_travis00.html
ND,FBALL,2007-2008,63,Jeff Tisak,Tisak,Jeff,Offensive Tackle,5-Jun,306,JR,"Ambridge, PA/Duluth (MN) East",http://www.und.com/sports/m-footbl/mtt/tisak_jeff00.html
ND,FBALL,2007-2008,77,Michael Turkovich,Turkovich,Michael,Offensive Guard/Tackle,6-Jun,301,JR,"Bedford, PA/Valley Forge Military Academy",http://www.und.com/sports/m-footbl/mtt/turkovich_michael00.html
ND,FBALL,2007-2008,54,Anthony Vernaglia,Vernaglia,Anthony,Outside Linebacker,3-Jun,234,SR,"Anaheim Hills, CA/Orange Lutheran",http://www.und.com/sports/m-footbl/mtt/vernaglia_anthony00.html
ND,FBALL,2007-2008,85,Sam Vos,Vos,Sam,Wide Receiver,10-May,199,SO,"Burlington, WI/Catholic Central",http://www.und.com/sports/m-footbl/mtt/vos_sam00.html
ND,FBALL,2007-2008,97,Kallen Wade,Wade,Kallen,Defensive End,5-Jun,257,SO,"Cincinnati, OH/Withrow",http://www.und.com/sports/m-footbl/mtt/wade_kallen00.html
ND,FBALL,2007-2008,14,Brandon Walker,Walker,Brandon,Kicker/Punter,3-Jun,197,FR,"Findlay, OH/Findlay",http://www.und.com/sports/m-footbl/mtt/walker_brandon00.html
ND,FBALL,2007-2008,2,Darrin Walls,Walls,Darrin,Defensive Cornerback,Jun-00,180,SO,"Pittsburgh, PA/Woodland Hills",http://www.und.com/sports/m-footbl/mtt/walls_darrin00.html
ND,FBALL,2007-2008,42,Kevin Washington,Washington,Kevin,Outside Linebacker,1-Jun,241,JR,"Sugar Land, TX/Austin",http://www.und.com/sports/m-footbl/mtt/washington_kevin00.html
ND,FBALL,2007-2008,71,Bartley Webb,Webb,Bartley,Offensive Tackle,6-Jun,305,SO,"Springdale, AR/Springdale",http://www.und.com/sports/m-footbl/mtt/webb_bartley00.html
ND,FBALL,2007-2008,51,Dan Wenger,Wenger,Dan,Offensive Guard/Center,4-Jun,287,SO,"Coral Springs, FL/St. Thomas Aquinas",http://www.und.com/sports/m-footbl/mtt/wenger_dan00.html
ND,FBALL,2007-2008,19,George West Jr.,West Jr.,George,Wide Receiver,10-May,197,SO,"Spencer, OK/Northeast Academy",http://www.und.com/sports/m-footbl/mtt/westjr_george00.html
ND,FBALL,2007-2008,35,Nate Whitaker,Whitaker,Nate,Kicker,9-May,170,SO,"San Diego, CA/St. Augustine",http://www.und.com/sports/m-footbl/mtt/whitaker_nate00.html
ND,FBALL,2007-2008,95,Ian Williams,Williams,Ian,Nose Tackle,2-Jun,300,FR,"Altamonte Springs, FL/Lyman",http://www.und.com/sports/m-footbl/mtt/williams_ian00.html
ND,FBALL,2007-2008,23,William David Williams,Williams,William David,Defensive Cornerback,9-May,173,SR,"Raleigh, NC/Millbrook",http://www.und.com/sports/m-footbl/mtt/williams_williamdavid00.html
ND,FBALL,2007-2008,22,Ambrose Wooden,Wooden,Ambrose,Defensive Cornerback,11-May,196,SR,"Baltimore, MD/The Gilman School",http://www.und.com/sports/m-footbl/mtt/wooden_ambrose00.html
ND,FBALL,2007-2008,84,Will Yeatman,Yeatman,Will,Tight End,6-Jun,264,SO,"San Diego, CA/Rancho Bernardo",http://www.und.com/sports/m-footbl/mtt/yeatman_will00.html
ND,FBALL,2007-2008,74,Sam Young,Young,Sam,Offensive Tackle,8-Jun,310,SO,"Coral Springs, FL/St. Thomas Aquinas",http://www.und.com/sports/m-footbl/mtt/young_sam00.html
ND,FBALL,2007-2008,9,Tom Zbikowski,Zbikowski,Tom,Defensive Safety,Jun-00,207,SR,"Arlington Heights, IL/Buffalo Grove",http://www.und.com/sports/m-footbl/mtt/zbikowski_tom00.html
ND,FBALL,2008-2009,34,James Aldridge,Aldridge,James,Halfback,Jun-00,225,JR,"St. Louis, MO/Merrillville (IN)",http://www.und.com/sports/m-footbl/mtt/aldridge_james00.html
ND,FBALL,2008-2009,5,Armando Allen Jr.,Allen Jr.,Armando,Halfback,10-May,195,SO,"Opa Locka, FL/Hialeah-Miami Lakes",http://www.und.com/sports/m-footbl/mtt/allenjr_armando00.html
ND,FBALL,2008-2009,37,Mike Anello,Anello,Mike,Cornerback,10-May,170,SR,"Orland Park, IL/Carl Sandburg",http://www.und.com/sports/m-footbl/mtt/anello_mike00.html
ND,FBALL,2008-2009,38,Chris Bathon,Bathon,Chris,Safety,10-May,192,JR,"Plesantville, NY/Pleasantville",http://www.und.com/sports/m-footbl/mtt/bathon_chris00.html
ND,FBALL,2008-2009,67,Thomas Bemenderfer,Bemenderfer,Thomas,Center,5-Jun,300,SR,"Mishawaka, IN/Penn",http://www.und.com/sports/m-footbl/mtt/bemenderfer_thomas00.html
ND,FBALL,2008-2009,36,Joe Bizjak,Bizjak,Joe,Kicker,2-Jun,165,JR,"Kokomo, IN/Kokomo",http://www.und.com/sports/m-footbl/mtt/bizjak_joe01.html
ND,FBALL,2008-2009,12,Robert Blanton,Blanton,Robert,Cornerback,1-Jun,180,FR,"Matthews, NC/Butler",http://www.und.com/sports/m-footbl/mtt/blanton_robert00.html
ND,FBALL,2008-2009,35,Kevin Brooks,Brooks,Kevin,Tight End,2-Jun,241,JR,"Thousand Oaks, CA/Crespi Carmelite",http://www.und.com/sports/m-footbl/mtt/brooks_kevin00.html
ND,FBALL,2008-2009,69,Carl Brophy,Brophy,Carl,Offensive Guard/Tackle,4-Jun,278,FR,"Spokane, WA/Gonzaga Prep",http://www.und.com/sports/m-footbl/mtt/brophy_carl00.html
ND,FBALL,2008-2009,94,Justin Brown,Brown,Justin,Defensive End,3-Jun,277,SR,"Clinton, MD/Bishop McNamara",http://www.und.com/sports/m-footbl/mtt/brown_justin00.html
ND,FBALL,2008-2009,31,Sergio Brown,Brown,Sergio,Safety,2-Jun,205,JR,"Maywood, IL/Proviso East",http://www.und.com/sports/m-footbl/mtt/brown_sergio00.html
ND,FBALL,2008-2009,27,David Bruton,Bruton,David,Safety,2-Jun,212,SR,"Miamisburg, OH/Miamisburg",http://www.und.com/sports/m-footbl/mtt/bruton_david00.html
ND,FBALL,2008-2009,64,Tom Burke,Burke,Tom,Linebacker,10-May,242,JR,"New City, NY/Clarkstown South",http://www.und.com/sports/m-footbl/mtt/burke_tom00.html
ND,FBALL,2008-2009,39,Ryan Burkhart,Burkhart,Ryan,Kicker,11-May,190,JR,"Wakarusa, IN/Northwood",http://www.und.com/sports/m-footbl/mtt/burkhart_ryan00.html
ND,FBALL,2008-2009,15,Brian Castello,Castello,Brian,Quarterback,2-Jun,191,SO,"Pittsburgh, PA/Chartiers Valley",http://www.und.com/sports/m-footbl/mtt/castello_brian00.html
ND,FBALL,2008-2009,52,Braxston Cave,Cave,Braxston,Offensive Center,3-Jun,315,FR,"Granger, IN/Penn",http://www.und.com/sports/m-footbl/mtt/cave_braxston00.html
ND,FBALL,2008-2009,7,Jimmy Clausen,Clausen,Jimmy,Quarterback,3-Jun,217,SO,"Westlake Village, CA/Oaks Christian",http://www.und.com/sports/m-footbl/mtt/clausen_jimmy00.html
ND,FBALL,2008-2009,75,Lane Clelland,Clelland,Lane,Offensive Tackle,5-Jun,281,FR,"Owings Mills, MD/McDonogh School",http://www.und.com/sports/m-footbl/mtt/clelland_lane00.html
ND,FBALL,2008-2009,24,Brian Coughlin,Coughlin,Brian,Wide Receiver,Jun-00,172,JR,"Oak Lawn, IL/Brother Rice",http://www.und.com/sports/m-footbl/mtt/coughlin_brian00.html
ND,FBALL,2008-2009,10,Dayne Crist,Crist,Dayne,Quarterback,4-Jun,233,FR,"Sherman Oaks, CA/Notre Dame High School",http://www.und.com/sports/m-footbl/mtt/crist_dayne00.html
ND,FBALL,2008-2009,40,Maurice Crum Jr.,Crum Jr.,Maurice,Inside Linebacker,Jun-00,235,SR,"Riverview, FL/Tampa Bay Tech",http://www.und.com/sports/m-footbl/mtt/crumjr_maurice00.html
ND,FBALL,2008-2009,98,Sean Cwynar,Cwynar,Sean,Defensive End,4-Jun,283,FR,"McHenry, IL/Marian Central Catholic",http://www.und.com/sports/m-footbl/mtt/cwynar_sean00.html
ND,FBALL,2008-2009,75,Taylor Dever,Dever,Taylor,Offensive Tackle,5-Jun,308,SO,"Grass Valley, CA/Nevada Union",http://www.und.com/sports/m-footbl/mtt/dever_taylor01.html
ND,FBALL,2008-2009,72,Paul Duncan,Duncan,Paul,Offensive Tackle,7-Jun,308,SR,"Dallas, GA/East Paulding",http://www.und.com/sports/m-footbl/mtt/duncan_paul00.html
ND,FBALL,2008-2009,87,Joseph Fauria,Fauria,Joseph,Tight End,7-Jun,245,FR,"Encino, CA/Crespi Carmelite",http://www.und.com/sports/m-footbl/mtt/fauria_joseph00.html
ND,FBALL,2008-2009,46,Steve Filer,Filer,Steve,Outside Linebacker,3-Jun,236,FR,"Chicago, IL/Mount Carmel",http://www.und.com/sports/m-footbl/mtt/filer_steve00.html
ND,FBALL,2008-2009,62,Bill Flavin,Flavin,Bill,Center/Long Snapper,3-Jun,252,SO,"Darien, IL/Benet Academy",http://www.und.com/sports/m-footbl/mtt/flavin_bill00.html
ND,FBALL,2008-2009,45,Darius Fleming,Fleming,Darius,Outside Linebacker,1-Jun,236,FR,"Chicago, IL/St. Rita",http://www.und.com/sports/m-footbl/mtt/fleming_darius00.html
ND,FBALL,2008-2009,3,Michael Floyd,Floyd,Michael,Wide Receiver,3-Jun,215,FR,"Saint Paul, MN/Cretin-Derham Hall",http://www.und.com/sports/m-footbl/mtt/floyd_michael00.html
ND,FBALL,2008-2009,42,Dan Franco,Franco,Dan,Wide Receiver,10-May,188,JR,"Granger, IN/South Bend Clay",http://www.und.com/sports/m-footbl/mtt/franco_dan00.html
ND,FBALL,2008-2009,29,Jashaad Gaines,Gaines,Jashaad,Defensive Safety,Jun-00,202,JR,"Las Vegas, NV/Las Vegas",http://www.und.com/sports/m-footbl/mtt/gaines_jashaad00.html
ND,FBALL,2008-2009,21,Barry Gallup Jr.,Gallup Jr.,Barry,Halfback,11-May,200,JR,"Wellesley, MA/Belmont Hill",http://www.und.com/sports/m-footbl/mtt/gallupjr_barry00.html
ND,FBALL,2008-2009,29,Michael Garcia,Garcia,Michael,Wide Receiver,1-Jun,178,SO,"Colorado Springs, CO/St. Mary's",http://www.und.com/sports/m-footbl/mtt/garcia_michael00.html
ND,FBALL,2008-2009,57,Mike Golic Jr.,Golic Jr.,Mike,Offensive Center,3-Jun,280,FR,"West Hartford, CT/Northwest Catholic",http://www.und.com/sports/m-footbl/mtt/golicjr_mike00.html
ND,FBALL,2008-2009,81,John Goodman,Goodman,John,Wide Receiver,3-Jun,197,FR,"Fort Wayne, IN/Bishop Dwenger",http://www.und.com/sports/m-footbl/mtt/goodman_john00.html
ND,FBALL,2008-2009,24,Leonard Gordon,Gordon,Leonard,Defensive Cornerback,11-May,187,JR,"Clarksville, TN/Fort Campbell (KY)",http://www.und.com/sports/m-footbl/mtt/gordon_leonard00.html
ND,FBALL,2008-2009,4,Gary Gray,Gray,Gary,Defensive Cornerback,11-May,188,SO,"Columbia, SC/Richland Northeast",http://www.und.com/sports/m-footbl/mtt/gray_gary00.html
ND,FBALL,2008-2009,25,Jonas Gray,Gray,Jonas,Halfback,10-May,230,FR,"Beverly Hills, MI/Detroit Country Day",http://www.und.com/sports/m-footbl/mtt/gray_jonas00.html
ND,FBALL,2008-2009,11,David Grimes,Grimes,David,Wide Receiver,10-May,177,SR,"Detroit, MI/DePorres",http://www.und.com/sports/m-footbl/mtt/grimes_david00.html
ND,FBALL,2008-2009,38,Christopher Gurries,Gurries,Christopher,Wide Receiver,10-May,181,SO,"Reno, NV/Bishop Manoque",http://www.und.com/sports/m-footbl/mtt/gurries_christopher00.html
ND,FBALL,2008-2009,65,Mike Hernandez,Hernandez,Mike,Offensive Linemen,2-Jun,275,FR,"Pasadena, CA/Loyola",http://www.und.com/sports/m-footbl/mtt/hernandez_mike00.html
ND,FBALL,2008-2009,6,Ray Herring,Herring,Ray,Defensive Safety,10-May,198,SR,"Melbourne, FL/Holy Trinity",http://www.und.com/sports/m-footbl/mtt/herring_ray00.html
ND,FBALL,2008-2009,33,Robert Hughes,Hughes,Robert,Halfback,11-May,237,SO,"Chicago, IL/Hubbard",http://www.und.com/sports/m-footbl/mtt/hughes_robert01.html
ND,FBALL,2008-2009,9,Ethan Johnson,Johnson,Ethan,Defensive End,4-Jun,275,FR,"Portland, OR/Lincoln",http://www.und.com/sports/m-footbl/mtt/johnson_ethan00.html
ND,FBALL,2008-2009,18,Duval Kamara,Kamara,Duval,Wide Receiver,5-Jun,219,SO,"Hoboken, NJ/Hoboken",http://www.und.com/sports/m-footbl/mtt/kamara_duval01.html
ND,FBALL,2008-2009,96,Pat Kuntz,Kuntz,Pat,Defensive End,3-Jun,283,SR,"Indianapolis, IN/Roncalli",http://www.und.com/sports/m-footbl/mtt/kuntz_pat00.html
ND,FBALL,2008-2009,86,Paul Kuppich,Kuppich,Paul,Tight End/Long Snapper,3-Jun,232,SR,"Westerville, OH/St. Charles Prep",http://www.und.com/sports/m-footbl/mtt/kuppich_paul00.html
ND,FBALL,2008-2009,20,Terrail Lambert,Lambert,Terrail,Defensive Cornerback,11-May,195,SR,"Oxnard, CA/St. Bonaventure",http://www.und.com/sports/m-footbl/mtt/lambert_terrail00.html
ND,FBALL,2008-2009,43,John Leonis,Leonis,John,Defensive Cornerback,9-May,169,SR,"Medford, OR/Saint Mary's",http://www.und.com/sports/m-footbl/mtt/leonis_john00.html
ND,FBALL,2008-2009,89,Kapron Lewis-Moore,Lewis-Moore,Kapron,Defensive End,4-Jun,257,FR,"Weatherford, TX/Weatherford",http://www.und.com/sports/m-footbl/mtt/lewismoore_kapron00.html
ND,FBALL,2008-2009,12,Nick Lezynski,Lezynski,Nick,Quarterback,8-May,157,SO,"Newtown, PA/Notre Dame HS",http://www.und.com/sports/m-footbl/mtt/lezynski_nick00.html
ND,FBALL,2008-2009,71,Dennis Mahoney,Mahoney,Dennis,Offensive Lineman,6-Jun,290,FR,"Baltimore, MD/Boys Latin High School",http://www.und.com/sports/m-footbl/mtt/mahoney_dennis00.html
ND,FBALL,2008-2009,43,Eric Maust,Maust,Eric,Punter,2-Jun,177,JR,"Roswell, GA/Blessed Trinity",http://www.und.com/sports/m-footbl/mtt/maust_eric00.html
ND,FBALL,2008-2009,15,Dan McCarthy,McCarthy,Dan,Safety,2-Jun,200,FR,"Youngstown, OH/Cardinal Mooney",http://www.und.com/sports/m-footbl/mtt/mccarthy_dan00.html
ND,FBALL,2008-2009,28,Kyle McCarthy,McCarthy,Kyle,Defensive Safety,1-Jun,203,SR,"Youngstown, OH/Cardinal Mooney",http://www.und.com/sports/m-footbl/mtt/mccarthy_kyle00.html
ND,FBALL,2008-2009,54,Anthony McDonald,McDonald,Anthony,Inside Linebacker,3-Jun,225,FR,"Sherman Oaks, CA/Notre Dame High School",http://www.und.com/sports/m-footbl/mtt/mcdonald_anthony00.html
ND,FBALL,2008-2009,8,Raeshon McNeil,McNeil,Raeshon,Defensive Cornerback,Jun-00,190,JR,"Cooleemee, NC/Davie County",http://www.und.com/sports/m-footbl/mtt/mcneil_raeshon00.html
ND,FBALL,2008-2009,16,Nate Montana,Montana,Nate,Quarterback,4-Jun,200,FR,"Concord, CA/De La Salle",http://www.und.com/sports/m-footbl/mtt/montana_nate00.html
ND,FBALL,2008-2009,93,Paddy Mullen,Mullen,Paddy,Nose Tackle,3-Jun,300,JR,"St. Louis, MO/DeSmet Jesuit",http://www.und.com/sports/m-footbl/mtt/mullen_paddy00.html
ND,FBALL,2008-2009,47,Mike Narvaez,Narvaez,Mike,Fullback,11-May,231,JR,"Ridgewood, NJ/Ridgewood",http://www.und.com/sports/m-footbl/mtt/narvaez_mike00.html
ND,FBALL,2008-2009,56,Kerry Neal,Neal,Kerry,Outside Linebacker,2-Jun,246,SO,"Bunn, NC/Bunn",http://www.und.com/sports/m-footbl/mtt/neal_kerry00.html
ND,FBALL,2008-2009,99,Brandon Newman,Newman,Brandon,Nose Tackle,Jun-00,310,FR,"Louisville, KY/Pleasure Ridge Park",http://www.und.com/sports/m-footbl/mtt/newman_brandon00.html
ND,FBALL,2008-2009,37,Eras Noel,Noel,Eras,Running Back,8-May,190,SO,"Palmdale, CA/Paraclete",http://www.und.com/sports/m-footbl/mtt/noel_eras00.html
ND,FBALL,2008-2009,76,Andrew Nuss,Nuss,Andrew,Defensive End,5-Jun,304,SO,"Ashburn, VA/Stone Bridge",http://www.und.com/sports/m-footbl/mtt/nuss_andrew00.html
ND,FBALL,2008-2009,91,Emeka Nwankwo,Nwankwo,Emeka,Defensive End,4-Jun,295,SO,"Miramar, FL/Chaminade-Madonna Prep",http://www.und.com/sports/m-footbl/mtt/nwankwo_emeka00.html
ND,FBALL,2008-2009,55,Eric Olsen,Olsen,Eric,Offensive Guard,5-Jun,303,JR,"Staten Island, NY/Brooklyn Poly Prep",http://www.und.com/sports/m-footbl/mtt/olsen_eric00.html
ND,FBALL,2008-2009,82,Robby Parris,Parris,Robby,Wide Receiver,4-Jun,210,JR,"Olmsted Falls, OH/St. Ignatius",http://www.und.com/sports/m-footbl/mtt/parris_robby00.html
ND,FBALL,2008-2009,30,Steve Paskorz,Paskorz,Steve,Fullback,2-Jun,235,SO,"Allison Park, PA/Hampton",http://www.und.com/sports/m-footbl/mtt/paskorz_steve00.html
ND,FBALL,2008-2009,45,Kris Patterson,Patterson,Kris,Wide Receiver,11-May,185,SR,"Seattle, WA/O'Dea",http://www.und.com/sports/m-footbl/mtt/patterson_kris00.html
ND,FBALL,2008-2009,36,David Posluszny,Posluszny,David,Inside Linebacker,Jun-00,220,FR,"Aliquippa, PA/Hopewell",http://www.und.com/sports/m-footbl/mtt/posluszny_david00.html
ND,FBALL,2008-2009,48,Steve Quinn,Quinn,Steve,Inside Linebacker,2-Jun,225,SR,"Cherry Hill, NJ/Philadelphia (PA) St. Joseph's",http://www.und.com/sports/m-footbl/mtt/quinn_steve00.html
ND,FBALL,2008-2009,61,Martin Quintana,Quintana,Martin,Defensive Lineman/Linebacker,1-Jun,242,JR,"Berwyn, IL/St. Joseph",http://www.und.com/sports/m-footbl/mtt/quintana_martin00.html
ND,FBALL,2008-2009,83,Mike Ragone,Ragone,Mike,Tight End,5-Jun,251,SO,"Cherry Hill, NJ/Camden Catholic",http://www.und.com/sports/m-footbl/mtt/ragone_mike00.html
ND,FBALL,2008-2009,53,Morrice Richardson,Richardson,Morrice,Defensive End,2-Jun,255,JR,"College Park, GA/Westlake",http://www.und.com/sports/m-footbl/mtt/richardson_morrice00.html
ND,FBALL,2008-2009,78,Trevor Robinson,Robinson,Trevor,Offensive Guard,5-Jun,301,FR,"Elkhorn, NE/Elkhorn",http://www.und.com/sports/m-footbl/mtt/robinson_trevor00.html
ND,FBALL,2008-2009,41,Nikolas Rodriguez,Rodriguez,Nikolas,Halfback,11-May,205,SR,"San Antonio, TX/Cornerstone Christian",http://www.und.com/sports/m-footbl/mtt/rodriguez_nikolas00.html
ND,FBALL,2008-2009,70,Matt Romine,Romine,Matt,Offensive Tackle,5-Jun,292,SO,"Tulsa, OK/Union",http://www.und.com/sports/m-footbl/mtt/romine_matt00.html
ND,FBALL,2008-2009,9,Kyle Rudolph,Rudolph,Kyle,Tight End,6-Jun,252,FR,"Cincinnati, OH/Elder",http://www.und.com/sports/m-footbl/mtt/rudolph_kyle00.html
ND,FBALL,2008-2009,90,John Ryan,Ryan,John,Outside Linebacker,5-Jun,264,JR,"Westlake, OH/St. Ignatius",http://www.und.com/sports/m-footbl/mtt/ryan_john00.html
ND,FBALL,2008-2009,32,Luke Schmidt,Schmidt,Luke,Fullback/Tight End,3-Jun,246,JR,"Jasper, IN/Jasper",http://www.und.com/sports/m-footbl/mtt/schmidt_luke00.html
ND,FBALL,2008-2009,44,Asaph Schwapp,Schwapp,Asaph,Fullback,Jun-00,257,SR,"Hartford, CT/Weaver",http://www.und.com/sports/m-footbl/mtt/schwapp_asaph00.html
ND,FBALL,2008-2009,13,Evan Sharpley,Sharpley,Evan,Quarterback,2-Jun,215,SR,"Marshall, MI/Marshall",http://www.und.com/sports/m-footbl/mtt/sharpley_evan00.html
ND,FBALL,2008-2009,26,Jamoris Slaughter,Slaughter,Jamoris,Defensive Cornerback,Jun-00,182,FR,"Tucker, GA/Tucker",http://www.und.com/sports/m-footbl/mtt/slaughter_jamoris00.html
ND,FBALL,2008-2009,58,Brian Smith,Smith,Brian,Inside Linebacker,3-Jun,245,SO,"Overland Park, KS/St. Thomas Aquinas",http://www.und.com/sports/m-footbl/mtt/smith_brian00.html
ND,FBALL,2008-2009,22,Harrison Smith,Smith,Harrison,Defensive Safety,2-Jun,206,SO,"Knoxville, TN/Knoxville Catholic",http://www.und.com/sports/m-footbl/mtt/smith_harrison00.html
ND,FBALL,2008-2009,35,Kevin Smith,Smith,Kevin,Inside Linebacker,8-May,200,SR,"Gainesville, FL/F.W. Buchholz",http://www.und.com/sports/m-footbl/mtt/smith_kevin00.html
ND,FBALL,2008-2009,41,Scott Smith,Smith,Scott,Outside Linebacker,3-Jun,235,SR,"Highland Park, IL/Highland Park",http://www.und.com/sports/m-footbl/mtt/smith_scott00.html
ND,FBALL,2008-2009,49,Toryan Smith,Smith,Toryan,Inside Linebacker,1-Jun,244,JR,"Rome, GA/Rome",http://www.und.com/sports/m-footbl/mtt/smith_toryan00.html
ND,FBALL,2008-2009,59,Chris Stewart,Stewart,Chris,Offensive Guard,5-Jun,337,JR,"Spring, TX/Klein",http://www.und.com/sports/m-footbl/mtt/stewart_chris00.html
ND,FBALL,2008-2009,23,Golden Tate,Tate,Golden,Wide Receiver,11-May,195,SO,"Hendersonville, TN/Pope John Paul II",http://www.und.com/sports/m-footbl/mtt/tate_golden00.html
ND,FBALL,2008-2009,63,Jeff Tisak,Tisak,Jeff,Offensive Tackle,5-Jun,306,SR,"Ambridge, PA/Duluth (MN) East",http://www.und.com/sports/m-footbl/mtt/tisak_jeff00.html
ND,FBALL,2008-2009,77,Michael Turkovich,Turkovich,Michael,Offensive Guard/Tackle,6-Jun,305,SR,"Bedford, PA/Valley Forge Military Academy",http://www.und.com/sports/m-footbl/mtt/turkovich_michael00.html
ND,FBALL,2008-2009,47,Joe Vittoria,Vittoria,Joe,Linebacker,11-May,244,JR,"New Canaan, CT/New Canaan",http://www.und.com/sports/m-footbl/mtt/vittoria_joe00.html
ND,FBALL,2008-2009,85,Sam Vos,Vos,Sam,Wide Receiver,10-May,199,JR,"Burlington, WI/Catholic Central",http://www.und.com/sports/m-footbl/mtt/vos_sam00.html
ND,FBALL,2008-2009,97,Kallen Wade,Wade,Kallen,Outside Linebacker,5-Jun,255,JR,"Cincinnati, OH/Withrow",http://www.und.com/sports/m-footbl/mtt/wade_kallen00.html
ND,FBALL,2008-2009,14,Brandon Walker,Walker,Brandon,Kicker,3-Jun,202,SO,"Findlay, OH/Findlay",http://www.und.com/sports/m-footbl/mtt/walker_brandon00.html
ND,FBALL,2008-2009,1,Deion Walker,Walker,Deion,Wide Receiver,2-Jun,188,FR,"Christchurch, VA/Christchurch",http://www.und.com/sports/m-footbl/mtt/walker_deion00.html
ND,FBALL,2008-2009,42,Kevin Washington,Washington,Kevin,Inside Linebacker,1-Jun,250,SR,"Sugar Land, TX/Austin",http://www.und.com/sports/m-footbl/mtt/washington_kevin00.html
ND,FBALL,2008-2009,51,Dan Wenger,Wenger,Dan,Offensive Center,4-Jun,302,JR,"Coral Springs, FL/St. Thomas Aquinas",http://www.und.com/sports/m-footbl/mtt/wenger_dan00.html
ND,FBALL,2008-2009,19,George West Jr.,West Jr.,George,Wide Receiver,10-May,196,JR,"Spencer, OK/Northeast Academy",http://www.und.com/sports/m-footbl/mtt/westjr_george00.html
ND,FBALL,2008-2009,79,Hafis Williams,Williams,Hafis,Defensive End,2-Jun,302,FR,"Elizabeth, NJ/Elizabeth",http://www.und.com/sports/m-footbl/mtt/williams_hafis00.html
ND,FBALL,2008-2009,95,Ian Williams,Williams,Ian,Nose Tackle,2-Jun,310,SO,"Altamonte Springs, FL/Lyman",http://www.und.com/sports/m-footbl/mtt/williams_ian00.html
ND,FBALL,2008-2009,84,Will Yeatman,Yeatman,Will,Tight End,6-Jun,265,SO,"San Diego, CA/Rancho Bernardo",http://www.und.com/sports/m-footbl/mtt/yeatman_will00.html
ND,FBALL,2008-2009,74,Sam Young,Young,Sam,Offensive Tackle,8-Jun,330,JR,"Coral Springs, FL/St. Thomas Aquinas",http://www.und.com/sports/m-footbl/mtt/young_sam00.html
ND,FBALL,2009-2010,5,Armando Allen Jr.,Allen Jr.,Armando,Tailback,10-May,201,SR,"Opa Locka, FL/Hialeah-Miami Lakes",http://www.und.com/sports/m-footbl/mtt/allenjr_armando00.html
ND,FBALL,2009-2010,24,Chris Badger,Badger,Chris,Safety,Jun-00,195,FR,"Provo, UT/Timpview",http://www.und.com/sports/m-footbl/mtt/badger_chris00.html
ND,FBALL,2009-2010,27,E.J. Banks,Banks,E.J.,Cornerback,11-May,180,SO,"Pittsburgh, PA/Montour",http://www.und.com/sports/m-footbl/mtt/banks_e.j.01.html
ND,FBALL,2009-2010,12,Robert Blanton,Blanton,Robert,Cornerback,1-Jun,190,JR,"Matthews, NC/Butler",http://www.und.com/sports/m-footbl/mtt/blanton_robert00.html
ND,FBALL,2009-2010,63,Steve Botsford,Botsford,Steve,Outside Linebackers,2-Jun,220,SR,"Arlington Heights, IL/St. Viator",http://www.und.com/sports/m-footbl/mtt/botsford_steve00.html
ND,FBALL,2009-2010,6,Spencer Boyd,Boyd,Spencer,Cornerback,10-May,175,FR,"Cape Coral, FL/Cape Coral",http://www.und.com/sports/m-footbl/mtt/boyd_spencer00.html
ND,FBALL,2009-2010,68,Alex Bullard,Bullard,Alex,Offensive Tackle,3-Jun,290,SO,"Franklin, TN/Brentwood Academy",http://www.und.com/sports/m-footbl/mtt/bullard_alex00.html
ND,FBALL,2009-2010,86,Bobby Burger,Burger,Bobby,Tight End/Fullback,2-Jun,245,SR,"Cincinnati, OH/LaSalle",http://www.und.com/sports/m-footbl/mtt/burger_bobby00.html
ND,FBALL,2009-2010,44,Carlo Calabrese,Calabrese,Carlo,Inside Linebacker,1-Jun,245,SO,"Verona, NJ/Verona",http://www.und.com/sports/m-footbl/mtt/calabrese_carlo00.html
ND,FBALL,2009-2010,15,Brian Castello,Castello,Brian,Quarterback,2-Jun,210,SR,"Pittsburgh, PA/Chartiers Valley",http://www.und.com/sports/m-footbl/mtt/castello_brian00.html
ND,FBALL,2009-2010,52,Braxston Cave,Cave,Braxston,Center,3-Jun,309,JR,"Granger, IN/Penn",http://www.und.com/sports/m-footbl/mtt/cave_braxston00.html
ND,FBALL,2009-2010,73,Lane Clelland,Clelland,Lane,Offensive Tackle,5-Jun,290,JR,"Owings Mills, MD/McDonogh School",http://www.und.com/sports/m-footbl/mtt/clelland_lane00.html
