Player_URL,Player_Image_URL
http://www.und.com/sports/m-footbl/mtt/anastasio_chase00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/586129.jpeg
http://www.und.com/sports/m-footbl/mtt/grace_jarrett00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7974681.jpeg
http://www.und.com/sports/m-footbl/mtt/turk_ben00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7974370.jpeg
http://www.und.com/sports/m-footbl/mtt/cullen_casey00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/586183.jpeg
http://www.und.com/sports/m-footbl/mtt/nichols_tate00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6759391.jpeg
http://www.und.com/sports/m-footbl/mtt/harris_brandon00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/216727.jpeg
http://www.und.com/sports/m-footbl/mtt/richardson_mike00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/586545.jpeg
http://www.und.com/sports/m-footbl/mtt/golic_jake00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6737842.jpeg
http://www.und.com/sports/m-footbl/mtt/thomas_mitchell00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/586807.jpeg
http://www.und.com/sports/m-footbl/mtt/gaines_jashaad00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/2183646.jpeg
http://www.und.com/sports/m-footbl/mtt/lee_eric00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7975088.jpeg
http://www.und.com/sports/m-footbl/mtt/brockington_joe00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/1258200.jpeg
http://www.und.com/sports/m-footbl/mtt/young_sam00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/3397734.jpeg
http://www.und.com/sports/m-footbl/mtt/ndukwe_chinedum00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/586390.jpeg
http://www.und.com/sports/m-footbl/mtt/smith_scott00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/3397781.jpeg
http://www.und.com/sports/m-footbl/mtt/stephensonjr_dwight00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/1258219.jpeg
http://www.und.com/sports/m-footbl/mtt/maust_eric00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/3426721.jpeg
http://www.und.com/sports/m-footbl/mtt/lynch_aaron00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6757275.jpeg
http://www.und.com/sports/m-footbl/mtt/salvi_chris00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6892454.jpeg
http://www.und.com/sports/m-footbl/mtt/erickson_brandon00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/216713.jpeg
http://www.und.com/sports/m-footbl/mtt/richardson_morrice00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/3397691.jpeg
http://www.und.com/sports/m-footbl/mtt/schmidt_joe00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7974685.jpeg
http://www.und.com/sports/m-footbl/mtt/hughes_robert01.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/5600160.jpeg
http://www.und.com/sports/m-footbl/mtt/lombard_christian00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7975057.jpeg
http://www.und.com/sports/m-footbl/mtt/burger_bobby00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/5591341.jpeg
http://www.und.com/sports/m-footbl/mtt/quinn_brady00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/586476.jpeg
http://www.und.com/sports/m-footbl/mtt/wood_lo00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6764067.jpeg
http://www.und.com/sports/m-footbl/mtt/hegarty_matt00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7974757.jpeg
http://www.und.com/sports/m-footbl/mtt/zbikowski_tom00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/1258116.jpeg
http://www.und.com/sports/m-footbl/mtt/walker_darius00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/586849.jpeg
http://www.und.com/sports/m-footbl/mtt/stevenson_dan00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/216782.jpeg
http://www.und.com/sports/m-footbl/mtt/mcneil_raeshon00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/3397677.jpeg
http://www.und.com/sports/m-footbl/mtt/webb_bartley00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/1258227.jpeg
http://www.und.com/sports/m-footbl/mtt/watt_chris00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7974283.jpeg
http://www.und.com/sports/m-footbl/mtt/mcdaniel_cam00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7974998.jpeg
http://www.und.com/sports/m-footbl/mtt/smith_toryan00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/3397706.jpeg
http://www.und.com/sports/m-footbl/mtt/lambert_terrail00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/2183893.jpeg
http://www.und.com/sports/m-footbl/mtt/schiccatano_nate00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/216778.jpeg
http://www.und.com/sports/m-footbl/mtt/shelton_matt00.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/216780.jpeg
http://www.und.com/sports/m-footbl/mtt/neal_kerry00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/5599995.jpeg
http://www.und.com/sports/m-footbl/mtt/nuss_andrew00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6759539.jpeg
http://www.und.com/sports/m-footbl/mtt/nwankwo_emeka00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/5599910.jpeg
http://www.und.com/sports/m-footbl/mtt/paskorz_steve00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/5599883.jpeg
http://www.und.com/sports/m-footbl/mtt/price_geoff01.html,http://graphics.fansonly.com/photos/schools/nd/sports/m-footbl/auto_headshot/1258127.jpeg
http://www.und.com/sports/m-footbl/mtt/ragone_mike00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6759670.jpeg
http://www.und.com/sports/m-footbl/mtt/romine_matt00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/5599423.jpeg
http://www.und.com/sports/m-footbl/mtt/smith_brian00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/5599336.jpeg
http://www.und.com/sports/m-footbl/mtt/smith_harrison00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6761037.jpeg
http://www.und.com/sports/m-footbl/mtt/tate_golden00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/3397710.jpeg
http://www.und.com/sports/m-footbl/mtt/walker_brandon00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/5599272.jpeg
http://www.und.com/sports/m-footbl/mtt/westjr_george00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/3397728.jpeg
http://www.und.com/sports/m-footbl/mtt/williams_ian00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/5599241.jpeg
http://www.und.com/sports/m-footbl/mtt/blanton_robert00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6736269.jpeg
http://www.und.com/sports/m-footbl/mtt/cave_braxston00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6736420.jpeg
http://www.und.com/sports/m-footbl/mtt/clelland_lane00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6736560.jpeg
http://www.und.com/sports/m-footbl/mtt/crist_dayne00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6736698.jpeg
http://www.und.com/sports/m-footbl/mtt/cwynar_sean00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6736884.jpeg
http://www.und.com/sports/m-footbl/mtt/fauria_joseph00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/2183634.jpeg
http://www.und.com/sports/m-footbl/mtt/filer_steve00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6737193.jpeg
http://www.und.com/sports/m-footbl/mtt/fleming_darius00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6737543.jpeg
http://www.und.com/sports/m-footbl/mtt/floyd_michael00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6785260.jpeg
http://www.und.com/sports/m-footbl/mtt/golicjr_mike00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7974624.jpeg
http://www.und.com/sports/m-footbl/mtt/goodman_john00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7974664.jpeg
http://www.und.com/sports/m-footbl/mtt/gray_jonas00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6738117.jpeg
http://www.und.com/sports/m-footbl/mtt/johnson_ethan00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6756802.jpeg
http://www.und.com/sports/m-footbl/mtt/lewismoore_kapron00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7975082.jpeg
http://www.und.com/sports/m-footbl/mtt/mccarthy_dan00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/7975010.jpeg
http://www.und.com/sports/m-footbl/mtt/mcdonald_anthony00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6759171.jpeg
http://www.und.com/sports/m-footbl/mtt/montana_nate00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/5600049.jpeg
http://www.und.com/sports/m-footbl/mtt/newman_brandon00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6759293.jpeg
http://www.und.com/sports/m-footbl/mtt/posluszny_david00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6759619.jpeg
http://www.und.com/sports/m-footbl/mtt/robinson_trevor00.html,http://grfx.cstv.com/photos/schools/nd/sports/m-footbl/auto_headshot/6760413.jpeg
