"","League","Season","GameDate","GameID","BoxScoreURL","PlayByPlayURL","HomeNameFull","HomeName3","AwayNameFull","AwayName3","HaveBoxScore","HavePlayByPlay","AnalyzedPlayByPlay","Source","Season.Type"
"648","NBA","2010-2011",2011-01-22,"20110122TORMIA","http://www.nba.com/games/20110122/TORMIA/boxscore.html","http://www.nba.com/games/20110122/TORMIA/gameinfo.html","Miami Heat","MIA","Toronto Raptors","TOR","NULL","2011-01-22 23:53:44","2011-01-22 23:55:14","Basketball Value","Regular Season"
"649","NBA","2010-2011",2011-01-22,"20110122UTAPHI","http://www.nba.com/games/20110122/UTAPHI/boxscore.html","http://www.nba.com/games/20110122/UTAPHI/gameinfo.html","Philadelphia 76ers","PHI","Utah Jazz","UTA","NULL","2011-01-22 23:53:48","2011-01-22 23:55:17","Basketball Value","Regular Season"
"650","NBA","2010-2011",2011-01-23,"20110123INDDEN","http://www.nba.com/games/20110123/INDDEN/boxscore.html","http://www.nba.com/games/20110123/INDDEN/gameinfo.html","Denver Nuggets","DEN","Indianapolis Pacers","IND","NULL","2011-01-25 00:13:02","2011-01-25 00:14:13","Basketball Value","Regular Season"
"651","NBA","2010-2011",2011-01-24,"20110124CLENJN","http://www.nba.com/games/20110124/CLENJN/boxscore.html","http://www.nba.com/games/20110124/CLENJN/gameinfo.html","New Jersey Nets","NJN","Cleveland Cavaliers","CLE","NULL","2011-01-25 00:15:27","2011-01-25 00:17:21","Basketball Value","Regular Season"
"652","NBA","2010-2011",2011-01-24,"20110124DETORL","http://www.nba.com/games/20110124/DETORL/boxscore.html","http://www.nba.com/games/20110124/DETORL/gameinfo.html","Orlando Magic","ORL","Detroit Pistons","DET","NULL","2011-01-31 13:22:10","2011-01-31 13:26:17","Basketball Value","Regular Season"
"653","NBA","2010-2011",2011-01-24,"20110124HOUMIN","http://www.nba.com/games/20110124/HOUMIN/boxscore.html","http://www.nba.com/games/20110124/HOUMIN/gameinfo.html","Minnesota Timberwolves","MIN","Houston Rockets","HOU","NULL","2011-01-25 00:15:35","2011-01-25 00:17:24","Basketball Value","Regular Season"
"654","NBA","2010-2011",2011-01-24,"20110124MEMTOR","http://www.nba.com/games/20110124/MEMTOR/boxscore.html","http://www.nba.com/games/20110124/MEMTOR/gameinfo.html","Toronto Raptors","TOR","Memphis Grizzlies","MEM","NULL","2011-01-25 00:15:39","2011-01-25 00:17:28","Basketball Value","Regular Season"
"655","NBA","2010-2011",2011-01-24,"20110124MILCHI","http://www.nba.com/games/20110124/MILCHI/boxscore.html","http://www.nba.com/games/20110124/MILCHI/gameinfo.html","Chicago Bulls","CHI","Milwaukee Bucks","MIL","NULL","2011-01-25 00:15:43","2011-01-25 00:17:31","Basketball Value","Regular Season"
"656","NBA","2010-2011",2011-01-24,"20110124OKCNOH","http://www.nba.com/games/20110124/OKCNOH/boxscore.html","http://www.nba.com/games/20110124/OKCNOH/gameinfo.html","New Orleans Hornets","NOH","Oklahoma City Thunder","OKC","NULL","2011-01-25 00:15:47","2011-01-25 00:17:34","Basketball Value","Regular Season"
"657","NBA","2010-2011",2011-01-24,"20110124PHXPHI","http://www.nba.com/games/20110124/PHXPHI/boxscore.html","http://www.nba.com/games/20110124/PHXPHI/gameinfo.html","Philadelphia 76ers","PHI","Phoenix Suns","PHX","NULL","2011-01-25 00:15:51","2011-01-25 00:17:36","Basketball Value","Regular Season"
"658","NBA","2010-2011",2011-01-24,"20110124SACPOR","http://www.nba.com/games/20110124/SACPOR/boxscore.html","http://www.nba.com/games/20110124/SACPOR/gameinfo.html","Portland Trailblazers","POR","Sacramento Kings","SAC","NULL","2011-01-25 00:27:49","2011-01-25 00:28:34","Basketball Value","Regular Season"
"659","NBA","2010-2011",2011-01-24,"20110124SASGSW","http://www.nba.com/games/20110124/SASGSW/boxscore.html","http://www.nba.com/games/20110124/SASGSW/gameinfo.html","Golden State Warriors","GSW","San Antonio Spurs","SAS","NULL","2011-01-25 23:56:12","2011-01-25 23:58:35","Basketball Value","Regular Season"
"660","NBA","2010-2011",2011-01-24,"20110124WASNYK","http://www.nba.com/games/20110124/WASNYK/boxscore.html","http://www.nba.com/games/20110124/WASNYK/gameinfo.html","New York Knicks","NYK","Washington Wizards","WAS","NULL","2011-01-25 00:16:03","2011-01-25 00:23:13","Basketball Value","Regular Season"
"661","NBA","2010-2011",2011-01-25,"20110125CHASAC","http://www.nba.com/games/20110125/CHASAC/boxscore.html","http://www.nba.com/games/20110125/CHASAC/gameinfo.html","Sacramento Kings","SAC","Charlotte Bobcats","CHA","NULL","2011-01-26 07:04:10","2011-01-26 07:17:28","Basketball Value","Regular Season"
"662","NBA","2010-2011",2011-01-25,"20110125CLEBOS","http://www.nba.com/games/20110125/CLEBOS/boxscore.html","http://www.nba.com/games/20110125/CLEBOS/gameinfo.html","Boston Celtics","BOS","Cleveland Cavaliers","CLE","NULL","2011-01-26 00:01:56","2011-01-26 00:03:34","Basketball Value","Regular Season"
"663","NBA","2010-2011",2011-01-25,"20110125DENWAS","http://www.nba.com/games/20110125/DENWAS/boxscore.html","http://www.nba.com/games/20110125/DENWAS/gameinfo.html","Washington Wizards","WAS","Denver Nuggets","DEN","NULL","2011-01-26 00:01:58","2011-01-26 00:03:38","Basketball Value","Regular Season"
"664","NBA","2010-2011",2011-01-25,"20110125LACDAL","http://www.nba.com/games/20110125/LACDAL/boxscore.html","http://www.nba.com/games/20110125/LACDAL/gameinfo.html","Dallas Maverics","DAL","Los Angeles Clippers","LAC","NULL","2011-01-26 00:02:00","2011-01-26 00:03:44","Basketball Value","Regular Season"
"665","NBA","2010-2011",2011-01-25,"20110125UTALAL","http://www.nba.com/games/20110125/UTALAL/boxscore.html","http://www.nba.com/games/20110125/UTALAL/gameinfo.html","Los Angeles Lakers","LAL","Utah Jazz","UTA","NULL","2011-01-26 07:04:13","2011-01-26 07:20:56","Basketball Value","Regular Season"
"666","NBA","2010-2011",2011-01-26,"20110126ATLMIL","http://www.nba.com/games/20110126/ATLMIL/boxscore.html","http://www.nba.com/games/20110126/ATLMIL/gameinfo.html","Milwaukee Bucks","MIL","Atlanta Hawks","ATL","NULL","2011-01-31 13:27:14","2011-01-31 13:46:26","Basketball Value","Regular Season"
"667","NBA","2010-2011",2011-01-26,"20110126CHAPHX","http://www.nba.com/games/20110126/CHAPHX/boxscore.html","http://www.nba.com/games/20110126/CHAPHX/gameinfo.html","Phoenix Suns","PHX","Charlotte Bobcats","CHA","NULL","2011-01-31 13:27:16","2011-01-31 13:47:56","Basketball Value","Regular Season"
"668","NBA","2010-2011",2011-01-26,"20110126DENDET","http://www.nba.com/games/20110126/DENDET/boxscore.html","http://www.nba.com/games/20110126/DENDET/gameinfo.html","Detroit Pistons","DET","Denver Nuggets","DEN","NULL","2011-01-27 01:09:30","2011-01-27 01:19:13","Basketball Value","Regular Season"
"669","NBA","2010-2011",2011-01-26,"20110126LACHOU","http://www.nba.com/games/20110126/LACHOU/boxscore.html","http://www.nba.com/games/20110126/LACHOU/gameinfo.html","Houston Rockets","HOU","Los Angeles Clippers","LAC","NULL","2011-01-27 01:09:32","2011-01-27 01:19:17","Basketball Value","Regular Season"
"670","NBA","2010-2011",2011-01-26,"20110126MEMNJN","http://www.nba.com/games/20110126/MEMNJN/boxscore.html","http://www.nba.com/games/20110126/MEMNJN/gameinfo.html","New Jersey Nets","NJN","Memphis Grizzlies","MEM","NULL","2011-01-27 01:09:34","2011-01-27 01:19:22","Basketball Value","Regular Season"
"671","NBA","2010-2011",2011-01-26,"20110126NOHGSW","http://www.nba.com/games/20110126/NOHGSW/boxscore.html","http://www.nba.com/games/20110126/NOHGSW/gameinfo.html","Golden State Warriors","GSW","New Orleans Hornets","NOH","NULL","2011-01-31 13:27:17","2011-01-31 13:48:53","Basketball Value","Regular Season"
"672","NBA","2010-2011",2011-01-26,"20110126OKCMIN","http://www.nba.com/games/20110126/OKCMIN/boxscore.html","http://www.nba.com/games/20110126/OKCMIN/gameinfo.html","Minnesota Timberwolves","MIN","Oklahoma City Thunder","OKC","NULL","2011-01-27 01:09:38","2011-01-27 01:19:27","Basketball Value","Regular Season"
"673","NBA","2010-2011",2011-01-26,"20110126ORLIND","http://www.nba.com/games/20110126/ORLIND/boxscore.html","http://www.nba.com/games/20110126/ORLIND/gameinfo.html","Indianapolis Pacers","IND","Orlando Magic","ORL","NULL","2011-01-31 13:27:20","2011-01-31 13:52:20","Basketball Value","Regular Season"
"674","NBA","2010-2011",2011-01-26,"20110126PHITOR","http://www.nba.com/games/20110126/PHITOR/boxscore.html","http://www.nba.com/games/20110126/PHITOR/gameinfo.html","Toronto Raptors","TOR","Philadelphia 76ers","PHI","NULL","2011-01-31 13:27:23","2011-01-31 15:25:12","Basketball Value","Regular Season"
"675","NBA","2010-2011",2011-01-26,"20110126SASUTA","http://www.nba.com/games/20110126/SASUTA/boxscore.html","http://www.nba.com/games/20110126/SASUTA/gameinfo.html","Utah Jazz","UTA","San Antonio Spurs","SAS","NULL","2011-01-27 01:09:45","2011-01-27 01:19:40","Basketball Value","Regular Season"
"676","NBA","2010-2011",2011-01-27,"20110127BOSPOR","http://www.nba.com/games/20110127/BOSPOR/boxscore.html","http://www.nba.com/games/20110127/BOSPOR/gameinfo.html","Portland Trailblazers","POR","Boston Celtics","BOS","NULL","2011-01-28 23:12:59","2011-01-28 23:15:00","Basketball Value","Regular Season"
"677","NBA","2010-2011",2011-01-27,"20110127HOUDAL","http://www.nba.com/games/20110127/HOUDAL/boxscore.html","http://www.nba.com/games/20110127/HOUDAL/gameinfo.html","Dallas Maverics","DAL","Houston Rockets","HOU","NULL","2011-01-28 23:13:03","2011-01-28 23:15:08","Basketball Value","Regular Season"
"678","NBA","2010-2011",2011-01-27,"20110127MIANYK","http://www.nba.com/games/20110127/MIANYK/boxscore.html","http://www.nba.com/games/20110127/MIANYK/gameinfo.html","New York Knicks","NYK","Miami Heat","MIA","NULL","2011-01-28 23:13:08","2011-01-28 23:15:12","Basketball Value","Regular Season"
"679","NBA","2010-2011",2011-01-28,"20110128BOSPHX","http://www.nba.com/games/20110128/BOSPHX/boxscore.html","http://www.nba.com/games/20110128/BOSPHX/gameinfo.html","Phoenix Suns","PHX","Boston Celtics","BOS","NULL","2011-01-31 15:27:11","2011-01-31 15:34:21","Basketball Value","Regular Season"
"680","NBA","2010-2011",2011-01-28,"20110128CHAGSW","http://www.nba.com/games/20110128/CHAGSW/boxscore.html","http://www.nba.com/games/20110128/CHAGSW/gameinfo.html","Golden State Warriors","GSW","Charlotte Bobcats","CHA","NULL","2011-01-31 15:27:13","2011-01-31 15:38:52","Basketball Value","Regular Season"
"681","NBA","2010-2011",2011-01-28,"20110128DENCLE","http://www.nba.com/games/20110128/DENCLE/boxscore.html","http://www.nba.com/games/20110128/DENCLE/gameinfo.html","Cleveland Cavaliers","CLE","Denver Nuggets","DEN","NULL","2011-01-28 23:16:20","2011-01-28 23:20:27","Basketball Value","Regular Season"
"682","NBA","2010-2011",2011-01-28,"20110128DETMIA","http://www.nba.com/games/20110128/DETMIA/boxscore.html","http://www.nba.com/games/20110128/DETMIA/gameinfo.html","Miami Heat","MIA","Detroit Pistons","DET","NULL","2011-01-28 23:16:26","2011-01-28 23:20:29","Basketball Value","Regular Season"
"683","NBA","2010-2011",2011-01-28,"20110128MEMPHI","http://www.nba.com/games/20110128/MEMPHI/boxscore.html","http://www.nba.com/games/20110128/MEMPHI/gameinfo.html","Philadelphia 76ers","PHI","Memphis Grizzlies","MEM","NULL","2011-01-28 23:16:32","2011-01-28 23:20:32","Basketball Value","Regular Season"
"684","NBA","2010-2011",2011-01-28,"20110128MILTOR","http://www.nba.com/games/20110128/MILTOR/boxscore.html","http://www.nba.com/games/20110128/MILTOR/gameinfo.html","Toronto Raptors","TOR","Milwaukee Bucks","MIL","NULL","2011-01-31 15:27:14","2011-01-31 15:41:58","Basketball Value","Regular Season"
"685","NBA","2010-2011",2011-01-28,"20110128MINUTA","http://www.nba.com/games/20110128/MINUTA/boxscore.html","http://www.nba.com/games/20110128/MINUTA/gameinfo.html","Utah Jazz","UTA","Minnesota Timberwolves","MIN","NULL","2011-01-31 15:27:16","2011-01-31 15:42:39","Basketball Value","Regular Season"
"686","NBA","2010-2011",2011-01-28,"20110128NJNIND","http://www.nba.com/games/20110128/NJNIND/boxscore.html","http://www.nba.com/games/20110128/NJNIND/gameinfo.html","Indianapolis Pacers","IND","New Jersey Nets","NJN","NULL","2011-01-31 15:27:18","2011-01-31 15:44:55","Basketball Value","Regular Season"
"687","NBA","2010-2011",2011-01-28,"20110128NYKATL","http://www.nba.com/games/20110128/NYKATL/boxscore.html","http://www.nba.com/games/20110128/NYKATL/gameinfo.html","Atlanta Hawks","ATL","New York Knicks","NYK","NULL","2011-01-28 23:16:54","2011-01-28 23:22:55","Basketball Value","Regular Season"
"688","NBA","2010-2011",2011-01-28,"20110128ORLCHI","http://www.nba.com/games/20110128/ORLCHI/boxscore.html","http://www.nba.com/games/20110128/ORLCHI/gameinfo.html","Chicago Bulls","CHI","Orlando Magic","ORL","NULL","2011-01-31 15:27:20","2011-01-31 15:47:47","Basketball Value","Regular Season"
"689","NBA","2010-2011",2011-01-28,"20110128SACLAL","http://www.nba.com/games/20110128/SACLAL/boxscore.html","http://www.nba.com/games/20110128/SACLAL/gameinfo.html","Los Angeles Lakers","LAL","Sacramento Kings","SAC","NULL","2011-01-31 15:27:22","2011-01-31 15:47:52","Basketball Value","Regular Season"
"690","NBA","2010-2011",2011-01-28,"20110128WASOKC","http://www.nba.com/games/20110128/WASOKC/boxscore.html","http://www.nba.com/games/20110128/WASOKC/gameinfo.html","Oklahoma City Thunder","OKC","Washington Wizards","WAS","NULL","2011-01-28 23:17:07","2011-01-28 23:23:47","Basketball Value","Regular Season"
"691","NBA","2010-2011",2011-01-29,"20110129ATLDAL","http://www.nba.com/games/20110129/ATLDAL/boxscore.html","http://www.nba.com/games/20110129/ATLDAL/gameinfo.html","Dallas Maverics","DAL","Atlanta Hawks","ATL","NULL","2011-01-30 12:01:05","2011-01-30 12:07:47","Basketball Value","Regular Season"
"692","NBA","2010-2011",2011-01-29,"20110129CHALAC","http://www.nba.com/games/20110129/CHALAC/boxscore.html","http://www.nba.com/games/20110129/CHALAC/gameinfo.html","Los Angeles Clippers","LAC","Charlotte Bobcats","CHA","NULL","2011-01-31 15:48:47","2011-01-31 15:54:46","Basketball Value","Regular Season"
"693","NBA","2010-2011",2011-01-29,"20110129HOUSAS","http://www.nba.com/games/20110129/HOUSAS/boxscore.html","http://www.nba.com/games/20110129/HOUSAS/gameinfo.html","San Antonio Spurs","SAS","Houston Rockets","HOU","NULL","2011-01-30 12:01:11","2011-01-30 12:08:31","Basketball Value","Regular Season"
"694","NBA","2010-2011",2011-01-29,"20110129INDCHI","http://www.nba.com/games/20110129/INDCHI/boxscore.html","http://www.nba.com/games/20110129/INDCHI/gameinfo.html","Chicago Bulls","CHI","Indianapolis Pacers","IND","NULL","2011-01-30 12:01:14","2011-01-30 12:08:35","Basketball Value","Regular Season"
"695","NBA","2010-2011",2011-01-29,"20110129NJNMIL","http://www.nba.com/games/20110129/NJNMIL/boxscore.html","http://www.nba.com/games/20110129/NJNMIL/gameinfo.html","Milwaukee Bucks","MIL","New Jersey Nets","NJN","NULL","2011-01-30 12:01:17","2011-01-30 12:11:50","Basketball Value","Regular Season"
"696","NBA","2010-2011",2011-01-29,"20110129NOHSAC","http://www.nba.com/games/20110129/NOHSAC/boxscore.html","http://www.nba.com/games/20110129/NOHSAC/gameinfo.html","Sacramento Kings","SAC","New Orleans Hornets","NOH","NULL","2011-01-30 12:01:20","2011-01-30 12:11:53","Basketball Value","Regular Season"
"697","NBA","2010-2011",2011-01-29,"20110129TORMIN","http://www.nba.com/games/20110129/TORMIN/boxscore.html","http://www.nba.com/games/20110129/TORMIN/gameinfo.html","Minnesota Timberwolves","MIN","Toronto Raptors","TOR","NULL","2011-01-30 12:01:23","2011-01-31 16:07:20","Basketball Value","Regular Season"
"698","NBA","2010-2011",2011-01-29,"20110129WASMEM","http://www.nba.com/games/20110129/WASMEM/boxscore.html","http://www.nba.com/games/20110129/WASMEM/gameinfo.html","Memphis Grizzlies","MEM","Washington Wizards","WAS","NULL","2011-01-30 12:01:26","2011-01-30 12:12:05","Basketball Value","Regular Season"
"699","NBA","2010-2011",2011-01-30,"20110130BOSLAL","http://www.nba.com/games/20110130/BOSLAL/boxscore.html","http://www.nba.com/games/20110130/BOSLAL/gameinfo.html","Los Angeles Lakers","LAL","Boston Celtics","BOS","NULL","2011-01-31 16:08:11","2011-01-31 16:10:09","Basketball Value","Regular Season"
"700","NBA","2010-2011",2011-01-30,"20110130CLEORL","http://www.nba.com/games/20110130/CLEORL/boxscore.html","http://www.nba.com/games/20110130/CLEORL/gameinfo.html","Orlando Magic","ORL","Cleveland Cavaliers","CLE","NULL","2011-01-31 16:08:13","2011-01-31 16:12:53","Basketball Value","Regular Season"
"701","NBA","2010-2011",2011-01-30,"20110130DENPHI","http://www.nba.com/games/20110130/DENPHI/boxscore.html","http://www.nba.com/games/20110130/DENPHI/gameinfo.html","Philadelphia 76ers","PHI","Denver Nuggets","DEN","NULL","2011-01-31 16:08:15","2011-01-31 16:22:42","Basketball Value","Regular Season"
"702","NBA","2010-2011",2011-01-30,"20110130DETNYK","http://www.nba.com/games/20110130/DETNYK/boxscore.html","http://www.nba.com/games/20110130/DETNYK/gameinfo.html","New York Knicks","NYK","Detroit Pistons","DET","NULL","2011-01-31 16:08:16","2011-01-31 16:16:27","Basketball Value","Regular Season"
"703","NBA","2010-2011",2011-01-30,"20110130MIAOKC","http://www.nba.com/games/20110130/MIAOKC/boxscore.html","http://www.nba.com/games/20110130/MIAOKC/gameinfo.html","Oklahoma City Thunder","OKC","Miami Heat","MIA","NULL","2011-01-31 16:08:18","2011-01-31 16:16:30","Basketball Value","Regular Season"
"704","NBA","2010-2011",2011-01-30,"20110130NOHPHX","http://www.nba.com/games/20110130/NOHPHX/boxscore.html","http://www.nba.com/games/20110130/NOHPHX/gameinfo.html","Phoenix Suns","PHX","New Orleans Hornets","NOH","NULL","2011-01-31 16:08:20","2011-01-31 16:16:33","Basketball Value","Regular Season"
"705","NBA","2010-2011",2011-01-30,"20110130UTAGSW","http://www.nba.com/games/20110130/UTAGSW/boxscore.html","http://www.nba.com/games/20110130/UTAGSW/gameinfo.html","Golden State Warriors","GSW","Utah Jazz","UTA","NULL","2011-01-31 16:08:22","2011-01-31 16:18:02","Basketball Value","Regular Season"
"706","NBA","2010-2011",2011-01-31,"20110131CHAUTA","http://www.nba.com/games/20110131/CHAUTA/boxscore.html","http://www.nba.com/games/20110131/CHAUTA/gameinfo.html","Utah Jazz","UTA","Charlotte Bobcats","CHA","NULL","2011-02-01 09:41:08","2011-02-01 12:13:31","Basketball Value","Regular Season"
"707","NBA","2010-2011",2011-01-31,"20110131CLEMIA","http://www.nba.com/games/20110131/CLEMIA/boxscore.html","http://www.nba.com/games/20110131/CLEMIA/gameinfo.html","Miami Heat","MIA","Cleveland Cavaliers","CLE","NULL","2011-01-31 22:49:54","2011-01-31 22:53:03","Basketball Value","Regular Season"
"708","NBA","2010-2011",2011-01-31,"20110131DENNJN","http://www.nba.com/games/20110131/DENNJN/boxscore.html","http://www.nba.com/games/20110131/DENNJN/gameinfo.html","New Jersey Nets","NJN","Denver Nuggets","DEN","NULL","2011-01-31 22:49:56","2011-01-31 22:53:07","Basketball Value","Regular Season"
"709","NBA","2010-2011",2011-01-31,"20110131MILLAC","http://www.nba.com/games/20110131/MILLAC/boxscore.html","http://www.nba.com/games/20110131/MILLAC/gameinfo.html","Los Angeles Clippers","LAC","Milwaukee Bucks","MIL","NULL","2011-02-01 09:41:09","2011-02-01 12:16:06","Basketball Value","Regular Season"
"710","NBA","2010-2011",2011-01-31,"20110131ORLMEM","http://www.nba.com/games/20110131/ORLMEM/boxscore.html","http://www.nba.com/games/20110131/ORLMEM/gameinfo.html","Memphis Grizzlies","MEM","Orlando Magic","ORL","NULL","2011-01-31 22:49:58","2011-01-31 22:59:21","Basketball Value","Regular Season"
"711","NBA","2010-2011",2011-01-31,"20110131TORIND","http://www.nba.com/games/20110131/TORIND/boxscore.html","http://www.nba.com/games/20110131/TORIND/gameinfo.html","Indianapolis Pacers","IND","Toronto Raptors","TOR","NULL","2011-01-31 22:50:00","2011-01-31 23:01:14","Basketball Value","Regular Season"
"712","NBA","2010-2011",2011-01-31,"20110131WASDAL","http://www.nba.com/games/20110131/WASDAL/boxscore.html","http://www.nba.com/games/20110131/WASDAL/gameinfo.html","Dallas Maverics","DAL","Washington Wizards","WAS","NULL","2011-02-01 09:41:10","2011-02-01 12:16:26","Basketball Value","Regular Season"
"713","NBA","2010-2011",2011-02-01,"20110201BOSSAC","http://www.nba.com/games/20110201/BOSSAC/boxscore.html","http://www.nba.com/games/20110201/BOSSAC/gameinfo.html","Sacramento Kings","SAC","Boston Celtics","BOS","NULL","2011-02-02 01:29:40","2011-02-02 01:35:37","Basketball Value","Regular Season"
"714","NBA","2010-2011",2011-02-01,"20110201HOULAL","http://www.nba.com/games/20110201/HOULAL/boxscore.html","http://www.nba.com/games/20110201/HOULAL/gameinfo.html","Los Angeles Lakers","LAL","Houston Rockets","HOU","NULL","2011-02-02 01:29:42","2011-02-02 01:37:02","Basketball Value","Regular Season"
"715","NBA","2010-2011",2011-02-01,"20110201SASPOR","http://www.nba.com/games/20110201/SASPOR/boxscore.html","http://www.nba.com/games/20110201/SASPOR/gameinfo.html","Portland Trailblazers","POR","San Antonio Spurs","SAS","NULL","2011-02-02 01:29:44","2011-02-22 11:35:55","Basketball Value","Regular Season"
"716","NBA","2010-2011",2011-02-01,"20110201WASNOH","http://www.nba.com/games/20110201/WASNOH/boxscore.html","http://www.nba.com/games/20110201/WASNOH/gameinfo.html","New Orleans Hornets","NOH","Washington Wizards","WAS","NULL","2011-02-02 01:29:46","2011-02-02 01:37:09","Basketball Value","Regular Season"
"717","NBA","2010-2011",2011-02-02,"20110202CHADET","http://www.nba.com/games/20110202/CHADET/boxscore.html","http://www.nba.com/games/20110202/CHADET/gameinfo.html","Detroit Pistons","DET","Charlotte Bobcats","CHA","NULL","2011-02-03 00:28:50","2011-02-03 00:34:37","Basketball Value","Regular Season"
"718","NBA","2010-2011",2011-02-02,"20110202CHILAC","http://www.nba.com/games/20110202/CHILAC/boxscore.html","http://www.nba.com/games/20110202/CHILAC/gameinfo.html","Los Angeles Clippers","LAC","Chicago Bulls","CHI","NULL","2011-02-03 00:28:52","2011-02-03 00:35:11","Basketball Value","Regular Season"
"719","NBA","2010-2011",2011-02-02,"20110202DALNYK","http://www.nba.com/games/20110202/DALNYK/boxscore.html","http://www.nba.com/games/20110202/DALNYK/gameinfo.html","New York Knicks","NYK","Dallas Maverics","DAL","NULL","2011-02-03 00:28:54","2011-02-03 00:35:14","Basketball Value","Regular Season"
"720","NBA","2010-2011",2011-02-02,"20110202HOUUTA","http://www.nba.com/games/20110202/HOUUTA/boxscore.html","http://www.nba.com/games/20110202/HOUUTA/gameinfo.html","Utah Jazz","UTA","Houston Rockets","HOU","NULL","2011-02-03 00:28:57","2011-02-03 00:35:17","Basketball Value","Regular Season"
"721","NBA","2010-2011",2011-02-02,"20110202INDCLE","http://www.nba.com/games/20110202/INDCLE/boxscore.html","http://www.nba.com/games/20110202/INDCLE/gameinfo.html","Cleveland Cavaliers","CLE","Indianapolis Pacers","IND","NULL","2011-02-03 00:28:59","2011-02-03 00:35:24","Basketball Value","Regular Season"
"722","NBA","2010-2011",2011-02-02,"20110202MEMMIN","http://www.nba.com/games/20110202/MEMMIN/boxscore.html","http://www.nba.com/games/20110202/MEMMIN/gameinfo.html","Minnesota Timberwolves","MIN","Memphis Grizzlies","MEM","NULL","2011-02-03 00:29:01","2011-02-03 00:36:04","Basketball Value","Regular Season"
"723","NBA","2010-2011",2011-02-02,"20110202MILPHX","http://www.nba.com/games/20110202/MILPHX/boxscore.html","http://www.nba.com/games/20110202/MILPHX/gameinfo.html","Phoenix Suns","PHX","Milwaukee Bucks","MIL","NULL","2011-02-03 00:29:04","2011-02-03 00:36:08","Basketball Value","Regular Season"
"724","NBA","2010-2011",2011-02-02,"20110202NOHOKC","http://www.nba.com/games/20110202/NOHOKC/boxscore.html","http://www.nba.com/games/20110202/NOHOKC/gameinfo.html","Oklahoma City Thunder","OKC","New Orleans Hornets","NOH","NULL","2011-02-03 00:29:06","2011-02-03 00:36:11","Basketball Value","Regular Season"
"725","NBA","2010-2011",2011-02-02,"20110202PHINJN","http://www.nba.com/games/20110202/PHINJN/boxscore.html","http://www.nba.com/games/20110202/PHINJN/gameinfo.html","New Jersey Nets","NJN","Philadelphia 76ers","PHI","NULL","2011-02-03 00:29:08","2011-02-03 00:39:17","Basketball Value","Regular Season"
"726","NBA","2010-2011",2011-02-02,"20110202PORDEN","http://www.nba.com/games/20110202/PORDEN/boxscore.html","http://www.nba.com/games/20110202/PORDEN/gameinfo.html","Denver Nuggets","DEN","Portland Trailblazers","POR","NULL","2011-02-03 00:29:10","2011-02-22 11:39:28","Basketball Value","Regular Season"
"727","NBA","2010-2011",2011-02-02,"20110202TORATL","http://www.nba.com/games/20110202/TORATL/boxscore.html","http://www.nba.com/games/20110202/TORATL/gameinfo.html","Atlanta Hawks","ATL","Toronto Raptors","TOR","NULL","2011-02-03 00:29:12","2011-02-03 00:46:10","Basketball Value","Regular Season"
"728","NBA","2010-2011",2011-02-03,"20110203MIAORL","http://www.nba.com/games/20110203/MIAORL/boxscore.html","http://www.nba.com/games/20110203/MIAORL/gameinfo.html","Orlando Magic","ORL","Miami Heat","MIA","NULL","2011-02-04 09:08:09","2011-02-04 09:21:00","Basketball Value","Regular Season"
"729","NBA","2010-2011",2011-02-03,"20110203MILGSW","http://www.nba.com/games/20110203/MILGSW/boxscore.html","http://www.nba.com/games/20110203/MILGSW/gameinfo.html","Golden State Warriors","GSW","Milwaukee Bucks","MIL","NULL","2011-02-04 09:08:10","2011-02-04 09:23:34","Basketball Value","Regular Season"
"730","NBA","2010-2011",2011-02-03,"20110203SASLAL","http://www.nba.com/games/20110203/SASLAL/boxscore.html","http://www.nba.com/games/20110203/SASLAL/gameinfo.html","Los Angeles Lakers","LAL","San Antonio Spurs","SAS","NULL","2011-02-04 09:08:11","2011-02-04 09:23:39","Basketball Value","Regular Season"
"731","NBA","2010-2011",2011-02-04,"20110204CLEMEM","http://www.nba.com/games/20110204/CLEMEM/boxscore.html","http://www.nba.com/games/20110204/CLEMEM/gameinfo.html","Memphis Grizzlies","MEM","Cleveland Cavaliers","CLE","NULL","2011-02-04 23:08:42","2011-02-04 23:11:17","Basketball Value","Regular Season"
"732","NBA","2010-2011",2011-02-04,"20110204DALBOS","http://www.nba.com/games/20110204/DALBOS/boxscore.html","http://www.nba.com/games/20110204/DALBOS/gameinfo.html","Boston Celtics","BOS","Dallas Maverics","DAL","NULL","2011-02-04 23:08:44","2011-02-04 23:12:51","Basketball Value","Regular Season"
"733","NBA","2010-2011",2011-02-04,"20110204LACATL","http://www.nba.com/games/20110204/LACATL/boxscore.html","http://www.nba.com/games/20110204/LACATL/gameinfo.html","Atlanta Hawks","ATL","Los Angeles Clippers","LAC","NULL","2011-02-04 23:08:47","2011-02-04 23:13:31","Basketball Value","Regular Season"
"734","NBA","2010-2011",2011-02-04,"20110204MIACHA","http://www.nba.com/games/20110204/MIACHA/boxscore.html","http://www.nba.com/games/20110204/MIACHA/gameinfo.html","Charlotte Bobcats","CHA","Miami Heat","MIA","NULL","2011-02-04 23:08:49","2011-02-04 23:17:33","Basketball Value","Regular Season"
