id,url,model,year,type,photo,total.year.photo
3485,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/20/45,lindsey_vonn,2010,winter_stars,20,45
3486,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/21/45,lindsey_vonn,2010,winter_stars,21,45
3487,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/22/45,lindsey_vonn,2010,winter_stars,22,45
3488,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/23/45,lindsey_vonn,2010,winter_stars,23,45
3489,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/24/45,lindsey_vonn,2010,winter_stars,24,45
3490,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/25/45,lindsey_vonn,2010,winter_stars,25,45
3491,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/26/45,lindsey_vonn,2010,winter_stars,26,45
3492,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/27/45,lindsey_vonn,2010,winter_stars,27,45
3493,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/28/45,lindsey_vonn,2010,winter_stars,28,45
3494,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/29/45,lindsey_vonn,2010,winter_stars,29,45
3495,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/30/45,lindsey_vonn,2010,winter_stars,30,45
3496,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/31/45,lindsey_vonn,2010,winter_stars,31,45
3497,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/32/45,lindsey_vonn,2010,winter_stars,32,45
3498,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/33/45,lindsey_vonn,2010,winter_stars,33,45
3499,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/34/45,lindsey_vonn,2010,winter_stars,34,45
3500,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/35/45,lindsey_vonn,2010,winter_stars,35,45
3501,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/36/45,lindsey_vonn,2010,winter_stars,36,45
3502,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/37/45,lindsey_vonn,2010,winter_stars,37,45
3503,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/38/45,lindsey_vonn,2010,winter_stars,38,45
3504,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/39/45,lindsey_vonn,2010,winter_stars,39,45
3505,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/40/45,lindsey_vonn,2010,winter_stars,40,45
3506,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/41/45,lindsey_vonn,2010,winter_stars,41,45
3507,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/42/45,lindsey_vonn,2010,winter_stars,42,45
3508,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/43/45,lindsey_vonn,2010,winter_stars,43,45
3509,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/44/45,lindsey_vonn,2010,winter_stars,44,45
3510,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lindsey_vonn/2010/winter_stars/45/45,lindsey_vonn,2010,winter_stars,45,45
3511,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/1/45,lacy_schnoor,2010,winter_stars,1,45
3512,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/2/45,lacy_schnoor,2010,winter_stars,2,45
3513,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/3/45,lacy_schnoor,2010,winter_stars,3,45
3514,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/4/45,lacy_schnoor,2010,winter_stars,4,45
3515,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/5/45,lacy_schnoor,2010,winter_stars,5,45
3516,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/6/45,lacy_schnoor,2010,winter_stars,6,45
3517,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/7/45,lacy_schnoor,2010,winter_stars,7,45
3518,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/8/45,lacy_schnoor,2010,winter_stars,8,45
3519,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/9/45,lacy_schnoor,2010,winter_stars,9,45
3520,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/10/45,lacy_schnoor,2010,winter_stars,10,45
3521,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/11/45,lacy_schnoor,2010,winter_stars,11,45
3522,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/12/45,lacy_schnoor,2010,winter_stars,12,45
3523,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/13/45,lacy_schnoor,2010,winter_stars,13,45
3524,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/14/45,lacy_schnoor,2010,winter_stars,14,45
3525,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/15/45,lacy_schnoor,2010,winter_stars,15,45
3526,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/16/45,lacy_schnoor,2010,winter_stars,16,45
3527,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/17/45,lacy_schnoor,2010,winter_stars,17,45
3528,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/18/45,lacy_schnoor,2010,winter_stars,18,45
3529,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/19/45,lacy_schnoor,2010,winter_stars,19,45
3530,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/20/45,lacy_schnoor,2010,winter_stars,20,45
3531,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/21/45,lacy_schnoor,2010,winter_stars,21,45
3532,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/22/45,lacy_schnoor,2010,winter_stars,22,45
3533,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/23/45,lacy_schnoor,2010,winter_stars,23,45
3534,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/24/45,lacy_schnoor,2010,winter_stars,24,45
3535,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/25/45,lacy_schnoor,2010,winter_stars,25,45
3536,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/26/45,lacy_schnoor,2010,winter_stars,26,45
3537,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/27/45,lacy_schnoor,2010,winter_stars,27,45
3538,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/28/45,lacy_schnoor,2010,winter_stars,28,45
3539,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/29/45,lacy_schnoor,2010,winter_stars,29,45
3540,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/30/45,lacy_schnoor,2010,winter_stars,30,45
3541,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/31/45,lacy_schnoor,2010,winter_stars,31,45
3542,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/32/45,lacy_schnoor,2010,winter_stars,32,45
3543,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/33/45,lacy_schnoor,2010,winter_stars,33,45
3544,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/34/45,lacy_schnoor,2010,winter_stars,34,45
3545,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/35/45,lacy_schnoor,2010,winter_stars,35,45
3546,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/36/45,lacy_schnoor,2010,winter_stars,36,45
3547,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/37/45,lacy_schnoor,2010,winter_stars,37,45
3548,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/38/45,lacy_schnoor,2010,winter_stars,38,45
3549,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/39/45,lacy_schnoor,2010,winter_stars,39,45
3550,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/40/45,lacy_schnoor,2010,winter_stars,40,45
3551,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/41/45,lacy_schnoor,2010,winter_stars,41,45
3552,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/42/45,lacy_schnoor,2010,winter_stars,42,45
3553,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/43/45,lacy_schnoor,2010,winter_stars,43,45
3554,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/44/45,lacy_schnoor,2010,winter_stars,44,45
3555,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/lacy_schnoor/2010/winter_stars/45/45,lacy_schnoor,2010,winter_stars,45,45
3556,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/1/45,hannah_teter,2010,winter_stars,1,45
3557,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/2/45,hannah_teter,2010,winter_stars,2,45
3558,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/3/45,hannah_teter,2010,winter_stars,3,45
3559,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/4/45,hannah_teter,2010,winter_stars,4,45
3560,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/5/45,hannah_teter,2010,winter_stars,5,45
3561,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/6/45,hannah_teter,2010,winter_stars,6,45
3562,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/7/45,hannah_teter,2010,winter_stars,7,45
3563,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/8/45,hannah_teter,2010,winter_stars,8,45
3564,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/9/45,hannah_teter,2010,winter_stars,9,45
3565,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/10/45,hannah_teter,2010,winter_stars,10,45
3566,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/11/45,hannah_teter,2010,winter_stars,11,45
3567,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/12/45,hannah_teter,2010,winter_stars,12,45
3568,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/13/45,hannah_teter,2010,winter_stars,13,45
3569,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/14/45,hannah_teter,2010,winter_stars,14,45
3570,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/15/45,hannah_teter,2010,winter_stars,15,45
3571,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/16/45,hannah_teter,2010,winter_stars,16,45
3572,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/17/45,hannah_teter,2010,winter_stars,17,45
3573,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/18/45,hannah_teter,2010,winter_stars,18,45
3574,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/19/45,hannah_teter,2010,winter_stars,19,45
3575,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/20/45,hannah_teter,2010,winter_stars,20,45
3576,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/21/45,hannah_teter,2010,winter_stars,21,45
3577,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/22/45,hannah_teter,2010,winter_stars,22,45
3578,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/23/45,hannah_teter,2010,winter_stars,23,45
3579,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/24/45,hannah_teter,2010,winter_stars,24,45
3580,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/25/45,hannah_teter,2010,winter_stars,25,45
3581,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/26/45,hannah_teter,2010,winter_stars,26,45
3582,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/27/45,hannah_teter,2010,winter_stars,27,45
3583,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/28/45,hannah_teter,2010,winter_stars,28,45
3584,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/29/45,hannah_teter,2010,winter_stars,29,45
3585,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/30/45,hannah_teter,2010,winter_stars,30,45
3586,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/31/45,hannah_teter,2010,winter_stars,31,45
3587,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/32/45,hannah_teter,2010,winter_stars,32,45
3588,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/33/45,hannah_teter,2010,winter_stars,33,45
3589,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/34/45,hannah_teter,2010,winter_stars,34,45
3590,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/35/45,hannah_teter,2010,winter_stars,35,45
3591,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/36/45,hannah_teter,2010,winter_stars,36,45
3592,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/37/45,hannah_teter,2010,winter_stars,37,45
3593,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/38/45,hannah_teter,2010,winter_stars,38,45
3594,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/39/45,hannah_teter,2010,winter_stars,39,45
3595,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/40/45,hannah_teter,2010,winter_stars,40,45
3596,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/41/45,hannah_teter,2010,winter_stars,41,45
3597,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/42/45,hannah_teter,2010,winter_stars,42,45
3598,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/43/45,hannah_teter,2010,winter_stars,43,45
3599,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/44/45,hannah_teter,2010,winter_stars,44,45
3600,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/hannah_teter/2010/winter_stars/45/45,hannah_teter,2010,winter_stars,45,45
3601,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/1/45,brooklyn_decker,2010,model,1,45
3602,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/2/45,brooklyn_decker,2010,model,2,45
3603,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/3/45,brooklyn_decker,2010,model,3,45
3604,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/4/45,brooklyn_decker,2010,model,4,45
3605,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/5/45,brooklyn_decker,2010,model,5,45
3606,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/6/45,brooklyn_decker,2010,model,6,45
3607,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/7/45,brooklyn_decker,2010,model,7,45
3608,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/8/45,brooklyn_decker,2010,model,8,45
3609,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/9/45,brooklyn_decker,2010,model,9,45
3610,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/10/45,brooklyn_decker,2010,model,10,45
3611,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/11/45,brooklyn_decker,2010,model,11,45
3612,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/12/45,brooklyn_decker,2010,model,12,45
3613,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/13/45,brooklyn_decker,2010,model,13,45
3614,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/14/45,brooklyn_decker,2010,model,14,45
3615,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/15/45,brooklyn_decker,2010,model,15,45
3616,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/16/45,brooklyn_decker,2010,model,16,45
3617,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/17/45,brooklyn_decker,2010,model,17,45
3618,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/18/45,brooklyn_decker,2010,model,18,45
3619,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/19/45,brooklyn_decker,2010,model,19,45
3620,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/20/45,brooklyn_decker,2010,model,20,45
3621,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/21/45,brooklyn_decker,2010,model,21,45
3622,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/22/45,brooklyn_decker,2010,model,22,45
3623,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/23/45,brooklyn_decker,2010,model,23,45
3624,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/24/45,brooklyn_decker,2010,model,24,45
3625,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/25/45,brooklyn_decker,2010,model,25,45
3626,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/26/45,brooklyn_decker,2010,model,26,45
3627,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/27/45,brooklyn_decker,2010,model,27,45
3628,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/28/45,brooklyn_decker,2010,model,28,45
3629,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/29/45,brooklyn_decker,2010,model,29,45
3630,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/30/45,brooklyn_decker,2010,model,30,45
3631,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/31/45,brooklyn_decker,2010,model,31,45
3632,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/32/45,brooklyn_decker,2010,model,32,45
3633,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/33/45,brooklyn_decker,2010,model,33,45
3634,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/34/45,brooklyn_decker,2010,model,34,45
3635,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/35/45,brooklyn_decker,2010,model,35,45
3636,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/36/45,brooklyn_decker,2010,model,36,45
3637,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/37/45,brooklyn_decker,2010,model,37,45
3638,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/38/45,brooklyn_decker,2010,model,38,45
3639,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/39/45,brooklyn_decker,2010,model,39,45
3640,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/40/45,brooklyn_decker,2010,model,40,45
3641,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/41/45,brooklyn_decker,2010,model,41,45
3642,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/42/45,brooklyn_decker,2010,model,42,45
3643,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/43/45,brooklyn_decker,2010,model,43,45
3644,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/44/45,brooklyn_decker,2010,model,44,45
3645,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/brooklyn_decker/2010/model/45/45,brooklyn_decker,2010,model,45,45
3646,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/1/45,christine_teigen,2010,model,1,45
3647,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/2/45,christine_teigen,2010,model,2,45
3648,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/3/45,christine_teigen,2010,model,3,45
3649,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/4/45,christine_teigen,2010,model,4,45
3650,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/5/45,christine_teigen,2010,model,5,45
3651,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/6/45,christine_teigen,2010,model,6,45
3652,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/7/45,christine_teigen,2010,model,7,45
3653,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/8/45,christine_teigen,2010,model,8,45
3654,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/9/45,christine_teigen,2010,model,9,45
3655,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/10/45,christine_teigen,2010,model,10,45
3656,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/11/45,christine_teigen,2010,model,11,45
3657,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/12/45,christine_teigen,2010,model,12,45
3658,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/13/45,christine_teigen,2010,model,13,45
3659,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/14/45,christine_teigen,2010,model,14,45
3660,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/15/45,christine_teigen,2010,model,15,45
3661,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/16/45,christine_teigen,2010,model,16,45
3662,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/17/45,christine_teigen,2010,model,17,45
3663,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/18/45,christine_teigen,2010,model,18,45
3664,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/19/45,christine_teigen,2010,model,19,45
3665,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/20/45,christine_teigen,2010,model,20,45
3666,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/21/45,christine_teigen,2010,model,21,45
3667,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/22/45,christine_teigen,2010,model,22,45
3668,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/23/45,christine_teigen,2010,model,23,45
3669,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/24/45,christine_teigen,2010,model,24,45
3670,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/25/45,christine_teigen,2010,model,25,45
3671,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/christine_teigen/2010/model/26/45,christine_teigen,2010,model,26,45
