year,team,rank,value,value_change,debt,debt_percent,revenue,expenses,ebitda,revenue_multiple,ebitda_multiple,debt_yield,ebitda_yield,gate_revenue,media_revenue,stadium_revenue,player_expense,other_revenue,other_expense,name,team_id,wiki_url,logo_image_url,dbpedia_url,dbpedia_data_json,league
1996,St. Louis Rams,5,193,NA,NA,NA,76,63.8,12.2,2.54,15.82,NA,0.06,18.1,41.5,12.9,49.8,NA,NA,Rams,ram,wikipedia.org/wiki/St._Louis_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,live.dbpedia.org/page/St._Louis_Rams,live.dbpedia.org/page/St._Louis_Rams.json,NFL
1996,Philadelphia Eagles,6,192,NA,NA,NA,75.2,60.1,15.1,2.55,12.72,NA,0.08,21.9,41.7,8.3,45.7,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,live.dbpedia.org/page/Philadelphia_Eagles,live.dbpedia.org/page/Philadelphia_Eagles.json,NFL
1996,Buffalo Bills,7,188,NA,NA,NA,73.1,63.8,9.3,2.57,20.22,NA,0.05,21.9,40.7,7.2,50.4,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,live.dbpedia.org/page/Buffalo_Bills,live.dbpedia.org/page/Buffalo_Bills.json,NFL
1996,Kansas City Chiefs,8,188,NA,NA,NA,72,60.5,11.5,2.61,16.35,NA,0.06,22.1,40.8,5.8,47.3,NA,NA,Chiefs,kan,wikipedia.org/wiki/Kansas_City_Chiefs,http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/200px-Kansas_City_Chiefs_logo.svg.png,live.dbpedia.org/page/Kansas_City_Chiefs,live.dbpedia.org/page/Kansas_City_Chiefs.json,NFL
1996,Chicago Bears,11,184,NA,NA,NA,73.5,59.4,14.1,2.5,13.05,NA,0.08,19.6,44.6,6,44.9,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,live.dbpedia.org/page/Chicago_Bears,live.dbpedia.org/page/Chicago_Bears.json,NFL
1996,New Orleans Saints,9,184,NA,NA,NA,71.8,59.8,12,2.56,15.33,NA,0.07,16.5,39.6,9.1,46.1,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,live.dbpedia.org/page/New_Orleans_Saints,live.dbpedia.org/page/New_Orleans_Saints.json,NFL
1996,Washington Redskins,10,184,NA,NA,NA,64.7,64.5,0.2,2.84,920,NA,0,18,42.4,1,51.3,NA,NA,Redskins,was,wikipedia.org/wiki/Washington_Redskins,http://upload.wikimedia.org/wikipedia/en/thumb/6/63/Washington_Redskins_logo.svg/200px-Washington_Redskins_logo.svg.png,live.dbpedia.org/page/Washington_Redskins,live.dbpedia.org/page/Washington_Redskins.json,NFL
1996,New York Giants,12,183,NA,NA,NA,71.5,61.5,10,2.56,18.3,NA,0.05,21.1,42.6,4,47.1,NA,NA,Giants,nyg,wikipedia.org/wiki/New_York_Giants,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/200px-New_York_Giants_logo.svg.png,live.dbpedia.org/page/New_York_Giants,live.dbpedia.org/page/New_York_Giants.json,NFL
1996,Cincinnati Bengals,13,171,NA,NA,NA,62.1,60.8,1.3,2.75,131.54,NA,0.01,14.8,39.8,1.3,49.9,NA,NA,Bengals,cin,wikipedia.org/wiki/Cincinnati_Bengals,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Cincinnati_Bengals.svg/200px-Cincinnati_Bengals.svg.png,live.dbpedia.org/page/Cincinnati_Bengals,live.dbpedia.org/page/Cincinnati_Bengals.json,NFL
1996,San Diego Chargers,14,169,NA,NA,NA,68.3,60.1,8.2,2.47,20.61,NA,0.05,20.9,40.2,3.9,41.6,NA,NA,Chargers,sdg,wikipedia.org/wiki/San_Diego_Chargers,http://upload.wikimedia.org/wikipedia/en/thumb/0/06/San_Diego_Chargers_logo.svg/200px-San_Diego_Chargers_logo.svg.png,live.dbpedia.org/page/San_Diego_Chargers,live.dbpedia.org/page/San_Diego_Chargers.json,NFL
1996,Atlanta Falcons,16,167,NA,NA,NA,68.2,51.9,16.3,2.45,10.25,NA,0.1,17.1,41.5,6.2,39.2,NA,NA,Falcons,atl,wikipedia.org/wiki/Atlanta_Falcons,http://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/100px-Atlanta_Falcons_logo.svg.png,live.dbpedia.org/page/Atlanta_Falcons,live.dbpedia.org/page/Atlanta_Falcons.json,NFL
1996,Minnesota Vikings,15,167,NA,NA,NA,66.7,56.4,10.3,2.5,16.21,NA,0.06,17.9,40.2,5.3,42.3,NA,NA,Vikings,min,wikipedia.org/wiki/Minnesota_Vikings,http://upload.wikimedia.org/wikipedia/en/b/b0/Minnesota_Vikings_Logo_2013.png,live.dbpedia.org/page/Minnesota_Vikings,live.dbpedia.org/page/Minnesota_Vikings.json,NFL
1996,Arizona Cardinals,18,166,NA,NA,NA,66.9,52,14.9,2.48,11.14,NA,0.09,16.8,40.5,6.3,39.3,NA,NA,Cardinals,crd,wikipedia.org/wiki/Arizona_Cardinals,http://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/200px-Arizona_Cardinals_logo.svg.png,live.dbpedia.org/page/Arizona_Cardinals,live.dbpedia.org/page/Arizona_Cardinals.json,NFL
1996,Green Bay Packers,17,166,NA,NA,NA,65.8,52.6,13.2,2.52,12.58,NA,0.08,17,39.1,6.2,39.7,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,live.dbpedia.org/page/Green_Bay_Packers,live.dbpedia.org/page/Green_Bay_Packers.json,NFL
1996,New England Patriots,19,165,NA,NA,NA,71.1,69.5,1.6,2.32,103.13,NA,0.01,19,43.2,5.5,51.1,NA,NA,Patriots,new,wikipedia.org/wiki/New_England_Patriots,http://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/200px-New_England_Patriots_logo.svg.png,live.dbpedia.org/page/New_England_Patriots,live.dbpedia.org/page/New_England_Patriots.json,NFL
1996,Denver Broncos,20,164,NA,NA,NA,69.2,58.1,11.1,2.37,14.77,NA,0.07,22.3,43.4,0,45.3,NA,NA,Broncos,den,wikipedia.org/wiki/Denver_Broncos,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/200px-Denver_Broncos_logo.svg.png,live.dbpedia.org/page/Denver_Broncos,live.dbpedia.org/page/Denver_Broncos.json,NFL
1996,Tampa Bay Buccaneers,21,164,NA,NA,NA,65.4,55.8,9.6,2.51,17.08,NA,0.06,17.1,40.4,4.6,43.7,NA,NA,Buccaneers,tam,wikipedia.org/wiki/Tampa_Bay_Buccaneers,http://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/200px-Tampa_Bay_Buccaneers_logo.svg.png,live.dbpedia.org/page/Tampa_Bay_Buccaneers,live.dbpedia.org/page/Tampa_Bay_Buccaneers.json,NFL
1996,Oakland Raiders,22,162,NA,NA,NA,70.8,60.6,10.2,2.29,15.88,NA,0.06,23,41.6,2.9,47.7,NA,NA,Raiders,rai,wikipedia.org/wiki/Oakland_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,live.dbpedia.org/page/Oakland_Raiders,live.dbpedia.org/page/Oakland_Raiders.json,NFL
1996,Houston Oilers,23,159,NA,NA,NA,63,56.1,6.9,2.52,23.04,NA,0.04,14.2,41.1,4.4,46.3,NA,NA,Oilers,oti,wikipedia.org/wiki/Houston_Oilers,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/HoustonOilers.png/200px-HoustonOilers.png,live.dbpedia.org/page/Houston_Oilers,live.dbpedia.org/page/Houston_Oilers.json,NFL
1996,Pittsburgh Steelers,25,154,NA,NA,NA,62.8,56.4,6.4,2.45,24.06,NA,0.04,17.9,40.3,1.3,44.5,NA,NA,Steelers,pit,wikipedia.org/wiki/Pittsburgh_Steelers,http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/200px-Pittsburgh_Steelers_logo.svg.png,live.dbpedia.org/page/Pittsburgh_Steelers,live.dbpedia.org/page/Pittsburgh_Steelers.json,NFL
1996,Seattle Seahawks,24,154,NA,NA,NA,62.4,50.3,12.1,2.47,12.73,NA,0.08,15.7,41.7,1.7,39,NA,NA,Seahawks,sea,wikipedia.org/wiki/Seattle_Seahawks,http://upload.wikimedia.org/wikipedia/en/thumb/2/22/Seattle_Seahawks_Vector_Logo.svg/200px-Seattle_Seahawks_Vector_Logo.svg.png,live.dbpedia.org/page/Seattle_Seahawks,live.dbpedia.org/page/Seattle_Seahawks.json,NFL
1996,New York Jets,26,153,NA,NA,NA,61.1,57.5,3.6,2.5,42.5,NA,0.02,14.6,42,1.2,45.9,NA,NA,Jets,nyj,wikipedia.org/wiki/New_York_Jets,http://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/200px-New_York_Jets_logo.svg.png,live.dbpedia.org/page/New_York_Jets,live.dbpedia.org/page/New_York_Jets.json,NFL
1996,Detroit Lions,27,150,NA,NA,NA,61.3,61.4,-0.1,2.45,0,NA,0,18,40,0,48.8,NA,NA,Lions,det,wikipedia.org/wiki/Detroit_Lions,http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/New_Lions_Logo.svg/200px-New_Lions_Logo.svg.png,live.dbpedia.org/page/Detroit_Lions,live.dbpedia.org/page/Detroit_Lions.json,NFL
1996,Indianapolis Colts,29,145,NA,NA,NA,60.3,53.1,7.2,2.4,20.14,NA,0.05,16.6,39.6,0.7,42.3,NA,NA,Colts,clt,wikipedia.org/wiki/Indianapolis_Colts,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/200px-Indianapolis_Colts_logo.svg.png,live.dbpedia.org/page/Indianapolis_Colts,live.dbpedia.org/page/Indianapolis_Colts.json,NFL
1996,Jacksonville Jaguars,28,145,NA,NA,NA,50,66.7,-16.7,2.9,0,NA,-0.12,20.8,18.8,7.1,49.5,NA,NA,Jaguars,jax,wikipedia.org/wiki/Jacksonville_Jaguars,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Jaguars_2013_logo.jpg/200px-Jaguars_2013_logo.jpg,live.dbpedia.org/page/Jacksonville_Jaguars,live.dbpedia.org/page/Jacksonville_Jaguars.json,NFL
1996,Carolina Panthers,30,133,NA,NA,NA,42.9,61.8,-18.9,3.1,0,NA,-0.14,20.3,18.3,1,50.6,NA,NA,Panthers,car,wikipedia.org/wiki/Carolina_Panthers,http://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Carolina_Panthers_logo_2012.svg/200px-Carolina_Panthers_logo_2012.svg.png,live.dbpedia.org/page/Carolina_Panthers,live.dbpedia.org/page/Carolina_Panthers.json,NFL
1995,Dallas Cowboys,1,238,NA,NA,NA,98.2,66,32.2,2.42,7.39,NA,0.14,17,40.9,37.3,35.8,NA,NA,Cowboys,dal,wikipedia.org/wiki/Dallas_Cowboys,http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/200px-Dallas_Cowboys.svg.png,live.dbpedia.org/page/Dallas_Cowboys,live.dbpedia.org/page/Dallas_Cowboys.json,NFL
1995,Miami Dolphins,2,186,NA,NA,NA,72.3,59.1,13.2,2.57,14.09,NA,0.07,15.8,38.6,15.4,36.2,NA,NA,Dolphins,mia,wikipedia.org/wiki/Miami_Dolphins,http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Miami_Dolphins_2013_Logo.svg/200px-Miami_Dolphins_2013_Logo.svg.png,live.dbpedia.org/page/Miami_Dolphins,live.dbpedia.org/page/Miami_Dolphins.json,NFL
1995,San Francisco 49ers,3,186,NA,NA,NA,69.6,60.4,9.2,2.67,20.22,NA,0.05,18.6,40.8,7.7,37.3,NA,NA,49ers,sfo,wikipedia.org/wiki/San_Francisco_49ers,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/49ers_Logo.svg/200px-49ers_Logo.svg.png,live.dbpedia.org/page/San_Francisco_49ers,live.dbpedia.org/page/San_Francisco_49ers.json,NFL
1995,Philadelphia Eagles,4,182,NA,NA,NA,68.7,60.3,8.4,2.65,21.67,NA,0.05,18.6,39.3,8.3,38.5,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,live.dbpedia.org/page/Philadelphia_Eagles,live.dbpedia.org/page/Philadelphia_Eagles.json,NFL
1995,Buffalo Bills,5,172,NA,NA,NA,63.3,59.6,3.7,2.72,46.49,NA,0.02,17.9,38,4.8,38.2,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,live.dbpedia.org/page/Buffalo_Bills,live.dbpedia.org/page/Buffalo_Bills.json,NFL
1995,Kansas City Chiefs,6,172,NA,NA,NA,64.4,61,3.4,2.67,50.59,NA,0.02,17.3,38.4,6.2,42.8,NA,NA,Chiefs,kan,wikipedia.org/wiki/Kansas_City_Chiefs,http://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Kansas_City_Chiefs_logo.svg/200px-Kansas_City_Chiefs_logo.svg.png,live.dbpedia.org/page/Kansas_City_Chiefs,live.dbpedia.org/page/Kansas_City_Chiefs.json,NFL
1995,New Orleans Saints,7,171,NA,NA,NA,62.6,61.1,1.5,2.73,114,NA,0.01,13,37.8,6,41.9,NA,NA,Saints,nor,wikipedia.org/wiki/New_Orleans_Saints,http://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/New_Orleans_Saints.svg/200px-New_Orleans_Saints.svg.png,live.dbpedia.org/page/New_Orleans_Saints,live.dbpedia.org/page/New_Orleans_Saints.json,NFL
1995,New York Giants,8,168,NA,NA,NA,66.5,58.5,8,2.53,21,NA,0.05,18.2,39.7,6.1,38.9,NA,NA,Giants,nyg,wikipedia.org/wiki/New_York_Giants,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/200px-New_York_Giants_logo.svg.png,live.dbpedia.org/page/New_York_Giants,live.dbpedia.org/page/New_York_Giants.json,NFL
1995,Cleveland Browns,9,163,NA,NA,NA,64,58,6,2.55,27.17,NA,0.04,15.3,38.2,8,35,NA,NA,Browns,cle,wikipedia.org/wiki/Cleveland_Browns,http://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Cleveland_Browns_logo%2C_2006_to_present.svg/200px-Cleveland_Browns_logo%2C_2006_to_present.svg.png,live.dbpedia.org/page/Cleveland_Browns,live.dbpedia.org/page/Cleveland_Browns.json,NFL
1995,Chicago Bears,10,161,NA,NA,NA,65.1,56,9.1,2.47,17.69,NA,0.06,15.3,41.3,6,36.7,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,live.dbpedia.org/page/Chicago_Bears,live.dbpedia.org/page/Chicago_Bears.json,NFL
1995,Houston Oilers,11,158,NA,NA,NA,58.1,55.3,2.8,2.72,56.43,NA,0.02,12.5,38.5,4.5,41.2,NA,NA,Oilers,oti,wikipedia.org/wiki/Houston_Oilers,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/HoustonOilers.png/200px-HoustonOilers.png,live.dbpedia.org/page/Houston_Oilers,live.dbpedia.org/page/Houston_Oilers.json,NFL
1995,Atlanta Falcons,12,156,NA,NA,NA,57.6,55.5,2.1,2.71,74.29,NA,0.01,12.9,38.1,0,39.9,NA,NA,Falcons,atl,wikipedia.org/wiki/Atlanta_Falcons,http://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Atlanta_Falcons_logo.svg/100px-Atlanta_Falcons_logo.svg.png,live.dbpedia.org/page/Atlanta_Falcons,live.dbpedia.org/page/Atlanta_Falcons.json,NFL
1995,Phoenix Cardinals,13,155,NA,NA,NA,59.7,63.1,-3.4,2.6,0,NA,-0.02,14,38,5.2,46.1,NA,NA,Cardinals,crd,wikipedia.org/wiki/Phoenix_Cardinals,http://upload.wikimedia.org/wikipedia/en/thumb/7/72/Arizona_Cardinals_logo.svg/200px-Arizona_Cardinals_logo.svg.png,live.dbpedia.org/page/Phoenix_Cardinals,live.dbpedia.org/page/Phoenix_Cardinals.json,NFL
1995,Green Bay Packers,14,154,NA,NA,NA,59,54,5,2.61,30.8,NA,0.03,14.2,38,4.1,37.5,NA,NA,Packers,gnb,wikipedia.org/wiki/Green_Bay_Packers,http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Green_Bay_Packers_logo.svg/100px-Green_Bay_Packers_logo.svg.png,live.dbpedia.org/page/Green_Bay_Packers,live.dbpedia.org/page/Green_Bay_Packers.json,NFL
1995,Minnesota Vikings,15,154,NA,NA,NA,58.3,56.5,1.8,2.64,85.56,NA,0.01,14.8,37.8,3.2,38.8,NA,NA,Vikings,min,wikipedia.org/wiki/Minnesota_Vikings,http://upload.wikimedia.org/wikipedia/en/b/b0/Minnesota_Vikings_Logo_2013.png,live.dbpedia.org/page/Minnesota_Vikings,live.dbpedia.org/page/Minnesota_Vikings.json,NFL
1995,Los Angeles Rams,16,153,NA,NA,NA,57.4,59.2,-1.8,2.67,0,NA,-0.01,11.5,39.1,4.3,38.7,NA,NA,Rams,ram,wikipedia.org/wiki/Los_Angeles_Rams,http://upload.wikimedia.org/wikipedia/en/thumb/b/b8/St_Louis_Rams_logo.svg/100px-St_Louis_Rams_logo.svg.png,live.dbpedia.org/page/Los_Angeles_Rams,live.dbpedia.org/page/Los_Angeles_Rams.json,NFL
1995,San Diego Chargers,17,153,NA,NA,NA,60.3,59.2,1.1,2.54,139.09,NA,0.01,15.5,37.9,4.5,40.5,NA,NA,Chargers,sdg,wikipedia.org/wiki/San_Diego_Chargers,http://upload.wikimedia.org/wikipedia/en/thumb/0/06/San_Diego_Chargers_logo.svg/200px-San_Diego_Chargers_logo.svg.png,live.dbpedia.org/page/San_Diego_Chargers,live.dbpedia.org/page/San_Diego_Chargers.json,NFL
1995,Seattle Seahawks,18,152,NA,NA,NA,56.9,63.5,-6.6,2.67,0,NA,-0.04,12.6,38.9,2.9,45.6,NA,NA,Seahawks,sea,wikipedia.org/wiki/Seattle_Seahawks,http://upload.wikimedia.org/wikipedia/en/thumb/2/22/Seattle_Seahawks_Vector_Logo.svg/200px-Seattle_Seahawks_Vector_Logo.svg.png,live.dbpedia.org/page/Seattle_Seahawks,live.dbpedia.org/page/Seattle_Seahawks.json,NFL
1995,New England Patriots,19,151,NA,NA,NA,60.5,65.9,-5.4,2.5,0,NA,-0.04,15.4,38,4.5,44.2,NA,NA,Patriots,new,wikipedia.org/wiki/New_England_Patriots,http://upload.wikimedia.org/wikipedia/en/thumb/b/b9/New_England_Patriots_logo.svg/200px-New_England_Patriots_logo.svg.png,live.dbpedia.org/page/New_England_Patriots,live.dbpedia.org/page/New_England_Patriots.json,NFL
1995,Tampa Bay Buccaneers,20,151,NA,NA,NA,56.2,54.6,1.6,2.69,94.38,NA,0.01,11.7,37.5,4.5,35.7,NA,NA,Buccaneers,tam,wikipedia.org/wiki/Tampa_Bay_Buccaneers,http://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Tampa_Bay_Buccaneers_logo.svg/200px-Tampa_Bay_Buccaneers_logo.svg.png,live.dbpedia.org/page/Tampa_Bay_Buccaneers,live.dbpedia.org/page/Tampa_Bay_Buccaneers.json,NFL
1995,Washington Redskins,21,151,NA,NA,NA,58.1,64.1,-6,2.6,0,NA,-0.04,14.4,40.1,1.1,47.2,NA,NA,Redskins,was,wikipedia.org/wiki/Washington_Redskins,http://upload.wikimedia.org/wikipedia/en/thumb/6/63/Washington_Redskins_logo.svg/200px-Washington_Redskins_logo.svg.png,live.dbpedia.org/page/Washington_Redskins,live.dbpedia.org/page/Washington_Redskins.json,NFL
1995,Denver Broncos,22,150,NA,NA,NA,59.9,52.1,7.8,2.5,19.23,NA,0.05,17.7,39.5,0,35.6,NA,NA,Broncos,den,wikipedia.org/wiki/Denver_Broncos,http://upload.wikimedia.org/wikipedia/en/thumb/4/44/Denver_Broncos_logo.svg/200px-Denver_Broncos_logo.svg.png,live.dbpedia.org/page/Denver_Broncos,live.dbpedia.org/page/Denver_Broncos.json,NFL
1995,New York Jets,23,149,NA,NA,NA,56.2,58,-1.8,2.65,0,NA,-0.01,13.7,38,2,39.3,NA,NA,Jets,nyj,wikipedia.org/wiki/New_York_Jets,http://upload.wikimedia.org/wikipedia/en/thumb/6/6b/New_York_Jets_logo.svg/200px-New_York_Jets_logo.svg.png,live.dbpedia.org/page/New_York_Jets,live.dbpedia.org/page/New_York_Jets.json,NFL
1995,Los Angeles Raiders,24,145,NA,NA,NA,57.3,58.6,-1.3,2.53,0,NA,-0.01,14.5,39.2,1,41.6,NA,NA,Raiders,rai,wikipedia.org/wiki/Los_Angeles_Raiders,http://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Oakland_Raiders.svg/200px-Oakland_Raiders.svg.png,live.dbpedia.org/page/Los_Angeles_Raiders,live.dbpedia.org/page/Los_Angeles_Raiders.json,NFL
1995,Pittsburgh Steelers,25,144,NA,NA,NA,57.2,54.1,3.1,2.52,46.45,NA,0.02,14.8,37.9,2,35.5,NA,NA,Steelers,pit,wikipedia.org/wiki/Pittsburgh_Steelers,http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pittsburgh_Steelers_logo.svg/200px-Pittsburgh_Steelers_logo.svg.png,live.dbpedia.org/page/Pittsburgh_Steelers,live.dbpedia.org/page/Pittsburgh_Steelers.json,NFL
1995,Detroit Lions,26,141,NA,NA,NA,56.1,60.2,-4.1,2.51,0,NA,-0.03,15.7,37.9,0,43.4,NA,NA,Lions,det,wikipedia.org/wiki/Detroit_Lions,http://upload.wikimedia.org/wikipedia/en/thumb/3/3f/New_Lions_Logo.svg/200px-New_Lions_Logo.svg.png,live.dbpedia.org/page/Detroit_Lions,live.dbpedia.org/page/Detroit_Lions.json,NFL
1995,Cincinnati Bengals,27,137,NA,NA,NA,54,52.9,1.1,2.54,124.55,NA,0.01,13.1,37.4,1,35.9,NA,NA,Bengals,cin,wikipedia.org/wiki/Cincinnati_Bengals,http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Cincinnati_Bengals.svg/200px-Cincinnati_Bengals.svg.png,live.dbpedia.org/page/Cincinnati_Bengals,live.dbpedia.org/page/Cincinnati_Bengals.json,NFL
1995,Indianapolis Colts,28,134,NA,NA,NA,52,55.8,-3.8,2.58,0,NA,-0.03,11.8,37.2,0.5,41.5,NA,NA,Colts,clt,wikipedia.org/wiki/Indianapolis_Colts,http://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Indianapolis_Colts_logo.svg/200px-Indianapolis_Colts_logo.svg.png,live.dbpedia.org/page/Indianapolis_Colts,live.dbpedia.org/page/Indianapolis_Colts.json,NFL
1994,Dallas Cowboys,1,190,NA,NA,NA,92.9,77.3,15.6,2.05,12.18,NA,0.08,16.3,42.8,30,41.8,NA,NA,Cowboys,dal,wikipedia.org/wiki/Dallas_Cowboys,http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Dallas_Cowboys.svg/200px-Dallas_Cowboys.svg.png,live.dbpedia.org/page/Dallas_Cowboys,live.dbpedia.org/page/Dallas_Cowboys.json,NFL
1994,New York Giants,2,176,NA,NA,NA,65.3,67,-1.7,2.7,0,NA,-0.01,16.1,42.8,3.9,45,NA,NA,Giants,nyg,wikipedia.org/wiki/New_York_Giants,http://upload.wikimedia.org/wikipedia/commons/thumb/6/60/New_York_Giants_logo.svg/200px-New_York_Giants_logo.svg.png,live.dbpedia.org/page/New_York_Giants,live.dbpedia.org/page/New_York_Giants.json,NFL
1994,Philadelphia Eagles,3,172,NA,NA,NA,68.9,64.2,4.7,2.5,36.6,NA,0.03,16.2,41.4,8.8,41.4,NA,NA,Eagles,phi,wikipedia.org/wiki/Philadelphia_Eagles,http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Philadelphia_Eagles_primary_logo.svg/200px-Philadelphia_Eagles_primary_logo.svg.png,live.dbpedia.org/page/Philadelphia_Eagles,live.dbpedia.org/page/Philadelphia_Eagles.json,NFL
1994,San Francisco 49ers,4,167,NA,NA,NA,70.4,79.7,-9.3,2.37,0,NA,-0.06,16.7,43.5,7.7,55.7,NA,NA,49ers,sfo,wikipedia.org/wiki/San_Francisco_49ers,http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/49ers_Logo.svg/200px-49ers_Logo.svg.png,live.dbpedia.org/page/San_Francisco_49ers,live.dbpedia.org/page/San_Francisco_49ers.json,NFL
1994,Cleveland Browns,5,165,NA,NA,NA,65.1,64.8,0.3,2.53,550,NA,0,15.5,41.1,6.1,37,NA,NA,Browns,cle,wikipedia.org/wiki/Cleveland_Browns,http://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Cleveland_Browns_logo%2C_2006_to_present.svg/200px-Cleveland_Browns_logo%2C_2006_to_present.svg.png,live.dbpedia.org/page/Cleveland_Browns,live.dbpedia.org/page/Cleveland_Browns.json,NFL
1994,Buffalo Bills,6,164,NA,NA,NA,64.9,72.1,-7.2,2.53,0,NA,-0.04,16.5,40.9,3,49.7,NA,NA,Bills,buf,wikipedia.org/wiki/Buffalo_Bills,http://upload.wikimedia.org/wikipedia/en/thumb/7/77/Buffalo_Bills_logo.svg/200px-Buffalo_Bills_logo.svg.png,live.dbpedia.org/page/Buffalo_Bills,live.dbpedia.org/page/Buffalo_Bills.json,NFL
1994,Miami Dolphins,7,161,NA,NA,NA,74.4,73.1,1.3,2.16,123.85,NA,0.01,15.2,41.3,15.4,43,NA,NA,Dolphins,mia,wikipedia.org/wiki/Miami_Dolphins,http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Miami_Dolphins_2013_Logo.svg/200px-Miami_Dolphins_2013_Logo.svg.png,live.dbpedia.org/page/Miami_Dolphins,live.dbpedia.org/page/Miami_Dolphins.json,NFL
1994,Chicago Bears,8,160,NA,NA,NA,65.4,60,5.4,2.45,29.63,NA,0.03,13.8,43.6,5.5,35.3,NA,NA,Bears,chi,wikipedia.org/wiki/Chicago_Bears,http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Chicago_Bears_logo.svg/200px-Chicago_Bears_logo.svg.png,live.dbpedia.org/page/Chicago_Bears,live.dbpedia.org/page/Chicago_Bears.json,NFL
