ID.Game,Date,Game,Away.Team,Home.Team,Start.Time.ET,National.Televison,Game.Type,Year,Month,Day
950,2/24/2013,Philadelphia at New York,76ers , Knicks,7:00 PM,ESPN,RS,2013,February,24
951,2/24/2013,San Antonio at Phoenix,Spurs , Suns,8:00 PM,,RS,2013,February,24
952,2/24/2013,Boston at Portland,Celtics , Trail Blazers,9:00 PM,,RS,2013,February,24
953,2/24/2013,Chicago at Oklahoma City,Bulls , Thunder,9:30 PM,ESPN,RS,2013,February,24
954,2/25/2013,Washington at Toronto,Wizards , Raptors,7:00 PM,,RS,2013,February,25
955,2/25/2013,Atlanta at Detroit,Hawks , Pistons,7:30 PM,,RS,2013,February,25
956,2/25/2013,Boston at Utah,Celtics , Jazz,9:00 PM,NBATV,RS,2013,February,25
957,2/25/2013,LA Lakers at Denver,Lakers , Nuggets,9:00 PM,,RS,2013,February,25
958,2/26/2013,Orlando at Philadelphia,Magic , 76ers,7:00 PM,,RS,2013,February,26
959,2/26/2013,Golden State at Indiana,Warriors , Pacers,7:00 PM,,RS,2013,February,26
960,2/26/2013,Sacramento at Miami,Kings , Heat,7:30 PM,,RS,2013,February,26
961,2/26/2013,Brooklyn at New Orleans,Nets , Hornets,8:00 PM,,RS,2013,February,26
962,2/26/2013,Cleveland at Chicago,Cavaliers , Bulls,8:00 PM,,RS,2013,February,26
963,2/26/2013,Milwaukee at Dallas,Bucks , Mavericks,8:30 PM,,RS,2013,February,26
964,2/26/2013,Minnesota at Phoenix,Timberwolves , Suns,9:00 PM,,RS,2013,February,26
965,2/26/2013,Charlotte at LA Clippers,Bobcats , Clippers,10:30 PM,,RS,2013,February,26
966,2/27/2013,Sacramento at Orlando,Kings , Magic,7:00 PM,,RS,2013,February,27
967,2/27/2013,Toronto at Cleveland,Raptors , Cavaliers,7:00 PM,,RS,2013,February,27
968,2/27/2013,Golden State at New York,Warriors , Knicks,7:30 PM,,RS,2013,February,27
969,2/27/2013,Detroit at Washington,Pistons , Wizards,8:00 PM,ESPN,RS,2013,February,27
970,2/27/2013,Milwaukee at Houston,Bucks , Rockets,8:00 PM,,RS,2013,February,27
971,2/27/2013,New Orleans at Oklahoma City,Hornets , Thunder,8:00 PM,,RS,2013,February,27
972,2/27/2013,Dallas at Memphis,Mavericks , Grizzlies,8:00 PM,,RS,2013,February,27
973,2/27/2013,Phoenix at San Antonio,Suns , Spurs,8:30 PM,,RS,2013,February,27
974,2/27/2013,Atlanta at Utah,Hawks , Jazz,9:00 PM,,RS,2013,February,27
975,2/27/2013,Denver at Portland,Nuggets , Trail Blazers,10:30 PM,ESPN,RS,2013,February,27
976,2/28/2013,LA Clippers at Indiana,Clippers , Pacers,7:00 PM,,RS,2013,February,28
977,2/28/2013,Philadelphia at Chicago,76ers , Bulls,8:00 PM,TNT,RS,2013,February,28
978,2/28/2013,Minnesota at LA Lakers,Timberwolves , Lakers,10:30 PM,TNT,RS,2013,February,28
979,3/1/2013,New York at Washington,Knicks , Wizards,7:00 PM,,RS,2013,March,1
980,3/1/2013,Indiana at Toronto,Pacers , Raptors,7:00 PM,,RS,2013,March,1
981,3/1/2013,Houston at Orlando,Rockets , Magic,7:00 PM,,RS,2013,March,1
982,3/1/2013,LA Clippers at Cleveland,Clippers , Cavaliers,7:30 PM,,RS,2013,March,1
983,3/1/2013,Memphis at Miami,Grizzlies , Heat,7:30 PM,,RS,2013,March,1
984,3/1/2013,Golden State at Boston,Warriors , Celtics,7:30 PM,,RS,2013,March,1
985,3/1/2013,Dallas at Brooklyn,Mavericks , Nets,8:00 PM,ESPN,RS,2013,March,1
986,3/1/2013,Detroit at New Orleans,Pistons , Hornets,8:00 PM,,RS,2013,March,1
987,3/1/2013,Sacramento at San Antonio,Kings , Spurs,8:30 PM,,RS,2013,March,1
988,3/1/2013,Charlotte at Utah,Bobcats , Jazz,9:00 PM,,RS,2013,March,1
989,3/1/2013,Atlanta at Phoenix,Hawks , Suns,9:00 PM,,RS,2013,March,1
990,3/1/2013,Oklahoma City at Denver,Thunder , Nuggets,10:30 PM,ESPN,RS,2013,March,1
991,3/2/2013,Golden State at Philadelphia,Warriors , 76ers,7:00 PM,NBATV,RS,2013,March,2
992,3/2/2013,Brooklyn at Chicago,Nets , Bulls,8:00 PM,,RS,2013,March,2
993,3/2/2013,Toronto at Milwaukee,Raptors , Bucks,8:30 PM,,RS,2013,March,2
994,3/2/2013,Minnesota at Portland,Timberwolves , Trail Blazers,10:00 PM,NBATV,RS,2013,March,2
995,3/3/2013,Miami at New York,Heat , Knicks,1:00 PM,ABC,RS,2013,March,3
996,3/3/2013,Oklahoma City at LA Clippers,Thunder , Clippers,3:30 PM,ABC,RS,2013,March,3
997,3/3/2013,Philadelphia at Washington,76ers , Wizards,6:00 PM,,RS,2013,March,3
998,3/3/2013,Charlotte at Sacramento,Bobcats , Kings,6:00 PM,,RS,2013,March,3
999,3/3/2013,Memphis at Orlando,Grizzlies , Magic,6:00 PM,,RS,2013,March,3
1000,3/3/2013,Dallas at Houston,Mavericks , Rockets,7:00 PM,,RS,2013,March,3
1001,3/3/2013,Detroit at San Antonio,Pistons , Spurs,7:00 PM,,RS,2013,March,3
1002,3/3/2013,Chicago at Indiana,Bulls , Pacers,8:00 PM,ESPN,RS,2013,March,3
1003,3/3/2013,Atlanta at LA Lakers,Hawks , Lakers,9:30 PM,,RS,2013,March,3
1004,3/4/2013,New York at Cleveland,Knicks , Cavaliers,7:00 PM,,RS,2013,March,4
1005,3/4/2013,Miami at Minnesota,Heat , Timberwolves,8:00 PM,NBATV,RS,2013,March,4
1006,3/4/2013,Utah at Milwaukee,Jazz , Bucks,8:00 PM,,RS,2013,March,4
1007,3/4/2013,Orlando at New Orleans,Magic , Hornets,8:00 PM,,RS,2013,March,4
1008,3/4/2013,Atlanta at Denver,Hawks , Nuggets,9:00 PM,,RS,2013,March,4
1009,3/4/2013,Charlotte at Portland,Bobcats , Trail Blazers,10:00 PM,,RS,2013,March,4
1010,3/4/2013,Toronto at Golden State,Raptors , Warriors,10:30 PM,,RS,2013,March,4
1011,3/5/2013,Boston at Philadelphia,Celtics , 76ers,7:00 PM,TNT,RS,2013,March,5
1012,3/5/2013,LA Lakers at Oklahoma City,Lakers , Thunder,9:30 PM,TNT,RS,2013,March,5
1013,3/5/2013,Denver at Sacramento,Nuggets , Kings,10:00 PM,,RS,2013,March,5
1014,3/6/2013,Brooklyn at Charlotte,Nets , Bobcats,7:00 PM,,RS,2013,March,6
1015,3/6/2013,Boston at Indiana,Celtics , Pacers,7:00 PM,,RS,2013,March,6
1016,3/6/2013,Utah at Cleveland,Jazz , Cavaliers,7:00 PM,,RS,2013,March,6
1017,3/6/2013,Philadelphia at Atlanta,76ers , Hawks,7:30 PM,,RS,2013,March,6
1018,3/6/2013,Orlando at Miami,Magic , Heat,7:30 PM,,RS,2013,March,6
1019,3/6/2013,New York at Detroit,Knicks , Pistons,7:30 PM,,RS,2013,March,6
1020,3/6/2013,LA Lakers at New Orleans,Lakers , Hornets,8:00 PM,,RS,2013,March,6
1021,3/6/2013,Portland at Memphis,Trail Blazers , Grizzlies,8:00 PM,,RS,2013,March,6
1022,3/6/2013,Washington at Minnesota,Wizards , Timberwolves,8:00 PM,,RS,2013,March,6
1023,3/6/2013,Houston at Dallas,Rockets , Mavericks,8:30 PM,,RS,2013,March,6
1024,3/6/2013,Chicago at San Antonio,Bulls , Spurs,9:00 PM,ESPN,RS,2013,March,6
1025,3/6/2013,Toronto at Phoenix,Raptors , Suns,9:00 PM,,RS,2013,March,6
1026,3/6/2013,Milwaukee at LA Clippers,Bucks , Clippers,10:30 PM,,RS,2013,March,6
1027,3/6/2013,Sacramento at Golden State,Kings , Warriors,10:30 PM,,RS,2013,March,6
1028,3/7/2013,Oklahoma City at New York,Thunder , Knicks,8:00 PM,TNT,RS,2013,March,7
1029,3/7/2013,LA Clippers at Denver,Clippers , Nuggets,10:30 PM,TNT,RS,2013,March,7
1030,3/8/2013,Indiana at Orlando,Pacers , Magic,7:00 PM,,RS,2013,March,8
1031,3/8/2013,Oklahoma City at Charlotte,Thunder , Bobcats,7:00 PM,,RS,2013,March,8
1032,3/8/2013,Memphis at Cleveland,Grizzlies , Cavaliers,7:30 PM,,RS,2013,March,8
1033,3/8/2013,Atlanta at Boston,Hawks , Celtics,7:30 PM,,RS,2013,March,8
1034,3/8/2013,Dallas at Detroit,Mavericks , Pistons,7:30 PM,,RS,2013,March,8
1035,3/8/2013,Washington at Brooklyn,Wizards , Nets,7:30 PM,,RS,2013,March,8
1036,3/8/2013,Philadelphia at Miami,76ers , Heat,8:00 PM,ESPN,RS,2013,March,8
1037,3/8/2013,Utah at Chicago,Jazz , Bulls,8:00 PM,,RS,2013,March,8
1038,3/8/2013,Portland at San Antonio,Trail Blazers , Spurs,8:30 PM,,RS,2013,March,8
1039,3/8/2013,Phoenix at Sacramento,Suns , Kings,10:00 PM,,RS,2013,March,8
1040,3/8/2013,Houston at Golden State,Rockets , Warriors,10:30 PM,ESPN,RS,2013,March,8
1041,3/8/2013,Toronto at LA Lakers,Raptors , Lakers,10:30 PM,,RS,2013,March,8
1042,3/9/2013,Brooklyn at Atlanta,Nets , Hawks,7:00 PM,,RS,2013,March,9
1043,3/9/2013,Utah at New York,Jazz , Knicks,7:30 PM,NBATV,RS,2013,March,9
1044,3/9/2013,Charlotte at Washington,Bobcats , Wizards,8:00 PM,,RS,2013,March,9
1045,3/9/2013,New Orleans at Memphis,Hornets , Grizzlies,8:00 PM,,RS,2013,March,9
1046,3/9/2013,Houston at Phoenix,Rockets , Suns,9:00 PM,,RS,2013,March,9
1047,3/9/2013,Minnesota at Denver,Timberwolves , Nuggets,9:00 PM,,RS,2013,March,9
1048,3/9/2013,Milwaukee at Golden State,Bucks , Warriors,10:30 PM,NBATV,RS,2013,March,9
1049,3/10/2013,Boston at Oklahoma City,Celtics , Thunder,1:00 PM,ABC,RS,2013,March,10
1050,3/10/2013,Chicago at LA Lakers,Bulls , Lakers,3:30 PM,ABC,RS,2013,March,10
1051,3/10/2013,Philadelphia at Orlando,76ers , Magic,6:00 PM,,RS,2013,March,10
1052,3/10/2013,Cleveland at Toronto,Cavaliers , Raptors,6:00 PM,,RS,2013,March,10
1053,3/10/2013,Indiana at Miami,Pacers , Heat,6:00 PM,,RS,2013,March,10
1054,3/10/2013,Dallas at Minnesota,Mavericks , Timberwolves,7:00 PM,NBATV,RS,2013,March,10
1055,3/10/2013,Portland at New Orleans,Trail Blazers , Hornets,7:00 PM,,RS,2013,March,10
1056,3/10/2013,Milwaukee at Sacramento,Bucks , Kings,9:00 PM,,RS,2013,March,10
1057,3/10/2013,Detroit at LA Clippers,Pistons , Clippers,9:30 PM,,RS,2013,March,10
1058,3/11/2013,Brooklyn at Philadelphia,Nets , 76ers,7:00 PM,,RS,2013,March,11
1059,3/11/2013,Oklahoma City at San Antonio,Thunder , Spurs,8:30 PM,NBATV,RS,2013,March,11
1060,3/11/2013,Detroit at Utah,Pistons , Jazz,9:00 PM,,RS,2013,March,11
1061,3/11/2013,Denver at Phoenix,Nuggets , Suns,10:00 PM,,RS,2013,March,11
1062,3/11/2013,New York at Golden State,Knicks , Warriors,10:30 PM,,RS,2013,March,11
1063,3/12/2013,Boston at Charlotte,Celtics , Bobcats,7:00 PM,,RS,2013,March,12
1064,3/12/2013,LA Lakers at Orlando,Lakers , Magic,7:00 PM,,RS,2013,March,12
1065,3/12/2013,Washington at Cleveland,Wizards , Cavaliers,7:00 PM,,RS,2013,March,12
1066,3/12/2013,Atlanta at Miami,Hawks , Heat,7:30 PM,,RS,2013,March,12
1067,3/12/2013,New Orleans at Brooklyn,Hornets , Nets,7:30 PM,,RS,2013,March,12
1068,3/12/2013,Dallas at Milwaukee,Mavericks , Bucks,8:00 PM,,RS,2013,March,12
1069,3/12/2013,San Antonio at Minnesota,Spurs , Timberwolves,8:00 PM,,RS,2013,March,12
1070,3/12/2013,Memphis at Portland,Grizzlies , Trail Blazers,10:00 PM,,RS,2013,March,12
1071,3/13/2013,Milwaukee at Washington,Bucks , Wizards,7:00 PM,,RS,2013,March,13
1072,3/13/2013,Miami at Philadelphia,Heat , 76ers,7:00 PM,,RS,2013,March,13
1073,3/13/2013,Minnesota at Indiana,Timberwolves , Pacers,7:00 PM,,RS,2013,March,13
1074,3/13/2013,LA Lakers at Atlanta,Lakers , Hawks,7:30 PM,,RS,2013,March,13
1075,3/13/2013,Toronto at Boston,Raptors , Celtics,7:30 PM,,RS,2013,March,13
1076,3/13/2013,Utah at Oklahoma City,Jazz , Thunder,8:00 PM,ESPN,RS,2013,March,13
1077,3/13/2013,Phoenix at Houston,Suns , Rockets,8:00 PM,,RS,2013,March,13
1078,3/13/2013,Chicago at Sacramento,Bulls , Kings,10:00 PM,,RS,2013,March,13
1079,3/13/2013,New York at Denver,Knicks , Nuggets,10:30 PM,ESPN,RS,2013,March,13
1080,3/13/2013,Memphis at LA Clippers,Grizzlies , Clippers,10:30 PM,,RS,2013,March,13
1081,3/13/2013,Detroit at Golden State,Pistons , Warriors,10:30 PM,,RS,2013,March,13
1082,3/14/2013,Dallas at San Antonio,Mavericks , Spurs,8:00 PM,TNT,RS,2013,March,14
1083,3/14/2013,New York at Portland,Knicks , Trail Blazers,10:30 PM,TNT,RS,2013,March,14
1084,3/15/2013,Charlotte at Toronto,Bobcats , Raptors,7:00 PM,,RS,2013,March,15
1085,3/15/2013,New Orleans at Washington,Hornets , Wizards,7:00 PM,,RS,2013,March,15
1086,3/15/2013,LA Lakers at Indiana,Lakers , Pacers,7:00 PM,,RS,2013,March,15
1087,3/15/2013,Phoenix at Atlanta,Suns , Hawks,7:30 PM,,RS,2013,March,15
1088,3/15/2013,Minnesota at Houston,Timberwolves , Rockets,8:00 PM,NBATV,RS,2013,March,15
1089,3/15/2013,Orlando at Oklahoma City,Magic , Thunder,8:00 PM,,RS,2013,March,15
1090,3/15/2013,Cleveland at Dallas,Cavaliers , Mavericks,8:30 PM,,RS,2013,March,15
1091,3/15/2013,Miami at Milwaukee,Heat , Bucks,8:30 PM,,RS,2013,March,15
1092,3/15/2013,Memphis at Denver,Grizzlies , Nuggets,9:00 PM,,RS,2013,March,15
1093,3/15/2013,Chicago at Golden State,Bulls , Warriors,10:30 PM,NBATV,RS,2013,March,15
1094,3/16/2013,Phoenix at Washington,Suns , Wizards,7:00 PM,,RS,2013,March,16
1095,3/16/2013,Indiana at Philadelphia,Pacers , 76ers,7:30 PM,NBATV,RS,2013,March,16
1096,3/16/2013,Charlotte at Boston,Bobcats , Celtics,7:30 PM,,RS,2013,March,16
1097,3/16/2013,Cleveland at San Antonio,Cavaliers , Spurs,8:30 PM,,RS,2013,March,16
1098,3/16/2013,Memphis at Utah,Grizzlies , Jazz,10:00 PM,NBATV,RS,2013,March,16
1099,3/16/2013,Detroit at Portland,Pistons , Trail Blazers,10:00 PM,,RS,2013,March,16
1100,3/17/2013,Orlando at Milwaukee,Magic , Bucks,1:00 PM,,RS,2013,March,17
1101,3/17/2013,Miami at Toronto,Heat , Raptors,1:00 PM,,RS,2013,March,17
1102,3/17/2013,New York at LA Clippers,Knicks , Clippers,3:30 PM,ABC,RS,2013,March,17
1103,3/17/2013,New Orleans at Minnesota,Hornets , Timberwolves,7:00 PM,,RS,2013,March,17
1104,3/17/2013,Golden State at Houston,Warriors , Rockets,7:00 PM,,RS,2013,March,17
1105,3/17/2013,Oklahoma City at Dallas,Thunder , Mavericks,7:30 PM,,RS,2013,March,17
1106,3/17/2013,Atlanta at Brooklyn,Hawks , Nets,8:00 PM,,RS,2013,March,17
1107,3/17/2013,Sacramento at LA Lakers,Kings , Lakers,9:30 PM,,RS,2013,March,17
1108,3/18/2013,Indiana at Cleveland,Pacers , Cavaliers,7:00 PM,,RS,2013,March,18
1109,3/18/2013,Portland at Philadelphia,Trail Blazers , 76ers,7:00 PM,,RS,2013,March,18
1110,3/18/2013,Washington at Charlotte,Wizards , Bobcats,7:00 PM,,RS,2013,March,18
1111,3/18/2013,Brooklyn at Detroit,Nets , Pistons,7:30 PM,,RS,2013,March,18
1112,3/18/2013,Dallas at Atlanta,Mavericks , Hawks,7:30 PM,,RS,2013,March,18
1113,3/18/2013,Miami at Boston,Heat , Celtics,8:00 PM,ESPN,RS,2013,March,18
1114,3/18/2013,Denver at Chicago,Nuggets , Bulls,8:00 PM,,RS,2013,March,18
1115,3/18/2013,Minnesota at Memphis,Timberwolves , Grizzlies,8:00 PM,,RS,2013,March,18
1116,3/18/2013,Golden State at New Orleans,Warriors , Hornets,8:00 PM,,RS,2013,March,18
1117,3/18/2013,LA Lakers at Phoenix,Lakers , Suns,10:00 PM,,RS,2013,March,18
1118,3/18/2013,New York at Utah,Knicks , Jazz,10:30 PM,ESPN,RS,2013,March,18
1119,3/19/2013,Orlando at Indiana,Magic , Pacers,7:00 PM,,RS,2013,March,19
1120,3/19/2013,Denver at Oklahoma City,Nuggets , Thunder,8:00 PM,,RS,2013,March,19
1121,3/19/2013,Portland at Milwaukee,Trail Blazers , Bucks,8:00 PM,,RS,2013,March,19
1122,3/19/2013,LA Clippers at Sacramento,Clippers , Kings,10:00 PM,,RS,2013,March,19
1123,3/20/2013,Miami at Cleveland,Heat , Cavaliers,7:00 PM,,RS,2013,March,20
1124,3/20/2013,Toronto at Charlotte,Raptors , Bobcats,7:00 PM,,RS,2013,March,20
1125,3/20/2013,Milwaukee at Atlanta,Bucks , Hawks,7:30 PM,,RS,2013,March,20
1126,3/20/2013,Orlando at New York,Magic , Knicks,7:30 PM,,RS,2013,March,20
1127,3/20/2013,Brooklyn at Dallas,Nets , Mavericks,8:00 PM,ESPN,RS,2013,March,20
1128,3/20/2013,Boston at New Orleans,Celtics , Hornets,8:00 PM,,RS,2013,March,20
1129,3/20/2013,Utah at Houston,Jazz , Rockets,8:00 PM,,RS,2013,March,20
1130,3/20/2013,Oklahoma City at Memphis,Thunder , Grizzlies,8:00 PM,,RS,2013,March,20
1131,3/20/2013,Golden State at San Antonio,Warriors , Spurs,8:30 PM,,RS,2013,March,20
1132,3/20/2013,Washington at Phoenix,Wizards , Suns,10:00 PM,,RS,2013,March,20
1133,3/20/2013,Philadelphia at LA Clippers,76ers , Clippers,10:30 PM,,RS,2013,March,20
1134,3/21/2013,Portland at Chicago,Trail Blazers , Bulls,8:00 PM,,RS,2013,March,21
1135,3/21/2013,Philadelphia at Denver,76ers , Nuggets,9:00 PM,,RS,2013,March,21
1136,3/21/2013,Minnesota at Sacramento,Timberwolves , Kings,10:00 PM,,RS,2013,March,21
1137,3/22/2013,Milwaukee at Indiana,Bucks , Pacers,7:00 PM,,RS,2013,March,22
1138,3/22/2013,New York at Toronto,Knicks , Raptors,7:00 PM,,RS,2013,March,22
1139,3/22/2013,Oklahoma City at Orlando,Thunder , Magic,7:00 PM,,RS,2013,March,22
1140,3/22/2013,Detroit at Miami,Pistons , Heat,7:30 PM,,RS,2013,March,22
1141,3/22/2013,Portland at Atlanta,Trail Blazers , Hawks,7:30 PM,,RS,2013,March,22
1142,3/22/2013,Cleveland at Houston,Cavaliers , Rockets,8:00 PM,,RS,2013,March,22
1143,3/22/2013,Memphis at New Orleans,Grizzlies , Hornets,8:00 PM,,RS,2013,March,22
1144,3/22/2013,Boston at Dallas,Celtics , Mavericks,8:30 PM,,RS,2013,March,22
1145,3/22/2013,Utah at San Antonio,Jazz , Spurs,8:30 PM,,RS,2013,March,22
1146,3/22/2013,Minnesota at Phoenix,Timberwolves , Suns,10:00 PM,,RS,2013,March,22
1147,3/22/2013,Washington at LA Lakers,Wizards , Lakers,10:30 PM,,RS,2013,March,22
1148,3/23/2013,Detroit at Charlotte,Pistons , Bobcats,7:00 PM,,RS,2013,March,23
1149,3/23/2013,Toronto at New York,Raptors , Knicks,7:30 PM,,RS,2013,March,23
1150,3/23/2013,Boston at Memphis,Celtics , Grizzlies,8:00 PM,,RS,2013,March,23
1151,3/23/2013,Indiana at Chicago,Pacers , Bulls,8:00 PM,,RS,2013,March,23
1152,3/23/2013,Sacramento at Denver,Kings , Nuggets,9:00 PM,,RS,2013,March,23
1153,3/23/2013,Brooklyn at LA Clippers,Nets , Clippers,10:30 PM,,RS,2013,March,23
1154,3/23/2013,Washington at Golden State,Wizards , Warriors,10:30 PM,,RS,2013,March,23
1155,3/24/2013,Atlanta at Milwaukee,Hawks , Bucks,3:00 PM,,RS,2013,March,24
1156,3/24/2013,Charlotte at Miami,Bobcats , Heat,6:00 PM,,RS,2013,March,24
1157,3/24/2013,Chicago at Minnesota,Bulls , Timberwolves,7:00 PM,,RS,2013,March,24
1158,3/24/2013,San Antonio at Houston,Spurs , Rockets,7:00 PM,,RS,2013,March,24
1159,3/24/2013,Portland at Oklahoma City,Trail Blazers , Thunder,7:00 PM,,RS,2013,March,24
1160,3/24/2013,Utah at Dallas,Jazz , Mavericks,7:30 PM,,RS,2013,March,24
1161,3/24/2013,Philadelphia at Sacramento,76ers , Kings,9:00 PM,,RS,2013,March,24
1162,3/24/2013,Brooklyn at Phoenix,Nets , Suns,9:00 PM,,RS,2013,March,24
1163,3/25/2013,Atlanta at Indiana,Hawks , Pacers,7:00 PM,NBATV,RS,2013,March,25
1164,3/25/2013,Memphis at Washington,Grizzlies , Wizards,7:00 PM,,RS,2013,March,25
1165,3/25/2013,Miami at Orlando,Heat , Magic,7:00 PM,,RS,2013,March,25
1166,3/25/2013,Denver at New Orleans,Nuggets , Hornets,8:00 PM,,RS,2013,March,25
1167,3/25/2013,Philadelphia at Utah,76ers , Jazz,9:00 PM,,RS,2013,March,25
1168,3/25/2013,LA Lakers at Golden State,Lakers , Warriors,10:30 PM,NBATV,RS,2013,March,25
1169,3/26/2013,New York at Boston,Knicks , Celtics,7:00 PM,TNT,RS,2013,March,26
1170,3/26/2013,Minnesota at Detroit,Timberwolves , Pistons,7:30 PM,,RS,2013,March,26
1171,3/26/2013,LA Clippers at Dallas,Clippers , Mavericks,9:30 PM,TNT,RS,2013,March,26
1172,3/27/2013,Milwaukee at Philadelphia,Bucks , 76ers,7:00 PM,,RS,2013,March,27
1173,3/27/2013,Boston at Cleveland,Celtics , Cavaliers,7:00 PM,,RS,2013,March,27
1174,3/27/2013,Atlanta at Toronto,Hawks , Raptors,7:00 PM,,RS,2013,March,27
1175,3/27/2013,Orlando at Charlotte,Magic , Bobcats,7:00 PM,,RS,2013,March,27
1176,3/27/2013,Memphis at New York,Grizzlies , Knicks,7:30 PM,,RS,2013,March,27
1177,3/27/2013,Miami at Chicago,Heat , Bulls,8:00 PM,ESPN,RS,2013,March,27
1178,3/27/2013,LA Clippers at New Orleans,Clippers , Hornets,8:00 PM,,RS,2013,March,27
1179,3/27/2013,LA Lakers at Minnesota,Lakers , Timberwolves,8:00 PM,,RS,2013,March,27
1180,3/27/2013,Indiana at Houston,Pacers , Rockets,8:00 PM,,RS,2013,March,27
1181,3/27/2013,Washington at Oklahoma City,Wizards , Thunder,8:00 PM,,RS,2013,March,27
1182,3/27/2013,Denver at San Antonio,Nuggets , Spurs,8:30 PM,,RS,2013,March,27
1183,3/27/2013,Phoenix at Utah,Suns , Jazz,9:00 PM,,RS,2013,March,27
1184,3/27/2013,Brooklyn at Portland,Nets , Trail Blazers,10:30 PM,ESPN,RS,2013,March,27
1185,3/27/2013,Sacramento at Golden State,Kings , Warriors,10:30 PM,,RS,2013,March,27
1186,3/28/2013,LA Lakers at Milwaukee,Lakers , Bucks,8:00 PM,,RS,2013,March,28
1187,3/28/2013,Indiana at Dallas,Pacers , Mavericks,8:30 PM,,RS,2013,March,28
1188,3/28/2013,Sacramento at Phoenix,Kings , Suns,10:00 PM,,RS,2013,March,28
1189,3/29/2013,Washington at Orlando,Wizards , Magic,7:00 PM,,RS,2013,March,29
1190,3/29/2013,Philadelphia at Cleveland,76ers , Cavaliers,7:30 PM,,RS,2013,March,29
1191,3/29/2013,Charlotte at New York,Bobcats , Knicks,7:30 PM,,RS,2013,March,29
1192,3/29/2013,Atlanta at Boston,Hawks , Celtics,7:30 PM,,RS,2013,March,29
1193,3/29/2013,Toronto at Detroit,Raptors , Pistons,7:30 PM,,RS,2013,March,29
1194,3/29/2013,Miami at New Orleans,Heat , Hornets,8:00 PM,,RS,2013,March,29
1195,3/29/2013,Houston at Memphis,Rockets , Grizzlies,8:00 PM,,RS,2013,March,29
1196,3/29/2013,Oklahoma City at Minnesota,Thunder , Timberwolves,8:00 PM,,RS,2013,March,29
1197,3/29/2013,LA Clippers at San Antonio,Clippers , Spurs,8:30 PM,,RS,2013,March,29
1198,3/29/2013,Brooklyn at Denver,Nets , Nuggets,9:00 PM,,RS,2013,March,29
1199,3/29/2013,Utah at Portland,Jazz , Trail Blazers,10:00 PM,,RS,2013,March,29
1200,3/30/2013,Chicago at Dallas,Bulls , Mavericks,2:00 PM,,RS,2013,March,30
1201,3/30/2013,Orlando at Atlanta,Magic , Hawks,7:00 PM,,RS,2013,March,30
1202,3/30/2013,Charlotte at Philadelphia,Bobcats , 76ers,7:30 PM,,RS,2013,March,30
1203,3/30/2013,LA Clippers at Houston,Clippers , Rockets,8:00 PM,,RS,2013,March,30
1204,3/30/2013,Memphis at Minnesota,Grizzlies , Timberwolves,8:00 PM,,RS,2013,March,30
1205,3/30/2013,Oklahoma City at Milwaukee,Thunder , Bucks,8:30 PM,,RS,2013,March,30
1206,3/30/2013,Brooklyn at Utah,Nets , Jazz,9:00 PM,,RS,2013,March,30
1207,3/30/2013,Indiana at Phoenix,Pacers , Suns,10:00 PM,NBATV,RS,2013,March,30
1208,3/30/2013,LA Lakers at Sacramento,Lakers , Kings,10:00 PM,,RS,2013,March,30
1209,3/30/2013,Portland at Golden State,Trail Blazers , Warriors,10:30 PM,,RS,2013,March,30
1210,3/31/2013,Cleveland at New Orleans,Cavaliers , Hornets,6:00 PM,,RS,2013,March,31
1211,3/31/2013,Toronto at Washington,Raptors , Wizards,6:00 PM,,RS,2013,March,31
1212,3/31/2013,Miami at San Antonio,Heat , Spurs,7:00 PM,NBATV,RS,2013,March,31
1213,3/31/2013,Detroit at Chicago,Pistons , Bulls,7:00 PM,,RS,2013,March,31
1214,3/31/2013,Boston at New York,Celtics , Knicks,7:30 PM,,RS,2013,March,31
1215,4/1/2013,Detroit at Toronto,Pistons , Raptors,7:00 PM,,RS,2013,April,1
1216,4/1/2013,Cleveland at Atlanta,Cavaliers , Hawks,7:30 PM,,RS,2013,April,1
1217,4/1/2013,San Antonio at Memphis,Spurs , Grizzlies,8:00 PM,NBATV,RS,2013,April,1
1218,4/1/2013,Charlotte at Milwaukee,Bobcats , Bucks,8:00 PM,,RS,2013,April,1
1219,4/1/2013,Boston at Minnesota,Celtics , Timberwolves,8:00 PM,,RS,2013,April,1
1220,4/1/2013,Orlando at Houston,Magic , Rockets,8:00 PM,,RS,2013,April,1
1221,4/1/2013,Portland at Utah,Trail Blazers , Jazz,9:00 PM,,RS,2013,April,1
1222,4/1/2013,Indiana at LA Clippers,Pacers , Clippers,10:30 PM,NBATV,RS,2013,April,1
1223,4/2/2013,Chicago at Washington,Bulls , Wizards,7:00 PM,,RS,2013,April,2
1224,4/2/2013,New York at Miami,Knicks , Heat,8:00 PM,TNT,RS,2013,April,2
1225,4/2/2013,Dallas at LA Lakers,Mavericks , Lakers,10:30 PM,TNT,RS,2013,April,2
1226,4/3/2013,New York at Atlanta,Knicks , Hawks,7:00 PM,ESPN,RS,2013,April,3
1227,4/3/2013,Philadelphia at Charlotte,76ers , Bobcats,7:00 PM,,RS,2013,April,3
1228,4/3/2013,Brooklyn at Cleveland,Nets , Cavaliers,7:00 PM,,RS,2013,April,3
1229,4/3/2013,Washington at Toronto,Wizards , Raptors,7:00 PM,,RS,2013,April,3
